rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: ---,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.40,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 95,56kgMen,Snatch,171
Rank: ---,BARU Morea,PNG,"Born: Apr 15, 1990",B.weight: 55.40,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 95,56kgMen,Snatch,171
Rank: ---,TULO Manueli,FIJ,"Born: Mar 25, 1990",B.weight: 55.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 105,56kgMen,Snatch,171
Rank: ---,OALA Fred Karoho,PNG,"Born: Sep 12, 1996",B.weight: 55.40,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 70,56kgMen,Snatch,171
Rank: ---,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.40,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 120,56kgMen,CleanJerk,171
Rank: ---,BARU Morea,PNG,"Born: Apr 15, 1990",B.weight: 55.40,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 125,56kgMen,CleanJerk,171
Rank: ---,TULO Manueli,FIJ,"Born: Mar 25, 1990",B.weight: 55.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 126,56kgMen,CleanJerk,171
Rank: ---,OALA Fred Karoho,PNG,"Born: Sep 12, 1996",B.weight: 55.40,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 105,56kgMen,CleanJerk,171
Rank: 1,TULO Manueli,FIJ,"Born: Mar 25, 1990",B.weight: 55.60,Group: A,Snatch: 105,CI&Jerk: 126,Total: 231,,56kgMen,Total,171
Rank: 2,BARU Morea,PNG,"Born: Apr 15, 1990",B.weight: 55.40,Group: A,Snatch: 95,CI&Jerk: 125,Total: 220,,56kgMen,Total,171
Rank: 3,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.40,Group: A,Snatch: 95,CI&Jerk: 120,Total: 215,,56kgMen,Total,171
Rank: 4,OALA Fred Karoho,PNG,"Born: Sep 12, 1996",B.weight: 55.40,Group: A,Snatch: 70,CI&Jerk: 105,Total: 175,,56kgMen,Total,171
Rank: ---,TIKODELAIMATUKU Tui Moce,FIJ,"Born: Dec 14, 1987",B.weight: 61.70,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 90,62kgMen,Snatch,171
Rank: ---,YUW Johnathon Jesse,FSM,"Born: Sep 11, 1991",B.weight: 61.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 80,62kgMen,Snatch,171
Rank: ---,PATRIS Stevick,PLW,"Born: Jan 17, 1991",B.weight: 61.10,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 102,62kgMen,Snatch,171
Rank: ---,LAPUA Lapua Tuau,TUV,"Born: Apr 15, 1991",B.weight: 61.10,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 105,62kgMen,Snatch,171
Rank: ---,MINGINFEL Manuel,FSM,"Born: Sep 28, 1978",B.weight: 61.50,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 115,62kgMen,Snatch,171
Rank: ---,RAMOHAKA Brown Chester,SOL,"Born: Feb 02, 1988",B.weight: 61.30,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 96,62kgMen,Snatch,171
Rank: ---,TIKODELAIMATUKU Tui Moce,FIJ,"Born: Dec 14, 1987",B.weight: 61.70,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 115,62kgMen,CleanJerk,171
Rank: ---,YUW Johnathon Jesse,FSM,"Born: Sep 11, 1991",B.weight: 61.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 105,62kgMen,CleanJerk,171
Rank: ---,PATRIS Stevick,PLW,"Born: Jan 17, 1991",B.weight: 61.10,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 131,62kgMen,CleanJerk,171
Rank: ---,LAPUA Lapua Tuau,TUV,"Born: Apr 15, 1991",B.weight: 61.10,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 131,62kgMen,CleanJerk,171
