rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,ONATE ARAUJO Otto Felix,CUB,"Jan 23, 2000",81.00,B,0.0,0.0,0.0,120,61kgMen,Snatch,517,False
---,ONATE ARAUJO Otto Felix,CUB,"Jan 23, 2000",81.00,B,0.0,0.0,0.0,150,61kgMen,CleanJerk,517,False
1,ONATE ARAUJO Otto Felix,CUB,"Jan 23, 2000",81.00,B,120,150,270,,61kgMen,Total,517,False
---,ALMAZYADI Nawaf Mohammed S,KSA,"Aug 19, 2000",66.25,A,0.0,0.0,0.0,131,67kgMen,Snatch,517,False
---,ALMAZYADI Nawaf Mohammed S,KSA,"Aug 19, 2000",66.25,A,0.0,0.0,0.0,163,67kgMen,CleanJerk,517,False
1,ALMAZYADI Nawaf Mohammed S,KSA,"Aug 19, 2000",66.25,A,131,163,294,,67kgMen,Total,517,False
---,ROBU Marin,MDA,"Mar 19, 2000",72.85,A,0.0,0.0,0.0,147,73kgMen,Snatch,517,False
---,ABDULLAH Rahmat Erwin,INA,"Oct 13, 2000",72.50,A,0.0,0.0,0.0,143,73kgMen,Snatch,517,False
---,MEREDOV Maksad,TKM,"Jun 23, 2000",72.75,A,0.0,0.0,0.0,151,73kgMen,Snatch,517,False
---,ROBU Marin,MDA,"Mar 19, 2000",72.85,A,0.0,0.0,0.0,---,73kgMen,CleanJerk,517,False
---,ABDULLAH Rahmat Erwin,INA,"Oct 13, 2000",72.50,A,0.0,0.0,0.0,188,73kgMen,CleanJerk,517,False
---,MEREDOV Maksad,TKM,"Jun 23, 2000",72.75,A,0.0,0.0,0.0,180,73kgMen,CleanJerk,517,False
1,MEREDOV Maksad,TKM,"Jun 23, 2000",72.75,A,151,180,331,,73kgMen,Total,517,False
2,ABDULLAH Rahmat Erwin,INA,"Oct 13, 2000",72.50,A,143,188,331,,73kgMen,Total,517,False
---,ROBU Marin,MDA,"Mar 19, 2000",72.85,A,147,---,---,,73kgMen,Total,517,False
---,MEZINSKIS Armands,LAT,"Sep 08, 2000",92.15,A,0.0,0.0,0.0,158,96kgMen,Snatch,517,False
---,ADAMUS Bartlomiej Stefan,POL,"May 12, 2000",95.55,A,0.0,0.0,0.0,160,96kgMen,Snatch,517,False
---,MEZINSKIS Armands,LAT,"Sep 08, 2000",92.15,A,0.0,0.0,0.0,194,96kgMen,CleanJerk,517,False
---,ADAMUS Bartlomiej Stefan,POL,"May 12, 2000",95.55,A,0.0,0.0,0.0,195,96kgMen,CleanJerk,517,False
1,ADAMUS Bartlomiej Stefan,POL,"May 12, 2000",95.55,A,160,195,355,,96kgMen,Total,517,False
2,MEZINSKIS Armands,LAT,"Sep 08, 2000",92.15,A,158,194,352,,96kgMen,Total,517,False
---,BERRIO ZULUAGA Manuela Andrea,COL,"Jun 18, 2000",48.45,A,0.0,0.0,0.0,76,49kgWomen,Snatch,517,False
---,BERRIO ZULUAGA Manuela Andrea,COL,"Jun 18, 2000",48.45,A,0.0,0.0,0.0,101,49kgWomen,CleanJerk,517,False
1,BERRIO ZULUAGA Manuela Andrea,COL,"Jun 18, 2000",48.45,A,76,101,177,,49kgWomen,Total,517,False
---,PALACIOS DAJOMES Angie Paola,ECU,"Sep 12, 2000",63.55,A,0.0,0.0,0.0,100,64kgWomen,Snatch,517,False
---,LEVENT Nuray,TUR,"May 08, 2000",63.35,A,0.0,0.0,0.0,101,64kgWomen,Snatch,517,False
---,PALACIOS DAJOMES Angie Paola,ECU,"Sep 12, 2000",63.55,A,0.0,0.0,0.0,118,64kgWomen,CleanJerk,517,False
---,LEVENT Nuray,TUR,"May 08, 2000",63.35,A,0.0,0.0,0.0,115,64kgWomen,CleanJerk,517,False
1,PALACIOS DAJOMES Angie Paola,ECU,"Sep 12, 2000",63.55,A,100,118,218,,64kgWomen,Total,517,False
2,LEVENT Nuray,TUR,"May 08, 2000",63.35,A,101,115,216,,64kgWomen,Total,517,False
---,MITYKO Veronika,HUN,"Jul 26, 2000",70.65,B,0.0,0.0,0.0,95,71kgWomen,Snatch,517,False
---,MITYKO Veronika,HUN,"Jul 26, 2000",70.65,B,0.0,0.0,0.0,105,71kgWomen,CleanJerk,517,False
1,MITYKO Veronika,HUN,"Jul 26, 2000",70.65,B,95,105,200,,71kgWomen,Total,517,False
---,RIVAS MOSQUERA Valeria,COL,"Apr 23, 2000",80.45,A,0.0,0.0,0.0,106,81kgWomen,Snatch,517,False
---,SENICOVA Nikola,SVK,"May 27, 2000",79.55,A,0.0,0.0,0.0,92,81kgWomen,Snatch,517,False
---,RIVAS MOSQUERA Valeria,COL,"Apr 23, 2000",80.45,A,0.0,0.0,0.0,132,81kgWomen,CleanJerk,517,False
---,SENICOVA Nikola,SVK,"May 27, 2000",79.55,A,0.0,0.0,0.0,---,81kgWomen,CleanJerk,517,False
1,RIVAS MOSQUERA Valeria,COL,"Apr 23, 2000",80.45,A,106,132,238,,81kgWomen,Total,517,False
---,SENICOVA Nikola,SVK,"May 27, 2000",79.55,A,92,---,---,,81kgWomen,Total,517,False
---,FISCHER Sarah,AUT,"Nov 09, 2000",86.35,A,0.0,0.0,0.0,---,87kgWomen,Snatch,517,False
---,FISCHER Sarah,AUT,"Nov 09, 2000",86.35,A,0.0,0.0,0.0,---,87kgWomen,CleanJerk,517,False
---,FISCHER Sarah,AUT,"Nov 09, 2000",86.35,A,---,---,---,,87kgWomen,Total,517,False
