rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,MURADOV Asen Selimov,BUL,"Aug 01, 1991",55.77,A,-115,115,118,118,56kgMen,Snatch,237,True
2,SIRGHI Oleg,MDA,"Jul 09, 1987",55.93,A,109,113,116,116,56kgMen,Snatch,237,True
3,GOEGEBUER Tom Richard,BEL,"Mar 27, 1975",55.75,A,-109,110,113,113,56kgMen,Snatch,237,True
4,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",55.31,A,110,-113,-113,110,56kgMen,Snatch,237,True
5,CHENKOV Todor Atanasov,BUL,"Dec 13, 1993",55.96,A,107,-110,-111,107,56kgMen,Snatch,237,True
6,SCARANTINO Mirco,ITA,"Jan 16, 1995",55.40,A,105,-108,-108,105,56kgMen,Snatch,237,True
7,DI GIUSTO Michael,ITA,"Feb 16, 1995",55.99,B,100,104,-108,104,56kgMen,Snatch,237,True
8,CERCIZ Arberi,ALB,"Apr 28, 1997",55.73,B,90,100,-108,100,56kgMen,Snatch,237,True
9,PRZEPIORKIEWICZ Maciej,POL,"Nov 14, 1987",55.80,A,-100,100,-105,100,56kgMen,Snatch,237,True
10,OTERO MARTINEZ Michael Steven,ESP,"Jul 29, 1990",55.97,B,-100,100,-105,100,56kgMen,Snatch,237,True
11,SHABANI Anxhelo,ALB,"Jan 17, 1996",55.72,B,80,90,95,95,56kgMen,Snatch,237,True
1,SIRGHI Oleg,MDA,"Jul 09, 1987",55.93,A,140,145,-155,145,56kgMen,CleanJerk,237,True
2,MURADOV Asen Selimov,BUL,"Aug 01, 1991",55.77,A,133,136,140,140,56kgMen,CleanJerk,237,True
3,SCARANTINO Mirco,ITA,"Jan 16, 1995",55.40,A,132,136,-138,136,56kgMen,CleanJerk,237,True
4,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",55.31,A,135,-138,-138,135,56kgMen,CleanJerk,237,True
5,GOEGEBUER Tom Richard,BEL,"Mar 27, 1975",55.75,A,-131,135,-138,135,56kgMen,CleanJerk,237,True
6,OTERO MARTINEZ Michael Steven,ESP,"Jul 29, 1990",55.97,B,130,135,-138,135,56kgMen,CleanJerk,237,True
7,PRZEPIORKIEWICZ Maciej,POL,"Nov 14, 1987",55.80,A,130,-135,-135,130,56kgMen,CleanJerk,237,True
8,CHENKOV Todor Atanasov,BUL,"Dec 13, 1993",55.96,A,130,-134,-134,130,56kgMen,CleanJerk,237,True
9,DI GIUSTO Michael,ITA,"Feb 16, 1995",55.99,B,124,-129,130,130,56kgMen,CleanJerk,237,True
10,CERCIZ Arberi,ALB,"Apr 28, 1997",55.73,B,110,117,-125,117,56kgMen,CleanJerk,237,True
11,SHABANI Anxhelo,ALB,"Jan 17, 1996",55.72,B,100,105,-111,105,56kgMen,CleanJerk,237,True
1,SIRGHI Oleg,MDA,"Jul 09, 1987",55.93,A,116,145,261,,56kgMen,Total,237,True
2,MURADOV Asen Selimov,BUL,"Aug 01, 1991",55.77,A,118,140,258,,56kgMen,Total,237,True
3,GOEGEBUER Tom Richard,BEL,"Mar 27, 1975",55.75,A,113,135,248,,56kgMen,Total,237,True
4,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",55.31,A,110,135,245,,56kgMen,Total,237,True
5,SCARANTINO Mirco,ITA,"Jan 16, 1995",55.40,A,105,136,241,,56kgMen,Total,237,True
6,CHENKOV Todor Atanasov,BUL,"Dec 13, 1993",55.96,A,107,130,237,,56kgMen,Total,237,True
7,OTERO MARTINEZ Michael Steven,ESP,"Jul 29, 1990",55.97,B,100,135,235,,56kgMen,Total,237,True
8,DI GIUSTO Michael,ITA,"Feb 16, 1995",55.99,B,104,130,234,,56kgMen,Total,237,True
9,PRZEPIORKIEWICZ Maciej,POL,"Nov 14, 1987",55.80,A,100,130,230,,56kgMen,Total,237,True
10,CERCIZ Arberi,ALB,"Apr 28, 1997",55.73,B,100,117,217,,56kgMen,Total,237,True
11,SHABANI Anxhelo,ALB,"Jan 17, 1996",55.72,B,95,105,200,,56kgMen,Total,237,True
1,CROITORU Florin Ionut,ROU,"Aug 25, 1993",61.69,A,128,131,135,135,62kgMen,Snatch,237,True
2,NAZIF Ferdi,BUL,"Sep 22, 1989",61.95,A,126,-130,-131,126,62kgMen,Snatch,237,True
3,DUDOGLO Ghenadie,MDA,"Jun 27, 1986",61.31,A,125,-130,-130,125,62kgMen,Snatch,237,True
4,ENEV Stoyan,BUL,"Jul 06, 1989",61.94,A,120,123,-125,123,62kgMen,Snatch,237,True
5,GARCIA RUEDA Ivan,ESP,"Jan 17, 1983",61.69,B,-115,115,-120,115,62kgMen,Snatch,237,True
6,AKRITIDIS Arthouros,GRE,"Jan 02, 1986",61.12,B,110,-115,-115,110,62kgMen,Snatch,237,True
7,AVDIRAJ Romario,ALB,"Feb 03, 1994",61.38,B,105,-111,-111,105,62kgMen,Snatch,237,True
DSQ,BOUR Igor,MDA,"Dec 18, 1984",61.50,A,130,134,-137,---,62kgMen,Snatch,237,True
DSQ,SULEYMANOV Zulfugar,AZE,"Nov 02, 1982",61.57,A,127,130,-132,---,62kgMen,Snatch,237,True
DSQ,HRISTOV Valentin,AZE,"Mar 30, 1994",61.52,A,133,137,-140,---,62kgMen,Snatch,237,True
1,CROITORU Florin Ionut,ROU,"Aug 25, 1993",61.69,A,-151,-151,155,155,62kgMen,CleanJerk,237,True
2,ENEV Stoyan,BUL,"Jul 06, 1989",61.94,A,155,-161,-161,155,62kgMen,CleanJerk,237,True
3,AKRITIDIS Arthouros,GRE,"Jan 02, 1986",61.12,B,145,150,-153,150,62kgMen,CleanJerk,237,True
4,DUDOGLO Ghenadie,MDA,"Jun 27, 1986",61.31,A,145,-150,150,150,62kgMen,CleanJerk,237,True
5,NAZIF Ferdi,BUL,"Sep 22, 1989",61.95,A,148,-151,-151,148,62kgMen,CleanJerk,237,True
6,GARCIA RUEDA Ivan,ESP,"Jan 17, 1983",61.69,B,140,145,-149,145,62kgMen,CleanJerk,237,True
7,AVDIRAJ Romario,ALB,"Feb 03, 1994",61.38,B,125,-135,---,125,62kgMen,CleanJerk,237,True
DSQ,BOUR Igor,MDA,"Dec 18, 1984",61.50,A,165,170,-178,---,62kgMen,CleanJerk,237,True
DSQ,SULEYMANOV Zulfugar,AZE,"Nov 02, 1982",61.57,A,-160,160,---,---,62kgMen,CleanJerk,237,True
DSQ,HRISTOV Valentin,AZE,"Mar 30, 1994",61.52,A,170,175,---,---,62kgMen,CleanJerk,237,True
1,CROITORU Florin Ionut,ROU,"Aug 25, 1993",61.69,A,135,155,290,,62kgMen,Total,237,True
2,ENEV Stoyan,BUL,"Jul 06, 1989",61.94,A,123,155,278,,62kgMen,Total,237,True
3,DUDOGLO Ghenadie,MDA,"Jun 27, 1986",61.31,A,125,150,275,,62kgMen,Total,237,True
4,NAZIF Ferdi,BUL,"Sep 22, 1989",61.95,A,126,148,274,,62kgMen,Total,237,True
5,AKRITIDIS Arthouros,GRE,"Jan 02, 1986",61.12,B,110,150,260,,62kgMen,Total,237,True
6,GARCIA RUEDA Ivan,ESP,"Jan 17, 1983",61.69,B,115,145,260,,62kgMen,Total,237,True
7,AVDIRAJ Romario,ALB,"Feb 03, 1994",61.38,B,105,125,230,,62kgMen,Total,237,True
DSQ,BOUR Igor,MDA,"Dec 18, 1984",61.50,A,---,---,---,,62kgMen,Total,237,True
DSQ,SULEYMANOV Zulfugar,AZE,"Nov 02, 1982",61.57,A,---,---,---,,62kgMen,Total,237,True
DSQ,HRISTOV Valentin,AZE,"Mar 30, 1994",61.52,A,---,---,---,,62kgMen,Total,237,True
1,CHEN Oleg,RUS,"Nov 22, 1988",68.50,A,146,152,155,155,69kgMen,Snatch,237,True
2,GODELLI Daniel,ALB,"Jan 10, 1992",68.94,A,-145,145,-153,145,69kgMen,Snatch,237,True
3,CECHIR Serghei,MDA,"Oct 15, 1990",68.34,A,137,141,143,143,69kgMen,Snatch,237,True
4,KINGUE MATAM Bernardin Ledoux,FRA,"May 20, 1990",68.49,A,-138,138,143,143,69kgMen,Snatch,237,True
5,AUCOUTURIER Yann,FRA,"Dec 12, 1986",68.17,A,133,137,140,140,69kgMen,Snatch,237,True
6,BRANDHUBER Simon Josef,GER,"Jun 27, 1991",68.58,A,134,-138,138,138,69kgMen,Snatch,237,True
7,FILEV Ivaylo Todorov,BUL,"May 01, 1987",68.08,A,135,137,-138,137,69kgMen,Snatch,237,True
8,JOACHIM Robert Friedrich,GER,"Jan 13, 1987",68.23,B,128,132,-135,132,69kgMen,Snatch,237,True
9,MINCHEV Dian Ganchev,BUL,"Sep 29, 1983",68.68,B,125,130,-134,130,69kgMen,Snatch,237,True
10,PETROV Petr,CZE,"Oct 19, 1989",68.99,B,128,-132,-133,128,69kgMen,Snatch,237,True
---,BERZONS Ulvis,LAT,"Mar 01, 1989",68.48,B,-125,-125,-125,---,69kgMen,Snatch,237,True
---,CALJA Briken,ALB,"Feb 19, 1990",68.75,A,-142,-142,-142,---,69kgMen,Snatch,237,True
DSQ,HASANOV Sardar,AZE,"May 12, 1985",68.71,A,-145,145,150,---,69kgMen,Snatch,237,True
1,GODELLI Daniel,ALB,"Jan 10, 1992",68.94,A,174,-177,180,180,69kgMen,CleanJerk,237,True
