rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 2,OKUYAMA Masakazu,JPN,"Born: Oct 09, 1983",B.weight: 55.28,Group: A,1: 99,2: -102,3: -102,Total: 99,56kgMen,Snatch,1
Rank: 3,AKMYRADOV Dovran,TKM,"Born: Feb 18, 1985",B.weight: 56.00,Group: A,1: 85,2: 92,3: - 95,Total: 92,56kgMen,Snatch,1
Rank: 2,OKUYAMA Masakazu,JPN,"Born: Oct 09, 1983",B.weight: 55.28,Group: A,1: 118,2: 120,3: 122,Total: 122,56kgMen,CleanJerk,1
Rank: 3,AKMYRADOV Dovran,TKM,"Born: Feb 18, 1985",B.weight: 56.00,Group: A,1: 105,2: 112,3: -119,Total: 112,56kgMen,CleanJerk,1
Rank: 2,OKUYAMA Masakazu,JPN,"Born: Oct 09, 1983",B.weight: 55.28,Group: A,Snatch: 99,CI&Jerk: 122,Total: 221.0,,56kgMen,Total,1
Rank: 3,AKMYRADOV Dovran,TKM,"Born: Feb 18, 1985",B.weight: 56.00,Group: A,Snatch: 92,CI&Jerk: 112,Total: 204.0,,56kgMen,Total,1
Rank: 1,DU Binghao,CHN,"Born: Jun 17, 1984",B.weight: 60.08,Group: A,1: 115,2: 118,3: 120,Total: 120,62kgMen,Snatch,1
Rank: 2,HUDAYBERGENOV Tolkunbek,TKM,"Born: Jan 04, 1986",B.weight: 61.40,Group: A,1: -112,2: 112,3: -117,Total: 112,62kgMen,Snatch,1
Rank: 3,OSHIRO Ryuzo,JPN,"Born: Apr 09, 1983",B.weight: 61.54,Group: A,1: -108,2: 108,3: 112,Total: 112,62kgMen,Snatch,1
Rank: 4,CULCAY Marcos,ECU,"Born: Jun 05, 1978",B.weight: 61.98,Group: A,1: -112,2: 112,3: -113,Total: 112,62kgMen,Snatch,1
Rank: 5,MARTIN RUBIO Manuel Dario,ESP,"Born: May 11, 1977",B.weight: 62.00,Group: A,1: -112,2: -112,3: 112,Total: 112,62kgMen,Snatch,1
Rank: 6,YAMAUCHI Kyle,USA,"Born: Mar 05, 1983",B.weight: 61.59,Group: A,1: 102,2: 106,3: 108,Total: 108,62kgMen,Snatch,1
Rank: 7,GARCIA SERRANO Fernando Tomas,ESP,"Born: Oct 08, 1986",B.weight: 61.83,Group: A,1: 102,2: -107,3: 108,Total: 108,62kgMen,Snatch,1
Rank: 8,LUSSIER Dominic,CAN,"Born: Mar 10, 1984",B.weight: 61.04,Group: A,1: 98,2: -102,3: 102,Total: 102,62kgMen,Snatch,1
Rank: 9,BESSEMS Robbert,NED,"Born: Aug 09, 1979",B.weight: 56.74,Group: A,1: 50,2: 55,3: 60,Total: 60,62kgMen,Snatch,1
Rank: 1,DU Binghao,CHN,"Born: Jun 17, 1984",B.weight: 60.08,Group: A,1: 145,2: 150,3: 155,Total: 155,62kgMen,CleanJerk,1
Rank: 2,CULCAY Marcos,ECU,"Born: Jun 05, 1978",B.weight: 61.98,Group: A,1: -150,2: 151,3: -156,Total: 151,62kgMen,CleanJerk,1
Rank: 3,HUDAYBERGENOV Tolkunbek,TKM,"Born: Jan 04, 1986",B.weight: 61.40,Group: A,1: 143,2: 148,3: -151,Total: 148,62kgMen,CleanJerk,1
Rank: 4,MARTIN RUBIO Manuel Dario,ESP,"Born: May 11, 1977",B.weight: 62.00,Group: A,1: 143,2: 148,3: -152,Total: 148,62kgMen,CleanJerk,1
Rank: 5,OSHIRO Ryuzo,JPN,"Born: Apr 09, 1983",B.weight: 61.54,Group: A,1: 133,2: 138,3: -141,Total: 138,62kgMen,CleanJerk,1
Rank: 6,YAMAUCHI Kyle,USA,"Born: Mar 05, 1983",B.weight: 61.59,Group: A,1: 127,2: 131,3: 135,Total: 135,62kgMen,CleanJerk,1
Rank: 7,GARCIA SERRANO Fernando Tomas,ESP,"Born: Oct 08, 1986",B.weight: 61.83,Group: A,1: 125,2: 130,3: -136,Total: 130,62kgMen,CleanJerk,1
Rank: 8,LUSSIER Dominic,CAN,"Born: Mar 10, 1984",B.weight: 61.04,Group: A,1: 122,2: 126,3: -130,Total: 126,62kgMen,CleanJerk,1
Rank: 9,BESSEMS Robbert,NED,"Born: Aug 09, 1979",B.weight: 56.74,Group: A,1: 65,2: 70,3: - 75,Total: 70,62kgMen,CleanJerk,1
Rank: 1,DU Binghao,CHN,"Born: Jun 17, 1984",B.weight: 60.08,Group: A,Snatch: 120,CI&Jerk: 155,Total: 275.0,,62kgMen,Total,1
Rank: 2,CULCAY Marcos,ECU,"Born: Jun 05, 1978",B.weight: 61.98,Group: A,Snatch: 112,CI&Jerk: 151,Total: 263.0,,62kgMen,Total,1
Rank: 3,HUDAYBERGENOV Tolkunbek,TKM,"Born: Jan 04, 1986",B.weight: 61.40,Group: A,Snatch: 112,CI&Jerk: 148,Total: 260.0,,62kgMen,Total,1
Rank: 4,MARTIN RUBIO Manuel Dario,ESP,"Born: May 11, 1977",B.weight: 62.00,Group: A,Snatch: 112,CI&Jerk: 148,Total: 260.0,,62kgMen,Total,1
Rank: 5,OSHIRO Ryuzo,JPN,"Born: Apr 09, 1983",B.weight: 61.54,Group: A,Snatch: 112,CI&Jerk: 138,Total: 250.0,,62kgMen,Total,1
Rank: 6,YAMAUCHI Kyle,USA,"Born: Mar 05, 1983",B.weight: 61.59,Group: A,Snatch: 108,CI&Jerk: 135,Total: 243.0,,62kgMen,Total,1
Rank: 7,GARCIA SERRANO Fernando Tomas,ESP,"Born: Oct 08, 1986",B.weight: 61.83,Group: A,Snatch: 108,CI&Jerk: 130,Total: 238.0,,62kgMen,Total,1
Rank: 8,LUSSIER Dominic,CAN,"Born: Mar 10, 1984",B.weight: 61.04,Group: A,Snatch: 102,CI&Jerk: 126,Total: 228.0,,62kgMen,Total,1
Rank: 9,BESSEMS Robbert,NED,"Born: Aug 09, 1979",B.weight: 56.74,Group: A,Snatch: 60,CI&Jerk: 70,Total: 130.0,,62kgMen,Total,1
Rank: 1,SHI Zhiyong,CHN,"Born: Feb 10, 1980",B.weight: 66.85,Group: A,1: 150,2: -155,3: -157,Total: 150,69kgMen,Snatch,1
Rank: 2,BINAY Mete,TUR,"Born: Jan 19, 1985",B.weight: 66.49,Group: A,1: 140,2: 145,3: -147,Total: 145,69kgMen,Snatch,1
Rank: 3,IDROVO SUAREZ Julio Cesar,ECU,"Born: Mar 15, 1981",B.weight: 68.58,Group: A,1: 135,2: -140,3: -141,Total: 135,69kgMen,Snatch,1
Rank: 4,SUYWENS Samuel,FRA,"Born: Jan 21, 1980",B.weight: 66.47,Group: A,1: 122,2: 125,3: -127,Total: 125,69kgMen,Snatch,1
Rank: 5,BROWER Henry,USA,"Born: Jan 04, 1982",B.weight: 68.76,Group: A,1: -120,2: 120,3: -124,Total: 120,69kgMen,Snatch,1
Rank: 6,TAIRA Kenta,JPN,"Born: Mar 20, 1984",B.weight: 68.80,Group: A,1: 116,2: -120,3: 120,Total: 120,69kgMen,Snatch,1
Rank: 7,DOROTNIAK Pawel,POL,"Born: Jan 17, 1983",B.weight: 68.54,Group: A,1: -115,2: -116,3: 116,Total: 116,69kgMen,Snatch,1
Rank: 8,KADIRBERGENOV Sanjar,TKM,"Born: Apr 22, 1985",B.weight: 66.56,Group: B,1: -115,2: 115,3: -120,Total: 115,69kgMen,Snatch,1
