rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,AGIR Menesso,NRU,"Sep 21, 2002",49.40,A,50,55,57,57,50kgMen,Snatch,427,True
1,AGIR Menesso,NRU,"Sep 21, 2002",49.40,A,55,60,- 65,60,50kgMen,CleanJerk,427,True
1,AGIR Menesso,NRU,"Sep 21, 2002",49.40,A,57,60,117,,50kgMen,Total,427,True
1,FESOLAI Avery Durrell,NZL,"Dec 27, 2002",52.40,A,58,61,63,63,56kgMen,Snatch,427,True
2,TSIODE Jethro,NRU,"Apr 02, 2004",51.60,A,45,50,- 53,50,56kgMen,Snatch,427,True
1,FESOLAI Avery Durrell,NZL,"Dec 27, 2002",52.40,A,78,81,- 83,81,56kgMen,CleanJerk,427,True
2,TSIODE Jethro,NRU,"Apr 02, 2004",51.60,A,55,- 60,65,65,56kgMen,CleanJerk,427,True
1,FESOLAI Avery Durrell,NZL,"Dec 27, 2002",52.40,A,63,81,144,,56kgMen,Total,427,True
2,TSIODE Jethro,NRU,"Apr 02, 2004",51.60,A,50,65,115,,56kgMen,Total,427,True
1,MOSES Ezekiel,NRU,"Jul 02, 2001",61.80,A,100,105,-108,105,62kgMen,Snatch,427,True
2,GAFFNEY Jett Alexander,AUS,"Dec 02, 2002",61.80,A,81,85,- 89,85,62kgMen,Snatch,427,True
3,GREEN Kolby Ryan,AUS,"Jan 22, 2002",61.30,A,77,81,- 85,81,62kgMen,Snatch,427,True
4,RALPHO Joshua,MHL,"Dec 26, 2001",61.40,A,70,- 80,- 80,70,62kgMen,Snatch,427,True
5,ORI Valentin Maxime,NCL,"Apr 14, 2003",60.10,A,50,55,60,60,62kgMen,Snatch,427,True
6,TEYSSIER Kilian Ananke,NCL,"Oct 11, 2001",57.70,A,53,58,- 61,58,62kgMen,Snatch,427,True
1,MOSES Ezekiel,NRU,"Jul 02, 2001",61.80,A,-130,130,135,135,62kgMen,CleanJerk,427,True
2,GAFFNEY Jett Alexander,AUS,"Dec 02, 2002",61.80,A,-105,105,115,115,62kgMen,CleanJerk,427,True
3,GREEN Kolby Ryan,AUS,"Jan 22, 2002",61.30,A,97,-102,102,102,62kgMen,CleanJerk,427,True
4,RALPHO Joshua,MHL,"Dec 26, 2001",61.40,A,85,90,---,90,62kgMen,CleanJerk,427,True
5,TEYSSIER Kilian Ananke,NCL,"Oct 11, 2001",57.70,A,- 71,- 71,71,71,62kgMen,CleanJerk,427,True
6,ORI Valentin Maxime,NCL,"Apr 14, 2003",60.10,A,63,- 68,- 68,63,62kgMen,CleanJerk,427,True
1,MOSES Ezekiel,NRU,"Jul 02, 2001",61.80,A,105,135,240,,62kgMen,Total,427,True
2,GAFFNEY Jett Alexander,AUS,"Dec 02, 2002",61.80,A,85,115,200,,62kgMen,Total,427,True
3,GREEN Kolby Ryan,AUS,"Jan 22, 2002",61.30,A,81,102,183,,62kgMen,Total,427,True
4,RALPHO Joshua,MHL,"Dec 26, 2001",61.40,A,70,90,160,,62kgMen,Total,427,True
5,TEYSSIER Kilian Ananke,NCL,"Oct 11, 2001",57.70,A,58,71,129,,62kgMen,Total,427,True
6,ORI Valentin Maxime,NCL,"Apr 14, 2003",60.10,A,60,63,123,,62kgMen,Total,427,True
1,HARRIS Nelson Bayley,AUS,"Jun 26, 2002",67.30,A,80,- 85,86,86,69kgMen,Snatch,427,True
2,DOUBLE Jaden Reef,NZL,"Mar 13, 2002",67.30,A,77,80,83,83,69kgMen,Snatch,427,True
3,MOANIBA Tekina,KIR,"May 19, 2001",67.50,A,70,75,80,80,69kgMen,Snatch,427,True
---,LAMONT Tuteari Horowai,NZL,"Sep 16, 2002",66.90,A,- 77,- 77,- 77,---,69kgMen,Snatch,427,True
1,HARRIS Nelson Bayley,AUS,"Jun 26, 2002",67.30,A,105,-110,110,110,69kgMen,CleanJerk,427,True
2,MOANIBA Tekina,KIR,"May 19, 2001",67.50,A,- 90,90,- 95,90,69kgMen,CleanJerk,427,True
3,DOUBLE Jaden Reef,NZL,"Mar 13, 2002",67.30,A,85,88,- 95,88,69kgMen,CleanJerk,427,True
---,LAMONT Tuteari Horowai,NZL,"Sep 16, 2002",66.90,A,---,---,---,---,69kgMen,CleanJerk,427,True
1,HARRIS Nelson Bayley,AUS,"Jun 26, 2002",67.30,A,86,110,196,,69kgMen,Total,427,True
2,DOUBLE Jaden Reef,NZL,"Mar 13, 2002",67.30,A,83,88,171,,69kgMen,Total,427,True
3,MOANIBA Tekina,KIR,"May 19, 2001",67.50,A,80,90,170,,69kgMen,Total,427,True
---,LAMONT Tuteari Horowai,NZL,"Sep 16, 2002",66.90,A,---,---,---,,69kgMen,Total,427,True
1,SAXTON William Cooper,AUS,"Aug 21, 2001",76.50,A,-103,103,108,108,77kgMen,Snatch,427,True
2,HIRAM Joe-Akee Newman,AUS,"Jul 28, 2001",75.60,A,- 96,96,-103,96,77kgMen,Snatch,427,True
3,JOHANSSON Roy Carl Johan,NZL,"Mar 19, 2001",76.10,A,80,- 83,85,85,77kgMen,Snatch,427,True
4,CREIGHTON Tyler Ray,NZL,"Oct 27, 2001",75.70,A,72,77,82,82,77kgMen,Snatch,427,True
