rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,ROJAS Diego,CHI,"Apr 05, 2003",49.34,A,55,60,62,62,50kgMen,Snatch,406,True
2,RUIZ CERNA Rolando Moises,PER,"Jan 07, 2002",49.06,A,45,48,50,50,50kgMen,Snatch,406,True
1,ROJAS Diego,CHI,"Apr 05, 2003",49.34,A,70,75,80,80,50kgMen,CleanJerk,406,True
2,RUIZ CERNA Rolando Moises,PER,"Jan 07, 2002",49.06,A,62,65,68,68,50kgMen,CleanJerk,406,True
1,ROJAS Diego,CHI,"Apr 05, 2003",49.34,A,62,80,142,,50kgMen,Total,406,True
2,RUIZ CERNA Rolando Moises,PER,"Jan 07, 2002",49.06,A,50,68,118,,50kgMen,Total,406,True
1,DA SILVA Thiago Felix,BRA,"Dec 26, 2000",55.09,A,88,91,94,94,56kgMen,Snatch,406,True
2,LEYES Jonatan Martin,ARG,"May 12, 2001",55.52,A,87,90,- 94,90,56kgMen,Snatch,406,True
3,DEL RIO Rodrigo,CHI,"Jun 06, 2002",55.64,A,63,- 66,66,66,56kgMen,Snatch,406,True
1,DA SILVA Thiago Felix,BRA,"Dec 26, 2000",55.09,A,111,116,-121,116,56kgMen,CleanJerk,406,True
2,LEYES Jonatan Martin,ARG,"May 12, 2001",55.52,A,107,112,-117,112,56kgMen,CleanJerk,406,True
3,DEL RIO Rodrigo,CHI,"Jun 06, 2002",55.64,A,83,- 88,88,88,56kgMen,CleanJerk,406,True
1,DA SILVA Thiago Felix,BRA,"Dec 26, 2000",55.09,A,94,116,210,,56kgMen,Total,406,True
2,LEYES Jonatan Martin,ARG,"May 12, 2001",55.52,A,90,112,202,,56kgMen,Total,406,True
3,DEL RIO Rodrigo,CHI,"Jun 06, 2002",55.64,A,66,88,154,,56kgMen,Total,406,True
1,LLERENA GRIJALVA Mathias Isaac,ECU,"Sep 01, 2000",61.34,A,-101,101,105,105,62kgMen,Snatch,406,True
2,KAPPES Ayrton Danel,ARG,"Jul 27, 2000",60.40,A,95,98,100,100,62kgMen,Snatch,406,True
3,VELA VALDEZ William Jhuniors,PER,"May 08, 2001",60.54,A,92,96,98,98,62kgMen,Snatch,406,True
4,CASTRO Aldair,CHI,"Feb 04, 2000",61.48,A,83,90,- 93,90,62kgMen,Snatch,406,True
