rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 60.85,Group: A,1: 128,2: -132,3: 132,Total: 132,61kgMen,Snatch,476
Rank: 2,SERNA MENDOZA Jhon Jairo,COL,"Born: Dec 03, 1994",B.weight: 60.85,Group: A,1: 123,2: 127,3: -130,Total: 127,61kgMen,Snatch,476
Rank: 3,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.55,Group: A,1: 125,2: -130,3: -130,Total: 125,61kgMen,Snatch,476
Rank: 4,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 61.00,Group: A,1: 120,2: 123,3: -125,Total: 123,61kgMen,Snatch,476
Rank: 5,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 61.00,Group: A,1: -121,2: 121,3: -125,Total: 121,61kgMen,Snatch,476
Rank: 6,ROJAS CONCHA Marcos Antonio,PER,"Born: Jun 02, 1995",B.weight: 60.00,Group: A,1: 110,2: 114,3: 116,Total: 116,61kgMen,Snatch,476
Rank: 7,CALDERON LICOURT Arley Lazaro,CUB,"Born: Feb 26, 1999",B.weight: 61.00,Group: A,1: 115,2: -120,3: -120,Total: 115,61kgMen,Snatch,476
Rank: 8,SALAMANCA PINEDA Julio Cesar,ESA,"Born: Jul 15, 1989",B.weight: 61.00,Group: A,1: 105,2: -110,3: -110,Total: 105,61kgMen,Snatch,476
Rank: 1,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 60.85,Group: A,1: 165,2: 170,3: -175,Total: 170,61kgMen,CleanJerk,476
Rank: 2,SERNA MENDOZA Jhon Jairo,COL,"Born: Dec 03, 1994",B.weight: 60.85,Group: A,1: 165,2: 168,3: 170,Total: 170,61kgMen,CleanJerk,476
Rank: 3,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 61.00,Group: A,1: 163,2: -171,3: -171,Total: 163,61kgMen,CleanJerk,476
Rank: 4,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 61.00,Group: A,1: 155,2: -160,3: 160,Total: 160,61kgMen,CleanJerk,476
Rank: 5,CALDERON LICOURT Arley Lazaro,CUB,"Born: Feb 26, 1999",B.weight: 61.00,Group: A,1: 150,2: 155,3: -160,Total: 155,61kgMen,CleanJerk,476
Rank: 6,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.55,Group: A,1: 147,2: 151,3: -154,Total: 151,61kgMen,CleanJerk,476
Rank: 7,ROJAS CONCHA Marcos Antonio,PER,"Born: Jun 02, 1995",B.weight: 60.00,Group: A,1: 145,2: -150,3: -152,Total: 145,61kgMen,CleanJerk,476
Rank: 8,SALAMANCA PINEDA Julio Cesar,ESA,"Born: Jul 15, 1989",B.weight: 61.00,Group: A,1: 135,2: 137,3: -140,Total: 137,61kgMen,CleanJerk,476
Rank: 1,MOSQUERA VALENCIA Francisco Antonio,COL,"Born: Apr 01, 1992",B.weight: 60.85,Group: A,Snatch: 132,CI&Jerk: 170,Total: 302,,61kgMen,Total,476
Rank: 2,SERNA MENDOZA Jhon Jairo,COL,"Born: Dec 03, 1994",B.weight: 60.85,Group: A,Snatch: 127,CI&Jerk: 170,Total: 297,,61kgMen,Total,476
Rank: 3,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 61.00,Group: A,Snatch: 123,CI&Jerk: 163,Total: 286,,61kgMen,Total,476
Rank: 4,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 61.00,Group: A,Snatch: 121,CI&Jerk: 160,Total: 281,,61kgMen,Total,476
Rank: 5,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.55,Group: A,Snatch: 125,CI&Jerk: 151,Total: 276,,61kgMen,Total,476
Rank: 6,CALDERON LICOURT Arley Lazaro,CUB,"Born: Feb 26, 1999",B.weight: 61.00,Group: A,Snatch: 115,CI&Jerk: 155,Total: 270,,61kgMen,Total,476
Rank: 7,ROJAS CONCHA Marcos Antonio,PER,"Born: Jun 02, 1995",B.weight: 60.00,Group: A,Snatch: 116,CI&Jerk: 145,Total: 261,,61kgMen,Total,476
Rank: 8,SALAMANCA PINEDA Julio Cesar,ESA,"Born: Jul 15, 1989",B.weight: 61.00,Group: A,Snatch: 105,CI&Jerk: 137,Total: 242,,61kgMen,Total,476
Rank: 1,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Born: Nov 10, 1995",B.weight: 66.80,Group: A,1: 130,2: 135,3: 138,Total: 138,67kgMen,Snatch,476
Rank: 2,FIGUEROA MOSQUERA Oscar Albeiro,COL,"Born: Apr 27, 1983",B.weight: 66.70,Group: A,1: -135,2: 135,3: -138,Total: 135,67kgMen,Snatch,476
Rank: 3,PINEDA ZETA Edgar Ismael,GUA,"Born: Aug 17, 1997",B.weight: 66.30,Group: A,1: -127,2: 127,3: 132,Total: 132,67kgMen,Snatch,476
Rank: 4,ESCALONA MORENO Kervis Eidy,VEN,"Born: Oct 15, 1998",B.weight: 66.35,Group: A,1: 130,2: -133,3: -133,Total: 130,67kgMen,Snatch,476
Rank: 5,BARDALEZ TUISIMA Luis David,PER,"Born: Oct 03, 1995",B.weight: 66.60,Group: A,1: 123,2: 127,3: -129,Total: 127,67kgMen,Snatch,476
Rank: 1,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Born: Nov 10, 1995",B.weight: 66.80,Group: A,1: 163,2: 168,3: -173,Total: 168,67kgMen,CleanJerk,476
Rank: 2,PINEDA ZETA Edgar Ismael,GUA,"Born: Aug 17, 1997",B.weight: 66.30,Group: A,1: -161,2: 161,3: 165,Total: 165,67kgMen,CleanJerk,476
