rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,NIYOYITA Davis,UGA,"Jan 01, 2004",54.81,A,---,---,90,90,55kgMen,Snatch,536,False
2,KGASWANE Kgotla Alphius N,BOT,"Jul 07, 2000",54.25,A,---,---,71,71,55kgMen,Snatch,536,False
1,NIYOYITA Davis,UGA,"Jan 01, 2004",54.81,A,---,---,115,115,55kgMen,CleanJerk,536,False
2,KGASWANE Kgotla Alphius N,BOT,"Jul 07, 2000",54.25,A,---,---,95,95,55kgMen,CleanJerk,536,False
1,NIYOYITA Davis,UGA,"Jan 01, 2004",54.81,A,90,115,205,---,55kgMen,Total,536,False
2,KGASWANE Kgotla Alphius N,BOT,"Jul 07, 2000",54.25,A,71,95,166,---,55kgMen,Total,536,False
1,CORET Marc Jonathan,MRI,"Apr 13, 1989",66.73,A,---,---,100,100,67kgMen,Snatch,536,False
1,CORET Marc Jonathan,MRI,"Apr 13, 1989",66.73,A,---,---,130,130,67kgMen,CleanJerk,536,False
1,CORET Marc Jonathan,MRI,"Apr 13, 1989",66.73,A,100,130,230,---,67kgMen,Total,536,False
1,PHILLIPS Jon-Antohein,RSA,"May 02, 2000",72.08,A,---,---,120,120,73kgMen,Snatch,536,False
2,SSEMPEREZA Hakim Musoke,UGA,"Apr 10, 1995",72.47,A,---,---,110,110,73kgMen,Snatch,536,False
3,NTSINYI Machachamise,LES,"Apr 29, 1998",72.93,A,---,---,100,100,73kgMen,Snatch,536,False
1,PHILLIPS Jon-Antohein,RSA,"May 02, 2000",72.08,A,---,---,155,155,73kgMen,CleanJerk,536,False
2,SSEMPEREZA Hakim Musoke,UGA,"Apr 10, 1995",72.47,A,---,---,141,141,73kgMen,CleanJerk,536,False
3,NTSINYI Machachamise,LES,"Apr 29, 1998",72.93,A,---,---,130,130,73kgMen,CleanJerk,536,False
1,PHILLIPS Jon-Antohein,RSA,"May 02, 2000",72.08,A,120,155,275,---,73kgMen,Total,536,False
2,SSEMPEREZA Hakim Musoke,UGA,"Apr 10, 1995",72.47,A,110,141,251,---,73kgMen,Total,536,False
3,NTSINYI Machachamise,LES,"Apr 29, 1998",72.93,A,100,130,230,---,73kgMen,Total,536,False
1,PANDOO Dinesh Jevin,MRI,"Feb 25, 2001",76.36,A,---,---,121,121,81kgMen,Snatch,536,False
2,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",80.94,A,---,---,118,118,81kgMen,Snatch,536,False
3,DU PLOOY Lyle William Henry,RSA,"Aug 02, 1988",80.66,A,---,---,110,110,81kgMen,Snatch,536,False
4,MASAKWE Ivan,UGA,"May 01, 1990",79.65,A,---,---,105,105,81kgMen,Snatch,536,False
1,PANDOO Dinesh Jevin,MRI,"Feb 25, 2001",76.36,A,---,---,154,154,81kgMen,CleanJerk,536,False
2,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",80.94,A,---,---,145,145,81kgMen,CleanJerk,536,False
3,MASAKWE Ivan,UGA,"May 01, 1990",79.65,A,---,---,140,140,81kgMen,CleanJerk,536,False
---,DU PLOOY Lyle William Henry,RSA,"Aug 02, 1988",80.66,A,---,---,---,---,81kgMen,CleanJerk,536,False
1,PANDOO Dinesh Jevin,MRI,"Feb 25, 2001",76.36,A,121,154,275,---,81kgMen,Total,536,False
2,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",80.94,A,118,145,263,---,81kgMen,Total,536,False
3,MASAKWE Ivan,UGA,"May 01, 1990",79.65,A,105,140,245,---,81kgMen,Total,536,False
---,DU PLOOY Lyle William Henry,RSA,"Aug 02, 1988",80.66,A,110,---,---,---,81kgMen,Total,536,False
1,OSEI Forrester Christopher,GHA,"Sep 12, 1989",95.88,A,---,---,150,150,96kgMen,Snatch,536,False
2,BURGER Ruben,RSA,"Mar 03, 1991",95.99,A,---,---,141,141,96kgMen,Snatch,536,False
3,CORET Cedric Fabrice,MRI,"May 28, 1991",93.45,A,---,---,138,138,96kgMen,Snatch,536,False
4,KUBO Zubairi,UGA,"Jan 10, 1995",95.45,A,---,---,135,135,96kgMen,Snatch,536,False
5,MASHEGO Vuyani,RSA,"Feb 22, 1992",89.50,A,---,---,115,115,96kgMen,Snatch,536,False
6,SOLOMON Dikabelo,BOT,"Jul 23, 1995",89.31,A,---,---,110,110,96kgMen,Snatch,536,False
1,OSEI Forrester Christopher,GHA,"Sep 12, 1989",95.88,A,---,---,185,185,96kgMen,CleanJerk,536,False
2,CORET Cedric Fabrice,MRI,"May 28, 1991",93.45,A,---,---,176,176,96kgMen,CleanJerk,536,False
3,BURGER Ruben,RSA,"Mar 03, 1991",95.99,A,---,---,172,172,96kgMen,CleanJerk,536,False
4,KUBO Zubairi,UGA,"Jan 10, 1995",95.45,A,---,---,156,156,96kgMen,CleanJerk,536,False
5,MASHEGO Vuyani,RSA,"Feb 22, 1992",89.50,A,---,---,145,145,96kgMen,CleanJerk,536,False
6,SOLOMON Dikabelo,BOT,"Jul 23, 1995",89.31,A,---,---,130,130,96kgMen,CleanJerk,536,False
1,OSEI Forrester Christopher,GHA,"Sep 12, 1989",95.88,A,150,185,335,---,96kgMen,Total,536,False
2,CORET Cedric Fabrice,MRI,"May 28, 1991",93.45,A,138,176,314,---,96kgMen,Total,536,False
3,BURGER Ruben,RSA,"Mar 03, 1991",95.99,A,141,172,313,---,96kgMen,Total,536,False
4,KUBO Zubairi,UGA,"Jan 10, 1995",95.45,A,135,156,291,---,96kgMen,Total,536,False
5,MASHEGO Vuyani,RSA,"Feb 22, 1992",89.50,A,115,145,260,---,96kgMen,Total,536,False
6,SOLOMON Dikabelo,BOT,"Jul 23, 1995",89.31,A,110,130,240,---,96kgMen,Total,536,False
1,JUBOO Khelwin,MRI,"Jun 27, 2002",105.72,A,---,---,135,135,109kgMen,Snatch,536,False
2,REEDERS Christoffel Frederik,RSA,"Oct 06, 1990",102.01,A,---,---,135,135,109kgMen,Snatch,536,False
3,KAGISO Bokang Alphius,BOT,"Mar 30, 1997",105.97,A,---,---,110,110,109kgMen,Snatch,536,False
---,MADANAMOOTHOO Jack Anthony,MRI,"Jan 13, 1999",102.67,A,---,---,---,---,109kgMen,Snatch,536,False
