rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,SOMBOON-UAN Thada,THA,"Born: Nov 03, 2000",B.weight: 54.85,Group: A,1: 95,2: -100,3: 100,Total: 100,55kgMen,Snatch,446
Rank: 1,SOMBOON-UAN Thada,THA,"Born: Nov 03, 2000",B.weight: 54.85,Group: A,1: 115,2: 120,3: 125,Total: 125,55kgMen,CleanJerk,446
Rank: 1,SOMBOON-UAN Thada,THA,"Born: Nov 03, 2000",B.weight: 54.85,Group: A,Snatch: 100,CI&Jerk: 125,Total: 225,,55kgMen,Total,446
Rank: 1,ITOKAZU Yoichi,JPN,"Born: May 24, 1991",B.weight: 61.00,Group: A,1: -128,2: 128,3: 133,Total: 133,61kgMen,Snatch,446
Rank: 2,BARU Morea,PNG,"Born: Apr 15, 1990",B.weight: 60.95,Group: A,1: 115,2: 120,3: 124,Total: 124,61kgMen,Snatch,446
Rank: 1,ITOKAZU Yoichi,JPN,"Born: May 24, 1991",B.weight: 61.00,Group: A,1: 156,2: 160,3: -163,Total: 160,61kgMen,CleanJerk,446
Rank: 2,BARU Morea,PNG,"Born: Apr 15, 1990",B.weight: 60.95,Group: A,1: 152,2: 157,3: -161,Total: 157,61kgMen,CleanJerk,446
Rank: 1,ITOKAZU Yoichi,JPN,"Born: May 24, 1991",B.weight: 61.00,Group: A,Snatch: 133,CI&Jerk: 160,Total: 293,,61kgMen,Total,446
Rank: 2,BARU Morea,PNG,"Born: Apr 15, 1990",B.weight: 60.95,Group: A,Snatch: 124,CI&Jerk: 157,Total: 281,,61kgMen,Total,446
Rank: 1,DENI,INA,"Born: Jul 26, 1989",B.weight: 66.90,Group: A,1: 132,2: -138,3: -141,Total: 132,67kgMen,Snatch,446
Rank: 2,JEREMY Lalrinnunga,IND,"Born: Oct 26, 2002",B.weight: 65.10,Group: A,1: 123,2: 128,3: 131,Total: 131,67kgMen,Snatch,446
Rank: 3,KATOATAU Ruben,KIR,"Born: Feb 09, 1997",B.weight: 66.95,Group: A,1: 120,2: 125,3: -128,Total: 125,67kgMen,Snatch,446
Rank: 4,ARTYKOV Izzat,KGZ,"Born: Sep 08, 1993",B.weight: 67.00,Group: A,1: 115,2: 120,3: -126,Total: 120,67kgMen,Snatch,446
Rank: 1,DENI,INA,"Born: Jul 26, 1989",B.weight: 66.90,Group: A,1: 161,2: 171,3: -175,Total: 171,67kgMen,CleanJerk,446
Rank: 2,KATOATAU Ruben,KIR,"Born: Feb 09, 1997",B.weight: 66.95,Group: A,1: -160,2: -160,3: 160,Total: 160,67kgMen,CleanJerk,446
Rank: 3,JEREMY Lalrinnunga,IND,"Born: Oct 26, 2002",B.weight: 65.10,Group: A,1: 150,2: 157,3: -161,Total: 157,67kgMen,CleanJerk,446
Rank: 4,ARTYKOV Izzat,KGZ,"Born: Sep 08, 1993",B.weight: 67.00,Group: A,1: 140,2: 150,3: -157,Total: 150,67kgMen,CleanJerk,446
Rank: 1,DENI,INA,"Born: Jul 26, 1989",B.weight: 66.90,Group: A,Snatch: 132,CI&Jerk: 171,Total: 303,,67kgMen,Total,446
Rank: 2,JEREMY Lalrinnunga,IND,"Born: Oct 26, 2002",B.weight: 65.10,Group: A,Snatch: 131,CI&Jerk: 157,Total: 288,,67kgMen,Total,446
Rank: 3,KATOATAU Ruben,KIR,"Born: Feb 09, 1997",B.weight: 66.95,Group: A,Snatch: 125,CI&Jerk: 160,Total: 285,,67kgMen,Total,446
Rank: 4,ARTYKOV Izzat,KGZ,"Born: Sep 08, 1993",B.weight: 67.00,Group: A,Snatch: 120,CI&Jerk: 150,Total: 270,,67kgMen,Total,446
Rank: 1,TRIYATNO,INA,"Born: Dec 20, 1987",B.weight: 73.00,Group: A,1: 137,2: 142,3: -146,Total: 142,73kgMen,Snatch,446
Rank: 2,THANEEWAN Nonthaphat,THA,"Born: Oct 12, 1999",B.weight: 72.90,Group: A,1: 139,2: 142,3: -146,Total: 142,73kgMen,Snatch,446
Rank: 3,BAK Joohyo,KOR,"Born: Jun 29, 1997",B.weight: 72.10,Group: A,1: 136,2: 141,3: -146,Total: 141,73kgMen,Snatch,446
Rank: 4,MIYAMOTO Masanori,JPN,"Born: Feb 03, 1997",B.weight: 72.75,Group: A,1: 130,2: 135,3: 140,Total: 140,73kgMen,Snatch,446
Rank: 5,TABAROUA Taretiita Baraniko,KIR,"Born: Nov 29, 1994",B.weight: 72.90,Group: A,1: 115,2: 120,3: -125,Total: 120,73kgMen,Snatch,446
Rank: 1,BAK Joohyo,KOR,"Born: Jun 29, 1997",B.weight: 72.10,Group: A,1: 172,2: 181,3: -186,Total: 181,73kgMen,CleanJerk,446
Rank: 2,TRIYATNO,INA,"Born: Dec 20, 1987",B.weight: 73.00,Group: A,1: 170,2: 180,3: -185,Total: 180,73kgMen,CleanJerk,446
Rank: 3,MIYAMOTO Masanori,JPN,"Born: Feb 03, 1997",B.weight: 72.75,Group: A,1: 168,2: 173,3: --,Total: 173,73kgMen,CleanJerk,446
Rank: 4,THANEEWAN Nonthaphat,THA,"Born: Oct 12, 1999",B.weight: 72.90,Group: A,1: -165,2: 165,3: 170,Total: 170,73kgMen,CleanJerk,446
Rank: 5,TABAROUA Taretiita Baraniko,KIR,"Born: Nov 29, 1994",B.weight: 72.90,Group: A,1: 155,2: 160,3: 165,Total: 165,73kgMen,CleanJerk,446
Rank: 1,TRIYATNO,INA,"Born: Dec 20, 1987",B.weight: 73.00,Group: A,Snatch: 142,CI&Jerk: 180,Total: 322,,73kgMen,Total,446
Rank: 2,BAK Joohyo,KOR,"Born: Jun 29, 1997",B.weight: 72.10,Group: A,Snatch: 141,CI&Jerk: 181,Total: 322,,73kgMen,Total,446
Rank: 3,MIYAMOTO Masanori,JPN,"Born: Feb 03, 1997",B.weight: 72.75,Group: A,Snatch: 140,CI&Jerk: 173,Total: 313,,73kgMen,Total,446
Rank: 4,THANEEWAN Nonthaphat,THA,"Born: Oct 12, 1999",B.weight: 72.90,Group: A,Snatch: 142,CI&Jerk: 170,Total: 312,,73kgMen,Total,446
Rank: 5,TABAROUA Taretiita Baraniko,KIR,"Born: Nov 29, 1994",B.weight: 72.90,Group: A,Snatch: 120,CI&Jerk: 165,Total: 285,,73kgMen,Total,446
Rank: 1,SAMENOV Nurlybek,KAZ,"Born: Mar 12, 1992",B.weight: 80.90,Group: A,1: 145,2: 150,3: 153,Total: 153,81kgMen,Snatch,446
Rank: 2,YOU Jaesik,KOR,"Born: Apr 21, 1996",B.weight: 80.85,Group: A,1: 145,2: -150,3: -151,Total: 145,81kgMen,Snatch,446
Rank: 3,MCTAGGART Cameron David,NZL,"Born: Sep 30, 1997",B.weight: 80.20,Group: A,1: 125,2: 130,3: 133,Total: 133,81kgMen,Snatch,446
Rank: 4,ELLIOTT Frank Donald,AUS,"Born: May 08, 1991",B.weight: 80.75,Group: A,1: 123,2: 127,3: 131,Total: 131,81kgMen,Snatch,446
Rank: 5,SIVALINGAM Sathish Kumar,IND,"Born: Jun 23, 1992",B.weight: 80.95,Group: A,1: 90,2: ---,3: ---,Total: 90,81kgMen,Snatch,446
Rank: 1,SAMENOV Nurlybek,KAZ,"Born: Mar 12, 1992",B.weight: 80.90,Group: A,1: 170,2: 180,3: -185,Total: 180,81kgMen,CleanJerk,446
Rank: 2,YOU Jaesik,KOR,"Born: Apr 21, 1996",B.weight: 80.85,Group: A,1: 163,2: ---,3: ---,Total: 163,81kgMen,CleanJerk,446
Rank: 3,MCTAGGART Cameron David,NZL,"Born: Sep 30, 1997",B.weight: 80.20,Group: A,1: 153,2: 158,3: 161,Total: 161,81kgMen,CleanJerk,446
Rank: 4,SIVALINGAM Sathish Kumar,IND,"Born: Jun 23, 1992",B.weight: 80.95,Group: A,1: 110,2: ---,3: ---,Total: 110,81kgMen,CleanJerk,446
Rank: ---,ELLIOTT Frank Donald,AUS,"Born: May 08, 1991",B.weight: 80.75,Group: A,1: -154,2: -154,3: -154,Total: ---,81kgMen,CleanJerk,446
Rank: 1,SAMENOV Nurlybek,KAZ,"Born: Mar 12, 1992",B.weight: 80.90,Group: A,Snatch: 153,CI&Jerk: 180,Total: 333,,81kgMen,Total,446
Rank: 2,YOU Jaesik,KOR,"Born: Apr 21, 1996",B.weight: 80.85,Group: A,Snatch: 145,CI&Jerk: 163,Total: 308,,81kgMen,Total,446
Rank: 3,MCTAGGART Cameron David,NZL,"Born: Sep 30, 1997",B.weight: 80.20,Group: A,Snatch: 133,CI&Jerk: 161,Total: 294,,81kgMen,Total,446
Rank: 4,SIVALINGAM Sathish Kumar,IND,"Born: Jun 23, 1992",B.weight: 80.95,Group: A,Snatch: 90,CI&Jerk: 110,Total: 200,,81kgMen,Total,446
Rank: ---,ELLIOTT Frank Donald,AUS,"Born: May 08, 1991",B.weight: 80.75,Group: A,Snatch: 131,CI&Jerk: ---,Total: ---,,81kgMen,Total,446
Rank: 1,TAWNOK Banyat,THA,"Born: Sep 09, 1994",B.weight: 88.35,Group: A,1: 148,2: 153,3: 155,Total: 155,89kgMen,Snatch,446
Rank: 2,BOONLANG Weeraphat,THA,"Born: Mar 23, 1997",B.weight: 87.95,Group: A,1: 145,2: 150,3: 154,Total: 154,89kgMen,Snatch,446
Rank: 3,PARK Mu Sung,KOR,"Born: Jan 04, 1995",B.weight: 87.95,Group: A,1: 135,2: 141,3: -146,Total: 141,89kgMen,Snatch,446
Rank: 4,ANYALEWECHI Michael Chinemerem,NGR,"Born: Nov 05, 1999",B.weight: 84.30,Group: A,1: 136,2: 140,3: -146,Total: 140,89kgMen,Snatch,446
Rank: 5,KATOATAU David,KIR,"Born: Jul 17, 1984",B.weight: 88.75,Group: A,1: 115,2: 120,3: -125,Total: 120,89kgMen,Snatch,446
Rank: 1,BOONLANG Weeraphat,THA,"Born: Mar 23, 1997",B.weight: 87.95,Group: A,1: 176,2: 179,3: 185,Total: 185,89kgMen,CleanJerk,446
Rank: 2,PARK Mu Sung,KOR,"Born: Jan 04, 1995",B.weight: 87.95,Group: A,1: 170,2: -178,3: 178,Total: 178,89kgMen,CleanJerk,446
Rank: 3,TAWNOK Banyat,THA,"Born: Sep 09, 1994",B.weight: 88.35,Group: A,1: 171,2: -177,3: 177,Total: 177,89kgMen,CleanJerk,446
Rank: 4,KATOATAU David,KIR,"Born: Jul 17, 1984",B.weight: 88.75,Group: A,1: 155,2: 160,3: -165,Total: 160,89kgMen,CleanJerk,446
Rank: ---,ANYALEWECHI Michael Chinemerem,NGR,"Born: Nov 05, 1999",B.weight: 84.30,Group: A,1: -154,2: -160,3: -160,Total: ---,89kgMen,CleanJerk,446
Rank: 1,BOONLANG Weeraphat,THA,"Born: Mar 23, 1997",B.weight: 87.95,Group: A,Snatch: 154,CI&Jerk: 185,Total: 339,,89kgMen,Total,446
Rank: 2,TAWNOK Banyat,THA,"Born: Sep 09, 1994",B.weight: 88.35,Group: A,Snatch: 155,CI&Jerk: 177,Total: 332,,89kgMen,Total,446
