rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,WIJESURYA C.S.S.P.,SRI,"Feb 01, 1984",55.92,A,-100,100,103,103,56kgMen,Snatch,180,True
2,BANDARA W. G. K.,SRI,"Oct 04, 1985",55.82,A,95,- 98,98,98,56kgMen,Snatch,180,True
3,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",55.50,A,93,97,- 99,97,56kgMen,Snatch,180,True
4,PHILLIPS Anrich Morico,RSA,"Oct 17, 1992",54.32,A,- 95,95,- 98,95,56kgMen,Snatch,180,True
5,ADONIS Monree,RSA,"Dec 03, 1988",55.78,A,- 94,- 94,94,94,56kgMen,Snatch,180,True
1,WIJESURYA C.S.S.P.,SRI,"Feb 01, 1984",55.92,A,-130,130,133,133,56kgMen,CleanJerk,180,True
2,BANDARA W. G. K.,SRI,"Oct 04, 1985",55.82,A,129,-135,-137,129,56kgMen,CleanJerk,180,True
3,ADONIS Monree,RSA,"Dec 03, 1988",55.78,A,117,122,-125,122,56kgMen,CleanJerk,180,True
4,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",55.50,A,115,121,-126,121,56kgMen,CleanJerk,180,True
5,PHILLIPS Anrich Morico,RSA,"Oct 17, 1992",54.32,A,-115,-115,115,115,56kgMen,CleanJerk,180,True
1,WIJESURYA C.S.S.P.,SRI,"Feb 01, 1984",55.92,A,103,133,236,,56kgMen,Total,180,True
2,BANDARA W. G. K.,SRI,"Oct 04, 1985",55.82,A,98,129,227,,56kgMen,Total,180,True
3,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",55.50,A,97,121,218,,56kgMen,Total,180,True
4,ADONIS Monree,RSA,"Dec 03, 1988",55.78,A,94,122,216,,56kgMen,Total,180,True
5,PHILLIPS Anrich Morico,RSA,"Oct 17, 1992",54.32,A,95,115,210,,56kgMen,Total,180,True
1,SARANG Rustam,IND,"Dec 12, 1988",61.80,A,-115,115,120,120,62kgMen,Snatch,180,True
2,DISSANAYAKE MUDIYANSELAGE Indika C. D.,SRI,"Aug 06, 1989",61.96,A,114,118,120,120,62kgMen,Snatch,180,True
3,YUKAR Sibi,IND,"May 07, 1992",61.54,A,108,113,116,116,62kgMen,Snatch,180,True
4,PHILLIPS Luwellyne Andrew,RSA,"Aug 21, 1989",59.18,A,100,-105,-105,100,62kgMen,Snatch,180,True
5,HAUMILI Ioane,TUV,"Nov 23, 1988",61.44,A,94,98,-101,98,62kgMen,Snatch,180,True
1,YUKAR Sibi,IND,"May 07, 1992",61.54,A,140,148,-152,148,62kgMen,CleanJerk,180,True
2,SARANG Rustam,IND,"Dec 12, 1988",61.80,A,-144,144,148,148,62kgMen,CleanJerk,180,True
3,HAUMILI Ioane,TUV,"Nov 23, 1988",61.44,A,123,128,-132,128,62kgMen,CleanJerk,180,True
4,PHILLIPS Luwellyne Andrew,RSA,"Aug 21, 1989",59.18,A,120,-125,-125,120,62kgMen,CleanJerk,180,True
---,DISSANAYAKE MUDIYANSELAGE Indika C. D.,SRI,"Aug 06, 1989",61.96,A,-140,-140,-140,---,62kgMen,CleanJerk,180,True
1,SARANG Rustam,IND,"Dec 12, 1988",61.80,A,120,148,268,,62kgMen,Total,180,True
2,YUKAR Sibi,IND,"May 07, 1992",61.54,A,116,148,264,,62kgMen,Total,180,True
3,HAUMILI Ioane,TUV,"Nov 23, 1988",61.44,A,98,128,226,,62kgMen,Total,180,True
4,PHILLIPS Luwellyne Andrew,RSA,"Aug 21, 1989",59.18,A,100,120,220,,62kgMen,Total,180,True
---,DISSANAYAKE MUDIYANSELAGE Indika C. D.,SRI,"Aug 06, 1989",61.96,A,120,---,---,,62kgMen,Total,180,True
1,KURUKULASOORIYAGE Anton Sudesh Peiris,SRI,"Feb 03, 1985",69.00,A,120,-125,125,125,69kgMen,Snatch,180,True
2,EVANS Gareth Irfon,WAL,"Apr 18, 1986",67.56,A,115,-121,121,121,69kgMen,Snatch,180,True
3,DEIRANAUW Bronco,NRU,"Mar 04, 1991",68.14,A,115,120,-122,120,69kgMen,Snatch,180,True
4,TOROMON Takenibeia,KIR,"Jan 29, 1992",68.18,A,115,120,-123,120,69kgMen,Snatch,180,True
5,RAMBABU Pasam,IND,"Jun 08, 1983",68.78,A,120,-124,-124,120,69kgMen,Snatch,180,True
6,DU PLOOY Lyle William Henry,RSA,"Aug 02, 1988",68.82,A,112,-116,-116,112,69kgMen,Snatch,180,True
7,NGWELE Mninikhaya,RSA,"Oct 12, 1992",67.48,A,110,-115,-115,110,69kgMen,Snatch,180,True
8,ROSE Ian Nigel,SEY,"Sep 21, 1981",67.64,B,100,-105,105,105,69kgMen,Snatch,180,True
1,KURUKULASOORIYAGE Anton Sudesh Peiris,SRI,"Feb 03, 1985",69.00,A,150,155,-162,155,69kgMen,CleanJerk,180,True
2,RAMBABU Pasam,IND,"Jun 08, 1983",68.78,A,147,151,-155,151,69kgMen,CleanJerk,180,True
3,EVANS Gareth Irfon,WAL,"Apr 18, 1986",67.56,A,-145,-145,145,145,69kgMen,CleanJerk,180,True
4,DEIRANAUW Bronco,NRU,"Mar 04, 1991",68.14,A,-145,145,-151,145,69kgMen,CleanJerk,180,True
5,TOROMON Takenibeia,KIR,"Jan 29, 1992",68.18,A,140,-145,---,140,69kgMen,CleanJerk,180,True
6,DU PLOOY Lyle William Henry,RSA,"Aug 02, 1988",68.82,A,138,-143,-145,138,69kgMen,CleanJerk,180,True
7,NGWELE Mninikhaya,RSA,"Oct 12, 1992",67.48,A,127,131,136,136,69kgMen,CleanJerk,180,True
8,ROSE Ian Nigel,SEY,"Sep 21, 1981",67.64,B,-130,130,-135,130,69kgMen,CleanJerk,180,True
