rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,LI Zhen,CHN,"Jan 18, 1986",55.58,A,123,126,128,128,56kgMen,Snatch,8,True
2,HOANG Anh Tuan,VIE,"Feb 12, 1985",55.00,A,122,124,-126,124,56kgMen,Snatch,8,True
3,ALVAREZ BOULET Sergio,CUB,"Oct 11, 1979",55.86,A,-118,118,123,123,56kgMen,Snatch,8,True
4,DZERBIANIOU Vitali,BLR,"Aug 05, 1976",55.92,A,118,-122,122,122,56kgMen,Snatch,8,True
5,WANG Shin-Yuan,TPE,"Jul 06, 1976",55.69,A,121,-124,-124,121,56kgMen,Snatch,8,True
6,SETIADI Jadi,INA,"Feb 02, 1985",54.41,A,-120,120,-123,120,56kgMen,Snatch,8,True
7,LEE Jong-hoon,KOR,"Feb 19, 1986",55.74,A,-120,-120,120,120,56kgMen,Snatch,8,True
8,BOUR Igor,MDA,"Dec 18, 1984",55.51,A,114,118,-121,118,56kgMen,Snatch,8,True
9,IRAWAN Eko Yuli,INA,"Jul 24, 1989",55.21,A,-116,116,-121,116,56kgMen,Snatch,8,True
10,LAZARO MAYKEL Ruiz Gasso,CUB,"Oct 12, 1984",55.34,B,-112,112,115,115,56kgMen,Snatch,8,True
11,TANCSICS Laszlo,HUN,"May 19, 1978",55.40,B,109,112,114,114,56kgMen,Snatch,8,True
12,RADA RODRIGUEZ Sergio Armando,COL,"Jan 27, 1984",55.85,B,107,112,114,114,56kgMen,Snatch,8,True
13,GRABUCEA Igor,MDA,"Apr 29, 1976",55.67,B,110,-113,113,113,56kgMen,Snatch,8,True
14,MENG Wenjun,MAC,"Jan 25, 1976",54.97,C,110,-116,-116,110,56kgMen,Snatch,8,True
15,TAMRAZYAN Arsen,ARM,"Sep 11, 1983",56.00,B,110,-113,-113,110,56kgMen,Snatch,8,True
16,SEKIKAWA Yasunobu,JPN,"Mar 21, 1980",55.69,B,105,-108,108,108,56kgMen,Snatch,8,True
17,LOPEZ AQUINO Marvin,ESA,"Sep 14, 1980",55.98,C,105,-108,108,108,56kgMen,Snatch,8,True
18,BUCI Antoniu,ROU,"Jan 21, 1990",55.84,B,102,107,-110,107,56kgMen,Snatch,8,True
19,YAMADA Masaharu,JPN,"May 01, 1980",55.72,B,102,104,106,106,56kgMen,Snatch,8,True
20,VALENCIA ITURRALDE Enrique Clemente,ECU,"Sep 18, 1988",55.96,C,100,105,-108,105,56kgMen,Snatch,8,True
21,MANEETONG Pongsak,THA,"May 03, 1986",55.64,B,-103,-103,103,103,56kgMen,Snatch,8,True
22,SAMUKASHVILI Zviadi,GEO,"Nov 22, 1987",55.69,B,103,-107,-107,103,56kgMen,Snatch,8,True
23,GUIRADO GARCIA Francisco Javier,ESP,"Nov 24, 1985",55.51,C,100,-103,-103,100,56kgMen,Snatch,8,True
24,BONNEL Eric,FRA,"Aug 18, 1974",55.94,B,100,-104,-104,100,56kgMen,Snatch,8,True
25,DELLINO Vito,ITA,"Apr 16, 1982",55.96,C,- 95,95,-101,95,56kgMen,Snatch,8,True
26,AKMYRADOV Dovran,TKM,"Feb 18, 1985",55.98,C,95,-100,-100,95,56kgMen,Snatch,8,True
27,HANDURDYYEV Omarguly,TKM,"Dec 17, 1988",53.48,C,80,- 85,85,85,56kgMen,Snatch,8,True
---,PAN-EM Tanasak,THA,"Aug 19, 1985",54.88,B,-102,-102,-102,---,56kgMen,Snatch,8,True
---,WU Meijin,CHN,"Apr 25, 1980",55.32,A,-121,-121,-121,---,56kgMen,Snatch,8,True
---,KIVUMBI Mubarak Musoke,UGA,"Dec 01, 1989",55.78,C,- 90,- 90,- 90,---,56kgMen,Snatch,8,True
---,ANDRIEUX Sylvain,FRA,"Dec 26, 1981",55.66,C,- 98,- 98,- 98,---,56kgMen,Snatch,8,True
---,FUENTES John,VEN,"May 07, 1985",55.63,C,-107,-107,-107,---,56kgMen,Snatch,8,True
1,ALVAREZ BOULET Sergio,CUB,"Oct 11, 1979",55.86,A,148,153,156,156,56kgMen,CleanJerk,8,True
2,LEE Jong-hoon,KOR,"Feb 19, 1986",55.74,A,-147,148,155,155,56kgMen,CleanJerk,8,True
3,HOANG Anh Tuan,VIE,"Feb 12, 1985",55.00,A,152,-155,-155,152,56kgMen,CleanJerk,8,True
4,WU Meijin,CHN,"Apr 25, 1980",55.32,A,152,-155,-156,152,56kgMen,CleanJerk,8,True
