rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,HENI Lohia,PNG,"Jul 01, 1998",46.40,A,55,60,- 65,60,50kgMen,Snatch,285,True
2,NOU John,PNG,"Oct 27, 1997",49.60,A,50,- 55,- 55,50,50kgMen,Snatch,285,True
1,NOU John,PNG,"Oct 27, 1997",49.60,A,60,65,70,70,50kgMen,CleanJerk,285,True
2,HENI Lohia,PNG,"Jul 01, 1998",46.40,A,60,65,- 70,65,50kgMen,CleanJerk,285,True
1,HENI Lohia,PNG,"Jul 01, 1998",46.40,A,60,65,125,,50kgMen,Total,285,True
2,NOU John,PNG,"Oct 27, 1997",49.60,A,50,70,120,,50kgMen,Total,285,True
1,KATOATAU Ruben,KIR,"Feb 09, 1997",55.45,A,65,70,76,76,56kgMen,Snatch,285,True
2,LOHIA Igo,PNG,"Sep 16, 1999",55.40,A,60,65,70,70,56kgMen,Snatch,285,True
3,SIMMONS Gabriel Sakiusa,FIJ,"Feb 24, 1999",55.70,A,60,67,- 75,67,56kgMen,Snatch,285,True
4,ROBINSON Lachlan Craig,AUS,"Aug 22, 1999",54.25,A,58,62,- 65,62,56kgMen,Snatch,285,True
5,MEA Douglas Ao,PNG,"Jun 10, 1999",54.45,A,50,58,62,62,56kgMen,Snatch,285,True
6,GAFFNEY Harrison James,AUS,"Nov 22, 1998",55.60,A,54,58,- 61,58,56kgMen,Snatch,285,True
7,DEKARUBE Rayvon,NRU,"Jul 18, 1998",55.65,A,57,- 62,- 62,57,56kgMen,Snatch,285,True
8,TAMAN Marcellus F.,FSM,"Sep 26, 1999",55.10,A,40,43,45,45,56kgMen,Snatch,285,True
1,KATOATAU Ruben,KIR,"Feb 09, 1997",55.45,A,85,90,96,96,56kgMen,CleanJerk,285,True
2,LOHIA Igo,PNG,"Sep 16, 1999",55.40,A,85,90,- 95,90,56kgMen,CleanJerk,285,True
3,SIMMONS Gabriel Sakiusa,FIJ,"Feb 24, 1999",55.70,A,75,80,84,84,56kgMen,CleanJerk,285,True
4,DEKARUBE Rayvon,NRU,"Jul 18, 1998",55.65,A,70,75,80,80,56kgMen,CleanJerk,285,True
5,GAFFNEY Harrison James,AUS,"Nov 22, 1998",55.60,A,73,77,- 81,77,56kgMen,CleanJerk,285,True
6,ROBINSON Lachlan Craig,AUS,"Aug 22, 1999",54.25,A,68,72,74,74,56kgMen,CleanJerk,285,True
7,MEA Douglas Ao,PNG,"Jun 10, 1999",54.45,A,65,- 70,70,70,56kgMen,CleanJerk,285,True
8,TAMAN Marcellus F.,FSM,"Sep 26, 1999",55.10,A,50,55,- 57,55,56kgMen,CleanJerk,285,True
1,KATOATAU Ruben,KIR,"Feb 09, 1997",55.45,A,76,96,172,,56kgMen,Total,285,True
2,LOHIA Igo,PNG,"Sep 16, 1999",55.40,A,70,90,160,,56kgMen,Total,285,True
3,SIMMONS Gabriel Sakiusa,FIJ,"Feb 24, 1999",55.70,A,67,84,151,,56kgMen,Total,285,True
4,DEKARUBE Rayvon,NRU,"Jul 18, 1998",55.65,A,57,80,137,,56kgMen,Total,285,True
5,ROBINSON Lachlan Craig,AUS,"Aug 22, 1999",54.25,A,62,74,136,,56kgMen,Total,285,True
6,GAFFNEY Harrison James,AUS,"Nov 22, 1998",55.60,A,58,77,135,,56kgMen,Total,285,True
7,MEA Douglas Ao,PNG,"Jun 10, 1999",54.45,A,62,70,132,,56kgMen,Total,285,True
8,TAMAN Marcellus F.,FSM,"Sep 26, 1999",55.10,A,45,55,100,,56kgMen,Total,285,True
1,MOSS Cameron,NZL,"Apr 17, 1997",60.55,A,90,92,94,94,62kgMen,Snatch,285,True
2,QAQA Poama,FIJ,"Mar 12, 1997",60.25,A,85,- 90,- 90,85,62kgMen,Snatch,285,True
3,ADAM Hamish Theodoros Mackenzie,AUS,"Mar 13, 1997",61.50,A,77,82,- 84,82,62kgMen,Snatch,285,True
