rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,BOUHIJBHA Amine,TUN,"Born: Feb 28, 1996",B.weight: 55.55,Group: A,1: 105,2: -110,3: 110,Total: 110,56kgMen,Snatch,2016 AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 2,CHAANBI Wael,TUN,"Born: Nov 03, 1998",B.weight: 55.30,Group: A,1: 95,2: -100,3: -100,Total: 95,56kgMen,Snatch,2016 AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 3,FENNI Rida,ALG,"Born: Jul 06, 1996",B.weight: 55.75,Group: A,1: 77,2: 83,3: -88,Total: 83,56kgMen,Snatch,2016 AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 4,CHITIOUI Mohamed Raouf,ALG,"Born: Jan 01, 1999",B.weight: 50.00,Group: A,1: 65,2: 71,3: -76,Total: 71,56kgMen,Snatch,2016 AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 1,BOUHIJBHA Amine,TUN,"Born: Feb 28, 1996",B.weight: 55.55,Group: A,1: 135,2: -143,3: -143,Total: 135,56kgMen,CleanJerk,2016 AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 2,FENNI Rida,ALG,"Born: Jul 06, 1996",B.weight: 55.75,Group: A,1: 95,2: 102,3: -108,Total: 102,56kgMen,CleanJerk,2016 AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 3,CHITIOUI Mohamed Raouf,ALG,"Born: Jan 01, 1999",B.weight: 50.00,Group: A,1: 92,2: 97,3: -102,Total: 97,56kgMen,CleanJerk,2016 AFRICAN JUNIOR CHAMPIONSHIPS
Rank: ---,CHAANBI Wael,TUN,"Born: Nov 03, 1998",B.weight: 55.30,Group: A,1: -115,2: -115,3: -115,Total: ---,56kgMen,CleanJerk,2016 AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 1,BOUHIJBHA Amine,TUN,"Born: Feb 28, 1996",B.weight: 55.55,Group: A,Snatch: 110,CI&Jerk: 135,Total: 245,,56kgMen,Total,2016 AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 2,FENNI Rida,ALG,"Born: Jul 06, 1996",B.weight: 55.75,Group: A,Snatch: 83,CI&Jerk: 102,Total: 185,,56kgMen,Total,2016 AFRICAN JUNIOR CHAMPIONSHIPS
