rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,GOMEZ Pablo,ECU,"Born: Jan 01, 1995",B.weight: 49.00,Group: A,1: 79,2: -82,3: -82,Total: 79,50kgMen,Snatch,PAN AMERICAN YOUTH CHAMPIONSHIPS
Rank: 2,GOMES Carlos,BRA,"Born: Apr 24, 1995",B.weight: 48.60,Group: A,1: -74,2: 74,3: 78,Total: 78,50kgMen,Snatch,PAN AMERICAN YOUTH CHAMPIONSHIPS
Rank: 3,VALLECILLO LEDESMA Vicente Jesus Manuel,MEX,"Born: Jan 05, 1997",B.weight: 48.60,Group: A,1: 73,2: 78,3: -80,Total: 78,50kgMen,Snatch,PAN AMERICAN YOUTH CHAMPIONSHIPS
Rank: 4,DIAZ Maikol,VEN,"Born: Nov 23, 1996",B.weight: 49.20,Group: A,1: 73,2: -77,3: 78,Total: 78,50kgMen,Snatch,PAN AMERICAN YOUTH CHAMPIONSHIPS
Rank: 5,DIAZ DIAZ Michel Andres,COL,"Born: Jun 26, 1996",B.weight: 46.40,Group: A,1: 74,2: -78,3: -78,Total: 74,50kgMen,Snatch,PAN AMERICAN YOUTH CHAMPIONSHIPS
Rank: 6,JIMENES Nahuel Carlos Daniel,ARG,"Born: Jun 21, 1996",B.weight: 49.60,Group: A,1: -64,2: 64,3: 66,Total: 66,50kgMen,Snatch,PAN AMERICAN YOUTH CHAMPIONSHIPS
Rank: 7,DELGADO TUESTA Jhordan Neri,PER,"Born: Nov 11, 1997",B.weight: 47.20,Group: A,1: 64,2: -67,3: -67,Total: 64,50kgMen,Snatch,PAN AMERICAN YOUTH CHAMPIONSHIPS
Rank: 1,GOMEZ Pablo,ECU,"Born: Jan 01, 1995",B.weight: 49.00,Group: A,1: 101,2: 103,3: 110,Total: 110,50kgMen,CleanJerk,PAN AMERICAN YOUTH CHAMPIONSHIPS
Rank: 2,VALLECILLO LEDESMA Vicente Jesus Manuel,MEX,"Born: Jan 05, 1997",B.weight: 48.60,Group: A,1: 95,2: -102,3: -102,Total: 95,50kgMen,CleanJerk,PAN AMERICAN YOUTH CHAMPIONSHIPS
Rank: 3,DIAZ Maikol,VEN,"Born: Nov 23, 1996",B.weight: 49.20,Group: A,1: -91,2: 91,3: 94,Total: 94,50kgMen,CleanJerk,PAN AMERICAN YOUTH CHAMPIONSHIPS
