rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,JUHASZ Jacint,SVK,"Jun 04, 1998",48.00,A,45,-50,50,50,56kgMen,Snatch,133,True
---,JUHASZ Jacint,SVK,"Jun 04, 1998",48.00,A,57,62,66,66,56kgMen,CleanJerk,133,True
1,JUHASZ Jacint,SVK,"Jun 04, 1998",48.00,A,50,66,116,,56kgMen,Total,133,True
---,JANICEK Peter,SVK,"Dec 31, 1969",68.00,A,101,-106,-106,101,69kgMen,Snatch,133,True
---,JAVORKA Tivadar,SVK,"Jan 04, 1992",69.00,A,103,-107,-107,103,69kgMen,Snatch,133,True
---,PETROV Petr,CZE,"Oct 19, 1989",66.00,A,107,111,-115,111,69kgMen,Snatch,133,True
---,SLABY Petr,CZE,"Nov 25, 1983",63.90,A,107,-110,-110,107,69kgMen,Snatch,133,True
---,JANICEK Peter,SVK,"Dec 31, 1969",68.00,A,120,126,-130,126,69kgMen,CleanJerk,133,True
---,JAVORKA Tivadar,SVK,"Jan 04, 1992",69.00,A,125,130,133,133,69kgMen,CleanJerk,133,True
---,PETROV Petr,CZE,"Oct 19, 1989",66.00,A,134,-139,-139,134,69kgMen,CleanJerk,133,True
---,SLABY Petr,CZE,"Nov 25, 1983",63.90,A,-144,-144,-146,---,69kgMen,CleanJerk,133,True
1,PETROV Petr,CZE,"Oct 19, 1989",66.00,A,111,134,245,,69kgMen,Total,133,True
2,JAVORKA Tivadar,SVK,"Jan 04, 1992",69.00,A,103,133,236,,69kgMen,Total,133,True
3,JANICEK Peter,SVK,"Dec 31, 1969",68.00,A,101,126,227,,69kgMen,Total,133,True
---,SLABY Petr,CZE,"Nov 25, 1983",63.90,A,107,---,---,,69kgMen,Total,133,True
---,ROZA Adam,CZE,"Dec 11, 1989",69.80,A,105,-110,-110,105,77kgMen,Snatch,133,True
---,SKVORODNIEV Artem,UKR,"Mar 02, 1986",75.50,A,123,127,-130,127,77kgMen,Snatch,133,True
---,CZEKIEL Emil,POL,"Oct 24, 1993",76.50,A,95,100,-103,100,77kgMen,Snatch,133,True
---,ROZA Adam,CZE,"Dec 11, 1989",69.80,A,121,126,-133,126,77kgMen,CleanJerk,133,True
---,SKVORODNIEV Artem,UKR,"Mar 02, 1986",75.50,A,153,158,-165,158,77kgMen,CleanJerk,133,True
---,CZEKIEL Emil,POL,"Oct 24, 1993",76.50,A,120,---,---,120,77kgMen,CleanJerk,133,True
1,SKVORODNIEV Artem,UKR,"Mar 02, 1986",75.50,A,127,158,285,,77kgMen,Total,133,True
2,ROZA Adam,CZE,"Dec 11, 1989",69.80,A,105,126,231,,77kgMen,Total,133,True
3,CZEKIEL Emil,POL,"Oct 24, 1993",76.50,A,100,120,220,,77kgMen,Total,133,True
---,KOVAC Milan,SVK,"Dec 08, 1988",78.40,A,98,102,-105,102,85kgMen,Snatch,133,True
---,CHOVANEC Tomas,SVK,"Aug 04, 1988",79.50,A,110,115,-117,115,85kgMen,Snatch,133,True
---,KENIS David,CZE,"Feb 19, 1977",79.30,A,-90,90,95,95,85kgMen,Snatch,133,True
---,KOVAC Milan,SVK,"Dec 08, 1988",78.40,A,105,110,---,110,85kgMen,CleanJerk,133,True
---,CHOVANEC Tomas,SVK,"Aug 04, 1988",79.50,A,145,-150,-150,145,85kgMen,CleanJerk,133,True
---,KENIS David,CZE,"Feb 19, 1977",79.30,A,120,125,131,131,85kgMen,CleanJerk,133,True
1,CHOVANEC Tomas,SVK,"Aug 04, 1988",79.50,A,115,145,260,,85kgMen,Total,133,True
2,KENIS David,CZE,"Feb 19, 1977",79.30,A,95,131,226,,85kgMen,Total,133,True
3,KOVAC Milan,SVK,"Dec 08, 1988",78.40,A,102,110,212,,85kgMen,Total,133,True
---,HORVATH Radko,SVK,"Mar 28, 1993",88.50,A,105,110,113,113,94kgMen,Snatch,133,True
---,JANAK Peter,SVK,"Sep 25, 1988",93.60,A,120,125,128,128,94kgMen,Snatch,133,True
---,GAYA Hansley Pravin,MRI,"Jan 14, 1985",88.80,A,102,-110,-110,102,94kgMen,Snatch,133,True
---,HORVATH Radko,SVK,"Mar 28, 1993",88.50,A,125,130,-135,130,94kgMen,CleanJerk,133,True
---,JANAK Peter,SVK,"Sep 25, 1988",93.60,A,150,-155,-155,150,94kgMen,CleanJerk,133,True
---,GAYA Hansley Pravin,MRI,"Jan 14, 1985",88.80,A,136,142,-147,142,94kgMen,CleanJerk,133,True
1,JANAK Peter,SVK,"Sep 25, 1988",93.60,A,128,150,278,,94kgMen,Total,133,True
2,GAYA Hansley Pravin,MRI,"Jan 14, 1985",88.80,A,102,142,244,,94kgMen,Total,133,True
3,HORVATH Radko,SVK,"Mar 28, 1993",88.50,A,113,130,243,,94kgMen,Total,133,True
---,PASKA Vojtech,CZE,"Jul 27, 1988",94.10,A,-110,110,115,115,105kgMen,Snatch,133,True
---,MASNICA Adam,SVK,"Sep 06, 1990",95.00,A,115,120,---,120,105kgMen,Snatch,133,True
---,SLAWUTA Robert,POL,"Mar 17, 1988",97.80,A,130,135,138,138,105kgMen,Snatch,133,True
---,TATARCIK Radoslav,SVK,"Mar 08, 1992",102.30,A,139,144,-147,144,105kgMen,Snatch,133,True
---,PASKA Vojtech,CZE,"Jul 27, 1988",94.10,A,140,150,-153,150,105kgMen,CleanJerk,133,True
---,MASNICA Adam,SVK,"Sep 06, 1990",95.00,A,150,-155,155,155,105kgMen,CleanJerk,133,True
---,SLAWUTA Robert,POL,"Mar 17, 1988",97.80,A,155,-164,-164,155,105kgMen,CleanJerk,133,True
---,TATARCIK Radoslav,SVK,"Mar 08, 1992",102.30,A,158,163,-168,163,105kgMen,CleanJerk,133,True
1,TATARCIK Radoslav,SVK,"Mar 08, 1992",102.30,A,144,163,307,,105kgMen,Total,133,True
2,SLAWUTA Robert,POL,"Mar 17, 1988",97.80,A,138,155,293,,105kgMen,Total,133,True
3,MASNICA Adam,SVK,"Sep 06, 1990",95.00,A,120,155,275,,105kgMen,Total,133,True
4,PASKA Vojtech,CZE,"Jul 27, 1988",94.10,A,115,150,265,,105kgMen,Total,133,True
---,ORSAG Jiri,CZE,"Jan 05, 1989",122.00,A,170,-180,-185,170,+105kgMen,Snatch,133,True
---,ORSAG Jiri,CZE,"Jan 05, 1989",122.00,A,210,220,---,220,+105kgMen,CleanJerk,133,True
1,ORSAG Jiri,CZE,"Jan 05, 1989",122.00,A,170,220,390,,+105kgMen,Total,133,True
---,MIHALOVICOVA Dalma,SVK,"Jun 13, 1998",42.00,A,20,22,24,24,48kgWomen,Snatch,133,True
---,MIHALOVICOVA Dalma,SVK,"Jun 13, 1998",42.00,A,28,30,33,33,48kgWomen,CleanJerk,133,True
1,MIHALOVICOVA Dalma,SVK,"Jun 13, 1998",42.00,A,24,33,57,,48kgWomen,Total,133,True
---,KUKAWSKA Joanna,POL,"Aug 18, 1994",54.50,A,47,50,53,53,58kgWomen,Snatch,133,True
---,KUKAWSKA Joanna,POL,"Aug 18, 1994",54.50,A,55,-60,-60,55,58kgWomen,CleanJerk,133,True
1,KUKAWSKA Joanna,POL,"Aug 18, 1994",54.50,A,53,55,108,,58kgWomen,Total,133,True
---,ORSAGOVA Lenka,CZE,"Sep 20, 1983",63.00,A,-90,-90,90,90,63kgWomen,Snatch,133,True
---,HORNA Lenka,SVK,"Nov 20, 1985",59.80,A,55,-59,-59,55,63kgWomen,Snatch,133,True
---,ORSAGOVA Petra,CZE,"Jul 01, 1991",61.60,A,57,60,-63,60,63kgWomen,Snatch,133,True
---,ORSAGOVA Lenka,CZE,"Sep 20, 1983",63.00,A,110,115,-118,115,63kgWomen,CleanJerk,133,True
---,HORNA Lenka,SVK,"Nov 20, 1985",59.80,A,68,71,73,73,63kgWomen,CleanJerk,133,True
---,ORSAGOVA Petra,CZE,"Jul 01, 1991",61.60,A,67,70,-73,70,63kgWomen,CleanJerk,133,True
1,ORSAGOVA Lenka,CZE,"Sep 20, 1983",63.00,A,90,115,205,,63kgWomen,Total,133,True
2,ORSAGOVA Petra,CZE,"Jul 01, 1991",61.60,A,60,70,130,,63kgWomen,Total,133,True
3,HORNA Lenka,SVK,"Nov 20, 1985",59.80,A,55,73,128,,63kgWomen,Total,133,True
---,SRNAKOVA Dominika,SVK,"May 22, 1987",63.30,A,33,35,37,37,69kgWomen,Snatch,133,True
---,SARANOVA Iva,CZE,"Aug 06, 1991",66.70,A,55,-58,-58,55,69kgWomen,Snatch,133,True
---,SRNAKOVA Dominika,SVK,"May 22, 1987",63.30,A,40,43,-45,43,69kgWomen,CleanJerk,133,True
