rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,OCHI Ippei,JPN,"Feb 08, 1984",55.90,A,0.0,0.0,0.0,109,56kgMen,Snatch,43,True
---,JI Guohua,CHN,"Jul 09, 1989",55.85,A,0.0,0.0,0.0,123,56kgMen,Snatch,43,True
---,VALLURI Srinavasa Rao,IND,"Oct 20, 1981",55.90,A,0.0,0.0,0.0,109,56kgMen,Snatch,43,True
---,HANDURDYYEV Omarguly,TKM,"Dec 17, 1988",55.95,A,0.0,0.0,0.0,105,56kgMen,Snatch,43,True
---,MOHD Shafiq,MAS,"Nov 19, 1988",55.50,A,0.0,0.0,0.0,107,56kgMen,Snatch,43,True
---,DEY Sukhen,IND,"Mar 28, 1989",55.60,A,0.0,0.0,0.0,107,56kgMen,Snatch,43,True
---,MAKAROV Ruslan,UZB,"Jan 19, 1987",55.90,A,0.0,0.0,0.0,113,56kgMen,Snatch,43,True
---,YANG Chin-Yi,TPE,"May 15, 1981",55.40,A,0.0,0.0,0.0,115,56kgMen,Snatch,43,True
---,RI Kyong Sok,PRK,"Aug 14, 1981",55.95,A,0.0,0.0,0.0,122,56kgMen,Snatch,43,True
---,HOANG Anh Tuan,VIE,"Feb 12, 1985",55.90,A,0.0,0.0,0.0,125,56kgMen,Snatch,43,True
---,OCHI Ippei,JPN,"Feb 08, 1984",55.90,A,0.0,0.0,0.0,130,56kgMen,CleanJerk,43,True
---,JI Guohua,CHN,"Jul 09, 1989",55.85,A,0.0,0.0,0.0,158,56kgMen,CleanJerk,43,True
---,VALLURI Srinavasa Rao,IND,"Oct 20, 1981",55.90,A,0.0,0.0,0.0,141,56kgMen,CleanJerk,43,True
---,HANDURDYYEV Omarguly,TKM,"Dec 17, 1988",55.95,A,0.0,0.0,0.0,130,56kgMen,CleanJerk,43,True
---,MOHD Shafiq,MAS,"Nov 19, 1988",55.50,A,0.0,0.0,0.0,132,56kgMen,CleanJerk,43,True
---,DEY Sukhen,IND,"Mar 28, 1989",55.60,A,0.0,0.0,0.0,133,56kgMen,CleanJerk,43,True
---,MAKAROV Ruslan,UZB,"Jan 19, 1987",55.90,A,0.0,0.0,0.0,139,56kgMen,CleanJerk,43,True
---,YANG Chin-Yi,TPE,"May 15, 1981",55.40,A,0.0,0.0,0.0,145,56kgMen,CleanJerk,43,True
---,RI Kyong Sok,PRK,"Aug 14, 1981",55.95,A,0.0,0.0,0.0,150,56kgMen,CleanJerk,43,True
---,HOANG Anh Tuan,VIE,"Feb 12, 1985",55.90,A,0.0,0.0,0.0,153,56kgMen,CleanJerk,43,True
1,JI Guohua,CHN,"Jul 09, 1989",55.85,A,123,158,281,,56kgMen,Total,43,True
2,HOANG Anh Tuan,VIE,"Feb 12, 1985",55.90,A,125,153,278,,56kgMen,Total,43,True
3,RI Kyong Sok,PRK,"Aug 14, 1981",55.95,A,122,150,272,,56kgMen,Total,43,True
4,YANG Chin-Yi,TPE,"May 15, 1981",55.40,A,115,145,260,,56kgMen,Total,43,True
5,MAKAROV Ruslan,UZB,"Jan 19, 1987",55.90,A,113,139,252,,56kgMen,Total,43,True
6,VALLURI Srinavasa Rao,IND,"Oct 20, 1981",55.90,A,109,141,250,,56kgMen,Total,43,True
7,DEY Sukhen,IND,"Mar 28, 1989",55.60,A,107,133,240,,56kgMen,Total,43,True
8,MOHD Shafiq,MAS,"Nov 19, 1988",55.50,A,107,132,239,,56kgMen,Total,43,True
9,OCHI Ippei,JPN,"Feb 08, 1984",55.90,A,109,130,239,,56kgMen,Total,43,True
10,HANDURDYYEV Omarguly,TKM,"Dec 17, 1988",55.95,A,105,130,235,,56kgMen,Total,43,True
---,LEE Jong-hoon,KOR,"Feb 19, 1986",61.50,A,0.0,0.0,0.0,125,62kgMen,Snatch,43,True
---,BAZARBAYEV Umurbek,TKM,"Sep 17, 1981",61.75,A,0.0,0.0,0.0,132,62kgMen,Snatch,43,True
---,NGUYEN Manh Thang,VIE,"Feb 12, 1983",61.25,A,0.0,0.0,0.0,130,62kgMen,Snatch,43,True
---,YANG Sheng Hsiung,TPE,"Jun 01, 1983",61.60,A,0.0,0.0,0.0,128,62kgMen,Snatch,43,True
---,DING Jianjun,CHN,"Oct 06, 1989",61.65,A,0.0,0.0,0.0,141,62kgMen,Snatch,43,True
---,CHA Kum Chol,PRK,"Jul 19, 1987",61.65,A,0.0,0.0,0.0,140,62kgMen,Snatch,43,True
---,OSMONALIEV Bekzat,KGZ,"Dec 28, 1985",61.60,A,0.0,0.0,0.0,125,62kgMen,Snatch,43,True
---,SAHETMYRADOV Meretguly,TKM,"Mar 26, 1988",61.80,A,0.0,0.0,0.0,115,62kgMen,Snatch,43,True
---,NAHARUDIN Bin Mahayudin,MAS,"Jan 30, 1984",61.25,A,0.0,0.0,0.0,120,62kgMen,Snatch,43,True
---,OTARI Omkar Shekhar,IND,"Dec 16, 1987",61.85,A,0.0,0.0,0.0,116,62kgMen,Snatch,43,True
---,ALPANOV Ruslan,UZB,"Jul 06, 1987",61.60,A,0.0,0.0,0.0,120,62kgMen,Snatch,43,True
---,ABU SHARIFEH Murad Bakri M.,JOR,"Jul 24, 1989",60.75,A,0.0,0.0,0.0,97,62kgMen,Snatch,43,True
---,MAHER Jassim,UAE,"Apr 09, 1991",59.25,A,0.0,0.0,0.0,75,62kgMen,Snatch,43,True
---,KAJLAS Bandu Pujari,IND,"Aug 24, 1980",61.90,A,0.0,0.0,0.0,114,62kgMen,Snatch,43,True
---,LEE Jong-hoon,KOR,"Feb 19, 1986",61.50,A,0.0,0.0,0.0,155,62kgMen,CleanJerk,43,True
---,BAZARBAYEV Umurbek,TKM,"Sep 17, 1981",61.75,A,0.0,0.0,0.0,155,62kgMen,CleanJerk,43,True
---,NGUYEN Manh Thang,VIE,"Feb 12, 1983",61.25,A,0.0,0.0,0.0,157,62kgMen,CleanJerk,43,True
---,YANG Sheng Hsiung,TPE,"Jun 01, 1983",61.60,A,0.0,0.0,0.0,160,62kgMen,CleanJerk,43,True
---,DING Jianjun,CHN,"Oct 06, 1989",61.65,A,0.0,0.0,0.0,169,62kgMen,CleanJerk,43,True
---,CHA Kum Chol,PRK,"Jul 19, 1987",61.65,A,0.0,0.0,0.0,165,62kgMen,CleanJerk,43,True
---,OSMONALIEV Bekzat,KGZ,"Dec 28, 1985",61.60,A,0.0,0.0,0.0,---,62kgMen,CleanJerk,43,True
---,SAHETMYRADOV Meretguly,TKM,"Mar 26, 1988",61.80,A,0.0,0.0,0.0,140,62kgMen,CleanJerk,43,True
---,NAHARUDIN Bin Mahayudin,MAS,"Jan 30, 1984",61.25,A,0.0,0.0,0.0,145,62kgMen,CleanJerk,43,True
---,OTARI Omkar Shekhar,IND,"Dec 16, 1987",61.85,A,0.0,0.0,0.0,138,62kgMen,CleanJerk,43,True
---,ALPANOV Ruslan,UZB,"Jul 06, 1987",61.60,A,0.0,0.0,0.0,153,62kgMen,CleanJerk,43,True
---,ABU SHARIFEH Murad Bakri M.,JOR,"Jul 24, 1989",60.75,A,0.0,0.0,0.0,117,62kgMen,CleanJerk,43,True
---,MAHER Jassim,UAE,"Apr 09, 1991",59.25,A,0.0,0.0,0.0,87,62kgMen,CleanJerk,43,True
---,KAJLAS Bandu Pujari,IND,"Aug 24, 1980",61.90,A,0.0,0.0,0.0,145,62kgMen,CleanJerk,43,True
1,DING Jianjun,CHN,"Oct 06, 1989",61.65,A,141,169,310,,62kgMen,Total,43,True
2,CHA Kum Chol,PRK,"Jul 19, 1987",61.65,A,140,165,305,,62kgMen,Total,43,True
3,YANG Sheng Hsiung,TPE,"Jun 01, 1983",61.60,A,128,160,288,,62kgMen,Total,43,True
4,NGUYEN Manh Thang,VIE,"Feb 12, 1983",61.25,A,130,157,287,,62kgMen,Total,43,True
5,BAZARBAYEV Umurbek,TKM,"Sep 17, 1981",61.75,A,132,155,287,,62kgMen,Total,43,True
6,LEE Jong-hoon,KOR,"Feb 19, 1986",61.50,A,125,155,280,,62kgMen,Total,43,True
7,ALPANOV Ruslan,UZB,"Jul 06, 1987",61.60,A,120,153,273,,62kgMen,Total,43,True
8,NAHARUDIN Bin Mahayudin,MAS,"Jan 30, 1984",61.25,A,120,145,265,,62kgMen,Total,43,True
9,KAJLAS Bandu Pujari,IND,"Aug 24, 1980",61.90,A,114,145,259,,62kgMen,Total,43,True
10,SAHETMYRADOV Meretguly,TKM,"Mar 26, 1988",61.80,A,115,140,255,,62kgMen,Total,43,True
11,OTARI Omkar Shekhar,IND,"Dec 16, 1987",61.85,A,116,138,254,,62kgMen,Total,43,True
12,ABU SHARIFEH Murad Bakri M.,JOR,"Jul 24, 1989",60.75,A,97,117,214,,62kgMen,Total,43,True
13,MAHER Jassim,UAE,"Apr 09, 1991",59.25,A,75,87,162,,62kgMen,Total,43,True
---,OSMONALIEV Bekzat,KGZ,"Dec 28, 1985",61.60,A,125,---,---,,62kgMen,Total,43,True
