rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,KRAYDI Faouzi,TUN,"Born: Apr 06, 1997",B.weight: 55.20,Group: A,1: 91,2: 96,3: 98,Total: 98,56kgMen,Snatch,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 2,AINOUAZANE Abdelkader,ALG,"Born: Sep 22, 1994",B.weight: 55.80,Group: A,1: -95,2: -96,3: 97,Total: 97,56kgMen,Snatch,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 3,HARFI Issam,MAR,"Born: Dec 02, 1997",B.weight: 49.40,Group: A,1: -65,2: 65,3: 71,Total: 71,56kgMen,Snatch,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 4,SHABI Ahsaan Ali Alhadi,LBA,"Born: Mar 22, 1997",B.weight: 55.20,Group: A,1: -70,2: 70,3: -76,Total: 70,56kgMen,Snatch,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 1,AINOUAZANE Abdelkader,ALG,"Born: Sep 22, 1994",B.weight: 55.80,Group: A,1: 110,2: 115,3: -120,Total: 115,56kgMen,CleanJerk,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 2,KRAYDI Faouzi,TUN,"Born: Apr 06, 1997",B.weight: 55.20,Group: A,1: 108,2: 113,3: -117,Total: 113,56kgMen,CleanJerk,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 3,SHABI Ahsaan Ali Alhadi,LBA,"Born: Mar 22, 1997",B.weight: 55.20,Group: A,1: 90,2: 93,3: 97,Total: 97,56kgMen,CleanJerk,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 4,HARFI Issam,MAR,"Born: Dec 02, 1997",B.weight: 49.40,Group: A,1: 75,2: 85,3: -90,Total: 85,56kgMen,CleanJerk,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 1,AINOUAZANE Abdelkader,ALG,"Born: Sep 22, 1994",B.weight: 55.80,Group: A,Snatch: 97,CI&Jerk: 115,Total: 212,,56kgMen,Total,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 2,KRAYDI Faouzi,TUN,"Born: Apr 06, 1997",B.weight: 55.20,Group: A,Snatch: 98,CI&Jerk: 113,Total: 211,,56kgMen,Total,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 3,SHABI Ahsaan Ali Alhadi,LBA,"Born: Mar 22, 1997",B.weight: 55.20,Group: A,Snatch: 70,CI&Jerk: 97,Total: 167,,56kgMen,Total,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 4,HARFI Issam,MAR,"Born: Dec 02, 1997",B.weight: 49.40,Group: A,Snatch: 71,CI&Jerk: 85,Total: 156,,56kgMen,Total,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 1,MAROUEN Watreni,TUN,"Born: Apr 28, 1995",B.weight: 61.60,Group: A,1: 111,2: 115,3: -120,Total: 115,62kgMen,Snatch,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 2,MOHAD Fras,LBA,"Born: Mar 09, 1994",B.weight: 61.20,Group: A,1: 90,2: 100,3: 105,Total: 105,62kgMen,Snatch,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 3,SARIAK Nafaa,ALG,"Born: Nov 29, 1994",B.weight: 61.80,Group: A,1: 105,2: -110,3: -110,Total: 105,62kgMen,Snatch,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 4,TOUALBIA Abdelouahab,ALG,"Born: May 01, 1995",B.weight: 61.80,Group: A,1: 97,2: 105,3: -108,Total: 105,62kgMen,Snatch,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 5,CONFIANCE Rick Yves,SEY,"Born: May 24, 1994",B.weight: 61.40,Group: A,1: 95,2: -100,3: 102,Total: 102,62kgMen,Snatch,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 6,GASHOUT Mukhtar,LBA,"Born: Jun 29, 1995",B.weight: 60.80,Group: A,1: 90,2: 100,3: -106,Total: 100,62kgMen,Snatch,AFRICAN JUNIOR CHAMPIONSHIPS
Rank: 1,MAROUEN Watreni,TUN,"Born: Apr 28, 1995",B.weight: 61.60,Group: A,1: 142,2: -147,3: 147,Total: 147,62kgMen,CleanJerk,AFRICAN JUNIOR CHAMPIONSHIPS
