rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,YODAGE Dilanka Isuru Kumara,SRI,"Apr 21, 1996",55.46,A,100,104,-107,104,56kgMen,Snatch,366,True
2,MOHD Yusoff Bin Nandong,MAS,"Oct 31, 1998",55.90,A,95,-100,101,101,56kgMen,Snatch,366,True
3,CHANAMBAM Rishikanta Singh,IND,"Jul 05, 1998",55.71,A,100,-104,-104,100,56kgMen,Snatch,366,True
4,MUTHUPANDI Raja,IND,"Jan 12, 2000",55.93,B,96,100,-103,100,56kgMen,Snatch,366,True
5,RONNY Bin Jesos,MAS,"Jan 19, 1998",55.97,A,95,100,-102,100,56kgMen,Snatch,366,True
6,PARTHIBAN A.,SRI,"Sep 03, 1996",56.00,A,85,- 90,90,90,56kgMen,Snatch,366,True
7,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",54.90,B,- 76,76,- 80,76,56kgMen,Snatch,366,True
1,MUTHUPANDI Raja,IND,"Jan 12, 2000",55.93,B,126,-131,133,133,56kgMen,CleanJerk,366,True
2,YODAGE Dilanka Isuru Kumara,SRI,"Apr 21, 1996",55.46,A,127,131,-135,131,56kgMen,CleanJerk,366,True
3,CHANAMBAM Rishikanta Singh,IND,"Jul 05, 1998",55.71,A,-126,126,-133,126,56kgMen,CleanJerk,366,True
4,RONNY Bin Jesos,MAS,"Jan 19, 1998",55.97,A,120,125,-127,125,56kgMen,CleanJerk,366,True
5,MOHD Yusoff Bin Nandong,MAS,"Oct 31, 1998",55.90,A,120,-125,-125,120,56kgMen,CleanJerk,366,True
6,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",54.90,B,95,-100,-100,95,56kgMen,CleanJerk,366,True
---,PARTHIBAN A.,SRI,"Sep 03, 1996",56.00,A,-112,-112,---,---,56kgMen,CleanJerk,366,True
1,YODAGE Dilanka Isuru Kumara,SRI,"Apr 21, 1996",55.46,A,104,131,235,,56kgMen,Total,366,True
2,MUTHUPANDI Raja,IND,"Jan 12, 2000",55.93,B,100,133,233,,56kgMen,Total,366,True
3,CHANAMBAM Rishikanta Singh,IND,"Jul 05, 1998",55.71,A,100,126,226,,56kgMen,Total,366,True
4,RONNY Bin Jesos,MAS,"Jan 19, 1998",55.97,A,100,125,225,,56kgMen,Total,366,True
5,MOHD Yusoff Bin Nandong,MAS,"Oct 31, 1998",55.90,A,101,120,221,,56kgMen,Total,366,True
6,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",54.90,B,76,95,171,,56kgMen,Total,366,True
---,PARTHIBAN A.,SRI,"Sep 03, 1996",56.00,A,90,---,---,,56kgMen,Total,366,True
1,TALIB Talha,PAK,"Oct 03, 1999",61.85,B,-117,117,-123,117,62kgMen,Snatch,366,True
2,MUHAMMAD Zaidi Bin Mohd Nordin,MAS,"Apr 14, 1997",61.96,A,111,116,-118,116,62kgMen,Snatch,366,True
3,MUHAMMAD Hazirul Bin Mohd Yazid,MAS,"May 06, 1997",61.71,A,111,115,-118,115,62kgMen,Snatch,366,True
4,NAVI Gulam,IND,"Jun 15, 2000",61.98,B,103,106,108,108,62kgMen,Snatch,366,True
5,DOGUAPE Larko,NRU,"Jul 05, 2000",61.71,B,85,90,95,95,62kgMen,Snatch,366,True
6,BAYASENAGE RUCHIRA R. J:,SRI,"Dec 10, 1997",61.87,A,90,- 95,95,95,62kgMen,Snatch,366,True
7,PANGOLLE GEDARI D. J.,SRI,"Aug 12, 1997",61.35,A,85,90,- 93,90,62kgMen,Snatch,366,True
1,MUHAMMAD Zaidi Bin Mohd Nordin,MAS,"Apr 14, 1997",61.96,A,145,-151,-151,145,62kgMen,CleanJerk,366,True
2,NAVI Gulam,IND,"Jun 15, 2000",61.98,B,135,140,144,144,62kgMen,CleanJerk,366,True
3,TALIB Talha,PAK,"Oct 03, 1999",61.85,B,137,141,-145,141,62kgMen,CleanJerk,366,True
4,MUHAMMAD Hazirul Bin Mohd Yazid,MAS,"May 06, 1997",61.71,A,140,-145,-145,140,62kgMen,CleanJerk,366,True
5,DOGUAPE Larko,NRU,"Jul 05, 2000",61.71,B,115,120,-123,120,62kgMen,CleanJerk,366,True
6,BAYASENAGE RUCHIRA R. J:,SRI,"Dec 10, 1997",61.87,A,110,-115,-115,110,62kgMen,CleanJerk,366,True
---,PANGOLLE GEDARI D. J.,SRI,"Aug 12, 1997",61.35,A,---,---,---,---,62kgMen,CleanJerk,366,True
1,MUHAMMAD Zaidi Bin Mohd Nordin,MAS,"Apr 14, 1997",61.96,A,116,145,261,,62kgMen,Total,366,True
2,TALIB Talha,PAK,"Oct 03, 1999",61.85,B,117,141,258,,62kgMen,Total,366,True
3,MUHAMMAD Hazirul Bin Mohd Yazid,MAS,"May 06, 1997",61.71,A,115,140,255,,62kgMen,Total,366,True
4,NAVI Gulam,IND,"Jun 15, 2000",61.98,B,108,144,252,,62kgMen,Total,366,True
5,DOGUAPE Larko,NRU,"Jul 05, 2000",61.71,B,95,120,215,,62kgMen,Total,366,True
6,BAYASENAGE RUCHIRA R. J:,SRI,"Dec 10, 1997",61.87,A,95,110,205,,62kgMen,Total,366,True
---,PANGOLLE GEDARI D. J.,SRI,"Aug 12, 1997",61.35,A,90,---,---,,62kgMen,Total,366,True
1,RAGALA Varun,IND,"Apr 08, 2000",68.94,B,113,117,120,120,69kgMen,Snatch,366,True
2,MUHAMMAD Erry Hidayat,MAS,"Nov 24, 1999",67.61,B,-112,112,116,116,69kgMen,Snatch,366,True
3,TAYLOR Anthony Yao Xing,NZL,"Jul 06, 1996",68.57,A,112,114,116,116,69kgMen,Snatch,366,True
4,KATOATAU Ruben,KIR,"Feb 09, 1997",68.75,A,110,-114,---,110,69kgMen,Snatch,366,True
5,WU Joshua Luke James Vain Kyang,AUS,"Nov 14, 1996",68.29,A,100,105,108,108,69kgMen,Snatch,366,True
6,POONIA Abhishek,IND,"Dec 15, 2000",68.57,B,100,-104,104,104,69kgMen,Snatch,366,True
7,FARMER Michael Anthony,WAL,"May 06, 1999",65.96,B,100,103,-105,103,69kgMen,Snatch,366,True
8,RIPPIN Cieran,WAL,"Jan 22, 1997",68.94,A,103,-106,-106,103,69kgMen,Snatch,366,True
9,DELANEY James Joseph,AUS,"Jul 29, 1996",66.15,A,100,-105,-105,100,69kgMen,Snatch,366,True
10,LOKU KANKANANALAGE C. M. K.,SRI,"Dec 01, 1996",68.82,A,- 93,93,96,96,69kgMen,Snatch,366,True
1,TAYLOR Anthony Yao Xing,NZL,"Jul 06, 1996",68.57,A,145,149,-152,149,69kgMen,CleanJerk,366,True
2,KATOATAU Ruben,KIR,"Feb 09, 1997",68.75,A,140,147,-156,147,69kgMen,CleanJerk,366,True
3,MUHAMMAD Erry Hidayat,MAS,"Nov 24, 1999",67.61,B,-137,137,141,141,69kgMen,CleanJerk,366,True
4,WU Joshua Luke James Vain Kyang,AUS,"Nov 14, 1996",68.29,A,130,-135,137,137,69kgMen,CleanJerk,366,True
5,RAGALA Varun,IND,"Apr 08, 2000",68.94,B,130,-137,137,137,69kgMen,CleanJerk,366,True
6,RIPPIN Cieran,WAL,"Jan 22, 1997",68.94,A,125,129,-131,129,69kgMen,CleanJerk,366,True
7,DELANEY James Joseph,AUS,"Jul 29, 1996",66.15,A,128,-131,-131,128,69kgMen,CleanJerk,366,True
8,POONIA Abhishek,IND,"Dec 15, 2000",68.57,B,126,-131,-131,126,69kgMen,CleanJerk,366,True
9,FARMER Michael Anthony,WAL,"May 06, 1999",65.96,B,120,125,-130,125,69kgMen,CleanJerk,366,True
---,LOKU KANKANANALAGE C. M. K.,SRI,"Dec 01, 1996",68.82,A,-130,-130,-130,---,69kgMen,CleanJerk,366,True
1,TAYLOR Anthony Yao Xing,NZL,"Jul 06, 1996",68.57,A,116,149,265,,69kgMen,Total,366,True
2,MUHAMMAD Erry Hidayat,MAS,"Nov 24, 1999",67.61,B,116,141,257,,69kgMen,Total,366,True
3,KATOATAU Ruben,KIR,"Feb 09, 1997",68.75,A,110,147,257,,69kgMen,Total,366,True
4,RAGALA Varun,IND,"Apr 08, 2000",68.94,B,120,137,257,,69kgMen,Total,366,True
5,WU Joshua Luke James Vain Kyang,AUS,"Nov 14, 1996",68.29,A,108,137,245,,69kgMen,Total,366,True
6,RIPPIN Cieran,WAL,"Jan 22, 1997",68.94,A,103,129,232,,69kgMen,Total,366,True
7,POONIA Abhishek,IND,"Dec 15, 2000",68.57,B,104,126,230,,69kgMen,Total,366,True
8,FARMER Michael Anthony,WAL,"May 06, 1999",65.96,B,103,125,228,,69kgMen,Total,366,True
9,DELANEY James Joseph,AUS,"Jul 29, 1996",66.15,A,100,128,228,,69kgMen,Total,366,True
---,LOKU KANKANANALAGE C. M. K.,SRI,"Dec 01, 1996",68.82,A,96,---,---,,69kgMen,Total,366,True
1,SINGH Ajay,IND,"Apr 17, 1997",76.57,A,135,140,144,144,77kgMen,Snatch,366,True
2,MCTAGGART Cameron David,NZL,"Sep 30, 1997",75.90,A,124,-128,128,128,77kgMen,Snatch,366,True
3,LARK Leo Wing Thai,AUS,"May 13, 1996",76.40,A,-114,-114,114,114,77kgMen,Snatch,366,True
4,MADANAMOOTHOO Jack Anthony,MRI,"Jan 13, 1999",75.95,B,107,112,-117,112,77kgMen,Snatch,366,True
5,FORDE Romario Anderson,BAR,"Dec 10, 1996",76.00,A,110,-115,-115,110,77kgMen,Snatch,366,True
6,BEYNON Rhodri Philip,WAL,"May 21, 1999",76.62,B,105,-108,108,108,77kgMen,Snatch,366,True
7,CAIN Isaiah,NRU,"Dec 02, 1996",74.48,A,100,104,106,106,77kgMen,Snatch,366,True
1,SINGH Ajay,IND,"Apr 17, 1997",76.57,A,166,171,174,174,77kgMen,CleanJerk,366,True
2,LARK Leo Wing Thai,AUS,"May 13, 1996",76.40,A,153,160,-165,160,77kgMen,CleanJerk,366,True
3,MCTAGGART Cameron David,NZL,"Sep 30, 1997",75.90,A,155,-159,-160,155,77kgMen,CleanJerk,366,True
4,FORDE Romario Anderson,BAR,"Dec 10, 1996",76.00,A,-145,145,152,152,77kgMen,CleanJerk,366,True
5,MADANAMOOTHOO Jack Anthony,MRI,"Jan 13, 1999",75.95,B,127,132,137,137,77kgMen,CleanJerk,366,True
6,CAIN Isaiah,NRU,"Dec 02, 1996",74.48,A,-135,135,-140,135,77kgMen,CleanJerk,366,True
7,BEYNON Rhodri Philip,WAL,"May 21, 1999",76.62,B,125,-128,128,128,77kgMen,CleanJerk,366,True
1,SINGH Ajay,IND,"Apr 17, 1997",76.57,A,144,174,318,,77kgMen,Total,366,True
2,MCTAGGART Cameron David,NZL,"Sep 30, 1997",75.90,A,128,155,283,,77kgMen,Total,366,True
3,LARK Leo Wing Thai,AUS,"May 13, 1996",76.40,A,114,160,274,,77kgMen,Total,366,True
4,FORDE Romario Anderson,BAR,"Dec 10, 1996",76.00,A,110,152,262,,77kgMen,Total,366,True
5,MADANAMOOTHOO Jack Anthony,MRI,"Jan 13, 1999",75.95,B,112,137,249,,77kgMen,Total,366,True
6,CAIN Isaiah,NRU,"Dec 02, 1996",74.48,A,106,135,241,,77kgMen,Total,366,True
7,BEYNON Rhodri Philip,WAL,"May 21, 1999",76.62,B,108,128,236,,77kgMen,Total,366,True
1,TABA Kojum,IND,"Jun 18, 1997",84.34,A,137,142,146,146,85kgMen,Snatch,366,True
2,ARIEF AZWAN Bin Zulkefli,MAS,"Oct 24, 1996",84.95,A,127,133,-138,133,85kgMen,Snatch,366,True
3,OPELOGE Don,SAM,"May 13, 1999",83.48,A,118,122,125,125,85kgMen,Snatch,366,True
4,AMOAH Christian,GHA,"Jul 25, 1999",84.26,B,116,119,121,121,85kgMen,Snatch,366,True
5,RAINIBOGI Taniela Tuisuva,FIJ,"Apr 19, 1998",84.28,A,113,118,-122,118,85kgMen,Snatch,366,True
6,NORMAN James Sahutta,AUS,"Jun 29, 1996",82.01,A,108,113,117,117,85kgMen,Snatch,366,True
7,MISANGYI Harry Joe,WAL,"Sep 10, 1997",84.33,A,110,114,117,117,85kgMen,Snatch,366,True
8,BEST Brien Anderson,BAR,"Apr 03, 1996",78.33,A,110,-115,115,115,85kgMen,Snatch,366,True
9,REHMAN Abdur,PAK,"Jun 20, 1998",82.40,A,110,115,-117,115,85kgMen,Snatch,366,True
---,DASANAYAKA RALALAGE D. M. S.,SRI,"Jan 21, 1998",83.56,A,- 90,- 90,- 90,---,85kgMen,Snatch,366,True
1,TABA Kojum,IND,"Jun 18, 1997",84.34,A,171,179,184,184,85kgMen,CleanJerk,366,True
2,ARIEF AZWAN Bin Zulkefli,MAS,"Oct 24, 1996",84.95,A,155,160,165,165,85kgMen,CleanJerk,366,True
3,OPELOGE Don,SAM,"May 13, 1999",83.48,A,155,161,-166,161,85kgMen,CleanJerk,366,True
4,AMOAH Christian,GHA,"Jul 25, 1999",84.26,B,140,145,150,150,85kgMen,CleanJerk,366,True
5,NORMAN James Sahutta,AUS,"Jun 29, 1996",82.01,A,140,145,149,149,85kgMen,CleanJerk,366,True
6,REHMAN Abdur,PAK,"Jun 20, 1998",82.40,A,-143,146,148,148,85kgMen,CleanJerk,366,True
7,BEST Brien Anderson,BAR,"Apr 03, 1996",78.33,A,140,-145,145,145,85kgMen,CleanJerk,366,True
8,RAINIBOGI Taniela Tuisuva,FIJ,"Apr 19, 1998",84.28,A,140,-147,-150,140,85kgMen,CleanJerk,366,True
