rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,CHOLAKYAN Mikayel,ARM,"Apr 06, 2005",48.80,A,73,79,81,81,49kgMen,Snatch,552,False
2,STANEV Martin,BUL,"Mar 08, 2005",48.90,A,-70,70,80,80,49kgMen,Snatch,552,False
1,CHOLAKYAN Mikayel,ARM,"Apr 06, 2005",48.80,A,85,92,101,101,49kgMen,CleanJerk,552,False
2,STANEV Martin,BUL,"Mar 08, 2005",48.90,A,80,87,-100,87,49kgMen,CleanJerk,552,False
1,CHOLAKYAN Mikayel,ARM,"Apr 06, 2005",48.80,A,81,101,182,---,49kgMen,Total,552,False
2,STANEV Martin,BUL,"Mar 08, 2005",48.90,A,80,87,167,---,49kgMen,Total,552,False
1,ISOFACHE Cosmin Florentin,ROU,"Sep 19, 2005",54.35,A,98,102,105,105,55kgMen,Snatch,552,False
2,ODIKADZE Giga,GEO,"Feb 20, 2005",54.30,A,97,101,-104,101,55kgMen,Snatch,552,False
3,GRIGORYAN Zhora,ARM,"May 03, 2006",54.70,A,95,100,-103,100,55kgMen,Snatch,552,False
4,BADANEV Ion,MDA,"Jan 16, 2006",54.70,A,95,99,-102,99,55kgMen,Snatch,552,False
5,COMERZAN Andrian,MDA,"Oct 11, 2005",54.70,A,-85,85,-88,85,55kgMen,Snatch,552,False
6,GORALSKI Szymon,POL,"Apr 07, 2006",54.70,A,80,82,85,85,55kgMen,Snatch,552,False
7,SHKODA Yevhen,UKR,"Apr 14, 2006",53.70,A,70,74,76,76,55kgMen,Snatch,552,False
1,GRIGORYAN Zhora,ARM,"May 03, 2006",54.70,A,118,122,125,125,55kgMen,CleanJerk,552,False
2,ISOFACHE Cosmin Florentin,ROU,"Sep 19, 2005",54.35,A,119,-124,125,125,55kgMen,CleanJerk,552,False
3,ODIKADZE Giga,GEO,"Feb 20, 2005",54.30,A,116,120,-124,120,55kgMen,CleanJerk,552,False
4,BADANEV Ion,MDA,"Jan 16, 2006",54.70,A,-114,114,-120,114,55kgMen,CleanJerk,552,False
5,COMERZAN Andrian,MDA,"Oct 11, 2005",54.70,A,104,-109,109,109,55kgMen,CleanJerk,552,False
6,GORALSKI Szymon,POL,"Apr 07, 2006",54.70,A,101,-105,105,105,55kgMen,CleanJerk,552,False
7,SHKODA Yevhen,UKR,"Apr 14, 2006",53.70,A,95,100,-104,100,55kgMen,CleanJerk,552,False
1,ISOFACHE Cosmin Florentin,ROU,"Sep 19, 2005",54.35,A,105,125,230,---,55kgMen,Total,552,False
2,GRIGORYAN Zhora,ARM,"May 03, 2006",54.70,A,100,125,225,---,55kgMen,Total,552,False
3,ODIKADZE Giga,GEO,"Feb 20, 2005",54.30,A,101,120,221,---,55kgMen,Total,552,False
4,BADANEV Ion,MDA,"Jan 16, 2006",54.70,A,99,114,213,---,55kgMen,Total,552,False
5,COMERZAN Andrian,MDA,"Oct 11, 2005",54.70,A,85,109,194,---,55kgMen,Total,552,False
6,GORALSKI Szymon,POL,"Apr 07, 2006",54.70,A,85,105,190,---,55kgMen,Total,552,False
7,SHKODA Yevhen,UKR,"Apr 14, 2006",53.70,A,76,100,176,---,55kgMen,Total,552,False
1,DIACONU Iulian Mihai,ROU,"Feb 01, 2005",60.55,A,105,109,112,112,61kgMen,Snatch,552,False
2,PIETRZAK Hubert,POL,"Apr 15, 2005",60.60,A,108,-111,111,111,61kgMen,Snatch,552,False
3,LAMPRIDIS Konstantinos,GRE,"Jan 28, 2005",60.35,A,-105,105,109,109,61kgMen,Snatch,552,False
4,SCARANTINO Claudio,ITA,"Mar 06, 2006",60.60,A,100,105,108,108,61kgMen,Snatch,552,False
5,HUNANYAN Armen,ARM,"Jan 20, 2005",60.35,A,98,-102,102,102,61kgMen,Snatch,552,False
6,ISMAYILOV Gasim,AZE,"Oct 19, 2005",60.80,A,-101,101,-106,101,61kgMen,Snatch,552,False
7,BORISOV Stancho,BUL,"Oct 15, 2005",60.80,A,85,90,-93,90,61kgMen,Snatch,552,False
8,LYSHEHA Serhii,UKR,"Oct 30, 2006",60.25,A,85,90,-94,90,61kgMen,Snatch,552,False
9,VENKOV Zahari,BUL,"Dec 15, 2006",61.00,A,88,-92,-92,88,61kgMen,Snatch,552,False
10,NYBERG Alexander,DEN,"Oct 02, 2005",60.25,A,84,-87,-87,84,61kgMen,Snatch,552,False
1,LAMPRIDIS Konstantinos,GRE,"Jan 28, 2005",60.35,A,134,140,-142,140,61kgMen,CleanJerk,552,False
2,PIETRZAK Hubert,POL,"Apr 15, 2005",60.60,A,130,137,-141,137,61kgMen,CleanJerk,552,False
3,ISMAYILOV Gasim,AZE,"Oct 19, 2005",60.80,A,127,132,-138,132,61kgMen,CleanJerk,552,False
4,SCARANTINO Claudio,ITA,"Mar 06, 2006",60.60,A,126,130,-133,130,61kgMen,CleanJerk,552,False
5,HUNANYAN Armen,ARM,"Jan 20, 2005",60.35,A,120,128,-133,128,61kgMen,CleanJerk,552,False
6,DIACONU Iulian Mihai,ROU,"Feb 01, 2005",60.55,A,115,120,-125,120,61kgMen,CleanJerk,552,False
7,BORISOV Stancho,BUL,"Oct 15, 2005",60.80,A,106,110,116,116,61kgMen,CleanJerk,552,False
8,LYSHEHA Serhii,UKR,"Oct 30, 2006",60.25,A,108,115,-125,115,61kgMen,CleanJerk,552,False
9,VENKOV Zahari,BUL,"Dec 15, 2006",61.00,A,110,115,-119,115,61kgMen,CleanJerk,552,False
