rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,YU Tingxiao,CHN,"Feb 24, 1975",55.84,A,115,120,-125,120,56kgMen,Snatch,315,True
2,LIANG Huirong,CHN,"Sep 01, 1977",55.86,A,110,115,-120,115,56kgMen,Snatch,315,True
3,KIKUZUMA Yasuji,JPN,"May 30, 1978",55.50,A,100,105,-107.5,105,56kgMen,Snatch,315,True
4,WU Kun-Chan,TPE,"Jun 28, 1976",55.64,A,95,-102.5,102.5,102.5,56kgMen,Snatch,315,True
5,RIVERA Diaz Donny,PUR,"Mar 18, 1976",55.94,A,-80,80,-85,80,56kgMen,Snatch,315,True
1,LIANG Huirong,CHN,"Sep 01, 1977",55.86,A,142.5,147.5,-157.5,147.5,56kgMen,CleanJerk,315,True
2,YU Tingxiao,CHN,"Feb 24, 1975",55.84,A,145,-150,-155,145,56kgMen,CleanJerk,315,True
3,KIKUZUMA Yasuji,JPN,"May 30, 1978",55.50,A,-135,135,-140,135,56kgMen,CleanJerk,315,True
4,WU Kun-Chan,TPE,"Jun 28, 1976",55.64,A,125,130,-137.5,130,56kgMen,CleanJerk,315,True
---,RIVERA Diaz Donny,PUR,"Mar 18, 1976",55.94,A,-105,-105,-105,---,56kgMen,CleanJerk,315,True
1,YU Tingxiao,CHN,"Feb 24, 1975",55.84,A,120,145,265,,56kgMen,Total,315,True
2,LIANG Huirong,CHN,"Sep 01, 1977",55.86,A,115,147.5,262.5,,56kgMen,Total,315,True
3,KIKUZUMA Yasuji,JPN,"May 30, 1978",55.50,A,105,135,240,,56kgMen,Total,315,True
4,WU Kun-Chan,TPE,"Jun 28, 1976",55.64,A,102.5,130,232.5,,56kgMen,Total,315,True
---,RIVERA Diaz Donny,PUR,"Mar 18, 1976",55.94,A,80,---,---,,56kgMen,Total,315,True
1,LE Maosheng,CHN,"Aug 09, 1978",61.72,A,135,-142.5,142.5,142.5,62kgMen,Snatch,315,True
2,PENG Chongdong,CHN,"Nov 18, 1978",61.70,A,125,130,-132.5,130,62kgMen,Snatch,315,True
3,ARTUC Sedat,TUR,"Jun 09, 1976",59.86,A,110,115,117.5,117.5,62kgMen,Snatch,315,True
4,LEE Cheol-Han,KOR,"Jun 30, 1978",61.72,A,110,115,117.5,117.5,62kgMen,Snatch,315,True
5,CHEN Po-Fu,TPE,"Aug 08, 1977",61.54,A,-110,110,115,115,62kgMen,Snatch,315,True
6,UENO Osamu,JPN,"Mar 04, 1978",61.82,A,105,110,112.5,112.5,62kgMen,Snatch,315,True
7,SIFOGIANNAKIS Antonis,GRE,"Apr 28, 1976",61.76,A,105,-110,-110,105,62kgMen,Snatch,315,True
8,FERRARI Arnault,FRA,"Aug 08, 1978",61.42,A,92.5,97.5,-102.5,97.5,62kgMen,Snatch,315,True
9,ARIAS Edwin Nieves-Arias,PUR,"Jul 22, 1977",60.50,A,-90,90,95,95,62kgMen,Snatch,315,True
1,LE Maosheng,CHN,"Aug 09, 1978",61.72,A,170,-180.5,-180.5,170,62kgMen,CleanJerk,315,True
2,PENG Chongdong,CHN,"Nov 18, 1978",61.70,A,165,-170,-180.5,165,62kgMen,CleanJerk,315,True
3,CHEN Po-Fu,TPE,"Aug 08, 1977",61.54,A,140,145,150,150,62kgMen,CleanJerk,315,True
4,LEE Cheol-Han,KOR,"Jun 30, 1978",61.72,A,137.5,142.5,147.5,147.5,62kgMen,CleanJerk,315,True
5,ARTUC Sedat,TUR,"Jun 09, 1976",59.86,A,135,140,145,145,62kgMen,CleanJerk,315,True
6,SIFOGIANNAKIS Antonis,GRE,"Apr 28, 1976",61.76,A,130,135,140,140,62kgMen,CleanJerk,315,True
7,FERRARI Arnault,FRA,"Aug 08, 1978",61.42,A,120,125,130,130,62kgMen,CleanJerk,315,True
8,ARIAS Edwin Nieves-Arias,PUR,"Jul 22, 1977",60.50,A,120,-125,-125,120,62kgMen,CleanJerk,315,True
---,UENO Osamu,JPN,"Mar 04, 1978",61.82,A,-130,-130,-130,---,62kgMen,CleanJerk,315,True
1,LE Maosheng,CHN,"Aug 09, 1978",61.72,A,142.5,170,312.5,,62kgMen,Total,315,True
2,PENG Chongdong,CHN,"Nov 18, 1978",61.70,A,130,165,295,,62kgMen,Total,315,True
3,CHEN Po-Fu,TPE,"Aug 08, 1977",61.54,A,115,150,265,,62kgMen,Total,315,True
4,LEE Cheol-Han,KOR,"Jun 30, 1978",61.72,A,117.5,147.5,265,,62kgMen,Total,315,True
5,ARTUC Sedat,TUR,"Jun 09, 1976",59.86,A,117.5,145,262.5,,62kgMen,Total,315,True
6,SIFOGIANNAKIS Antonis,GRE,"Apr 28, 1976",61.76,A,105,140,245,,62kgMen,Total,315,True
7,FERRARI Arnault,FRA,"Aug 08, 1978",61.42,A,97.5,130,227.5,,62kgMen,Total,315,True
8,ARIAS Edwin Nieves-Arias,PUR,"Jul 22, 1977",60.50,A,95,120,215,,62kgMen,Total,315,True
---,UENO Osamu,JPN,"Mar 04, 1978",61.82,A,112.5,---,---,,62kgMen,Total,315,True
1,ZHANG Guozheng,CHN,"Sep 17, 1974",68.98,A,140,145,147.5,147.5,69kgMen,Snatch,315,True
2,ARSLAN Yasin,TUR,"Jul 23, 1978",68.72,A,137.5,142.5,-147.5,142.5,69kgMen,Snatch,315,True
3,UYAR Emre,TUR,"Jul 01, 1983",67.14,A,130,-135,135,135,69kgMen,Snatch,315,True
4,IGNATOVSKI Alexander,ISR,"Feb 23, 1974",67.70,A,-135,135,-140,135,69kgMen,Snatch,315,True
5,PARK Sun-Hwan,KOR,"Aug 02, 1977",68.86,A,120,130,-132.5,130,69kgMen,Snatch,315,True
6,HSIEH Hsiao-Kai,TPE,"Aug 21, 1978",68.94,A,-115,115,-120,115,69kgMen,Snatch,315,True
1,ZHANG Guozheng,CHN,"Sep 17, 1974",68.98,A,180,187.5,-195.5,187.5,69kgMen,CleanJerk,315,True
2,ARSLAN Yasin,TUR,"Jul 23, 1978",68.72,A,165,170,-175,170,69kgMen,CleanJerk,315,True
3,UYAR Emre,TUR,"Jul 01, 1983",67.14,A,160,165,-170,165,69kgMen,CleanJerk,315,True
4,IGNATOVSKI Alexander,ISR,"Feb 23, 1974",67.70,A,155,-162.5,-162.5,155,69kgMen,CleanJerk,315,True
5,HSIEH Hsiao-Kai,TPE,"Aug 21, 1978",68.94,A,-155,-155,155,155,69kgMen,CleanJerk,315,True
6,PARK Sun-Hwan,KOR,"Aug 02, 1977",68.86,A,150,-160,-160,150,69kgMen,CleanJerk,315,True
1,ZHANG Guozheng,CHN,"Sep 17, 1974",68.98,A,147.5,187.5,335,,69kgMen,Total,315,True
2,ARSLAN Yasin,TUR,"Jul 23, 1978",68.72,A,142.5,170,312.5,,69kgMen,Total,315,True
3,UYAR Emre,TUR,"Jul 01, 1983",67.14,A,135,165,300,,69kgMen,Total,315,True
4,IGNATOVSKI Alexander,ISR,"Feb 23, 1974",67.70,A,135,155,290,,69kgMen,Total,315,True
5,PARK Sun-Hwan,KOR,"Aug 02, 1977",68.86,A,130,150,280,,69kgMen,Total,315,True
6,HSIEH Hsiao-Kai,TPE,"Aug 21, 1978",68.94,A,115,155,270,,69kgMen,Total,315,True
1,LIU Changzhu,CHN,"Feb 16, 1977",76.72,A,142.5,147.5,---,147.5,77kgMen,Snatch,315,True
2,CICEK Ayhan,TUR,"Jan 10, 1978",76.26,A,140,145,-150,145,77kgMen,Snatch,315,True
3,KIM Jong-Min,KOR,"Dec 12, 1979",74.52,A,125,132.5,-135,132.5,77kgMen,Snatch,315,True
4,SUZUKI Tsutomu,JPN,"Nov 02, 1977",76.72,A,127.5,-132.5,132.5,132.5,77kgMen,Snatch,315,True
5,NAKAJYO Katsura,JPN,"Sep 30, 1978",74.50,A,122.5,127.5,130,130,77kgMen,Snatch,315,True
6,MILMAN Evgeni,ISR,"Feb 17, 1975",76.00,A,125,130,-135,130,77kgMen,Snatch,315,True
7,HSU Ying-Hsi,TPE,"Aug 23, 1977",74.90,A,125,-130,-130,125,77kgMen,Snatch,315,True
1,LIU Changzhu,CHN,"Feb 16, 1977",76.72,A,180,-185,185,185,77kgMen,CleanJerk,315,True
2,CICEK Ayhan,TUR,"Jan 10, 1978",76.26,A,170,180,-185,180,77kgMen,CleanJerk,315,True
3,KIM Jong-Min,KOR,"Dec 12, 1979",74.52,A,160,165,167.5,167.5,77kgMen,CleanJerk,315,True
4,NAKAJYO Katsura,JPN,"Sep 30, 1978",74.50,A,152.5,-160,160,160,77kgMen,CleanJerk,315,True
5,HSU Ying-Hsi,TPE,"Aug 23, 1977",74.90,A,-160,160,-177.5,160,77kgMen,CleanJerk,315,True
6,SUZUKI Tsutomu,JPN,"Nov 02, 1977",76.72,A,157.5,-162.5,-162.5,157.5,77kgMen,CleanJerk,315,True
7,MILMAN Evgeni,ISR,"Feb 17, 1975",76.00,A,150,-160,-162.5,150,77kgMen,CleanJerk,315,True
