rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,SAAD Ahmed Ahmed Mohamed,EGY,"Nov 01, 1986",61.82,A,124,127,---,127,62kgMen,Snatch,431,True
2,BILGIN Erol,TUR,"Feb 20, 1987",61.90,A,123,126,-128,126,62kgMen,Snatch,431,True
3,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",58.90,A,119,121,-125,121,62kgMen,Snatch,431,True
4,SCARANTINO Mirco,ITA,"Jan 16, 1995",58.38,A,115,118,-120,118,62kgMen,Snatch,431,True
5,DI GIUSTO Michael,ITA,"Feb 16, 1995",61.98,A,111,116,-120,116,62kgMen,Snatch,431,True
6,VLADISAVLJEV Stevan,SRB,"Jul 04, 1999",61.46,A,100,105,110,110,62kgMen,Snatch,431,True
1,SAAD Ahmed Ahmed Mohamed,EGY,"Nov 01, 1986",61.82,A,155,157,---,157,62kgMen,CleanJerk,431,True
2,BILGIN Erol,TUR,"Feb 20, 1987",61.90,A,147,156,-158,156,62kgMen,CleanJerk,431,True
3,DI GIUSTO Michael,ITA,"Feb 16, 1995",61.98,A,-141,143,-146,143,62kgMen,CleanJerk,431,True
4,SCARANTINO Mirco,ITA,"Jan 16, 1995",58.38,A,-140,141,-146,141,62kgMen,CleanJerk,431,True
5,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",58.90,A,140,-144,-144,140,62kgMen,CleanJerk,431,True
6,VLADISAVLJEV Stevan,SRB,"Jul 04, 1999",61.46,A,130,135,-141,135,62kgMen,CleanJerk,431,True
1,SAAD Ahmed Ahmed Mohamed,EGY,"Nov 01, 1986",61.82,A,127,157,284,,62kgMen,Total,431,True
2,BILGIN Erol,TUR,"Feb 20, 1987",61.90,A,126,156,282,,62kgMen,Total,431,True
3,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",58.90,A,121,140,261,,62kgMen,Total,431,True
4,SCARANTINO Mirco,ITA,"Jan 16, 1995",58.38,A,118,141,259,,62kgMen,Total,431,True
5,DI GIUSTO Michael,ITA,"Feb 16, 1995",61.98,A,116,143,259,,62kgMen,Total,431,True
6,VLADISAVLJEV Stevan,SRB,"Jul 04, 1999",61.46,A,110,135,245,,62kgMen,Total,431,True
1,ISMAYILOV Daniyar,TUR,"Feb 03, 1992",68.64,A,146,152,---,152,69kgMen,Snatch,431,True
2,ZANNI Mirko,ITA,"Oct 16, 1997",68.72,A,141,143,145,145,69kgMen,Snatch,431,True
3,BEN HNIA Karem,TUN,"Nov 13, 1994",68.64,A,141,-143,144,144,69kgMen,Snatch,431,True
4,SANCHEZ LOPEZ David,ESP,"Jul 20, 1994",68.98,A,137,141,-143,141,69kgMen,Snatch,431,True
5,OKYAY Ahmet Turan,TUR,"May 06, 1996",68.82,A,140,-144,-145,140,69kgMen,Snatch,431,True
6,KINGUE MATAM Bernardin Ledoux,FRA,"May 20, 1990",68.70,A,138,-142,-142,138,69kgMen,Snatch,431,True
7,HERNANDEZ MENDOZA Acoran Juan,ESP,"Dec 30, 1990",68.40,A,133,137,-140,137,69kgMen,Snatch,431,True
8,IBRAHIM Moustafa Wahid Shaaban,EGY,"Dec 01, 1996",68.98,A,136,-142,-142,136,69kgMen,Snatch,431,True
9,SARIAK Nafaa,ALG,"Nov 29, 1994",68.76,A,-135,-136,136,136,69kgMen,Snatch,431,True
1,ISMAYILOV Daniyar,TUR,"Feb 03, 1992",68.64,A,176,-179,179,179,69kgMen,CleanJerk,431,True
2,IBRAHIM Moustafa Wahid Shaaban,EGY,"Dec 01, 1996",68.98,A,173,176,178,178,69kgMen,CleanJerk,431,True
3,BEN HNIA Karem,TUN,"Nov 13, 1994",68.64,A,173,-175,177,177,69kgMen,CleanJerk,431,True
4,KINGUE MATAM Bernardin Ledoux,FRA,"May 20, 1990",68.70,A,173,175,-177,175,69kgMen,CleanJerk,431,True
5,ZANNI Mirko,ITA,"Oct 16, 1997",68.72,A,170,-174,-174,170,69kgMen,CleanJerk,431,True
6,SANCHEZ LOPEZ David,ESP,"Jul 20, 1994",68.98,A,165,170,-173,170,69kgMen,CleanJerk,431,True
7,HERNANDEZ MENDOZA Acoran Juan,ESP,"Dec 30, 1990",68.40,A,160,-165,-165,160,69kgMen,CleanJerk,431,True
---,OKYAY Ahmet Turan,TUR,"May 06, 1996",68.82,A,-170,-170,-174,---,69kgMen,CleanJerk,431,True
---,SARIAK Nafaa,ALG,"Nov 29, 1994",68.76,A,-160,-161,-165,---,69kgMen,CleanJerk,431,True
1,ISMAYILOV Daniyar,TUR,"Feb 03, 1992",68.64,A,152,179,331,,69kgMen,Total,431,True
2,BEN HNIA Karem,TUN,"Nov 13, 1994",68.64,A,144,177,321,,69kgMen,Total,431,True
3,ZANNI Mirko,ITA,"Oct 16, 1997",68.72,A,145,170,315,,69kgMen,Total,431,True
4,IBRAHIM Moustafa Wahid Shaaban,EGY,"Dec 01, 1996",68.98,A,136,178,314,,69kgMen,Total,431,True
5,KINGUE MATAM Bernardin Ledoux,FRA,"May 20, 1990",68.70,A,138,175,313,,69kgMen,Total,431,True
6,SANCHEZ LOPEZ David,ESP,"Jul 20, 1994",68.98,A,141,170,311,,69kgMen,Total,431,True
7,HERNANDEZ MENDOZA Acoran Juan,ESP,"Dec 30, 1990",68.40,A,137,160,297,,69kgMen,Total,431,True
---,OKYAY Ahmet Turan,TUR,"May 06, 1996",68.82,A,140,---,---,,69kgMen,Total,431,True
---,SARIAK Nafaa,ALG,"Nov 29, 1994",68.76,A,136,---,---,,69kgMen,Total,431,True
1,MAHMOUD Mohamed Ihab Youssef Ahmed,EGY,"Nov 21, 1989",76.70,A,158,162,-166,162,77kgMen,Snatch,431,True
2,MATA PEREZ Andres Eduardo,ESP,"Nov 11, 1992",76.72,A,145,148,152,152,77kgMen,Snatch,431,True
3,ERDOGDU Celil,TUR,"Dec 05, 1997",76.96,A,142,-146,146,146,77kgMen,Snatch,431,True
4,ESPOSITO Salvatore,ITA,"Sep 05, 1997",75.64,A,132,-140,-143,132,77kgMen,Snatch,431,True
5,REMPELIS Konstantinos,GRE,"Jul 16, 1992",76.74,A,-125,-125,125,125,77kgMen,Snatch,431,True
1,MAHMOUD Mohamed Ihab Youssef Ahmed,EGY,"Nov 21, 1989",76.70,A,186,190,-196,190,77kgMen,CleanJerk,431,True
2,MATA PEREZ Andres Eduardo,ESP,"Nov 11, 1992",76.72,A,180,187,189,189,77kgMen,CleanJerk,431,True
3,ERDOGDU Celil,TUR,"Dec 05, 1997",76.96,A,172,181,188,188,77kgMen,CleanJerk,431,True
4,ESPOSITO Salvatore,ITA,"Sep 05, 1997",75.64,A,160,-170,-173,160,77kgMen,CleanJerk,431,True
5,REMPELIS Konstantinos,GRE,"Jul 16, 1992",76.74,A,155,-161,-161,155,77kgMen,CleanJerk,431,True
1,MAHMOUD Mohamed Ihab Youssef Ahmed,EGY,"Nov 21, 1989",76.70,A,162,190,352,,77kgMen,Total,431,True
2,MATA PEREZ Andres Eduardo,ESP,"Nov 11, 1992",76.72,A,152,189,341,,77kgMen,Total,431,True
3,ERDOGDU Celil,TUR,"Dec 05, 1997",76.96,A,146,188,334,,77kgMen,Total,431,True
4,ESPOSITO Salvatore,ITA,"Sep 05, 1997",75.64,A,132,160,292,,77kgMen,Total,431,True
5,REMPELIS Konstantinos,GRE,"Jul 16, 1992",76.74,A,125,155,280,,77kgMen,Total,431,True
1,FICCO Cristiano Giuseppe,ITA,"Apr 05, 2001",83.14,A,145,149,153,153,85kgMen,Snatch,431,True
2,ASLANIDIS Dimitrios,GRE,"Dec 03, 1992",84.54,A,-145,147,152,152,85kgMen,Snatch,431,True
3,BAHLOUL Ramzi,TUN,"Oct 18, 1989",79.92,A,140,146,151,151,85kgMen,Snatch,431,True
4,MUSIC Amar,CRO,"Mar 21, 1987",84.96,A,135,141,146,146,85kgMen,Snatch,431,True
5,ERJAVEC Matjaz,SLO,"Mar 13, 1991",84.46,A,-120,-120,120,120,85kgMen,Snatch,431,True
1,MUSIC Amar,CRO,"Mar 21, 1987",84.96,A,177,-182,185,185,85kgMen,CleanJerk,431,True
2,BAHLOUL Ramzi,TUN,"Oct 18, 1989",79.92,A,181,184,-186,184,85kgMen,CleanJerk,431,True
3,ASLANIDIS Dimitrios,GRE,"Dec 03, 1992",84.54,A,-181,183,-186,183,85kgMen,CleanJerk,431,True
4,FICCO Cristiano Giuseppe,ITA,"Apr 05, 2001",83.14,A,-180,182,-186,182,85kgMen,CleanJerk,431,True
5,ERJAVEC Matjaz,SLO,"Mar 13, 1991",84.46,A,143,148,153,153,85kgMen,CleanJerk,431,True
1,FICCO Cristiano Giuseppe,ITA,"Apr 05, 2001",83.14,A,153,182,335,,85kgMen,Total,431,True
2,ASLANIDIS Dimitrios,GRE,"Dec 03, 1992",84.54,A,152,183,335,,85kgMen,Total,431,True
3,BAHLOUL Ramzi,TUN,"Oct 18, 1989",79.92,A,151,184,335,,85kgMen,Total,431,True
4,MUSIC Amar,CRO,"Mar 21, 1987",84.96,A,146,185,331,,85kgMen,Total,431,True
5,ERJAVEC Matjaz,SLO,"Mar 13, 1991",84.46,A,120,153,273,,85kgMen,Total,431,True
1,ABDALLA Ragab Abdelhay Saad A.,EGY,"Mar 04, 1991",93.38,A,160,165,---,165,94kgMen,Snatch,431,True
2,IAKOVIDIS Theodoros,GRE,"Feb 12, 1991",92.40,A,155,161,-166,161,94kgMen,Snatch,431,True
3,MESSAOUI Saddam,ALG,"Jul 24, 1991",93.10,A,151,-155,155,155,94kgMen,Snatch,431,True
4,SANCHEZ LOPEZ Manuel,ESP,"Nov 24, 1991",93.86,A,150,154,-156,154,94kgMen,Snatch,431,True
5,ALHAZZAA Ali,SYR,"Jan 01, 1990",93.18,A,143,-151,152,152,94kgMen,Snatch,431,True
6,CURCURUTO Matteo,ITA,"Aug 17, 1998",93.56,A,150,-155,-155,150,94kgMen,Snatch,431,True
---,OMEROVIC Eldin,BIH,"Jul 06, 1994",88.96,A,-123,-125,-125,---,94kgMen,Snatch,431,True
1,IAKOVIDIS Theodoros,GRE,"Feb 12, 1991",92.40,A,187,195,-201,195,94kgMen,CleanJerk,431,True
2,ALHAZZAA Ali,SYR,"Jan 01, 1990",93.18,A,190,-196,-197,190,94kgMen,CleanJerk,431,True
3,SANCHEZ LOPEZ Manuel,ESP,"Nov 24, 1991",93.86,A,185,-190,-190,185,94kgMen,CleanJerk,431,True
4,MESSAOUI Saddam,ALG,"Jul 24, 1991",93.10,A,180,-186,-186,180,94kgMen,CleanJerk,431,True
5,CURCURUTO Matteo,ITA,"Aug 17, 1998",93.56,A,175,-183,-186,175,94kgMen,CleanJerk,431,True
6,OMEROVIC Eldin,BIH,"Jul 06, 1994",88.96,A,151,-156,-156,151,94kgMen,CleanJerk,431,True
---,ABDALLA Ragab Abdelhay Saad A.,EGY,"Mar 04, 1991",93.38,A,-200,-201,-201,---,94kgMen,CleanJerk,431,True
1,IAKOVIDIS Theodoros,GRE,"Feb 12, 1991",92.40,A,161,195,356,,94kgMen,Total,431,True
2,ALHAZZAA Ali,SYR,"Jan 01, 1990",93.18,A,152,190,342,,94kgMen,Total,431,True
3,SANCHEZ LOPEZ Manuel,ESP,"Nov 24, 1991",93.86,A,154,185,339,,94kgMen,Total,431,True
4,MESSAOUI Saddam,ALG,"Jul 24, 1991",93.10,A,155,180,335,,94kgMen,Total,431,True
5,CURCURUTO Matteo,ITA,"Aug 17, 1998",93.56,A,150,175,325,,94kgMen,Total,431,True
---,OMEROVIC Eldin,BIH,"Jul 06, 1994",88.96,A,---,151,---,,94kgMen,Total,431,True
---,ABDALLA Ragab Abdelhay Saad A.,EGY,"Mar 04, 1991",93.38,A,165,---,---,,94kgMen,Total,431,True
1,MOHAMED Gaber Ahmed Farhan,EGY,"Sep 01, 1985",104.98,A,162,---,---,162,105kgMen,Snatch,431,True
2,BACHA Aymen,TUN,"Oct 26, 1999",104.54,A,-157,157,162,162,105kgMen,Snatch,431,True
3,ELVAN Resul,TUR,"Mar 18, 1989",104.76,A,157,160,-163,160,105kgMen,Snatch,431,True
4,MARKOULAS Georgios,GRE,"Nov 16, 1982",104.36,A,-153,158,-161,158,105kgMen,Snatch,431,True
5,HASSAN Majd,SYR,"Aug 06, 1996",104.82,A,145,-158,-159,145,105kgMen,Snatch,431,True
---,JUGHELI Ahed,SYR,"Oct 10, 1982",104.80,A,---,---,---,---,105kgMen,Snatch,431,True
1,MOHAMED Gaber Ahmed Farhan,EGY,"Sep 01, 1985",104.98,A,-198,199,204,204,105kgMen,CleanJerk,431,True
2,ELVAN Resul,TUR,"Mar 18, 1989",104.76,A,198,203,-206,203,105kgMen,CleanJerk,431,True
3,HASSAN Majd,SYR,"Aug 06, 1996",104.82,A,195,202,-206,202,105kgMen,CleanJerk,431,True
