rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",55.88,A,114,117,-119,117,56kgMen,Snatch,419,True
---,CASIDSID Seth Aldouz,WAL,"Sep 14, 1989",55.75,A,75,80,-85,80,56kgMen,Snatch,419,True
---,KGASWANE Kgotla Alphius N,BOT,"Jul 07, 2000",55.00,A,60,64,68,68,56kgMen,Snatch,419,True
---,SSEKITOLEKO Julius,UGA,"Aug 07, 2000",55.54,A,-67,-67,67,67,56kgMen,Snatch,419,True
---,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",55.21,A,78,83,85,85,56kgMen,Snatch,419,True
---,LIAO Ling Wei Phillip,AUS,"Apr 05, 1993",55.94,A,88,91,-93,91,56kgMen,Snatch,419,True
---,GHAFOOR Abdullah,PAK,"Feb 02, 1986",55.81,A,-101,101,-104,101,56kgMen,Snatch,419,True
---,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",55.87,A,95,100,-104,100,56kgMen,Snatch,419,True
---,TULO Manueli,FIJ,"Mar 25, 1990",55.85,A,104,-108,-110,104,56kgMen,Snatch,419,True
---,JAYASOORIYA ARACHCHILAGE Chathuranga L,SRI,"Oct 07, 1988",55.97,A,110,114,-117,114,56kgMen,Snatch,419,True
---,GURURAJA,IND,"Aug 15, 1992",55.94,A,107,-111,111,111,56kgMen,Snatch,419,True
---,OCHOMA Benjamin Osiemo,KEN,"Oct 18, 1999",55.63,A,56,60,62,62,56kgMen,Snatch,419,True
---,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",55.88,A,135,138,144,144,56kgMen,CleanJerk,419,True
---,CASIDSID Seth Aldouz,WAL,"Sep 14, 1989",55.75,A,95,106,-116,106,56kgMen,CleanJerk,419,True
---,KGASWANE Kgotla Alphius N,BOT,"Jul 07, 2000",55.00,A,80,86,-90,86,56kgMen,CleanJerk,419,True
---,SSEKITOLEKO Julius,UGA,"Aug 07, 2000",55.54,A,86,91,-95,91,56kgMen,CleanJerk,419,True
---,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",55.21,A,100,106,110,110,56kgMen,CleanJerk,419,True
---,LIAO Ling Wei Phillip,AUS,"Apr 05, 1993",55.94,A,108,-113,114,114,56kgMen,CleanJerk,419,True
---,GHAFOOR Abdullah,PAK,"Feb 02, 1986",55.81,A,126,-130,-130,126,56kgMen,CleanJerk,419,True
---,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",55.87,A,125,130,-134,130,56kgMen,CleanJerk,419,True
---,TULO Manueli,FIJ,"Mar 25, 1990",55.85,A,135,-140,-145,135,56kgMen,CleanJerk,419,True
---,JAYASOORIYA ARACHCHILAGE Chathuranga L,SRI,"Oct 07, 1988",55.97,A,131,-134,134,134,56kgMen,CleanJerk,419,True
---,GURURAJA,IND,"Aug 15, 1992",55.94,A,-138,-138,138,138,56kgMen,CleanJerk,419,True
---,OCHOMA Benjamin Osiemo,KEN,"Oct 18, 1999",55.63,A,72,76,-80,76,56kgMen,CleanJerk,419,True
1,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",55.88,A,117,144,261,,56kgMen,Total,419,True
2,GURURAJA,IND,"Aug 15, 1992",55.94,A,111,138,249,,56kgMen,Total,419,True
3,JAYASOORIYA ARACHCHILAGE Chathuranga L,SRI,"Oct 07, 1988",55.97,A,114,134,248,,56kgMen,Total,419,True
4,TULO Manueli,FIJ,"Mar 25, 1990",55.85,A,104,135,239,,56kgMen,Total,419,True
5,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",55.87,A,100,130,230,,56kgMen,Total,419,True
6,GHAFOOR Abdullah,PAK,"Feb 02, 1986",55.81,A,101,126,227,,56kgMen,Total,419,True
7,LIAO Ling Wei Phillip,AUS,"Apr 05, 1993",55.94,A,91,114,205,,56kgMen,Total,419,True
8,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",55.21,A,85,110,195,,56kgMen,Total,419,True
9,CASIDSID Seth Aldouz,WAL,"Sep 14, 1989",55.75,A,80,106,186,,56kgMen,Total,419,True
10,SSEKITOLEKO Julius,UGA,"Aug 07, 2000",55.54,A,67,91,158,,56kgMen,Total,419,True
11,KGASWANE Kgotla Alphius N,BOT,"Jul 07, 2000",55.00,A,68,86,154,,56kgMen,Total,419,True
12,OCHOMA Benjamin Osiemo,KEN,"Oct 18, 1999",55.63,A,62,76,138,,56kgMen,Total,419,True
---,GUINARES Ianne Ernesto Vergara,NZL,"Jan 12, 1988",61.89,A,110,114,116,116,62kgMen,Snatch,419,True
---,MATAM MATAM Olivier Heracles,CMR,"Mar 12, 1993",61.91,A,113,-116,-116,113,62kgMen,Snatch,419,True
---,CONFIANCE Rick Yves,SEY,"May 24, 1994",61.74,A,101,-107,-110,101,62kgMen,Snatch,419,True
---,CORET Marc Jonathan,MRI,"Apr 13, 1989",61.71,A,-105,-105,105,105,62kgMen,Snatch,419,True
---,MOSES Ezekiel,NRU,"Jul 02, 2001",61.75,A,-100,-100,100,100,62kgMen,Snatch,419,True
---,RAOBU Manuila,TUV,"Sep 18, 2000",61.44,A,95,-100,-100,95,62kgMen,Snatch,419,True
---,MUTHUPANDI Raja,IND,"Jan 12, 2000",61.96,A,113,-116,116,116,62kgMen,Snatch,419,True
---,QAQA Poama,FIJ,"Mar 12, 1997",61.94,A,-113,113,-118,113,62kgMen,Snatch,419,True
---,AGBORO Favour Omovigho,NGR,"Nov 17, 1999",61.69,A,106,110,112,112,62kgMen,Snatch,419,True
---,DON KAROLISLAGE Thilanka Wiraj Kuma,SRI,"Oct 26, 1993",61.92,A,120,124,-126,124,62kgMen,Snatch,419,True
---,BARU Morea,PNG,"Apr 15, 1990",61.86,A,123,127,-130,127,62kgMen,Snatch,419,True
---,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",61.71,A,123,126,-128,126,62kgMen,Snatch,419,True
---,TALIB Talha,PAK,"Oct 03, 1999",61.94,A,127,130,132,132,62kgMen,Snatch,419,True
---,BE Vannara,AUS,"Feb 16, 1988",61.92,A,102,106,110,110,62kgMen,Snatch,419,True
---,BETERO Takirua,KIR,"Jan 10, 1999",61.57,A,80,85,90,90,62kgMen,Snatch,419,True
---,GUINARES Ianne Ernesto Vergara,NZL,"Jan 12, 1988",61.89,A,140,-144,145,145,62kgMen,CleanJerk,419,True
---,MATAM MATAM Olivier Heracles,CMR,"Mar 12, 1993",61.91,A,-145,145,-150,145,62kgMen,CleanJerk,419,True
---,CONFIANCE Rick Yves,SEY,"May 24, 1994",61.74,A,-125,-125,-125,---,62kgMen,CleanJerk,419,True
---,CORET Marc Jonathan,MRI,"Apr 13, 1989",61.71,A,135,-140,-140,135,62kgMen,CleanJerk,419,True
---,MOSES Ezekiel,NRU,"Jul 02, 2001",61.75,A,125,130,134,134,62kgMen,CleanJerk,419,True
---,RAOBU Manuila,TUV,"Sep 18, 2000",61.44,A,-117,117,121,121,62kgMen,CleanJerk,419,True
---,MUTHUPANDI Raja,IND,"Jan 12, 2000",61.96,A,143,-148,150,150,62kgMen,CleanJerk,419,True
---,QAQA Poama,FIJ,"Mar 12, 1997",61.94,A,142,-149,-149,142,62kgMen,CleanJerk,419,True
---,AGBORO Favour Omovigho,NGR,"Nov 17, 1999",61.69,A,147,151,156,156,62kgMen,CleanJerk,419,True
---,DON KAROLISLAGE Thilanka Wiraj Kuma,SRI,"Oct 26, 1993",61.92,A,155,-160,-160,155,62kgMen,CleanJerk,419,True
---,BARU Morea,PNG,"Apr 15, 1990",61.86,A,-159,159,-163,159,62kgMen,CleanJerk,419,True
---,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",61.71,A,158,162,-166,162,62kgMen,CleanJerk,419,True
---,TALIB Talha,PAK,"Oct 03, 1999",61.94,A,146,151,-154,151,62kgMen,CleanJerk,419,True
---,BE Vannara,AUS,"Feb 16, 1988",61.92,A,120,126,132,132,62kgMen,CleanJerk,419,True
---,BETERO Takirua,KIR,"Jan 10, 1999",61.57,A,115,120,-125,120,62kgMen,CleanJerk,419,True
1,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",61.71,A,126,162,288,,62kgMen,Total,419,True
2,BARU Morea,PNG,"Apr 15, 1990",61.86,A,127,159,286,,62kgMen,Total,419,True
3,TALIB Talha,PAK,"Oct 03, 1999",61.94,A,132,151,283,,62kgMen,Total,419,True
4,DON KAROLISLAGE Thilanka Wiraj Kuma,SRI,"Oct 26, 1993",61.92,A,124,155,279,,62kgMen,Total,419,True
5,AGBORO Favour Omovigho,NGR,"Nov 17, 1999",61.69,A,112,156,268,,62kgMen,Total,419,True
6,MUTHUPANDI Raja,IND,"Jan 12, 2000",61.96,A,116,150,266,,62kgMen,Total,419,True
7,GUINARES Ianne Ernesto Vergara,NZL,"Jan 12, 1988",61.89,A,116,145,261,,62kgMen,Total,419,True
8,MATAM MATAM Olivier Heracles,CMR,"Mar 12, 1993",61.91,A,113,145,258,,62kgMen,Total,419,True
9,QAQA Poama,FIJ,"Mar 12, 1997",61.94,A,113,142,255,,62kgMen,Total,419,True
10,BE Vannara,AUS,"Feb 16, 1988",61.92,A,110,132,242,,62kgMen,Total,419,True
11,CORET Marc Jonathan,MRI,"Apr 13, 1989",61.71,A,105,135,240,,62kgMen,Total,419,True
12,MOSES Ezekiel,NRU,"Jul 02, 2001",61.75,A,100,134,234,,62kgMen,Total,419,True
13,RAOBU Manuila,TUV,"Sep 18, 2000",61.44,A,95,121,216,,62kgMen,Total,419,True
14,BETERO Takirua,KIR,"Jan 10, 1999",61.57,A,90,120,210,,62kgMen,Total,419,True
---,CONFIANCE Rick Yves,SEY,"May 24, 1994",61.74,A,101,---,---,,62kgMen,Total,419,True
---,DISSANAYAKE MUDIYANSELAGE Indika C. D.,SRI,"Aug 06, 1989",68.94,A,132,137,-139,137,69kgMen,Snatch,419,True
---,DEEPAK Lather,IND,"Mar 25, 2000",68.65,A,132,136,-138,136,69kgMen,Snatch,419,True
---,IOANE Vaipava Nevo,SAM,"Apr 14, 1988",67.52,A,-125,125,-130,125,69kgMen,Snatch,419,True
---,SSEMPEREZA Hakim Musoke,UGA,"Apr 10, 1995",68.07,A,105,109,-111,109,69kgMen,Snatch,419,True
---,MUHAMMAD Erry Hidayat,MAS,"Nov 24, 1999",68.57,A,131,-136,-136,131,69kgMen,Snatch,419,True
---,KATOATAU Ruben,KIR,"Feb 09, 1997",68.36,A,120,-123,-123,120,69kgMen,Snatch,419,True
---,EVANS Gareth Irfon,WAL,"Apr 18, 1986",67.98,A,130,133,136,136,69kgMen,Snatch,419,True
---,WAKELING Brandon Dean,AUS,"Feb 02, 1994",68.87,A,120,-124,-124,120,69kgMen,Snatch,419,True
