rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: ---,ALABDOULLATIF Abdullatif K.,KSA,"Born: May 11, 1985",B.weight: 56.00,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 102,56kgMen,Snatch,68
Rank: ---,AL KULAIBI Suhail Mahfoodh Ali,OMA,"Born: Jun 30, 1984",B.weight: 54.50,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 92,56kgMen,Snatch,68
Rank: ---,ALHATEM Abdulla,KUW,"Born: Aug 02, 1986",B.weight: 56.00,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 85,56kgMen,Snatch,68
Rank: ---,SABT Soud,QAT,"Born: Jun 27, 1993",B.weight: 50.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 50,56kgMen,Snatch,68
Rank: ---,ALABDOULLATIF Abdullatif K.,KSA,"Born: May 11, 1985",B.weight: 56.00,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 121,56kgMen,CleanJerk,68
Rank: ---,AL KULAIBI Suhail Mahfoodh Ali,OMA,"Born: Jun 30, 1984",B.weight: 54.50,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 120,56kgMen,CleanJerk,68
Rank: ---,ALHATEM Abdulla,KUW,"Born: Aug 02, 1986",B.weight: 56.00,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 115,56kgMen,CleanJerk,68
Rank: ---,SABT Soud,QAT,"Born: Jun 27, 1993",B.weight: 50.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 70,56kgMen,CleanJerk,68
Rank: 1,ALABDOULLATIF Abdullatif K.,KSA,"Born: May 11, 1985",B.weight: 56.00,Group: A,Snatch: 102,CI&Jerk: 121,Total: 223,,56kgMen,Total,68
Rank: 2,AL KULAIBI Suhail Mahfoodh Ali,OMA,"Born: Jun 30, 1984",B.weight: 54.50,Group: A,Snatch: 92,CI&Jerk: 120,Total: 212,,56kgMen,Total,68
Rank: 3,ALHATEM Abdulla,KUW,"Born: Aug 02, 1986",B.weight: 56.00,Group: A,Snatch: 85,CI&Jerk: 115,Total: 200,,56kgMen,Total,68
Rank: 4,SABT Soud,QAT,"Born: Jun 27, 1993",B.weight: 50.60,Group: A,Snatch: 50,CI&Jerk: 70,Total: 120,,56kgMen,Total,68
