rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,TULO Manueli,FIJ,"Mar 25, 1990",55.70,A,0.0,0.0,0.0,93,56kgMen,Snatch,56,True
---,KELLY Hendry,PNG,"Jan 01, 1984",54.60,A,0.0,0.0,0.0,69,56kgMen,Snatch,56,True
---,GUINARES Lou,NZL,"Mar 18, 1990",55.00,A,0.0,0.0,0.0,80,56kgMen,Snatch,56,True
---,TULO Manueli,FIJ,"Mar 25, 1990",55.70,A,0.0,0.0,0.0,126,56kgMen,CleanJerk,56,True
---,KELLY Hendry,PNG,"Jan 01, 1984",54.60,A,0.0,0.0,0.0,90,56kgMen,CleanJerk,56,True
---,GUINARES Lou,NZL,"Mar 18, 1990",55.00,A,0.0,0.0,0.0,100,56kgMen,CleanJerk,56,True
1,TULO Manueli,FIJ,"Mar 25, 1990",55.70,A,93,126,219,,56kgMen,Total,56,True
2,GUINARES Lou,NZL,"Mar 18, 1990",55.00,A,80,100,180,,56kgMen,Total,56,True
3,KELLY Hendry,PNG,"Jan 01, 1984",54.60,A,69,90,159,,56kgMen,Total,56,True
---,KOUM Koum Daniel,AUS,"May 27, 1985",61.90,A,0.0,0.0,0.0,114,62kgMen,Snatch,56,True
---,IDELIJU Mesquita,TLS,"Jan 01, 1985",59.70,A,0.0,0.0,0.0,55,62kgMen,Snatch,56,True
---,JACK Rau,NT,"Jan 01, 1993",57.50,A,0.0,0.0,0.0,70,62kgMen,Snatch,56,True
---,WAK Moses,PNG,"Jan 01, 1986",60.20,A,0.0,0.0,0.0,73,62kgMen,Snatch,56,True
---,MADSEN Mathew Fraser,NZL,"Dec 16, 1991",60.70,A,0.0,0.0,0.0,86,62kgMen,Snatch,56,True
---,KOUM Koum Daniel,AUS,"May 27, 1985",61.90,A,0.0,0.0,0.0,146,62kgMen,CleanJerk,56,True
---,IDELIJU Mesquita,TLS,"Jan 01, 1985",59.70,A,0.0,0.0,0.0,85,62kgMen,CleanJerk,56,True
---,JACK Rau,NT,"Jan 01, 1993",57.50,A,0.0,0.0,0.0,83,62kgMen,CleanJerk,56,True
---,WAK Moses,PNG,"Jan 01, 1986",60.20,A,0.0,0.0,0.0,94,62kgMen,CleanJerk,56,True
---,MADSEN Mathew Fraser,NZL,"Dec 16, 1991",60.70,A,0.0,0.0,0.0,114,62kgMen,CleanJerk,56,True
1,KOUM Koum Daniel,AUS,"May 27, 1985",61.90,A,114,146,260,,62kgMen,Total,56,True
2,MADSEN Mathew Fraser,NZL,"Dec 16, 1991",60.70,A,86,114,200,,62kgMen,Total,56,True
3,WAK Moses,PNG,"Jan 01, 1986",60.20,A,73,94,167,,62kgMen,Total,56,True
4,JACK Rau,NT,"Jan 01, 1993",57.50,A,70,83,153,,62kgMen,Total,56,True
5,IDELIJU Mesquita,TLS,"Jan 01, 1985",59.70,A,55,85,140,,62kgMen,Total,56,True
---,JEFFREY Robby,PNG,"Jan 01, 1979",64.80,A,0.0,0.0,0.0,90,69kgMen,Snatch,56,True
---,TEMAKE Tekaei,KIR,"Jun 14, 1986",68.60,A,0.0,0.0,0.0,115,69kgMen,Snatch,56,True
---,SPOONER Mark,NZL,"Dec 12, 1984",68.80,A,0.0,0.0,0.0,130,69kgMen,Snatch,56,True
---,ETOUNDI Francois,AUS,"Oct 06, 1984",68.80,A,0.0,0.0,0.0,131,69kgMen,Snatch,56,True
---,JEFFREY Robby,PNG,"Jan 01, 1979",64.80,A,0.0,0.0,0.0,113,69kgMen,CleanJerk,56,True
---,TEMAKE Tekaei,KIR,"Jun 14, 1986",68.60,A,0.0,0.0,0.0,145,69kgMen,CleanJerk,56,True
---,SPOONER Mark,NZL,"Dec 12, 1984",68.80,A,0.0,0.0,0.0,164,69kgMen,CleanJerk,56,True
---,ETOUNDI Francois,AUS,"Oct 06, 1984",68.80,A,0.0,0.0,0.0,164,69kgMen,CleanJerk,56,True
1,ETOUNDI Francois,AUS,"Oct 06, 1984",68.80,A,131,164,295,,69kgMen,Total,56,True
2,SPOONER Mark,NZL,"Dec 12, 1984",68.80,A,130,164,294,,69kgMen,Total,56,True
3,TEMAKE Tekaei,KIR,"Jun 14, 1986",68.60,A,115,145,260,,69kgMen,Total,56,True
4,JEFFREY Robby,PNG,"Jan 01, 1979",64.80,A,90,113,203,,69kgMen,Total,56,True
---,LAGIKULA Igor Tasitolo,NCL,"Jun 06, 1993",75.80,A,0.0,0.0,0.0,96,77kgMen,Snatch,56,True
---,PETER Yukio,NRU,"Jan 29, 1984",76.70,A,0.0,0.0,0.0,153,77kgMen,Snatch,56,True
---,VUETI Josefa Atekini,FIJ,"Feb 06, 1979",74.50,A,0.0,0.0,0.0,121,77kgMen,Snatch,56,True
---,PERIVE Toafitu,SAM,"Jan 07, 1985",70.50,A,0.0,0.0,0.0,103,77kgMen,Snatch,56,True
---,ANDREOU Andreas,NT,"Jan 01, 1973",76.40,A,0.0,0.0,0.0,77,77kgMen,Snatch,56,True
---,LAGIKULA Igor Tasitolo,NCL,"Jun 06, 1993",75.80,A,0.0,0.0,0.0,115,77kgMen,CleanJerk,56,True
---,PETER Yukio,NRU,"Jan 29, 1984",76.70,A,0.0,0.0,0.0,196,77kgMen,CleanJerk,56,True
---,VUETI Josefa Atekini,FIJ,"Feb 06, 1979",74.50,A,0.0,0.0,0.0,150,77kgMen,CleanJerk,56,True
---,PERIVE Toafitu,SAM,"Jan 07, 1985",70.50,A,0.0,0.0,0.0,150,77kgMen,CleanJerk,56,True
---,ANDREOU Andreas,NT,"Jan 01, 1973",76.40,A,0.0,0.0,0.0,95,77kgMen,CleanJerk,56,True
1,PETER Yukio,NRU,"Jan 29, 1984",76.70,A,153,196,349,,77kgMen,Total,56,True
2,VUETI Josefa Atekini,FIJ,"Feb 06, 1979",74.50,A,121,150,271,,77kgMen,Total,56,True
3,PERIVE Toafitu,SAM,"Jan 07, 1985",70.50,A,103,150,253,,77kgMen,Total,56,True
4,LAGIKULA Igor Tasitolo,NCL,"Jun 06, 1993",75.80,A,96,115,211,,77kgMen,Total,56,True
5,ANDREOU Andreas,NT,"Jan 01, 1973",76.40,A,77,95,172,,77kgMen,Total,56,True
---,RIBOUEM Simplice,AUS,"Dec 05, 1982",84.50,A,0.0,0.0,0.0,151,85kgMen,Snatch,56,True
---,SCOTT Taylor,AUS,"Jan 01, 1989",82.50,A,0.0,0.0,0.0,90,85kgMen,Snatch,56,True
---,LOURENCO Da Costa,TLS,"May 13, 1983",81.80,A,0.0,0.0,0.0,75,85kgMen,Snatch,56,True
---,RIBOUEM Simplice,AUS,"Dec 05, 1982",84.50,A,0.0,0.0,0.0,190,85kgMen,CleanJerk,56,True
---,SCOTT Taylor,AUS,"Jan 01, 1989",82.50,A,0.0,0.0,0.0,112,85kgMen,CleanJerk,56,True
---,LOURENCO Da Costa,TLS,"May 13, 1983",81.80,A,0.0,0.0,0.0,90,85kgMen,CleanJerk,56,True
1,RIBOUEM Simplice,AUS,"Dec 05, 1982",84.50,A,151,190,341,,85kgMen,Total,56,True
2,SCOTT Taylor,AUS,"Jan 01, 1989",82.50,A,90,112,202,,85kgMen,Total,56,True
3,LOURENCO Da Costa,TLS,"May 13, 1983",81.80,A,75,90,165,,85kgMen,Total,56,True
---,PETOLO Lagikula,NCL,"Jan 01, 1994",85.60,A,0.0,0.0,0.0,76,94kgMen,Snatch,56,True
---,TIAKIA P. Simon,NIU,"Oct 01, 1992",90.50,A,0.0,0.0,0.0,70,94kgMen,Snatch,56,True
---,KATOATAU David,KIR,"Jul 17, 1984",88.40,A,0.0,0.0,0.0,130,94kgMen,Snatch,56,True
---,MICHAEL Pileggi,WAL,"Jan 01, 1975",93.90,A,0.0,0.0,0.0,130,94kgMen,Snatch,56,True
---,ALOSIO Fatoga,NCL,"Jan 01, 1990",91.10,A,0.0,0.0,0.0,95,94kgMen,Snatch,56,True
---,PETOLO Lagikula,NCL,"Jan 01, 1994",85.60,A,0.0,0.0,0.0,95,94kgMen,CleanJerk,56,True
---,TIAKIA P. Simon,NIU,"Oct 01, 1992",90.50,A,0.0,0.0,0.0,97,94kgMen,CleanJerk,56,True
---,KATOATAU David,KIR,"Jul 17, 1984",88.40,A,0.0,0.0,0.0,175,94kgMen,CleanJerk,56,True
---,MICHAEL Pileggi,WAL,"Jan 01, 1975",93.90,A,0.0,0.0,0.0,154,94kgMen,CleanJerk,56,True
---,ALOSIO Fatoga,NCL,"Jan 01, 1990",91.10,A,0.0,0.0,0.0,126,94kgMen,CleanJerk,56,True
1,KATOATAU David,KIR,"Jul 17, 1984",88.40,A,130,175,305,,94kgMen,Total,56,True
2,MICHAEL Pileggi,WAL,"Jan 01, 1975",93.90,A,130,154,284,,94kgMen,Total,56,True
3,ALOSIO Fatoga,NCL,"Jan 01, 1990",91.10,A,95,126,221,,94kgMen,Total,56,True
4,PETOLO Lagikula,NCL,"Jan 01, 1994",85.60,A,76,95,171,,94kgMen,Total,56,True
5,TIAKIA P. Simon,NIU,"Oct 01, 1992",90.50,A,70,97,167,,94kgMen,Total,56,True
---,AMETE Luaki,NCL,"Jan 01, 1965",103.60,A,0.0,0.0,0.0,125,105kgMen,Snatch,56,True
---,GRGUREVIC Zac Adam,AUS,"Feb 20, 1991",101.20,A,0.0,0.0,0.0,128,105kgMen,Snatch,56,True
---,QUINN Joshua Thomas,AUS,"Mar 04, 1991",101.40,A,0.0,0.0,0.0,102,105kgMen,Snatch,56,True
---,AMETE Luaki,NCL,"Jan 01, 1965",103.60,A,0.0,0.0,0.0,170,105kgMen,CleanJerk,56,True
---,GRGUREVIC Zac Adam,AUS,"Feb 20, 1991",101.20,A,0.0,0.0,0.0,160,105kgMen,CleanJerk,56,True
---,QUINN Joshua Thomas,AUS,"Mar 04, 1991",101.40,A,0.0,0.0,0.0,122,105kgMen,CleanJerk,56,True
1,AMETE Luaki,NCL,"Jan 01, 1965",103.60,A,125,170,295,,105kgMen,Total,56,True
2,GRGUREVIC Zac Adam,AUS,"Feb 20, 1991",101.20,A,128,160,288,,105kgMen,Total,56,True
3,QUINN Joshua Thomas,AUS,"Mar 04, 1991",101.40,A,102,122,224,,105kgMen,Total,56,True
---,DETENAMO Itte,NRU,"Sep 22, 1986",155.20,A,0.0,0.0,0.0,170,+105kgMen,Snatch,56,True
---,KELLY Damon Joseph,AUS,"Dec 01, 1983",148.70,A,0.0,0.0,0.0,157,+105kgMen,Snatch,56,True
---,KOK Adam,AUS,"Jul 04, 1990",113.10,A,0.0,0.0,0.0,118,+105kgMen,Snatch,56,True
---,DETENAMO Itte,NRU,"Sep 22, 1986",155.20,A,0.0,0.0,0.0,210,+105kgMen,CleanJerk,56,True
---,KELLY Damon Joseph,AUS,"Dec 01, 1983",148.70,A,0.0,0.0,0.0,205,+105kgMen,CleanJerk,56,True
---,KOK Adam,AUS,"Jul 04, 1990",113.10,A,0.0,0.0,0.0,155,+105kgMen,CleanJerk,56,True
1,DETENAMO Itte,NRU,"Sep 22, 1986",155.20,A,170,210,380,,+105kgMen,Total,56,True
2,KELLY Damon Joseph,AUS,"Dec 01, 1983",148.70,A,157,205,362,,+105kgMen,Total,56,True
3,KOK Adam,AUS,"Jul 04, 1990",113.10,A,118,155,273,,+105kgMen,Total,56,True
---,HUGHES Davina Jodie,AUS,"Aug 06, 1989",52.80,A,0.0,0.0,0.0,66,53kgWomen,Snatch,56,True
---,WU Kirsten,AUS,"Apr 08, 1993",51.10,A,0.0,0.0,0.0,52,53kgWomen,Snatch,56,True
---,HUGHES Davina Jodie,AUS,"Aug 06, 1989",52.80,A,0.0,0.0,0.0,86,53kgWomen,CleanJerk,56,True
---,WU Kirsten,AUS,"Apr 08, 1993",51.10,A,0.0,0.0,0.0,70,53kgWomen,CleanJerk,56,True
1,HUGHES Davina Jodie,AUS,"Aug 06, 1989",52.80,A,66,86,152,,53kgWomen,Total,56,True
2,WU Kirsten,AUS,"Apr 08, 1993",51.10,A,52,70,122,,53kgWomen,Total,56,True
---,SHEPPARD Bianca,AUS,"Oct 22, 1992",57.10,A,0.0,0.0,0.0,64,58kgWomen,Snatch,56,True
---,MULLINS Andrea,AUS,"Apr 10, 1994",53.10,A,0.0,0.0,0.0,43,58kgWomen,Snatch,56,True
---,SHEPPARD Bianca,AUS,"Oct 22, 1992",57.10,A,0.0,0.0,0.0,78,58kgWomen,CleanJerk,56,True
---,MULLINS Andrea,AUS,"Apr 10, 1994",53.10,A,0.0,0.0,0.0,61,58kgWomen,CleanJerk,56,True
1,SHEPPARD Bianca,AUS,"Oct 22, 1992",57.10,A,64,78,142,,58kgWomen,Total,56,True
2,MULLINS Andrea,AUS,"Apr 10, 1994",53.10,A,43,61,104,,58kgWomen,Total,56,True
---,LEE Seen,AUS,"Nov 15, 1982",59.70,A,0.0,0.0,0.0,85,63kgWomen,Snatch,56,True
---,SWIFT Kelsey,AUS,"Jan 01, 1994",61.50,A,0.0,0.0,0.0,51,63kgWomen,Snatch,56,True
---,LEE Seen,AUS,"Nov 15, 1982",59.70,A,0.0,0.0,0.0,102,63kgWomen,CleanJerk,56,True
---,SWIFT Kelsey,AUS,"Jan 01, 1994",61.50,A,0.0,0.0,0.0,65,63kgWomen,CleanJerk,56,True
1,LEE Seen,AUS,"Nov 15, 1982",59.70,A,85,102,187,,63kgWomen,Total,56,True
2,SWIFT Kelsey,AUS,"Jan 01, 1994",61.50,A,51,65,116,,63kgWomen,Total,56,True
---,AH KUOI Manu,SAM,"Oct 14, 1982",67.90,A,0.0,0.0,0.0,67,69kgWomen,Snatch,56,True
---,KAHI Michelle Helena,AUS,"Apr 06, 1994",63.80,A,0.0,0.0,0.0,67,69kgWomen,Snatch,56,True
---,MISO Edlynne,PNG,"Dec 23, 1988",64.90,A,0.0,0.0,0.0,64,69kgWomen,Snatch,56,True
---,AH KUOI Manu,SAM,"Oct 14, 1982",67.90,A,0.0,0.0,0.0,91,69kgWomen,CleanJerk,56,True
---,KAHI Michelle Helena,AUS,"Apr 06, 1994",63.80,A,0.0,0.0,0.0,90,69kgWomen,CleanJerk,56,True
---,MISO Edlynne,PNG,"Dec 23, 1988",64.90,A,0.0,0.0,0.0,80,69kgWomen,CleanJerk,56,True
