rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,GOLPARVAN Hassan,IRI,"Jan 29, 1994",56.00,A,103,110,-113,110,56kgMen,Snatch,306,True
2,GO Suk-Kyo,KOR,"Dec 02, 1981",55.80,A,-102,103,108,108,56kgMen,Snatch,306,True
3,ALBACHACHI Ali Ahmed Abd Ali,IRQ,"Apr 23, 1994",55.28,A,100,-105,105,105,56kgMen,Snatch,306,True
4,BEKNUR UULU Timur,KGZ,"Jun 22, 1993",56.00,A,-90,90,95,95,56kgMen,Snatch,306,True
1,GOLPARVAN Hassan,IRI,"Jan 29, 1994",56.00,A,121,130,136,136,56kgMen,CleanJerk,306,True
2,GO Suk-Kyo,KOR,"Dec 02, 1981",55.80,A,127,132,-138,132,56kgMen,CleanJerk,306,True
3,ALBACHACHI Ali Ahmed Abd Ali,IRQ,"Apr 23, 1994",55.28,A,126,131,-135,131,56kgMen,CleanJerk,306,True
4,BEKNUR UULU Timur,KGZ,"Jun 22, 1993",56.00,A,-110,110,-117,110,56kgMen,CleanJerk,306,True
1,GOLPARVAN Hassan,IRI,"Jan 29, 1994",56.00,A,110,136,246,,56kgMen,Total,306,True
2,GO Suk-Kyo,KOR,"Dec 02, 1981",55.80,A,108,132,240,,56kgMen,Total,306,True
3,ALBACHACHI Ali Ahmed Abd Ali,IRQ,"Apr 23, 1994",55.28,A,105,131,236,,56kgMen,Total,306,True
4,BEKNUR UULU Timur,KGZ,"Jun 22, 1993",56.00,A,95,110,205,,56kgMen,Total,306,True
1,HAMDAYI Sajjad Abbas Yaseen,IRQ,"Jul 15, 1995",61.05,A,-110,110,116,116,62kgMen,Snatch,306,True
2,SANGOV Nizom,TJK,"Jun 26, 1983",62.00,A,107,111,113,113,62kgMen,Snatch,306,True
3,ABDULRAMMAN Alenezi,KUW,"Nov 30, 1995",61.95,A,80,85,90,90,62kgMen,Snatch,306,True
4,ALHATEM Abdulla,KUW,"Aug 02, 1986",57.30,A,75,---,---,75,62kgMen,Snatch,306,True
---,SINGHA Shimul Kanti,BAN,"May 01, 1986",62.00,A,-105,-105,-105,---,62kgMen,Snatch,306,True
1,HAMDAYI Sajjad Abbas Yaseen,IRQ,"Jul 15, 1995",61.05,A,-136,136,-142,136,62kgMen,CleanJerk,306,True
2,SINGHA Shimul Kanti,BAN,"May 01, 1986",62.00,A,120,-125,-125,120,62kgMen,CleanJerk,306,True
3,SANGOV Nizom,TJK,"Jun 26, 1983",62.00,A,120,-130,-130,120,62kgMen,CleanJerk,306,True
4,ABDULRAMMAN Alenezi,KUW,"Nov 30, 1995",61.95,A,100,108,112,112,62kgMen,CleanJerk,306,True
5,ALHATEM Abdulla,KUW,"Aug 02, 1986",57.30,A,95,-112,-112,95,62kgMen,CleanJerk,306,True
1,HAMDAYI Sajjad Abbas Yaseen,IRQ,"Jul 15, 1995",61.05,A,116,136,252,,62kgMen,Total,306,True
2,SANGOV Nizom,TJK,"Jun 26, 1983",62.00,A,113,120,233,,62kgMen,Total,306,True
3,ABDULRAMMAN Alenezi,KUW,"Nov 30, 1995",61.95,A,90,112,202,,62kgMen,Total,306,True
4,ALHATEM Abdulla,KUW,"Aug 02, 1986",57.30,A,75,95,170,,62kgMen,Total,306,True
---,SINGHA Shimul Kanti,BAN,"May 01, 1986",62.00,A,---,120,---,,62kgMen,Total,306,True
1,FENG Lyudong,CHN,"Oct 23, 1991",68.70,A,135,145,155,155,69kgMen,Snatch,306,True
2,REZAEIAN Morteza,IRI,"Jun 14, 1989",68.93,A,125,-134,134,134,69kgMen,Snatch,306,True
3,HUDAYBERGENOV Tolkunbek,TKM,"Jan 04, 1986",69.00,A,121,129,-133,129,69kgMen,Snatch,306,True
4,HAMEED Mohammed Qaddoori Hameed,IRQ,"May 30, 1994",68.40,A,120,128,-132,128,69kgMen,Snatch,306,True
5,LEE Hyeongseop,KOR,"Aug 27, 1988",68.82,A,120,128,-132,128,69kgMen,Snatch,306,True
6,SEDIQI Kh Ahmad Elyas,AFG,"Sep 22, 1998",69.00,A,95,-100,-100,95,69kgMen,Snatch,306,True
7,ALRASHIDI Ali,KUW,"Nov 13, 1989",67.87,A,80,93,-96,93,69kgMen,Snatch,306,True
8,KHAN AQA Abdullah,AFG,"Jan 21, 1992",68.86,A,-86,86,90,90,69kgMen,Snatch,306,True
9,ABDULRAHMAN Alkandari,KUW,"Sep 21, 1996",64.50,A,80,85,-87,85,69kgMen,Snatch,306,True
10,ALENEZI Nawaf,KUW,"Mar 22, 1997",62.19,A,65,---,---,65,69kgMen,Snatch,306,True
1,FENG Lyudong,CHN,"Oct 23, 1991",68.70,A,170,180,-188,180,69kgMen,CleanJerk,306,True
2,HUDAYBERGENOV Tolkunbek,TKM,"Jan 04, 1986",69.00,A,161,-165,165,165,69kgMen,CleanJerk,306,True
3,LEE Hyeongseop,KOR,"Aug 27, 1988",68.82,A,-162,163,-165,163,69kgMen,CleanJerk,306,True
4,REZAEIAN Morteza,IRI,"Jun 14, 1989",68.93,A,155,162,-165,162,69kgMen,CleanJerk,306,True
5,HAMEED Mohammed Qaddoori Hameed,IRQ,"May 30, 1994",68.40,A,140,-150,-152,140,69kgMen,CleanJerk,306,True
6,SEDIQI Kh Ahmad Elyas,AFG,"Sep 22, 1998",69.00,A,115,122,-126,122,69kgMen,CleanJerk,306,True
7,ABDULRAHMAN Alkandari,KUW,"Sep 21, 1996",64.50,A,-100,100,105,105,69kgMen,CleanJerk,306,True
8,KHAN AQA Abdullah,AFG,"Jan 21, 1992",68.86,A,-105,105,-110,105,69kgMen,CleanJerk,306,True
9,ALRASHIDI Ali,KUW,"Nov 13, 1989",67.87,A,100,-110,-110,100,69kgMen,CleanJerk,306,True
10,ALENEZI Nawaf,KUW,"Mar 22, 1997",62.19,A,90,---,---,90,69kgMen,CleanJerk,306,True
1,FENG Lyudong,CHN,"Oct 23, 1991",68.70,A,155,180,335,,69kgMen,Total,306,True
2,REZAEIAN Morteza,IRI,"Jun 14, 1989",68.93,A,134,162,296,,69kgMen,Total,306,True
3,HUDAYBERGENOV Tolkunbek,TKM,"Jan 04, 1986",69.00,A,129,165,294,,69kgMen,Total,306,True
4,LEE Hyeongseop,KOR,"Aug 27, 1988",68.82,A,128,163,291,,69kgMen,Total,306,True
5,HAMEED Mohammed Qaddoori Hameed,IRQ,"May 30, 1994",68.40,A,128,140,268,,69kgMen,Total,306,True
6,SEDIQI Kh Ahmad Elyas,AFG,"Sep 22, 1998",69.00,A,95,122,217,,69kgMen,Total,306,True
7,KHAN AQA Abdullah,AFG,"Jan 21, 1992",68.86,A,90,105,195,,69kgMen,Total,306,True
8,ALRASHIDI Ali,KUW,"Nov 13, 1989",67.87,A,93,100,193,,69kgMen,Total,306,True
9,ABDULRAHMAN Alkandari,KUW,"Sep 21, 1996",64.50,A,85,105,190,,69kgMen,Total,306,True
10,ALENEZI Nawaf,KUW,"Mar 22, 1997",62.19,A,65,90,155,,69kgMen,Total,306,True
1,LU Haojie,CHN,"Aug 03, 1990",76.63,A,140,160,-170,160,77kgMen,Snatch,306,True
2,MALEKI Hamid,IRI,"Feb 17, 1991",76.50,A,130,-138,138,138,77kgMen,Snatch,306,True
3,MEREDOV Aman,TKM,"Jan 03, 1990",76.95,A,-133,133,138,138,77kgMen,Snatch,306,True
4,KIM Yoon-Han,KOR,"Feb 15, 1985",76.32,A,-131,131,-135,131,77kgMen,Snatch,306,True
5,PARK Jonggeol,KOR,"Mar 20, 1983",76.59,A,130,-136,-136,130,77kgMen,Snatch,306,True
6,ZHAPAROV Zhalil,KGZ,"Jun 15, 1993",76.65,A,115,-120,-120,115,77kgMen,Snatch,306,True
7,ALHAMAD Husain,KUW,"Oct 14, 1984",76.48,A,103,110,-116,110,77kgMen,Snatch,306,True
8,RUSTAM KHIL Esmatullah,AFG,"Apr 24, 1989",76.65,A,95,-102,105,105,77kgMen,Snatch,306,True
9,ALQATTAN Hasan,KUW,"Sep 27, 1995",69.92,A,90,95,-100,95,77kgMen,Snatch,306,True
10,ALSHEMALI Mahdi,KUW,"Dec 05, 1992",75.55,A,85,90,-95,90,77kgMen,Snatch,306,True
1,LU Haojie,CHN,"Aug 03, 1990",76.63,A,180,---,---,180,77kgMen,CleanJerk,306,True
2,KIM Yoon-Han,KOR,"Feb 15, 1985",76.32,A,170,173,-177,173,77kgMen,CleanJerk,306,True
3,MALEKI Hamid,IRI,"Feb 17, 1991",76.50,A,162,172,-178,172,77kgMen,CleanJerk,306,True
4,MEREDOV Aman,TKM,"Jan 03, 1990",76.95,A,165,170,-172,170,77kgMen,CleanJerk,306,True
5,ZHAPAROV Zhalil,KGZ,"Jun 15, 1993",76.65,A,148,155,-160,155,77kgMen,CleanJerk,306,True
6,RUSTAM KHIL Esmatullah,AFG,"Apr 24, 1989",76.65,A,130,136,-145,136,77kgMen,CleanJerk,306,True
7,ALHAMAD Husain,KUW,"Oct 14, 1984",76.48,A,121,-131,135,135,77kgMen,CleanJerk,306,True
8,ALSHEMALI Mahdi,KUW,"Dec 05, 1992",75.55,A,105,110,116,116,77kgMen,CleanJerk,306,True
9,ALQATTAN Hasan,KUW,"Sep 27, 1995",69.92,A,110,-120,-120,110,77kgMen,CleanJerk,306,True
---,PARK Jonggeol,KOR,"Mar 20, 1983",76.59,A,-171,-171,---,---,77kgMen,CleanJerk,306,True
1,LU Haojie,CHN,"Aug 03, 1990",76.63,A,160,180,340,,77kgMen,Total,306,True
2,MALEKI Hamid,IRI,"Feb 17, 1991",76.50,A,138,172,310,,77kgMen,Total,306,True
3,MEREDOV Aman,TKM,"Jan 03, 1990",76.95,A,138,170,308,,77kgMen,Total,306,True
4,KIM Yoon-Han,KOR,"Feb 15, 1985",76.32,A,131,173,304,,77kgMen,Total,306,True
5,ZHAPAROV Zhalil,KGZ,"Jun 15, 1993",76.65,A,115,155,270,,77kgMen,Total,306,True
6,ALHAMAD Husain,KUW,"Oct 14, 1984",76.48,A,110,135,245,,77kgMen,Total,306,True
7,RUSTAM KHIL Esmatullah,AFG,"Apr 24, 1989",76.65,A,105,136,241,,77kgMen,Total,306,True
8,ALSHEMALI Mahdi,KUW,"Dec 05, 1992",75.55,A,90,116,206,,77kgMen,Total,306,True
9,ALQATTAN Hasan,KUW,"Sep 27, 1995",69.92,A,95,110,205,,77kgMen,Total,306,True
---,PARK Jonggeol,KOR,"Mar 20, 1983",76.59,A,130,---,---,,77kgMen,Total,306,True
1,ROSTAMI Kianoush,IRI,"Jul 23, 1991",84.45,A,156,---,---,156,85kgMen,Snatch,306,True
