rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,DE LAS SALAS DE LA ROSA Habib,COL,"Born: Apr 19, 1987",B.weight: 60.80,Group: A,1: 120,2: 123,3: -127,Total: 123,61kgMen,Snatch,514
Rank: 2,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 60.40,Group: A,1: 117,2: 121,3: -123,Total: 121,61kgMen,Snatch,514
Rank: 1,DE LAS SALAS DE LA ROSA Habib,COL,"Born: Apr 19, 1987",B.weight: 60.80,Group: A,1: 147,2: 155,3: -160,Total: 155,61kgMen,CleanJerk,514
Rank: 2,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 60.40,Group: A,1: 138,2: 142,3: -146,Total: 142,61kgMen,CleanJerk,514
Rank: 1,DE LAS SALAS DE LA ROSA Habib,COL,"Born: Apr 19, 1987",B.weight: 60.80,Group: A,Snatch: 123,CI&Jerk: 155,Total: 278,,61kgMen,Total,514
Rank: 2,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 60.40,Group: A,Snatch: 121,CI&Jerk: 142,Total: 263,,61kgMen,Total,514
Rank: 1,MOSQUERA LOZANO Luis Javier,COL,"Born: Mar 27, 1995",B.weight: 67.00,Group: A,1: 142,2: 147,3: 150,Total: 150,67kgMen,Snatch,514
Rank: 2,PINEDA ZETA Edgar Ismael,GUA,"Born: Aug 17, 1997",B.weight: 66.80,Group: A,1: 131,2: -135,3: 136,Total: 136,67kgMen,Snatch,514
Rank: 3,HERNANDEZ MENDOZA Acoran Juan,ESP,"Born: Dec 30, 1990",B.weight: 66.70,Group: A,1: 134,2: -137,3: -140,Total: 134,67kgMen,Snatch,514
Rank: 4,DOYLE Gustavo,PAN,"Born: Jan 14, 2004",B.weight: 65.80,Group: A,1: 90,2: -97,3: -97,Total: 90,67kgMen,Snatch,514
Rank: ---,CASTRO MARINO Victor,ESP,"Born: Dec 18, 1992",B.weight: 66.80,Group: A,1: -127,2: -130,3: -130,Total: ---,67kgMen,Snatch,514
Rank: 1,MOSQUERA LOZANO Luis Javier,COL,"Born: Mar 27, 1995",B.weight: 67.00,Group: A,1: 172,2: 177,3: 180,Total: 180,67kgMen,CleanJerk,514
Rank: 2,PINEDA ZETA Edgar Ismael,GUA,"Born: Aug 17, 1997",B.weight: 66.80,Group: A,1: 162,2: -167,3: 168,Total: 168,67kgMen,CleanJerk,514
Rank: 3,HERNANDEZ MENDOZA Acoran Juan,ESP,"Born: Dec 30, 1990",B.weight: 66.70,Group: A,1: 160,2: -164,3: -164,Total: 160,67kgMen,CleanJerk,514
Rank: 4,CASTRO MARINO Victor,ESP,"Born: Dec 18, 1992",B.weight: 66.80,Group: A,1: 150,2: 155,3: -157,Total: 155,67kgMen,CleanJerk,514
Rank: 5,DOYLE Gustavo,PAN,"Born: Jan 14, 2004",B.weight: 65.80,Group: A,1: 120,2: 125,3: -130,Total: 125,67kgMen,CleanJerk,514
Rank: 1,MOSQUERA LOZANO Luis Javier,COL,"Born: Mar 27, 1995",B.weight: 67.00,Group: A,Snatch: 150,CI&Jerk: 180,Total: 330,,67kgMen,Total,514
Rank: 2,PINEDA ZETA Edgar Ismael,GUA,"Born: Aug 17, 1997",B.weight: 66.80,Group: A,Snatch: 136,CI&Jerk: 168,Total: 304,,67kgMen,Total,514
Rank: 3,HERNANDEZ MENDOZA Acoran Juan,ESP,"Born: Dec 30, 1990",B.weight: 66.70,Group: A,Snatch: 134,CI&Jerk: 160,Total: 294,,67kgMen,Total,514
Rank: 4,DOYLE Gustavo,PAN,"Born: Jan 14, 2004",B.weight: 65.80,Group: A,Snatch: 90,CI&Jerk: 125,Total: 215,,67kgMen,Total,514
Rank: ---,CASTRO MARINO Victor,ESP,"Born: Dec 18, 1992",B.weight: 66.80,Group: A,Snatch: ---,CI&Jerk: 155,Total: ---,,67kgMen,Total,514
Rank: 1,MAYORA PERNIA Julio Ruben,VEN,"Born: Sep 02, 1996",B.weight: 72.80,Group: A,1: -145,2: 145,3: 150,Total: 150,73kgMen,Snatch,514
Rank: 2,CARDENAS ESTRADA Jorge Adan,MEX,"Born: Apr 21, 1997",B.weight: 72.80,Group: A,1: 140,2: -146,3: 147,Total: 147,73kgMen,Snatch,514
Rank: 3,GOMEZ CANIZALES John Anderson,COL,"Born: Feb 16, 1992",B.weight: 72.70,Group: A,1: 124,2: 128,3: 132,Total: 132,73kgMen,Snatch,514
Rank: 4,BATISTA VALDESPINO Juan Abdiel,PAN,"Born: May 27, 1990",B.weight: 72.90,Group: A,1: 118,2: 121,3: 124,Total: 124,73kgMen,Snatch,514
Rank: 5,MEDINA PINZON Jorge Luis,PAN,"Born: Jun 08, 2004",B.weight: 72.60,Group: A,1: -115,2: 115,3: 119,Total: 119,73kgMen,Snatch,514
Rank: 1,MAYORA PERNIA Julio Ruben,VEN,"Born: Sep 02, 1996",B.weight: 72.80,Group: A,1: 180,2: ---,3: ---,Total: 180,73kgMen,CleanJerk,514
Rank: 2,CARDENAS ESTRADA Jorge Adan,MEX,"Born: Apr 21, 1997",B.weight: 72.80,Group: A,1: -170,2: 170,3: -180,Total: 170,73kgMen,CleanJerk,514
Rank: 3,GOMEZ CANIZALES John Anderson,COL,"Born: Feb 16, 1992",B.weight: 72.70,Group: A,1: -159,2: 160,3: -168,Total: 160,73kgMen,CleanJerk,514
Rank: 4,BATISTA VALDESPINO Juan Abdiel,PAN,"Born: May 27, 1990",B.weight: 72.90,Group: A,1: -155,2: 158,3: -161,Total: 158,73kgMen,CleanJerk,514
Rank: 5,MEDINA PINZON Jorge Luis,PAN,"Born: Jun 08, 2004",B.weight: 72.60,Group: A,1: 138,2: -144,3: -144,Total: 138,73kgMen,CleanJerk,514
Rank: 1,MAYORA PERNIA Julio Ruben,VEN,"Born: Sep 02, 1996",B.weight: 72.80,Group: A,Snatch: 150,CI&Jerk: 180,Total: 330,,73kgMen,Total,514
Rank: 2,CARDENAS ESTRADA Jorge Adan,MEX,"Born: Apr 21, 1997",B.weight: 72.80,Group: A,Snatch: 147,CI&Jerk: 170,Total: 317,,73kgMen,Total,514
Rank: 3,GOMEZ CANIZALES John Anderson,COL,"Born: Feb 16, 1992",B.weight: 72.70,Group: A,Snatch: 132,CI&Jerk: 160,Total: 292,,73kgMen,Total,514
Rank: 4,BATISTA VALDESPINO Juan Abdiel,PAN,"Born: May 27, 1990",B.weight: 72.90,Group: A,Snatch: 124,CI&Jerk: 158,Total: 282,,73kgMen,Total,514
Rank: 5,MEDINA PINZON Jorge Luis,PAN,"Born: Jun 08, 2004",B.weight: 72.60,Group: A,Snatch: 119,CI&Jerk: 138,Total: 257,,73kgMen,Total,514
Rank: 1,MENDEZ PEREZ Arley,CHI,"Born: Dec 31, 1993",B.weight: 81.00,Group: A,1: 145,2: 150,3: 155,Total: 155,81kgMen,Snatch,514
Rank: 2,LEZCANO Fernando,PAN,"Born: Feb 20, 1999",B.weight: 79.00,Group: A,1: 100,2: 108,3: -116,Total: 108,81kgMen,Snatch,514
Rank: 1,MENDEZ PEREZ Arley,CHI,"Born: Dec 31, 1993",B.weight: 81.00,Group: A,1: 170,2: -180,3: 180,Total: 180,81kgMen,CleanJerk,514
Rank: 2,LEZCANO Fernando,PAN,"Born: Feb 20, 1999",B.weight: 79.00,Group: A,1: 140,2: -147,3: -152,Total: 140,81kgMen,CleanJerk,514
Rank: 1,MENDEZ PEREZ Arley,CHI,"Born: Dec 31, 1993",B.weight: 81.00,Group: A,Snatch: 155,CI&Jerk: 180,Total: 335,,81kgMen,Total,514
Rank: 2,LEZCANO Fernando,PAN,"Born: Feb 20, 1999",B.weight: 79.00,Group: A,Snatch: 108,CI&Jerk: 140,Total: 248,,81kgMen,Total,514
Rank: 1,MENDOZA Yeimar,COL,"Born: Sep 02, 1996",B.weight: 88.90,Group: A,1: 152,2: 156,3: ---,Total: 156,89kgMen,Snatch,514
Rank: 2,QUINONES Luis Miguel,COL,"Born: Jan 03, 2001",B.weight: 87.90,Group: A,1: 140,2: -145,3: 147,Total: 147,89kgMen,Snatch,514
Rank: 3,PRIETO RECALDE Juan Jose,PAR,"Born: Dec 12, 1998",B.weight: 87.30,Group: A,1: 110,2: 115,3: -120,Total: 115,89kgMen,Snatch,514
Rank: 1,MENDOZA Yeimar,COL,"Born: Sep 02, 1996",B.weight: 88.90,Group: A,1: 182,2: -187,3: -187,Total: 182,89kgMen,CleanJerk,514
Rank: 2,QUINONES Luis Miguel,COL,"Born: Jan 03, 2001",B.weight: 87.90,Group: A,1: -180,2: 180,3: -185,Total: 180,89kgMen,CleanJerk,514
Rank: 3,PRIETO RECALDE Juan Jose,PAR,"Born: Dec 12, 1998",B.weight: 87.30,Group: A,1: 140,2: -145,3: ---,Total: 140,89kgMen,CleanJerk,514
Rank: 1,MENDOZA Yeimar,COL,"Born: Sep 02, 1996",B.weight: 88.90,Group: A,Snatch: 156,CI&Jerk: 182,Total: 338,,89kgMen,Total,514
Rank: 2,QUINONES Luis Miguel,COL,"Born: Jan 03, 2001",B.weight: 87.90,Group: A,Snatch: 147,CI&Jerk: 180,Total: 327,,89kgMen,Total,514
Rank: 3,PRIETO RECALDE Juan Jose,PAR,"Born: Dec 12, 1998",B.weight: 87.30,Group: A,Snatch: 115,CI&Jerk: 140,Total: 255,,89kgMen,Total,514
Rank: 1,VALLENILLA SANCHEZ Keydomar Giovanni,VEN,"Born: Oct 08, 1999",B.weight: 94.80,Group: A,1: 165,2: 170,3: 173,Total: 173,96kgMen,Snatch,514
Rank: 2,ZAPATA PRIETO Camilo Esteban,CHI,"Born: Mar 20, 2001",B.weight: 95.00,Group: A,1: -135,2: 135,3: 140,Total: 140,96kgMen,Snatch,514
Rank: 3,ARAUJO GONZALEZ Amilcar Assis,PAN,"Born: Jan 20, 1988",B.weight: 93.50,Group: A,1: 122,2: -130,3: 132,Total: 132,96kgMen,Snatch,514
Rank: 4,AGRAZAL MARTINEZ Angel Antonio,PAN,"Born: Jan 10, 2004",B.weight: 93.60,Group: A,1: 102,2: 107,3: 112,Total: 112,96kgMen,Snatch,514
Rank: 1,VALLENILLA SANCHEZ Keydomar Giovanni,VEN,"Born: Oct 08, 1999",B.weight: 94.80,Group: A,1: 202,2: 207,3: 211,Total: 211,96kgMen,CleanJerk,514
Rank: 2,ZAPATA PRIETO Camilo Esteban,CHI,"Born: Mar 20, 2001",B.weight: 95.00,Group: A,1: 160,2: 165,3: -170,Total: 165,96kgMen,CleanJerk,514
Rank: 3,ARAUJO GONZALEZ Amilcar Assis,PAN,"Born: Jan 20, 1988",B.weight: 93.50,Group: A,1: 150,2: 160,3: -165,Total: 160,96kgMen,CleanJerk,514
Rank: 4,AGRAZAL MARTINEZ Angel Antonio,PAN,"Born: Jan 10, 2004",B.weight: 93.60,Group: A,1: 130,2: 135,3: -140,Total: 135,96kgMen,CleanJerk,514
Rank: 1,VALLENILLA SANCHEZ Keydomar Giovanni,VEN,"Born: Oct 08, 1999",B.weight: 94.80,Group: A,Snatch: 173,CI&Jerk: 211,Total: 384,,96kgMen,Total,514
Rank: 2,ZAPATA PRIETO Camilo Esteban,CHI,"Born: Mar 20, 2001",B.weight: 95.00,Group: A,Snatch: 140,CI&Jerk: 165,Total: 305,,96kgMen,Total,514
Rank: 3,ARAUJO GONZALEZ Amilcar Assis,PAN,"Born: Jan 20, 1988",B.weight: 93.50,Group: A,Snatch: 132,CI&Jerk: 160,Total: 292,,96kgMen,Total,514
Rank: 4,AGRAZAL MARTINEZ Angel Antonio,PAN,"Born: Jan 10, 2004",B.weight: 93.60,Group: A,Snatch: 112,CI&Jerk: 135,Total: 247,,96kgMen,Total,514
Rank: 1,PAREDES MONTANO Lesman,COL,"Born: Mar 05, 1996",B.weight: 98.60,Group: A,1: 165,2: ---,3: ---,Total: 165,102kgMen,Snatch,514
Rank: 2,MARTINEZ CASTILLO Mario Omar,PAN,"Born: Feb 06, 1990",B.weight: 101.60,Group: A,1: 136,2: -141,3: 141,Total: 141,102kgMen,Snatch,514
Rank: 1,PAREDES MONTANO Lesman,COL,"Born: Mar 05, 1996",B.weight: 98.60,Group: A,1: 185,2: ---,3: ---,Total: 185,102kgMen,CleanJerk,514
Rank: 2,MARTINEZ CASTILLO Mario Omar,PAN,"Born: Feb 06, 1990",B.weight: 101.60,Group: A,1: 170,2: -176,3: -176,Total: 170,102kgMen,CleanJerk,514
Rank: 1,PAREDES MONTANO Lesman,COL,"Born: Mar 05, 1996",B.weight: 98.60,Group: A,Snatch: 165,CI&Jerk: 185,Total: 350,,102kgMen,Total,514
Rank: 2,MARTINEZ CASTILLO Mario Omar,PAN,"Born: Feb 06, 1990",B.weight: 101.60,Group: A,Snatch: 141,CI&Jerk: 170,Total: 311,,102kgMen,Total,514
Rank: 1,CERRO CASTILLO Rafael De Jesus,COL,"Born: May 16, 1997",B.weight: 108.80,Group: A,1: 165,2: -170,3: 172,Total: 172,109kgMen,Snatch,514
Rank: 2,GONZALEZ BARRIOS Jesus Abrahan,VEN,"Born: Apr 22, 1991",B.weight: 108.70,Group: A,1: 150,2: 155,3: -161,Total: 155,109kgMen,Snatch,514
Rank: 3,VIERA ESPINOZA Hernan Moises,PER,"Born: Jan 16, 1993",B.weight: 108.70,Group: A,1: 140,2: 146,3: -151,Total: 146,109kgMen,Snatch,514
Rank: 1,CERRO CASTILLO Rafael De Jesus,COL,"Born: May 16, 1997",B.weight: 108.80,Group: A,1: 200,2: 206,3: -212,Total: 206,109kgMen,CleanJerk,514
Rank: 2,GONZALEZ BARRIOS Jesus Abrahan,VEN,"Born: Apr 22, 1991",B.weight: 108.70,Group: A,1: 195,2: 205,3: -210,Total: 205,109kgMen,CleanJerk,514
Rank: 3,VIERA ESPINOZA Hernan Moises,PER,"Born: Jan 16, 1993",B.weight: 108.70,Group: A,1: 190,2: -200,3: -206,Total: 190,109kgMen,CleanJerk,514
Rank: 1,CERRO CASTILLO Rafael De Jesus,COL,"Born: May 16, 1997",B.weight: 108.80,Group: A,Snatch: 172,CI&Jerk: 206,Total: 378,,109kgMen,Total,514
Rank: 2,GONZALEZ BARRIOS Jesus Abrahan,VEN,"Born: Apr 22, 1991",B.weight: 108.70,Group: A,Snatch: 155,CI&Jerk: 205,Total: 360,,109kgMen,Total,514
Rank: 3,VIERA ESPINOZA Hernan Moises,PER,"Born: Jan 16, 1993",B.weight: 108.70,Group: A,Snatch: 146,CI&Jerk: 190,Total: 336,,109kgMen,Total,514
Rank: 1,COSSIO Santiago Sanchez,COL,"Born: Aug 03, 1995",B.weight: 139.10,Group: A,1: 160,2: 168,3: -173,Total: 168,+109kgMen,Snatch,514
Rank: 2,LEMUS CALANCHE Gilberto Antonio,GUA,"Born: Feb 04, 1994",B.weight: 131.60,Group: A,1: -167,2: 167,3: -177,Total: 167,+109kgMen,Snatch,514
Rank: 3,LEON Juan,PAN,"Born: Aug 07, 1992",B.weight: 114.20,Group: A,1: 105,2: 112,3: -118,Total: 112,+109kgMen,Snatch,514
Rank: 1,LEMUS CALANCHE Gilberto Antonio,GUA,"Born: Feb 04, 1994",B.weight: 131.60,Group: A,1: 197,2: -205,3: 207,Total: 207,+109kgMen,CleanJerk,514
Rank: 2,COSSIO Santiago Sanchez,COL,"Born: Aug 03, 1995",B.weight: 139.10,Group: A,1: 190,2: 200,3: 205,Total: 205,+109kgMen,CleanJerk,514
Rank: 3,LEON Juan,PAN,"Born: Aug 07, 1992",B.weight: 114.20,Group: A,1: 140,2: -150,3: -150,Total: 140,+109kgMen,CleanJerk,514
Rank: 1,LEMUS CALANCHE Gilberto Antonio,GUA,"Born: Feb 04, 1994",B.weight: 131.60,Group: A,Snatch: 167,CI&Jerk: 207,Total: 374,,+109kgMen,Total,514
Rank: 2,COSSIO Santiago Sanchez,COL,"Born: Aug 03, 1995",B.weight: 139.10,Group: A,Snatch: 168,CI&Jerk: 205,Total: 373,,+109kgMen,Total,514
Rank: 3,LEON Juan,PAN,"Born: Aug 07, 1992",B.weight: 114.20,Group: A,Snatch: 112,CI&Jerk: 140,Total: 252,,+109kgMen,Total,514
Rank: 1,ALVAREZ Alejandra,COL,"Born: Oct 16, 2003",B.weight: 42.80,Group: A,1: 55,2: 58,3: 60,Total: 60,45kgWomen,Snatch,514
Rank: 2,FERNANDEZ Massiel,PAN,"Born: Dec 30, 2000",B.weight: 45.00,Group: A,1: 50,2: 52,3: -57,Total: 52,45kgWomen,Snatch,514
Rank: 1,ALVAREZ Alejandra,COL,"Born: Oct 16, 2003",B.weight: 42.80,Group: A,1: 70,2: 73,3: 75,Total: 75,45kgWomen,CleanJerk,514
Rank: 2,FERNANDEZ Massiel,PAN,"Born: Dec 30, 2000",B.weight: 45.00,Group: A,1: 61,2: 64,3: 67,Total: 67,45kgWomen,CleanJerk,514
Rank: 1,ALVAREZ Alejandra,COL,"Born: Oct 16, 2003",B.weight: 42.80,Group: A,Snatch: 60,CI&Jerk: 75,Total: 135,,45kgWomen,Total,514
Rank: 2,FERNANDEZ Massiel,PAN,"Born: Dec 30, 2000",B.weight: 45.00,Group: A,Snatch: 52,CI&Jerk: 67,Total: 119,,45kgWomen,Total,514
Rank: 1,SANTOYA ORTIZ Yineth Milena,COL,"Born: Aug 06, 2001",B.weight: 49.00,Group: A,1: 73,2: -76,3: -76,Total: 73,49kgWomen,Snatch,514
Rank: 2,ORTEGA VASQUEZ Erika Johanna,PAN,"Born: Mar 19, 1988",B.weight: 48.50,Group: A,1: 60,2: -63,3: 65,Total: 65,49kgWomen,Snatch,514
Rank: 1,SANTOYA ORTIZ Yineth Milena,COL,"Born: Aug 06, 2001",B.weight: 49.00,Group: A,1: 87,2: -90,3: 90,Total: 90,49kgWomen,CleanJerk,514
Rank: 2,ORTEGA VASQUEZ Erika Johanna,PAN,"Born: Mar 19, 1988",B.weight: 48.50,Group: A,1: 75,2: -80,3: -80,Total: 75,49kgWomen,CleanJerk,514
