rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,SUAREZ MESA Miguel Angel,COL,"Born: Sep 17, 1999",B.weight: 54.90,Group: A,1: 95,2: 100,3: 105,Total: 105,55kgMen,Snatch,513
Rank: 1,SUAREZ MESA Miguel Angel,COL,"Born: Sep 17, 1999",B.weight: 54.90,Group: A,1: 128,2: 133,3: 138,Total: 138,55kgMen,CleanJerk,513
Rank: 1,SUAREZ MESA Miguel Angel,COL,"Born: Sep 17, 1999",B.weight: 54.90,Group: A,Snatch: 105,CI&Jerk: 138,Total: 243,,55kgMen,Total,513
Rank: 1,VILLAR MANJARRES Estiven Jose,COL,"Born: Mar 12, 2001",B.weight: 60.40,Group: A,1: 95,2: 101,3: 111,Total: 111,61kgMen,Snatch,513
Rank: 2,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 60.00,Group: A,1: -110,2: 110,3: -114,Total: 110,61kgMen,Snatch,513
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 60.00,Group: A,1: 130,2: 135,3: 138,Total: 138,61kgMen,CleanJerk,513
Rank: 2,VILLAR MANJARRES Estiven Jose,COL,"Born: Mar 12, 2001",B.weight: 60.40,Group: A,1: 125,2: 131,3: 136,Total: 136,61kgMen,CleanJerk,513
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 60.00,Group: A,Snatch: 110,CI&Jerk: 138,Total: 248,,61kgMen,Total,513
Rank: 2,VILLAR MANJARRES Estiven Jose,COL,"Born: Mar 12, 2001",B.weight: 60.40,Group: A,Snatch: 111,CI&Jerk: 136,Total: 247,,61kgMen,Total,513
Rank: 1,OSORIO HERNANDEZ Jose Luis,COL,"Born: Mar 04, 2000",B.weight: 64.80,Group: A,1: 115,2: 120,3: 125,Total: 125,67kgMen,Snatch,513
Rank: 2,DOYLE Gustavo,PAN,"Born: Jan 14, 2004",B.weight: 65.80,Group: A,1: 90,2: -97,3: -97,Total: 90,67kgMen,Snatch,513
Rank: 1,OSORIO HERNANDEZ Jose Luis,COL,"Born: Mar 04, 2000",B.weight: 64.80,Group: A,1: 140,2: 150,3: 160,Total: 160,67kgMen,CleanJerk,513
Rank: 2,DOYLE Gustavo,PAN,"Born: Jan 14, 2004",B.weight: 65.80,Group: A,1: 120,2: 125,3: -130,Total: 125,67kgMen,CleanJerk,513
Rank: 1,OSORIO HERNANDEZ Jose Luis,COL,"Born: Mar 04, 2000",B.weight: 64.80,Group: A,Snatch: 125,CI&Jerk: 160,Total: 285,,67kgMen,Total,513
Rank: 2,DOYLE Gustavo,PAN,"Born: Jan 14, 2004",B.weight: 65.80,Group: A,Snatch: 90,CI&Jerk: 125,Total: 215,,67kgMen,Total,513
Rank: 1,MAYORA PERNIA Julio Ruben,VEN,"Born: Sep 02, 1996",B.weight: 72.80,Group: A,1: -145,2: 145,3: 150,Total: 150,73kgMen,Snatch,513
