rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,ZHENG Liangrun,CHN,"Dec 03, 1997",49.41,A,92,102,-105,102,50kgMen,Snatch,274,True
2,LY Quang Vinh,VIE,"Apr 14, 1999",49.60,A,86,93,-103,93,50kgMen,Snatch,274,True
3,MUHAMAD Nurul Ramadan,INA,"Jan 25, 1998",49.40,B,80,85,- 90,85,50kgMen,Snatch,274,True
4,KIM Yong Gun,PRK,"Jan 01, 1998",49.87,A,79,82,84,84,50kgMen,Snatch,274,True
5,MUHAMAD Angga Afriajhi,INA,"Apr 24, 1997",49.84,A,78,82,- 86,82,50kgMen,Snatch,274,True
6,SAKETHONG Chaikamon,THA,"Jan 15, 1998",49.92,A,- 76,76,80,80,50kgMen,Snatch,274,True
7,DEEPAK Lather,IND,"Mar 25, 2000",49.62,A,- 79,79,- 82,79,50kgMen,Snatch,274,True
8,CHANG Hao-Yu,TPE,"Sep 23, 1998",49.75,A,- 75,75,78,78,50kgMen,Snatch,274,True
9,AITPEKOV Kadyrbek,KGZ,"Oct 01, 2001",48.95,A,70,- 76,76,76,50kgMen,Snatch,274,True
10,AL RADWAN Dawood Salman H,KSA,"Mar 29, 1999",50.00,B,52,57,62,62,50kgMen,Snatch,274,True
11,TALGAT Ibraim,MGL,"Dec 18, 1999",49.85,B,50,- 55,55,55,50kgMen,Snatch,274,True
1,ZHENG Liangrun,CHN,"Dec 03, 1997",49.41,A,111,-127,-127,111,50kgMen,CleanJerk,274,True
2,KIM Yong Gun,PRK,"Jan 01, 1998",49.87,A,104,107,110,110,50kgMen,CleanJerk,274,True
3,LY Quang Vinh,VIE,"Apr 14, 1999",49.60,A,103,106,109,109,50kgMen,CleanJerk,274,True
4,SAKETHONG Chaikamon,THA,"Jan 15, 1998",49.92,A,95,100,104,104,50kgMen,CleanJerk,274,True
5,MUHAMAD Nurul Ramadan,INA,"Jan 25, 1998",49.40,B,95,-102,102,102,50kgMen,CleanJerk,274,True
6,CHANG Hao-Yu,TPE,"Sep 23, 1998",49.75,A,93,98,102,102,50kgMen,CleanJerk,274,True
7,AITPEKOV Kadyrbek,KGZ,"Oct 01, 2001",48.95,A,90,96,-100,96,50kgMen,CleanJerk,274,True
8,DEEPAK Lather,IND,"Mar 25, 2000",49.62,A,92,96,-100,96,50kgMen,CleanJerk,274,True
9,MUHAMAD Angga Afriajhi,INA,"Apr 24, 1997",49.84,A,94,-101,-101,94,50kgMen,CleanJerk,274,True
10,AL RADWAN Dawood Salman H,KSA,"Mar 29, 1999",50.00,B,65,72,76,76,50kgMen,CleanJerk,274,True
11,TALGAT Ibraim,MGL,"Dec 18, 1999",49.85,B,60,- 65,65,65,50kgMen,CleanJerk,274,True
1,ZHENG Liangrun,CHN,"Dec 03, 1997",49.41,A,102,111,213,,50kgMen,Total,274,True
2,LY Quang Vinh,VIE,"Apr 14, 1999",49.60,A,93,109,202,,50kgMen,Total,274,True
3,KIM Yong Gun,PRK,"Jan 01, 1998",49.87,A,84,110,194,,50kgMen,Total,274,True
4,MUHAMAD Nurul Ramadan,INA,"Jan 25, 1998",49.40,B,85,102,187,,50kgMen,Total,274,True
5,SAKETHONG Chaikamon,THA,"Jan 15, 1998",49.92,A,80,104,184,,50kgMen,Total,274,True
6,CHANG Hao-Yu,TPE,"Sep 23, 1998",49.75,A,78,102,180,,50kgMen,Total,274,True
7,MUHAMAD Angga Afriajhi,INA,"Apr 24, 1997",49.84,A,82,94,176,,50kgMen,Total,274,True
8,DEEPAK Lather,IND,"Mar 25, 2000",49.62,A,79,96,175,,50kgMen,Total,274,True
9,AITPEKOV Kadyrbek,KGZ,"Oct 01, 2001",48.95,A,76,96,172,,50kgMen,Total,274,True
10,AL RADWAN Dawood Salman H,KSA,"Mar 29, 1999",50.00,B,62,76,138,,50kgMen,Total,274,True
11,TALGAT Ibraim,MGL,"Dec 18, 1999",49.85,B,55,65,120,,50kgMen,Total,274,True
1,MENG Cheng,CHN,"Nov 18, 1997",55.37,A,115,-123,128,128,56kgMen,Snatch,274,True
2,NGUYEN Tran Anh Tuan,VIE,"Feb 22, 1998",55.73,A,102,108,-111,108,56kgMen,Snatch,274,True
3,PAK Jong Ju,PRK,"Mar 14, 1997",55.91,A,100,104,107,107,56kgMen,Snatch,274,True
4,HAN Sung-Kyun,KOR,"Jun 30, 1997",55.97,A,94,99,101,101,56kgMen,Snatch,274,True
5,LAI Yung-En,TPE,"Feb 03, 1997",55.40,A,92,95,98,98,56kgMen,Snatch,274,True
6,KHASSAROV Timur,KAZ,"Jul 13, 1997",55.95,B,90,95,98,98,56kgMen,Snatch,274,True
7,TBC Lalchhanhima,IND,"Mar 21, 1997",55.72,A,- 93,93,97,97,56kgMen,Snatch,274,True
8,MUHAMAD Darul Najmi Bin Dollah,MAS,"Jul 01, 1997",55.98,A,85,90,- 95,90,56kgMen,Snatch,274,True
9,OYEV Sunatullo,TJK,"Jan 23, 1997",56.00,A,- 90,- 90,90,90,56kgMen,Snatch,274,True
10,YULDASHEV Mashkhurbek,UZB,"Feb 17, 1997",52.35,B,85,89,- 92,89,56kgMen,Snatch,274,True
11,USUKHBAYAR Chagnaadorj,MGL,"May 06, 1997",54.75,B,82,- 86,86,86,56kgMen,Snatch,274,True
12,DERU Jimjang,IND,"Oct 01, 1998",54.65,B,85,- 92,- 92,85,56kgMen,Snatch,274,True
13,DAVID Adhi Setyardi,INA,"Mar 08, 1997",54.75,B,85,- 90,- 90,85,56kgMen,Snatch,274,True
