rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,JAYASOORIYA ARACHCHILAGE Chathuranga L,SRI,"Born: Oct 07, 1988",B.weight: 55.93,Group: A,1: 107,2: -111,3: 111,Total: 111,56kgMen,Snatch,337
Rank: 2,MUHAMMAD Azroy Hazalwafie,MAS,"Born: Apr 04, 1994",B.weight: 55.84,Group: A,1: -107,2: 107,3: 110,Total: 110,56kgMen,Snatch,337
Rank: 3,EGODAWATTE ARACHCHIGE DON Kamal D E,SRI,"Born: Jul 12, 1988",B.weight: 55.86,Group: A,1: 104,2: -108,3: 108,Total: 108,56kgMen,Snatch,337
Rank: 4,DEY Sukhen,IND,"Born: Mar 28, 1989",B.weight: 56.00,Group: A,1: 103,2: 106,3: 108,Total: 108,56kgMen,Snatch,337
Rank: 5,DERU Jimjang,IND,"Born: Oct 01, 1998",B.weight: 55.68,Group: A,1: 100,2: 104,3: 107,Total: 107,56kgMen,Snatch,337
Rank: 6,TULO Manueli,FIJ,"Born: Mar 25, 1990",B.weight: 55.67,Group: A,1: 103,2: -107,3: -107,Total: 103,56kgMen,Snatch,337
Rank: 7,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.70,Group: A,1: 95,2: -100,3: 100,Total: 100,56kgMen,Snatch,337
Rank: 8,PHILLIPS Anrich Morico,RSA,"Born: Oct 17, 1992",B.weight: 55.87,Group: A,1: 98,2: -103,3: -103,Total: 98,56kgMen,Snatch,337
Rank: 9,HENDERSON Samuel,WAL,"Born: Oct 28, 1997",B.weight: 55.55,Group: A,1: -83,2: 83,3: 86,Total: 86,56kgMen,Snatch,337
Rank: 10,CHRISTIANS Enrique Nicolai,RSA,"Born: Jan 29, 1999",B.weight: 49.50,Group: A,1: -62,2: 62,3: 66,Total: 66,56kgMen,Snatch,337
Rank: 1,DEY Sukhen,IND,"Born: Mar 28, 1989",B.weight: 56.00,Group: A,1: 136,2: -141,3: -141,Total: 136,56kgMen,CleanJerk,337
Rank: 2,DERU Jimjang,IND,"Born: Oct 01, 1998",B.weight: 55.68,Group: A,1: 135,2: -140,3: -140,Total: 135,56kgMen,CleanJerk,337
Rank: 3,TULO Manueli,FIJ,"Born: Mar 25, 1990",B.weight: 55.67,Group: A,1: 128,2: -133,3: 133,Total: 133,56kgMen,CleanJerk,337
Rank: 4,MUHAMMAD Azroy Hazalwafie,MAS,"Born: Apr 04, 1994",B.weight: 55.84,Group: A,1: -132,2: 132,3: -135,Total: 132,56kgMen,CleanJerk,337
Rank: 5,JAYASOORIYA ARACHCHILAGE Chathuranga L,SRI,"Born: Oct 07, 1988",B.weight: 55.93,Group: A,1: 125,2: 129,3: -131,Total: 129,56kgMen,CleanJerk,337
Rank: 6,EGODAWATTE ARACHCHIGE DON Kamal D E,SRI,"Born: Jul 12, 1988",B.weight: 55.86,Group: A,1: 128,2: -132,3: -132,Total: 128,56kgMen,CleanJerk,337
Rank: 7,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.70,Group: A,1: 125,2: -128,3: -128,Total: 125,56kgMen,CleanJerk,337
Rank: 8,PHILLIPS Anrich Morico,RSA,"Born: Oct 17, 1992",B.weight: 55.87,Group: A,1: 120,2: 125,3: -130,Total: 125,56kgMen,CleanJerk,337
Rank: 9,HENDERSON Samuel,WAL,"Born: Oct 28, 1997",B.weight: 55.55,Group: A,1: 95,2: -97,3: ---,Total: 95,56kgMen,CleanJerk,337
Rank: 10,CHRISTIANS Enrique Nicolai,RSA,"Born: Jan 29, 1999",B.weight: 49.50,Group: A,1: 85,2: 90,3: 93,Total: 93,56kgMen,CleanJerk,337
Rank: 1,DEY Sukhen,IND,"Born: Mar 28, 1989",B.weight: 56.00,Group: A,Snatch: 108,CI&Jerk: 136,Total: 244,,56kgMen,Total,337
Rank: 2,DERU Jimjang,IND,"Born: Oct 01, 1998",B.weight: 55.68,Group: A,Snatch: 107,CI&Jerk: 135,Total: 242,,56kgMen,Total,337
Rank: 3,MUHAMMAD Azroy Hazalwafie,MAS,"Born: Apr 04, 1994",B.weight: 55.84,Group: A,Snatch: 110,CI&Jerk: 132,Total: 242,,56kgMen,Total,337
Rank: 4,JAYASOORIYA ARACHCHILAGE Chathuranga L,SRI,"Born: Oct 07, 1988",B.weight: 55.93,Group: A,Snatch: 111,CI&Jerk: 129,Total: 240,,56kgMen,Total,337
Rank: 5,TULO Manueli,FIJ,"Born: Mar 25, 1990",B.weight: 55.67,Group: A,Snatch: 103,CI&Jerk: 133,Total: 236,,56kgMen,Total,337
Rank: 6,EGODAWATTE ARACHCHIGE DON Kamal D E,SRI,"Born: Jul 12, 1988",B.weight: 55.86,Group: A,Snatch: 108,CI&Jerk: 128,Total: 236,,56kgMen,Total,337
Rank: 7,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.70,Group: A,Snatch: 100,CI&Jerk: 125,Total: 225,,56kgMen,Total,337
Rank: 8,PHILLIPS Anrich Morico,RSA,"Born: Oct 17, 1992",B.weight: 55.87,Group: A,Snatch: 98,CI&Jerk: 125,Total: 223,,56kgMen,Total,337
Rank: 9,HENDERSON Samuel,WAL,"Born: Oct 28, 1997",B.weight: 55.55,Group: A,Snatch: 86,CI&Jerk: 95,Total: 181,,56kgMen,Total,337
Rank: 10,CHRISTIANS Enrique Nicolai,RSA,"Born: Jan 29, 1999",B.weight: 49.50,Group: A,Snatch: 66,CI&Jerk: 93,Total: 159,,56kgMen,Total,337
Rank: 1,DEEPAK Lather,IND,"Born: Mar 25, 2000",B.weight: 61.99,Group: A,1: -115,2: 115,3: 120,Total: 120,62kgMen,Snatch,337
Rank: 2,PALANGASINGHE D. K. T. W. K.,SRI,"Born: Oct 26, 1993",B.weight: 61.75,Group: A,1: 110,2: -113,3: 113,Total: 113,62kgMen,Snatch,337
Rank: 3,MUHAMAD Aznil Bin Bidin,MAS,"Born: Jun 04, 1994",B.weight: 61.11,Group: A,1: -111,2: -111,3: 111,Total: 111,62kgMen,Snatch,337
Rank: 4,ELVIANDER Ruth John,MAS,"Born: Apr 28, 1996",B.weight: 61.72,Group: A,1: -110,2: 110,3: -115,Total: 110,62kgMen,Snatch,337
Rank: 5,CONFIANCE Rick Yves,SEY,"Born: May 24, 1994",B.weight: 61.47,Group: A,1: 100,2: -106,3: 108,Total: 108,62kgMen,Snatch,337
Rank: 6,WIJESURYA C.S.S.P.,SRI,"Born: Feb 01, 1984",B.weight: 61.66,Group: A,1: 105,2: -110,3: -110,Total: 105,62kgMen,Snatch,337
Rank: 7,BELLA Mostain,BAN,"Born: Mar 04, 1999",B.weight: 61.78,Group: A,1: 90,2: -95,3: -95,Total: 90,62kgMen,Snatch,337
Rank: 1,MUHAMAD Aznil Bin Bidin,MAS,"Born: Jun 04, 1994",B.weight: 61.11,Group: A,1: 140,2: 146,3: -150,Total: 146,62kgMen,CleanJerk,337
Rank: 2,PALANGASINGHE D. K. T. W. K.,SRI,"Born: Oct 26, 1993",B.weight: 61.75,Group: A,1: 135,2: -139,3: 141,Total: 141,62kgMen,CleanJerk,337
Rank: 3,DEEPAK Lather,IND,"Born: Mar 25, 2000",B.weight: 61.99,Group: A,1: 137,2: -141,3: 141,Total: 141,62kgMen,CleanJerk,337
Rank: 4,WIJESURYA C.S.S.P.,SRI,"Born: Feb 01, 1984",B.weight: 61.66,Group: A,1: 135,2: -140,3: -143,Total: 135,62kgMen,CleanJerk,337
Rank: 5,ELVIANDER Ruth John,MAS,"Born: Apr 28, 1996",B.weight: 61.72,Group: A,1: 130,2: -135,3: 135,Total: 135,62kgMen,CleanJerk,337
Rank: 6,CONFIANCE Rick Yves,SEY,"Born: May 24, 1994",B.weight: 61.47,Group: A,1: -127,2: -127,3: 127,Total: 127,62kgMen,CleanJerk,337
Rank: 7,BELLA Mostain,BAN,"Born: Mar 04, 1999",B.weight: 61.78,Group: A,1: 115,2: 120,3: -124,Total: 120,62kgMen,CleanJerk,337
Rank: 1,DEEPAK Lather,IND,"Born: Mar 25, 2000",B.weight: 61.99,Group: A,Snatch: 120,CI&Jerk: 141,Total: 261,,62kgMen,Total,337
Rank: 2,MUHAMAD Aznil Bin Bidin,MAS,"Born: Jun 04, 1994",B.weight: 61.11,Group: A,Snatch: 111,CI&Jerk: 146,Total: 257,,62kgMen,Total,337
Rank: 3,PALANGASINGHE D. K. T. W. K.,SRI,"Born: Oct 26, 1993",B.weight: 61.75,Group: A,Snatch: 113,CI&Jerk: 141,Total: 254,,62kgMen,Total,337
Rank: 4,ELVIANDER Ruth John,MAS,"Born: Apr 28, 1996",B.weight: 61.72,Group: A,Snatch: 110,CI&Jerk: 135,Total: 245,,62kgMen,Total,337
Rank: 5,WIJESURYA C.S.S.P.,SRI,"Born: Feb 01, 1984",B.weight: 61.66,Group: A,Snatch: 105,CI&Jerk: 135,Total: 240,,62kgMen,Total,337
Rank: 6,CONFIANCE Rick Yves,SEY,"Born: May 24, 1994",B.weight: 61.47,Group: A,Snatch: 108,CI&Jerk: 127,Total: 235,,62kgMen,Total,337
Rank: 7,BELLA Mostain,BAN,"Born: Mar 04, 1999",B.weight: 61.78,Group: A,Snatch: 90,CI&Jerk: 120,Total: 210,,62kgMen,Total,337
Rank: 1,MOHD Hafifi Bin Mansor,MAS,"Born: Oct 28, 1990",B.weight: 68.76,Group: A,1: 129,2: 132,3: -135,Total: 132,69kgMen,Snatch,337
Rank: 2,DISSANAYAKE MUDIYANSELAGE Indika C. D.,SRI,"Born: Aug 06, 1989",B.weight: 68.91,Group: A,1: 128,2: 132,3: -135,Total: 132,69kgMen,Snatch,337
Rank: 3,CHANGMAI Papul,IND,"Born: Jan 01, 1994",B.weight: 68.91,Group: A,1: 128,2: -131,3: 131,Total: 131,69kgMen,Snatch,337
Rank: 4,IOANE Vaipava Nevo,SAM,"Born: Sep 28, 1978",B.weight: 67.23,Group: A,1: -121,2: -121,3: 121,Total: 121,69kgMen,Snatch,337
Rank: 5,OALA Fred Karoho,PNG,"Born: Sep 12, 1996",B.weight: 68.74,Group: A,1: -110,2: 115,3: 120,Total: 120,69kgMen,Snatch,337
Rank: 6,MUNNS Matthew Thomas,AUS,"Born: Feb 24, 1993",B.weight: 68.67,Group: A,1: 110,2: 115,3: 118,Total: 118,69kgMen,Snatch,337
Rank: 7,BELLEMARRE Alex,CAN,"Born: Jun 22, 1998",B.weight: 68.50,Group: A,1: 117,2: -122,3: -125,Total: 117,69kgMen,Snatch,337
Rank: 8,KATOATAU Ruben,KIR,"Born: Feb 09, 1997",B.weight: 68.17,Group: B,1: 100,2: 105,3: 107,Total: 107,69kgMen,Snatch,337
Rank: 9,APPLEWHAITE Altmark Sir Henry,BAR,"Born: Jun 12, 1994",B.weight: 67.47,Group: B,1: 95,2: -100,3: -100,Total: 95,69kgMen,Snatch,337
Rank: 10,SSEMPEREZA Hakim Musoke,UGA,"Born: Apr 10, 1995",B.weight: 67.88,Group: B,1: 95,2: -100,3: -102,Total: 95,69kgMen,Snatch,337
Rank: DSQ,MOHAMMAD Azril Huzairi Bin Ramli,MAS,"Born: May 16, 1995",B.weight: 68.76,Group: A,1: 127,2: 131,3: -133,Total: ---,69kgMen,Snatch,337
Rank: 1,MOHD Hafifi Bin Mansor,MAS,"Born: Oct 28, 1990",B.weight: 68.76,Group: A,1: 167,2: 171,3: -176,Total: 171,69kgMen,CleanJerk,337
Rank: 2,IOANE Vaipava Nevo,SAM,"Born: Sep 28, 1978",B.weight: 67.23,Group: A,1: -160,2: 160,3: 165,Total: 165,69kgMen,CleanJerk,337
Rank: 3,OALA Fred Karoho,PNG,"Born: Sep 12, 1996",B.weight: 68.74,Group: A,1: 151,2: 155,3: 158,Total: 158,69kgMen,CleanJerk,337
Rank: 4,DISSANAYAKE MUDIYANSELAGE Indika C. D.,SRI,"Born: Aug 06, 1989",B.weight: 68.91,Group: A,1: 158,2: -161,3: -161,Total: 158,69kgMen,CleanJerk,337
Rank: 5,CHANGMAI Papul,IND,"Born: Jan 01, 1994",B.weight: 68.91,Group: A,1: -158,2: -158,3: 158,Total: 158,69kgMen,CleanJerk,337
Rank: 6,BELLEMARRE Alex,CAN,"Born: Jun 22, 1998",B.weight: 68.50,Group: A,1: 130,2: 140,3: -150,Total: 140,69kgMen,CleanJerk,337
