rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,HENI Lohia,PNG,"Born: Jul 01, 1998",B.weight: 46.40,Group: A,1: 55,2: 60,3: - 65,Total: 60,50kgMen,Snatch,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
Rank: 2,NOU John,PNG,"Born: Oct 27, 1997",B.weight: 49.60,Group: A,1: 50,2: - 55,3: - 55,Total: 50,50kgMen,Snatch,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
Rank: 1,NOU John,PNG,"Born: Oct 27, 1997",B.weight: 49.60,Group: A,1: 60,2: 65,3: 70,Total: 70,50kgMen,CleanJerk,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
Rank: 2,HENI Lohia,PNG,"Born: Jul 01, 1998",B.weight: 46.40,Group: A,1: 60,2: 65,3: - 70,Total: 65,50kgMen,CleanJerk,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
Rank: ---,NOU John,PNG,"Born: Oct 27, 1997",B.weight: 49.60,Group: A,Snatch: 50,CI&Jerk: 70,Total: ---,,50kgMen,Total,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
Rank: ---,HENI Lohia,PNG,"Born: Jul 01, 1998",B.weight: 46.40,Group: A,Snatch: 60,CI&Jerk: 65,Total: ---,,50kgMen,Total,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
Rank: 1,KATOATAU Ruben,KIR,"Born: Feb 09, 1997",B.weight: 55.45,Group: A,1: 65,2: 70,3: 76,Total: 76,56kgMen,Snatch,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
Rank: 2,LOHIA Igo,PNG,"Born: Sep 16, 1999",B.weight: 55.40,Group: A,1: 60,2: 65,3: 70,Total: 70,56kgMen,Snatch,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
Rank: 3,SIMMONS Gabriel Sakiusa,FIJ,"Born: Feb 24, 1999",B.weight: 55.70,Group: A,1: 60,2: 67,3: - 75,Total: 67,56kgMen,Snatch,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
Rank: 4,MEA Douglas Ao,PNG,"Born: Jun 10, 1999",B.weight: 54.45,Group: A,1: 50,2: 58,3: 62,Total: 62,56kgMen,Snatch,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
Rank: 5,DEKARUBE Rayvon,NRU,"Born: Jul 18, 1998",B.weight: 55.65,Group: A,1: 57,2: - 62,3: - 62,Total: 57,56kgMen,Snatch,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
Rank: 6,TAMAN Marcellus F.,FSM,"Born: Sep 26, 1999",B.weight: 55.10,Group: A,1: 40,2: 43,3: 45,Total: 45,56kgMen,Snatch,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
Rank: 1,KATOATAU Ruben,KIR,"Born: Feb 09, 1997",B.weight: 55.45,Group: A,1: 85,2: 90,3: 96,Total: 96,56kgMen,CleanJerk,2014 SOUTH PACIFIC YOUTH CHAMPIONSHIPS
