rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,WU Jingbiao,CHN,"Jan 10, 1989",56.00,A,125,-131,131,131,56kgMen,Snatch,41,True
2,LONG Qingquan,CHN,"Dec 03, 1990",55.43,A,125,130,-132,130,56kgMen,Snatch,41,True
3,EL MAOUI Khalil,TUN,"Sep 12, 1988",55.78,A,125,-128,-130,125,56kgMen,Snatch,41,True
4,SETIADI Jadi,INA,"Feb 02, 1985",55.44,A,118,123,---,123,56kgMen,Snatch,41,True
5,ALVAREZ BOULET Sergio,CUB,"Oct 11, 1979",55.85,A,115,120,-125,120,56kgMen,Snatch,41,True
6,MAKAROV Ruslan,UZB,"Jan 19, 1987",55.71,A,114,117,-119,117,56kgMen,Snatch,41,True
7,YANG Chin-Yi,TPE,"May 15, 1981",55.86,A,115,-121,-121,115,56kgMen,Snatch,41,True
8,OSMONALIEV Erzat,KGZ,"Apr 01, 1988",55.90,B,107,111,114,114,56kgMen,Snatch,41,True
9,CASTELLANO Victor,VEN,"Mar 23, 1976",56.00,B,-108,108,111,111,56kgMen,Snatch,41,True
10,KILIC Gokhan,TUR,"Jan 06, 1988",55.94,B,105,108,110,110,56kgMen,Snatch,41,True
11,YAMADA Masaharu,JPN,"May 01, 1980",55.92,A,105,-109,109,109,56kgMen,Snatch,41,True
12,AL-SHARUEE Ahmed,IRQ,"Jul 17, 1991",55.91,B,107,-113,-113,107,56kgMen,Snatch,41,True
13,GUIRADO GARCIA Francisco Javier,ESP,"Nov 24, 1985",55.60,B,103,106,-109,106,56kgMen,Snatch,41,True
14,ITOKAZU Yoichi,JPN,"May 24, 1991",55.98,B,102,106,-108,106,56kgMen,Snatch,41,True
15,DELLINO Vito,ITA,"Apr 16, 1982",55.79,A,105,-109,-109,105,56kgMen,Snatch,41,True
16,HANDURDYYEV Omarguly,TKM,"Dec 17, 1988",55.96,B,100,-105,105,105,56kgMen,Snatch,41,True
17,RAMO Moustafa,SYR,"Jul 10, 1985",56.00,B,-103,-103,103,103,56kgMen,Snatch,41,True
18,HERNANDEZ Ivan,ESP,"Aug 12, 1983",55.85,B,97,101,-103,101,56kgMen,Snatch,41,True
---,MONTES GONGORA Jose Lino,MEX,"Apr 18, 1989",55.99,A,-105,-105,-105,---,56kgMen,Snatch,41,True
1,LONG Qingquan,CHN,"Dec 03, 1990",55.43,A,156,162,-169,162,56kgMen,CleanJerk,41,True
2,WU Jingbiao,CHN,"Jan 10, 1989",56.00,A,155,-160,-161,155,56kgMen,CleanJerk,41,True
3,ALVAREZ BOULET Sergio,CUB,"Oct 11, 1979",55.85,A,147,152,154,154,56kgMen,CleanJerk,41,True
4,SETIADI Jadi,INA,"Feb 02, 1985",55.44,A,-147,-150,150,150,56kgMen,CleanJerk,41,True
5,YAMADA Masaharu,JPN,"May 01, 1980",55.92,A,145,150,-153,150,56kgMen,CleanJerk,41,True
6,EL MAOUI Khalil,TUN,"Sep 12, 1988",55.78,A,142,146,-151,146,56kgMen,CleanJerk,41,True
7,YANG Chin-Yi,TPE,"May 15, 1981",55.86,A,145,-150,-150,145,56kgMen,CleanJerk,41,True
8,MAKAROV Ruslan,UZB,"Jan 19, 1987",55.71,A,140,144,-147,144,56kgMen,CleanJerk,41,True
9,MONTES GONGORA Jose Lino,MEX,"Apr 18, 1989",55.99,A,136,140,-143,140,56kgMen,CleanJerk,41,True
10,ITOKAZU Yoichi,JPN,"May 24, 1991",55.98,B,132,136,138,138,56kgMen,CleanJerk,41,True
11,CASTELLANO Victor,VEN,"Mar 23, 1976",56.00,B,132,136,-140,136,56kgMen,CleanJerk,41,True
12,DELLINO Vito,ITA,"Apr 16, 1982",55.79,A,135,-140,-140,135,56kgMen,CleanJerk,41,True
13,OSMONALIEV Erzat,KGZ,"Apr 01, 1988",55.90,B,-127,127,132,132,56kgMen,CleanJerk,41,True
14,RAMO Moustafa,SYR,"Jul 10, 1985",56.00,B,-130,132,-137,132,56kgMen,CleanJerk,41,True
15,KILIC Gokhan,TUR,"Jan 06, 1988",55.94,B,125,130,-132,130,56kgMen,CleanJerk,41,True
16,AL-SHARUEE Ahmed,IRQ,"Jul 17, 1991",55.91,B,-125,125,-132,125,56kgMen,CleanJerk,41,True
17,HERNANDEZ Ivan,ESP,"Aug 12, 1983",55.85,B,-120,-120,120,120,56kgMen,CleanJerk,41,True
---,HANDURDYYEV Omarguly,TKM,"Dec 17, 1988",55.96,B,-130,-130,-130,---,56kgMen,CleanJerk,41,True
---,GUIRADO GARCIA Francisco Javier,ESP,"Nov 24, 1985",55.60,B,-123,-123,-123,---,56kgMen,CleanJerk,41,True
1,LONG Qingquan,CHN,"Dec 03, 1990",55.43,A,130,162,292,,56kgMen,Total,41,True
2,WU Jingbiao,CHN,"Jan 10, 1989",56.00,A,131,155,286,,56kgMen,Total,41,True
3,ALVAREZ BOULET Sergio,CUB,"Oct 11, 1979",55.85,A,120,154,274,,56kgMen,Total,41,True
4,SETIADI Jadi,INA,"Feb 02, 1985",55.44,A,123,150,273,,56kgMen,Total,41,True
5,EL MAOUI Khalil,TUN,"Sep 12, 1988",55.78,A,125,146,271,,56kgMen,Total,41,True
6,MAKAROV Ruslan,UZB,"Jan 19, 1987",55.71,A,117,144,261,,56kgMen,Total,41,True
