rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,OM Yun Chol,PRK,"Born: Nov 18, 1991",B.weight: 55.89,Group: A,1: 122,2: 129,3: ---,Total: 129,56kgMen,Snatch,391
Rank: 2,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 55.97,Group: A,1: 115,2: -119,3: 119,Total: 119,56kgMen,Snatch,391
Rank: 3,CHONTEY Arli,KAZ,"Born: Jul 01, 1992",B.weight: 55.90,Group: A,1: 115,2: -120,3: -120,Total: 115,56kgMen,Snatch,391
Rank: 4,PURKON Muhamad,INA,"Born: Apr 23, 1990",B.weight: 55.90,Group: A,1: 110,2: -115,3: -117,Total: 110,56kgMen,Snatch,391
Rank: 5,KIM Yongwook,KOR,"Born: Sep 21, 1992",B.weight: 56.00,Group: A,1: 104,2: 108,3: -111,Total: 108,56kgMen,Snatch,391
Rank: 6,BARNES Darren Lamar,USA,"Born: Jan 20, 1994",B.weight: 55.97,Group: A,1: 102,2: 107,3: -110,Total: 107,56kgMen,Snatch,391
Rank: 7,CHANG Hao-Yu,TPE,"Born: Sep 23, 1998",B.weight: 55.66,Group: A,1: 102,2: -105,3: -105,Total: 102,56kgMen,Snatch,391
Rank: 8,GUEMEZ CEL Jefreey Jose,MEX,"Born: Oct 19, 1995",B.weight: 55.82,Group: A,1: 95,2: 99,3: 102,Total: 102,56kgMen,Snatch,391
Rank: 9,KRASNOV Aleksandr,RUS,"Born: Dec 05, 1990",B.weight: 55.03,Group: B,1: 95,2: 100,3: -105,Total: 100,56kgMen,Snatch,391
Rank: 10,SENOO Yuya,JPN,"Born: Sep 04, 1996",B.weight: 55.85,Group: A,1: 97,2: 100,3: -103,Total: 100,56kgMen,Snatch,391
Rank: 11,TAN Chi Chung,TPE,"Born: Feb 24, 1990",B.weight: 55.88,Group: A,1: -100,2: 100,3: -103,Total: 100,56kgMen,Snatch,391
