rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,AL-BADRI Karrar Hameed Zayed,IRQ,"Sep 03, 1998",55.55,A,90,-96,96,96,56kgMen,Snatch,309,True
2,FENNI Rida,ALG,"Jul 06, 1996",55.80,A,75,80,-85,80,56kgMen,Snatch,309,True
3,AL-LAMI Qasim Hasan Abdulhussein,IRQ,"Feb 24, 2000",49.95,A,60,68,72,72,56kgMen,Snatch,309,True
4,AL-HABSI Ahmed Salim Said,OMA,"Oct 20, 1999",48.30,A,63,68,71,71,56kgMen,Snatch,309,True
5,BUDEBS Ahmad Jassim Abdulla Ali,UAE,"Aug 31, 1997",55.50,A,67,71,-75,71,56kgMen,Snatch,309,True
6,ALMURI Rashid,QAT,"Jan 01, 1998",50.00,A,30,-36,38,38,56kgMen,Snatch,309,True
7,AL-MARRI Qassim Ali M A,QAT,"Jun 25, 1998",51.35,A,30,36,-0,36,56kgMen,Snatch,309,True
1,AL-BADRI Karrar Hameed Zayed,IRQ,"Sep 03, 1998",55.55,A,-117,117,-122,117,56kgMen,CleanJerk,309,True
2,FENNI Rida,ALG,"Jul 06, 1996",55.80,A,95,100,-108,100,56kgMen,CleanJerk,309,True
3,AL-HABSI Ahmed Salim Said,OMA,"Oct 20, 1999",48.30,A,89,-93,93,93,56kgMen,CleanJerk,309,True
4,AL-LAMI Qasim Hasan Abdulhussein,IRQ,"Feb 24, 2000",49.95,A,82,89,-93,89,56kgMen,CleanJerk,309,True
5,BUDEBS Ahmad Jassim Abdulla Ali,UAE,"Aug 31, 1997",55.50,A,-87,87,-92,87,56kgMen,CleanJerk,309,True
6,ALMURI Rashid,QAT,"Jan 01, 1998",50.00,A,35,40,-45,40,56kgMen,CleanJerk,309,True
7,AL-MARRI Qassim Ali M A,QAT,"Jun 25, 1998",51.35,A,35,-40,-45,35,56kgMen,CleanJerk,309,True
1,AL-BADRI Karrar Hameed Zayed,IRQ,"Sep 03, 1998",55.55,A,96,117,213,,56kgMen,Total,309,True
2,FENNI Rida,ALG,"Jul 06, 1996",55.80,A,80,100,180,,56kgMen,Total,309,True
3,AL-HABSI Ahmed Salim Said,OMA,"Oct 20, 1999",48.30,A,71,93,164,,56kgMen,Total,309,True
4,AL-LAMI Qasim Hasan Abdulhussein,IRQ,"Feb 24, 2000",49.95,A,72,89,161,,56kgMen,Total,309,True
5,BUDEBS Ahmad Jassim Abdulla Ali,UAE,"Aug 31, 1997",55.50,A,71,87,158,,56kgMen,Total,309,True
6,ALMURI Rashid,QAT,"Jan 01, 1998",50.00,A,38,40,78,,56kgMen,Total,309,True
7,AL-MARRI Qassim Ali M A,QAT,"Jun 25, 1998",51.35,A,36,35,71,,56kgMen,Total,309,True
1,AL-ZUBAIDI Mohammed Ali Wahhab,IRQ,"Jan 01, 1996",61.15,A,110,116,-120,116,62kgMen,Snatch,309,True
2,HAMDAYI Sajjad Abbas Yaseen,IRQ,"Jul 15, 1995",61.50,A,110,116,-120,116,62kgMen,Snatch,309,True
3,HASSAN Hussam,EGY,"Jan 01, 1998",61.25,A,105,110,113,113,62kgMen,Snatch,309,True
4,KHALDI Abdennour,ALG,"May 22, 1996",61.40,A,91,-96,96,96,62kgMen,Snatch,309,True
5,AL-BATTASHI Mahmood Shamis Obaid,OMA,"Aug 17, 1996",61.35,A,-90,90,-95,90,62kgMen,Snatch,309,True
1,HAMDAYI Sajjad Abbas Yaseen,IRQ,"Jul 15, 1995",61.50,A,137,143,149,149,62kgMen,CleanJerk,309,True
2,AL-ZUBAIDI Mohammed Ali Wahhab,IRQ,"Jan 01, 1996",61.15,A,137,143,148,148,62kgMen,CleanJerk,309,True
3,HASSAN Hussam,EGY,"Jan 01, 1998",61.25,A,130,-133,-133,130,62kgMen,CleanJerk,309,True
4,AL-BATTASHI Mahmood Shamis Obaid,OMA,"Aug 17, 1996",61.35,A,113,118,-120,118,62kgMen,CleanJerk,309,True
5,KHALDI Abdennour,ALG,"May 22, 1996",61.40,A,107,112,-116,112,62kgMen,CleanJerk,309,True
1,HAMDAYI Sajjad Abbas Yaseen,IRQ,"Jul 15, 1995",61.50,A,116,149,265,,62kgMen,Total,309,True
2,AL-ZUBAIDI Mohammed Ali Wahhab,IRQ,"Jan 01, 1996",61.15,A,116,148,264,,62kgMen,Total,309,True
3,HASSAN Hussam,EGY,"Jan 01, 1998",61.25,A,113,130,243,,62kgMen,Total,309,True
4,AL-BATTASHI Mahmood Shamis Obaid,OMA,"Aug 17, 1996",61.35,A,90,118,208,,62kgMen,Total,309,True
5,KHALDI Abdennour,ALG,"May 22, 1996",61.40,A,96,112,208,,62kgMen,Total,309,True
1,MOHAMED Ahmed Emad Gouda,EGY,"Jul 21, 1996",68.90,A,120,125,130,130,69kgMen,Snatch,309,True
2,TOUALBIA Abdelouahab,ALG,"May 01, 1995",68.25,B,110,117,121,121,69kgMen,Snatch,309,True
3,ALBALOOSHI Khalid Rajab Mohammed M,UAE,"Apr 12, 1995",68.25,A,105,110,-113,110,69kgMen,Snatch,309,True
4,AL ABDALI Muhanna Mohammed Khamis,OMA,"Jun 30, 1995",64.80,B,96,101,-106,101,69kgMen,Snatch,309,True
5,AL-MASOODI Hussein Ali Dhaiban,IRQ,"Mar 01, 1998",67.85,B,96,100,-105,100,69kgMen,Snatch,309,True
6,AL AJMI Murshid Mohamed Murshid,OMA,"Feb 06, 2000",68.90,B,91,96,99,99,69kgMen,Snatch,309,True
1,MOHAMED Ahmed Emad Gouda,EGY,"Jul 21, 1996",68.90,A,150,155,-160,155,69kgMen,CleanJerk,309,True
2,ALBALOOSHI Khalid Rajab Mohammed M,UAE,"Apr 12, 1995",68.25,A,136,-145,-145,136,69kgMen,CleanJerk,309,True
3,TOUALBIA Abdelouahab,ALG,"May 01, 1995",68.25,B,-133,133,-142,133,69kgMen,CleanJerk,309,True
4,AL-MASOODI Hussein Ali Dhaiban,IRQ,"Mar 01, 1998",67.85,B,122,-128,-128,122,69kgMen,CleanJerk,309,True
5,AL ABDALI Muhanna Mohammed Khamis,OMA,"Jun 30, 1995",64.80,B,120,-127,-127,120,69kgMen,CleanJerk,309,True
6,AL AJMI Murshid Mohamed Murshid,OMA,"Feb 06, 2000",68.90,B,-119,119,-129,119,69kgMen,CleanJerk,309,True
1,MOHAMED Ahmed Emad Gouda,EGY,"Jul 21, 1996",68.90,A,130,155,285,,69kgMen,Total,309,True
2,TOUALBIA Abdelouahab,ALG,"May 01, 1995",68.25,B,121,133,254,,69kgMen,Total,309,True
3,ALBALOOSHI Khalid Rajab Mohammed M,UAE,"Apr 12, 1995",68.25,A,110,136,246,,69kgMen,Total,309,True
4,AL-MASOODI Hussein Ali Dhaiban,IRQ,"Mar 01, 1998",67.85,B,100,122,222,,69kgMen,Total,309,True
5,AL ABDALI Muhanna Mohammed Khamis,OMA,"Jun 30, 1995",64.80,B,101,120,221,,69kgMen,Total,309,True
6,AL AJMI Murshid Mohamed Murshid,OMA,"Feb 06, 2000",68.90,B,99,119,218,,69kgMen,Total,309,True
1,ELSAYED Ahmed Adel Mohamed,EGY,"Jul 10, 1997",76.25,A,130,133,140,140,77kgMen,Snatch,309,True
2,CHOUKAL Smail,ALG,"Apr 21, 1995",76.65,B,123,128,133,133,77kgMen,Snatch,309,True
3,MOUSA Malek Faed Naji,JOR,"Nov 11, 1996",76.25,B,115,123,-128,123,77kgMen,Snatch,309,True
1,ELSAYED Ahmed Adel Mohamed,EGY,"Jul 10, 1997",76.25,A,-163,163,170,170,77kgMen,CleanJerk,309,True
2,MOUSA Malek Faed Naji,JOR,"Nov 11, 1996",76.25,B,146,152,-161,152,77kgMen,CleanJerk,309,True
3,CHOUKAL Smail,ALG,"Apr 21, 1995",76.65,B,145,151,-154,151,77kgMen,CleanJerk,309,True
1,ELSAYED Ahmed Adel Mohamed,EGY,"Jul 10, 1997",76.25,A,140,170,310,,77kgMen,Total,309,True
2,CHOUKAL Smail,ALG,"Apr 21, 1995",76.65,B,133,151,284,,77kgMen,Total,309,True
3,MOUSA Malek Faed Naji,JOR,"Nov 11, 1996",76.25,B,123,152,275,,77kgMen,Total,309,True
1,MUOSSTAFA Ahmed,EGY,"Jul 10, 1996",84.60,A,135,143,-150,143,85kgMen,Snatch,309,True
2,MESSAOUDI Ameur,ALG,"Jan 17, 1996",80.15,A,115,122,127,127,85kgMen,Snatch,309,True
3,MESSAOUR Billel,ALG,"Nov 02, 1997",83.55,A,110,-115,115,115,85kgMen,Snatch,309,True
