rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,MENG Wenjun,MAC,"Born: Jan 25, 1976",B.weight: 55.60,Group: A,1: -115,2: 115,3: -120,Total: 115,56kgMen,Snatch,81
Rank: 2,KIM Kyong-Mo,KOR,"Born: Apr 17, 1980",B.weight: 55.55,Group: A,1: 100,2: 105,3: -110,Total: 105,56kgMen,Snatch,81
Rank: 3,GARCIA Wilfredo Luis,ESA,"Born: Jan 18, 1981",B.weight: 55.93,Group: A,1: 95,2: 100,3: 102.5,Total: 102.5,56kgMen,Snatch,81
Rank: 4,AKHMETGALIEV Rustem,RUS,"Born: Oct 06, 1977",B.weight: 55.94,Group: A,1: -85,2: 85,3: 90,Total: 90,56kgMen,Snatch,81
Rank: 5,DELIVA Miguel,ESP,"Born: Nov 12, 1975",B.weight: 55.76,Group: A,1: 70,2: 75,3: -77.5,Total: 75,56kgMen,Snatch,81
Rank: 1,MENG Wenjun,MAC,"Born: Jan 25, 1976",B.weight: 55.60,Group: A,1: 135,2: 140,3: 142.5,Total: 142.5,56kgMen,CleanJerk,81
Rank: 2,KIM Kyong-Mo,KOR,"Born: Apr 17, 1980",B.weight: 55.55,Group: A,1: 130,2: 135,3: -142.5,Total: 135,56kgMen,CleanJerk,81
Rank: 3,GARCIA Wilfredo Luis,ESA,"Born: Jan 18, 1981",B.weight: 55.93,Group: A,1: 125,2: -132.5,3: -132.5,Total: 125,56kgMen,CleanJerk,81
Rank: 4,AKHMETGALIEV Rustem,RUS,"Born: Oct 06, 1977",B.weight: 55.94,Group: A,1: 105,2: -110,3: 110,Total: 110,56kgMen,CleanJerk,81
Rank: 5,DELIVA Miguel,ESP,"Born: Nov 12, 1975",B.weight: 55.76,Group: A,1: 60,2: ---,3: ---,Total: 60,56kgMen,CleanJerk,81
Rank: 1,MENG Wenjun,MAC,"Born: Jan 25, 1976",B.weight: 55.60,Group: A,Snatch: 115,CI&Jerk: 142.5,Total: 257.5,,56kgMen,Total,81
Rank: 2,KIM Kyong-Mo,KOR,"Born: Apr 17, 1980",B.weight: 55.55,Group: A,Snatch: 105,CI&Jerk: 135,Total: 240,,56kgMen,Total,81
Rank: 3,GARCIA Wilfredo Luis,ESA,"Born: Jan 18, 1981",B.weight: 55.93,Group: A,Snatch: 102.5,CI&Jerk: 125,Total: 227.5,,56kgMen,Total,81
Rank: 4,AKHMETGALIEV Rustem,RUS,"Born: Oct 06, 1977",B.weight: 55.94,Group: A,Snatch: 90,CI&Jerk: 110,Total: 200,,56kgMen,Total,81
Rank: 5,DELIVA Miguel,ESP,"Born: Nov 12, 1975",B.weight: 55.76,Group: A,Snatch: 75,CI&Jerk: 60,Total: 135,,56kgMen,Total,81
Rank: 1,PENG Chongdong,CHN,"Born: Nov 18, 1978",B.weight: 61.10,Group: A,1: 120,2: 125,3: ---,Total: 125,62kgMen,Snatch,81
Rank: 2,IMAMURA Toshio,JPN,"Born: Dec 25, 1979",B.weight: 61.18,Group: A,1: 112,2: 115,3: 117.5,Total: 117.5,62kgMen,Snatch,81
