rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,DU Binghao,CHN,"Born: Jun 17, 1984",B.weight: 55.97,Group: A,1: 110,2: -120,3: 120,Total: 120,56kgMen,Snatch,10
Rank: 2,ROMO Alejandro,MEX,"Born: Jul 24, 1979",B.weight: 55.89,Group: A,1: 92,2: 97,3: -101,Total: 97,56kgMen,Snatch,10
Rank: 3,GALVEZ Jose,PER,"Born: Aug 10, 1985",B.weight: 55.29,Group: A,1: - 90,2: 90,3: - 96,Total: 90,56kgMen,Snatch,10
Rank: 4,TSAI Sheng-Fen,TPE,"Born: Oct 27, 1984",B.weight: 55.62,Group: A,1: 90,2: -100,3: -100,Total: 90,56kgMen,Snatch,10
Rank: 1,DU Binghao,CHN,"Born: Jun 17, 1984",B.weight: 55.97,Group: A,1: 140,2: -150,3: -150,Total: 140,56kgMen,CleanJerk,10
Rank: 2,TSAI Sheng-Fen,TPE,"Born: Oct 27, 1984",B.weight: 55.62,Group: A,1: 121,2: 128,3: 135,Total: 135,56kgMen,CleanJerk,10
Rank: 3,GALVEZ Jose,PER,"Born: Aug 10, 1985",B.weight: 55.29,Group: A,1: 120,2: 125,3: 127,Total: 127,56kgMen,CleanJerk,10
Rank: 4,ROMO Alejandro,MEX,"Born: Jul 24, 1979",B.weight: 55.89,Group: A,1: 120,2: -125,3: -125,Total: 120,56kgMen,CleanJerk,10
Rank: 1,DU Binghao,CHN,"Born: Jun 17, 1984",B.weight: 55.97,Group: A,Snatch: 120,CI&Jerk: 140,Total: 260,,56kgMen,Total,10
Rank: 2,TSAI Sheng-Fen,TPE,"Born: Oct 27, 1984",B.weight: 55.62,Group: A,Snatch: 90,CI&Jerk: 135,Total: 225,,56kgMen,Total,10
Rank: 3,GALVEZ Jose,PER,"Born: Aug 10, 1985",B.weight: 55.29,Group: A,Snatch: 90,CI&Jerk: 127,Total: 217,,56kgMen,Total,10
Rank: 4,ROMO Alejandro,MEX,"Born: Jul 24, 1979",B.weight: 55.89,Group: A,Snatch: 97,CI&Jerk: 120,Total: 217,,56kgMen,Total,10
Rank: 1,ZHANG Xiangxiang,CHN,"Born: Jul 16, 1983",B.weight: 61.92,Group: A,1: 133,2: -138,3: -138,Total: 133,62kgMen,Snatch,10
Rank: 2,LAZARO MAYKEL Ruiz Gasso,CUB,"Born: Oct 12, 1984",B.weight: 60.28,Group: A,1: 114,2: 117,3: 123,Total: 123,62kgMen,Snatch,10
Rank: 3,JOHNSON Derrick Rshone,USA,"Born: Jan 06, 1985",B.weight: 61.93,Group: A,1: 108,2: 111,3: 115,Total: 115,62kgMen,Snatch,10
Rank: 4,YAMAUCHI Kyle,USA,"Born: Mar 05, 1983",B.weight: 61.57,Group: A,1: 106,2: 110,3: -113,Total: 110,62kgMen,Snatch,10
Rank: 5,KATSOULIDIS Panayotis,GRE,"Born: May 13, 1987",B.weight: 61.53,Group: A,1: -100,2: 100,3: 103,Total: 103,62kgMen,Snatch,10
Rank: 6,EUAN Jose,MEX,"Born: Jan 22, 1984",B.weight: 62.00,Group: A,1: 85,2: 90,3: - 95,Total: 90,62kgMen,Snatch,10
Rank: ---,CUENCA Marco,ECU,"Born: Jan 06, 1981",B.weight: 61.93,Group: A,1: -103,2: -103,3: -103,Total: ---,62kgMen,Snatch,10
Rank: 1,ZHANG Xiangxiang,CHN,"Born: Jul 16, 1983",B.weight: 61.92,Group: A,1: -160,2: 160,3: -165,Total: 160,62kgMen,CleanJerk,10
Rank: 2,LAZARO MAYKEL Ruiz Gasso,CUB,"Born: Oct 12, 1984",B.weight: 60.28,Group: A,1: 145,2: -152,3: -152,Total: 145,62kgMen,CleanJerk,10
Rank: 3,JOHNSON Derrick Rshone,USA,"Born: Jan 06, 1985",B.weight: 61.93,Group: A,1: 137,2: 141,3: -145,Total: 141,62kgMen,CleanJerk,10
Rank: 4,YAMAUCHI Kyle,USA,"Born: Mar 05, 1983",B.weight: 61.57,Group: A,1: 132,2: 136,3: 140,Total: 140,62kgMen,CleanJerk,10
Rank: 5,CUENCA Marco,ECU,"Born: Jan 06, 1981",B.weight: 61.93,Group: A,1: -135,2: -135,3: 135,Total: 135,62kgMen,CleanJerk,10
Rank: 6,KATSOULIDIS Panayotis,GRE,"Born: May 13, 1987",B.weight: 61.53,Group: A,1: 120,2: -125,3: 125,Total: 125,62kgMen,CleanJerk,10
Rank: 7,EUAN Jose,MEX,"Born: Jan 22, 1984",B.weight: 62.00,Group: A,1: 110,2: 115,3: 120,Total: 120,62kgMen,CleanJerk,10
Rank: 1,ZHANG Xiangxiang,CHN,"Born: Jul 16, 1983",B.weight: 61.92,Group: A,Snatch: 133,CI&Jerk: 160,Total: 293,,62kgMen,Total,10
Rank: 2,LAZARO MAYKEL Ruiz Gasso,CUB,"Born: Oct 12, 1984",B.weight: 60.28,Group: A,Snatch: 123,CI&Jerk: 145,Total: 268,,62kgMen,Total,10
