rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,LUO Zhongnan,CHN,"Born: Jan 01, 1979",B.weight: 55.95,Group: A,1: 115,2: 120,3: -122.5,Total: 120,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 2,ALVAREZ BOULET Sergio,CUB,"Born: Oct 11, 1979",B.weight: 55.75,Group: A,1: 110,2: 115,3: -120,Total: 115,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 3,YANG Chin-Yi,TPE,"Born: May 15, 1981",B.weight: 55.65,Group: A,1: 105,2: 110,3: -112.5,Total: 110,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 4,TANCSICS Laszlo,HUN,"Born: May 19, 1978",B.weight: 55.75,Group: A,1: 105,2: -110,3: 110,Total: 110,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 5,LYKHVALD Olexandr,UKR,"Born: Jan 01, 1978",B.weight: 55.95,Group: A,1: -110,2: 110,3: -115,Total: 110,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 6,PANZVAN LANGROUDI Seyed Mahdi,IRI,"Born: Feb 17, 1981",B.weight: 55.75,Group: A,1: 107.5,2: -112.5,3: -112.5,Total: 107.5,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 7,SHABAN Mohamed,EGY,"Born: Jan 01, 1978",B.weight: 55.90,Group: A,1: 97.5,2: 102.5,3: 105,Total: 105,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 8,KIRAKOZYAN Ervand,ARM,"Born: Jan 01, 1978",B.weight: 54.75,Group: A,1: 97.5,2: 102.5,3: -105,Total: 102.5,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 9,GULBEYI Akti,TUR,"Born: Apr 15, 1980",B.weight: 55.85,Group: A,1: 95,2: 100,3: 102.5,Total: 102.5,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 10,KIKUZUMA Yasuji,JPN,"Born: May 30, 1978",B.weight: 55.10,Group: A,1: 95,2: 97.5,3: 100,Total: 100,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 11,ABD EL Maksoud Ahmed,EGY,"Born: Jan 01, 1978",B.weight: 55.65,Group: A,1: -95,2: 95,3: 100,Total: 100,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 12,ARABACIOGLU Reyhan,TUR,"Born: Dec 22, 1980",B.weight: 55.85,Group: A,1: -100,2: -100,3: 100,Total: 100,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 13,JIMENEZ Marvin,GUA,"Born: Apr 27, 1978",B.weight: 55.90,Group: A,1: 100,2: -102.5,3: -102.5,Total: 100,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 14,BAZARBAYEV Umurbek,TKM,"Born: Sep 17, 1981",B.weight: 56.00,Group: A,1: -95,2: 95,3: 100,Total: 100,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 15,SOMLEA Sorin,ROU,"Born: Dec 03, 1980",B.weight: 56.00,Group: A,1: 92.5,2: 97.5,3: 100,Total: 100,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 16,SITNIKOV Cholidis Yannis,GRE,"Born: Feb 10, 1981",B.weight: 55.35,Group: A,1: 92.5,2: -97.5,3: 97.5,Total: 97.5,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 17,NAHUELQUEN Alexis,CHI,"Born: Jan 01, 1979",B.weight: 54.45,Group: A,1: -95,2: 95,3: -100,Total: 95,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 18,SANOCKI Boguslaw,POL,"Born: Oct 10, 1981",B.weight: 55.10,Group: A,1: -90,2: 90,3: 95,Total: 95,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 19,STAMATIADIS Spyridon,GRE,"Born: Apr 14, 1981",B.weight: 55.50,Group: A,1: 95,2: -100,3: -100,Total: 95,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 20,BOTELANGA Dan,NRU,"Born: Jan 01, 1980",B.weight: 55.90,Group: A,1: 90,2: 95,3: -97.5,Total: 95,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 21,GARCIA BUSTOS Jorge Eduardo,CHI,"Born: Apr 22, 1987",B.weight: 55.95,Group: A,1: 90,2: 95,3: -100,Total: 95,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 22,YAMADA Masaharu,JPN,"Born: May 01, 1980",B.weight: 55.65,Group: A,1: -90,2: 90,3: 92.5,Total: 92.5,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 23,LEMON Mario,USA,"Born: Dec 14, 1980",B.weight: 55.90,Group: A,1: 92.5,2: -97.5,3: -97.5,Total: 92.5,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 24,ROMO Alejandro,MEX,"Born: Jul 24, 1979",B.weight: 55.15,Group: A,1: 85,2: -90,3: 90,Total: 90,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 25,STUART Kevin,GBR,"Born: Jul 14, 1978",B.weight: 55.70,Group: A,1: 82.5,2: 87.5,3: -90,Total: 87.5,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 26,BEN Chika Adnane,TUN,"Born: Jan 01, 1978",B.weight: 55.85,Group: A,1: 77.5,2: 82.5,3: 85,Total: 85,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: ---,ESHGHI Lifkoei Morteza,IRI,"Born: Jul 17, 1978",B.weight: 55.80,Group: A,1: -92.5,2: ---,3: ---,Total: ---,56kgMen,Snatch,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 1,LUO Zhongnan,CHN,"Born: Jan 01, 1979",B.weight: 55.95,Group: A,1: 145,2: 150,3: -158,Total: 150,56kgMen,CleanJerk,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 2,ALVAREZ BOULET Sergio,CUB,"Born: Oct 11, 1979",B.weight: 55.75,Group: A,1: 137.5,2: 142.5,3: -147.5,Total: 142.5,56kgMen,CleanJerk,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 3,LYKHVALD Olexandr,UKR,"Born: Jan 01, 1978",B.weight: 55.95,Group: A,1: 137.5,2: 142.5,3: -147.5,Total: 142.5,56kgMen,CleanJerk,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 4,PANZVAN LANGROUDI Seyed Mahdi,IRI,"Born: Feb 17, 1981",B.weight: 55.75,Group: A,1: 130,2: 135,3: -137.5,Total: 135,56kgMen,CleanJerk,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 5,TANCSICS Laszlo,HUN,"Born: May 19, 1978",B.weight: 55.75,Group: A,1: 132.5,2: -137.5,3: -137.5,Total: 132.5,56kgMen,CleanJerk,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 6,KIRAKOZYAN Ervand,ARM,"Born: Jan 01, 1978",B.weight: 54.75,Group: A,1: 122.5,2: 127.5,3: -130,Total: 127.5,56kgMen,CleanJerk,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 7,KIKUZUMA Yasuji,JPN,"Born: May 30, 1978",B.weight: 55.10,Group: A,1: 127.5,2: -132.5,3: -132.5,Total: 127.5,56kgMen,CleanJerk,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 8,ABD EL Maksoud Ahmed,EGY,"Born: Jan 01, 1978",B.weight: 55.65,Group: A,1: 120,2: 125,3: 127.5,Total: 127.5,56kgMen,CleanJerk,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 9,YAMADA Masaharu,JPN,"Born: May 01, 1980",B.weight: 55.65,Group: A,1: 120,2: 125,3: -130,Total: 125,56kgMen,CleanJerk,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 10,GULBEYI Akti,TUR,"Born: Apr 15, 1980",B.weight: 55.85,Group: A,1: 120,2: -125,3: 125,Total: 125,56kgMen,CleanJerk,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
Rank: 11,SHABAN Mohamed,EGY,"Born: Jan 01, 1978",B.weight: 55.90,Group: A,1: 120,2: -125,3: 125,Total: 125,56kgMen,CleanJerk,24th MEN's and 4th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
