rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,THACH Kim Tuan,VIE,"Jan 15, 1994",55.90,A,117,120,124,124,56kgMen,Snatch,222,True
2,COLONIA Nestor,PHI,"Feb 16, 1992",54.90,A,115,-118,118,118,56kgMen,Snatch,222,True
3,ZULHELMI Bin Md Pisol,MAS,"Aug 22, 1993",56.00,A,100,105,-107,105,56kgMen,Snatch,222,True
4,O Kum Gwang,PRK,"Feb 13, 1993",55.70,A,100,-106,-108,100,56kgMen,Snatch,222,True
5,TSAI Ming-Chun,TPE,"Oct 01, 1993",55.70,A,88,93,98,98,56kgMen,Snatch,222,True
6,SANTA Aruna,IND,"Mar 10, 1996",55.80,A,92,96,-99,96,56kgMen,Snatch,222,True
7,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",55.95,A,-95,-95,95,95,56kgMen,Snatch,222,True
---,PALANGASINGHE D. K. T. W. K.,SRI,"Oct 26, 1993",55.60,A,-100,-100,-100,---,56kgMen,Snatch,222,True
---,WEI Xiameng,CHN,"Jan 05, 1995",55.50,A,-108,-108,-108,---,56kgMen,Snatch,222,True
1,THACH Kim Tuan,VIE,"Jan 15, 1994",55.90,A,147,151,-154,151,56kgMen,CleanJerk,222,True
2,COLONIA Nestor,PHI,"Feb 16, 1992",54.90,A,145,-150,-150,145,56kgMen,CleanJerk,222,True
3,O Kum Gwang,PRK,"Feb 13, 1993",55.70,A,130,135,138,138,56kgMen,CleanJerk,222,True
4,WEI Xiameng,CHN,"Jan 05, 1995",55.50,A,135,-140,-140,135,56kgMen,CleanJerk,222,True
5,ZULHELMI Bin Md Pisol,MAS,"Aug 22, 1993",56.00,A,-130,130,-135,130,56kgMen,CleanJerk,222,True
6,TSAI Ming-Chun,TPE,"Oct 01, 1993",55.70,A,118,123,127,127,56kgMen,CleanJerk,222,True
7,SANTA Aruna,IND,"Mar 10, 1996",55.80,A,120,127,-130,127,56kgMen,CleanJerk,222,True
8,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",55.95,A,118,-120,---,118,56kgMen,CleanJerk,222,True
---,PALANGASINGHE D. K. T. W. K.,SRI,"Oct 26, 1993",55.60,A,---,---,---,---,56kgMen,CleanJerk,222,True
1,THACH Kim Tuan,VIE,"Jan 15, 1994",55.90,A,124,151,275,,56kgMen,Total,222,True
2,COLONIA Nestor,PHI,"Feb 16, 1992",54.90,A,118,145,263,,56kgMen,Total,222,True
3,O Kum Gwang,PRK,"Feb 13, 1993",55.70,A,100,138,238,,56kgMen,Total,222,True
4,ZULHELMI Bin Md Pisol,MAS,"Aug 22, 1993",56.00,A,105,130,235,,56kgMen,Total,222,True
5,TSAI Ming-Chun,TPE,"Oct 01, 1993",55.70,A,98,127,225,,56kgMen,Total,222,True
6,SANTA Aruna,IND,"Mar 10, 1996",55.80,A,96,127,223,,56kgMen,Total,222,True
7,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",55.95,A,95,118,213,,56kgMen,Total,222,True
---,PALANGASINGHE D. K. T. W. K.,SRI,"Oct 26, 1993",55.60,A,---,---,---,,56kgMen,Total,222,True
---,WEI Xiameng,CHN,"Jan 05, 1995",55.50,A,---,135,---,,56kgMen,Total,222,True
1,SU Xingbao,CHN,"Jul 11, 1992",61.45,A,-121,121,125,125,62kgMen,Snatch,222,True
2,ARTYKOV Izzat,KGZ,"Sep 08, 1993",61.80,A,116,120,-122,120,62kgMen,Snatch,222,True
3,ZHAKISHOV Ulan,KGZ,"Feb 22, 1994",61.90,A,-115,115,119,119,62kgMen,Snatch,222,True
4,NGUYEN Thien Quoc,VIE,"Oct 21, 1993",60.60,A,116,-120,-120,116,62kgMen,Snatch,222,True
5,KAO Chan-Hung,TPE,"Oct 03, 1993",61.30,A,115,-118,-119,115,62kgMen,Snatch,222,True
6,GARCIA Jeffrey,PHI,"Feb 02, 1992",61.40,A,115,-120,-120,115,62kgMen,Snatch,222,True
7,MATKERIMOV Ihtiyor,TKM,"Apr 18, 1994",60.25,A,107,112,-116,112,62kgMen,Snatch,222,True
8,HAMEED Mohammed Qaddoori Hameed,IRQ,"May 30, 1994",61.95,B,105,-111,111,111,62kgMen,Snatch,222,True
9,ALI Mohammed Ridha Ali,IRQ,"Jun 12, 1993",61.65,B,110,-115,-115,110,62kgMen,Snatch,222,True
10,LIM Changyoon,KOR,"May 30, 1992",59.30,A,-108,108,-112,108,62kgMen,Snatch,222,True
11,SAHOO Achyutananda,IND,"Feb 08, 1994",62.00,B,95,101,105,105,62kgMen,Snatch,222,True
12,SULTANOV Rahmatjan,TKM,"Dec 01, 1994",61.45,B,95,100,-105,100,62kgMen,Snatch,222,True
13,BOZOROV Jonibek,UZB,"Jun 30, 1996",59.55,B,80,85,90,90,62kgMen,Snatch,222,True
---,BIN MAT LAZAT Mohd Dinie Akmal,MAS,"Aug 03, 1994",61.80,A,-108,-108,-108,---,62kgMen,Snatch,222,True
1,GARCIA Jeffrey,PHI,"Feb 02, 1992",61.40,A,145,150,155,155,62kgMen,CleanJerk,222,True
2,SU Xingbao,CHN,"Jul 11, 1992",61.45,A,140,145,-148,145,62kgMen,CleanJerk,222,True
3,ALI Mohammed Ridha Ali,IRQ,"Jun 12, 1993",61.65,B,133,139,143,143,62kgMen,CleanJerk,222,True
4,MATKERIMOV Ihtiyor,TKM,"Apr 18, 1994",60.25,A,-137,138,142,142,62kgMen,CleanJerk,222,True
5,ARTYKOV Izzat,KGZ,"Sep 08, 1993",61.80,A,137,142,-147,142,62kgMen,CleanJerk,222,True
6,HAMEED Mohammed Qaddoori Hameed,IRQ,"May 30, 1994",61.95,B,131,138,142,142,62kgMen,CleanJerk,222,True
7,KAO Chan-Hung,TPE,"Oct 03, 1993",61.30,A,137,139,-144,139,62kgMen,CleanJerk,222,True
8,NGUYEN Thien Quoc,VIE,"Oct 21, 1993",60.60,A,135,138,-140,138,62kgMen,CleanJerk,222,True
9,LIM Changyoon,KOR,"May 30, 1992",59.30,A,130,137,-142,137,62kgMen,CleanJerk,222,True
10,SAHOO Achyutananda,IND,"Feb 08, 1994",62.00,B,125,131,136,136,62kgMen,CleanJerk,222,True
11,SULTANOV Rahmatjan,TKM,"Dec 01, 1994",61.45,B,125,130,-135,130,62kgMen,CleanJerk,222,True
12,BOZOROV Jonibek,UZB,"Jun 30, 1996",59.55,B,105,110,113,113,62kgMen,CleanJerk,222,True
---,ZHAKISHOV Ulan,KGZ,"Feb 22, 1994",61.90,A,-135,-135,-135,---,62kgMen,CleanJerk,222,True
---,BIN MAT LAZAT Mohd Dinie Akmal,MAS,"Aug 03, 1994",61.80,A,-128,-128,-128,---,62kgMen,CleanJerk,222,True
1,GARCIA Jeffrey,PHI,"Feb 02, 1992",61.40,A,115,155,270,,62kgMen,Total,222,True
2,SU Xingbao,CHN,"Jul 11, 1992",61.45,A,125,145,270,,62kgMen,Total,222,True
3,ARTYKOV Izzat,KGZ,"Sep 08, 1993",61.80,A,120,142,262,,62kgMen,Total,222,True
4,MATKERIMOV Ihtiyor,TKM,"Apr 18, 1994",60.25,A,112,142,254,,62kgMen,Total,222,True
5,NGUYEN Thien Quoc,VIE,"Oct 21, 1993",60.60,A,116,138,254,,62kgMen,Total,222,True
6,KAO Chan-Hung,TPE,"Oct 03, 1993",61.30,A,115,139,254,,62kgMen,Total,222,True
7,ALI Mohammed Ridha Ali,IRQ,"Jun 12, 1993",61.65,B,110,143,253,,62kgMen,Total,222,True
8,HAMEED Mohammed Qaddoori Hameed,IRQ,"May 30, 1994",61.95,B,111,142,253,,62kgMen,Total,222,True
9,LIM Changyoon,KOR,"May 30, 1992",59.30,A,108,137,245,,62kgMen,Total,222,True
10,SAHOO Achyutananda,IND,"Feb 08, 1994",62.00,B,105,136,241,,62kgMen,Total,222,True
11,SULTANOV Rahmatjan,TKM,"Dec 01, 1994",61.45,B,100,130,230,,62kgMen,Total,222,True
12,BOZOROV Jonibek,UZB,"Jun 30, 1996",59.55,B,90,113,203,,62kgMen,Total,222,True
---,ZHAKISHOV Ulan,KGZ,"Feb 22, 1994",61.90,A,119,---,---,,62kgMen,Total,222,True
---,BIN MAT LAZAT Mohd Dinie Akmal,MAS,"Aug 03, 1994",61.80,A,---,---,---,,62kgMen,Total,222,True
1,XIN Qiaohui,CHN,"Jan 18, 1993",67.55,A,136,147,---,147,69kgMen,Snatch,222,True
2,CHOE Jon Wi,PRK,"Jun 29, 1993",68.70,A,130,-135,135,135,69kgMen,Snatch,222,True
3,BUNSUK Tairat,THA,"Jan 11, 1993",68.55,A,-127,130,-135,130,69kgMen,Snatch,222,True
4,ATABAYEV Guvanch,TKM,"Apr 14, 1994",68.00,A,126,-131,-133,126,69kgMen,Snatch,222,True
