rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.46,A,110,-115,115,115,55kgMen,Snatch,553,False
2,CHONTEY Arli,KAZ,"Jul 01, 1992",54.96,A,108,111,114,114,55kgMen,Snatch,553,False
3,NUGROHO Satrio Adi,INA,"May 18, 2004",54.76,A,-105,105,110,110,55kgMen,Snatch,553,False
4,SAHIN Muammer,TUR,"Feb 05, 1994",54.84,A,105,109,-111,109,55kgMen,Snatch,553,False
5,NIYOYITA Davis,UGA,"Jan 01, 2004",54.20,A,90,-100,-100,90,55kgMen,Snatch,553,False
1,CHONTEY Arli,KAZ,"Jul 01, 1992",54.96,A,133,136,139,139,55kgMen,CleanJerk,553,False
2,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.46,A,133,-137,137,137,55kgMen,CleanJerk,553,False
3,NUGROHO Satrio Adi,INA,"May 18, 2004",54.76,A,-134,-134,134,134,55kgMen,CleanJerk,553,False
4,SAHIN Muammer,TUR,"Feb 05, 1994",54.84,A,120,125,-130,125,55kgMen,CleanJerk,553,False
5,NIYOYITA Davis,UGA,"Jan 01, 2004",54.20,A,115,120,-125,120,55kgMen,CleanJerk,553,False
1,CHONTEY Arli,KAZ,"Jul 01, 1992",54.96,A,114,139,253,---,55kgMen,Total,553,False
2,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.46,A,115,137,252,---,55kgMen,Total,553,False
3,NUGROHO Satrio Adi,INA,"May 18, 2004",54.76,A,110,134,244,---,55kgMen,Total,553,False
4,SAHIN Muammer,TUR,"Feb 05, 1994",54.84,A,109,125,234,---,55kgMen,Total,553,False
5,NIYOYITA Davis,UGA,"Jan 01, 2004",54.20,A,90,120,210,---,55kgMen,Total,553,False
1,SAPUTRA Ricko,INA,"Jan 21, 2000",60.56,A,124,126,128,128,61kgMen,Snatch,553,False
2,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",60.54,A,-122,-123,123,123,61kgMen,Snatch,553,False
3,HARDAL Ferdi,TUR,"Dec 31, 1996",60.96,A,-122,122,-125,122,61kgMen,Snatch,553,False
4,ALIYEV Otepbergen,KAZ,"Sep 10, 2001",60.98,A,115,120,-123,120,61kgMen,Snatch,553,False
5,MATKERIMOV Ihtiyor,TKM,"Apr 18, 1994",60.44,A,-117,-117,117,117,61kgMen,Snatch,553,False
6,MAMMADOV Tehran,AZE,"Mar 29, 2002",60.58,A,116,-121,-121,116,61kgMen,Snatch,553,False
7,FENNI Amor,ALG,"Oct 01, 1993",60.94,A,110,115,-118,115,61kgMen,Snatch,553,False
8,MURATBEK UULU Ishimbek,KGZ,"Dec 10, 2001",60.80,A,105,-110,110,110,61kgMen,Snatch,553,False
1,SAPUTRA Ricko,INA,"Jan 21, 2000",60.56,A,153,156,163,163,61kgMen,CleanJerk,553,False
2,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",60.54,A,150,154,-162,154,61kgMen,CleanJerk,553,False
3,ALIYEV Otepbergen,KAZ,"Sep 10, 2001",60.98,A,145,151,-155,151,61kgMen,CleanJerk,553,False
4,HARDAL Ferdi,TUR,"Dec 31, 1996",60.96,A,148,-152,-152,148,61kgMen,CleanJerk,553,False
5,MURATBEK UULU Ishimbek,KGZ,"Dec 10, 2001",60.80,A,140,147,-153,147,61kgMen,CleanJerk,553,False
6,MATKERIMOV Ihtiyor,TKM,"Apr 18, 1994",60.44,A,-143,-143,143,143,61kgMen,CleanJerk,553,False
7,FENNI Amor,ALG,"Oct 01, 1993",60.94,A,137,142,-145,142,61kgMen,CleanJerk,553,False
8,MAMMADOV Tehran,AZE,"Mar 29, 2002",60.58,A,135,141,-145,141,61kgMen,CleanJerk,553,False
1,SAPUTRA Ricko,INA,"Jan 21, 2000",60.56,A,128,163,291,---,61kgMen,Total,553,False
2,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",60.54,A,123,154,277,---,61kgMen,Total,553,False
3,ALIYEV Otepbergen,KAZ,"Sep 10, 2001",60.98,A,120,151,271,---,61kgMen,Total,553,False
4,HARDAL Ferdi,TUR,"Dec 31, 1996",60.96,A,122,148,270,---,61kgMen,Total,553,False
5,MATKERIMOV Ihtiyor,TKM,"Apr 18, 1994",60.44,A,117,143,260,---,61kgMen,Total,553,False
6,MAMMADOV Tehran,AZE,"Mar 29, 2002",60.58,A,116,141,257,---,61kgMen,Total,553,False
7,FENNI Amor,ALG,"Oct 01, 1993",60.94,A,115,142,257,---,61kgMen,Total,553,False
8,MURATBEK UULU Ishimbek,KGZ,"Dec 10, 2001",60.80,A,110,147,257,---,61kgMen,Total,553,False
1,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",66.72,A,133,138,141,141,67kgMen,Snatch,553,False
2,YASIN Mohammad,INA,"Jan 18, 2000",66.64,A,130,137,140,140,67kgMen,Snatch,553,False
3,KAHRIMAN Kaan,TUR,"Sep 12, 2004",66.86,A,130,135,138,138,67kgMen,Snatch,553,False
4,ALMAZYADI Nawaf Mohammed S,KSA,"Aug 19, 2000",67.00,A,129,-134,136,136,67kgMen,Snatch,553,False
5,YOKUBOV Doston,UZB,"Apr 05, 1995",66.92,A,134,-138,-139,134,67kgMen,Snatch,553,False
6,RUSTAMOV Isa,AZE,"Nov 06, 1999",66.62,A,127,132,-136,132,67kgMen,Snatch,553,False
7,GENC Yusuf Fehmi,TUR,"May 23, 2002",66.90,A,125,131,-133,131,67kgMen,Snatch,553,False
8,YAGMYROV Hydyrberdi,TKM,"May 26, 2001",66.66,A,124,128,-132,128,67kgMen,Snatch,553,False
9,GHASHGHAEI Hafez,IRI,"Mar 16, 1995",66.90,A,120,127,-132,127,67kgMen,Snatch,553,False
10,AL BUSAIDI Elyas Tamim Shuwaired,OMA,"Dec 10, 1998",66.86,A,115,-121,-121,115,67kgMen,Snatch,553,False
11,ALFARARJEH Ibrahim,JOR,"Jul 02, 2006",66.64,A,96,102,-105,102,67kgMen,Snatch,553,False
12,ALQASIMI Khaled Muntasir Khaled S,UAE,"Jan 27, 2005",66.26,A,95,-100,-100,95,67kgMen,Snatch,553,False
