rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,FERRUZOLA ALAVA Rafael Patricio,ECU,"Oct 16, 1997",49.17,A,84,- 88,88,88,50kgMen,Snatch,283,True
2,RAMIREZ VIRGILIO Julian Rodolfo,MEX,"Oct 23, 1997",49.95,A,79,81,85,85,50kgMen,Snatch,283,True
3,CASQUETE BURGOS Bryan Alexander,ECU,"Jul 10, 1997",49.63,A,77,- 80,80,80,50kgMen,Snatch,283,True
4,MONTES LOPEZ Santiago Esteban,COL,"Sep 19, 1998",49.75,A,75,78,80,80,50kgMen,Snatch,283,True
5,CRUZ LOPEZ Dario Enrique,GUA,"Aug 23, 1997",49.65,A,75,- 79,79,79,50kgMen,Snatch,283,True
6,GONZALEZ OSORNIO Esteban Adal,MEX,"Apr 22, 1998",50.00,A,72,- 77,- 77,72,50kgMen,Snatch,283,True
7,B. NEVES Robert,BRA,"Jun 15, 1998",48.97,A,55,60,- 65,60,50kgMen,Snatch,283,True
1,FERRUZOLA ALAVA Rafael Patricio,ECU,"Oct 16, 1997",49.17,A,104,107,112,112,50kgMen,CleanJerk,283,True
2,CRUZ LOPEZ Dario Enrique,GUA,"Aug 23, 1997",49.65,A,98,103,106,106,50kgMen,CleanJerk,283,True
3,CASQUETE BURGOS Bryan Alexander,ECU,"Jul 10, 1997",49.63,A,102,105,-106,105,50kgMen,CleanJerk,283,True
4,RAMIREZ VIRGILIO Julian Rodolfo,MEX,"Oct 23, 1997",49.95,A,95,101,-104,101,50kgMen,CleanJerk,283,True
5,MONTES LOPEZ Santiago Esteban,COL,"Sep 19, 1998",49.75,A,96,-101,-101,96,50kgMen,CleanJerk,283,True
6,GONZALEZ OSORNIO Esteban Adal,MEX,"Apr 22, 1998",50.00,A,90,95,-100,95,50kgMen,CleanJerk,283,True
7,B. NEVES Robert,BRA,"Jun 15, 1998",48.97,A,- 70,70,75,75,50kgMen,CleanJerk,283,True
1,FERRUZOLA ALAVA Rafael Patricio,ECU,"Oct 16, 1997",49.17,A,88,112,200,,50kgMen,Total,283,True
2,RAMIREZ VIRGILIO Julian Rodolfo,MEX,"Oct 23, 1997",49.95,A,85,101,186,,50kgMen,Total,283,True
3,CASQUETE BURGOS Bryan Alexander,ECU,"Jul 10, 1997",49.63,A,80,105,185,,50kgMen,Total,283,True
4,CRUZ LOPEZ Dario Enrique,GUA,"Aug 23, 1997",49.65,A,79,106,185,,50kgMen,Total,283,True
5,MONTES LOPEZ Santiago Esteban,COL,"Sep 19, 1998",49.75,A,80,96,176,,50kgMen,Total,283,True
6,GONZALEZ OSORNIO Esteban Adal,MEX,"Apr 22, 1998",50.00,A,72,95,167,,50kgMen,Total,283,True
7,B. NEVES Robert,BRA,"Jun 15, 1998",48.97,A,60,75,135,,50kgMen,Total,283,True
1,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",55.30,A,96,101,-105,101,56kgMen,Snatch,283,True
2,LOPEZ CARRANZA Brandy,PER,"Oct 15, 1998",55.27,A,85,89,92,92,56kgMen,Snatch,283,True
3,GUZMAN PEREZ Bryan Gilberto,PUR,"Nov 30, 1997",55.24,A,85,- 88,- 89,85,56kgMen,Snatch,283,True
4,DELGADO TUESTA Jhordan Neri,PER,"Nov 11, 1997",55.83,A,78,82,- 85,82,56kgMen,Snatch,283,True
5,DE SENA FERNANDES Renan,BRA,"Feb 10, 1999",55.43,A,67,74,- 80,74,56kgMen,Snatch,283,True
6,F. SOARES Erick W.,BRA,"Aug 16, 1998",55.63,A,67,72,- 75,72,56kgMen,Snatch,283,True
DSQ,GUZMAN LOPEZ Leonardo Everardo,MEX,"Dec 06, 1998",55.22,A,85,89,- 92,---,56kgMen,Snatch,283,True
1,LOPEZ CARRANZA Brandy,PER,"Oct 15, 1998",55.27,A,115,119,123,123,56kgMen,CleanJerk,283,True
2,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",55.30,A,118,122,-125,122,56kgMen,CleanJerk,283,True
3,DELGADO TUESTA Jhordan Neri,PER,"Nov 11, 1997",55.83,A,105,109,112,112,56kgMen,CleanJerk,283,True
4,GUZMAN PEREZ Bryan Gilberto,PUR,"Nov 30, 1997",55.24,A,-107,107,-112,107,56kgMen,CleanJerk,283,True
5,DE SENA FERNANDES Renan,BRA,"Feb 10, 1999",55.43,A,85,94,- 97,94,56kgMen,CleanJerk,283,True
6,F. SOARES Erick W.,BRA,"Aug 16, 1998",55.63,A,85,90,- 94,90,56kgMen,CleanJerk,283,True
DSQ,GUZMAN LOPEZ Leonardo Everardo,MEX,"Dec 06, 1998",55.22,A,113,-118,-118,---,56kgMen,CleanJerk,283,True
1,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",55.30,A,101,122,223,,56kgMen,Total,283,True
2,LOPEZ CARRANZA Brandy,PER,"Oct 15, 1998",55.27,A,92,123,215,,56kgMen,Total,283,True
3,DELGADO TUESTA Jhordan Neri,PER,"Nov 11, 1997",55.83,A,82,112,194,,56kgMen,Total,283,True
4,GUZMAN PEREZ Bryan Gilberto,PUR,"Nov 30, 1997",55.24,A,85,107,192,,56kgMen,Total,283,True
5,DE SENA FERNANDES Renan,BRA,"Feb 10, 1999",55.43,A,74,94,168,,56kgMen,Total,283,True
6,F. SOARES Erick W.,BRA,"Aug 16, 1998",55.63,A,72,90,162,,56kgMen,Total,283,True
DSQ,GUZMAN LOPEZ Leonardo Everardo,MEX,"Dec 06, 1998",55.22,A,---,---,---,,56kgMen,Total,283,True
1,CUMMINGS JR Clarence,USA,"Jun 06, 2000",61.99,A,106,110,-114,110,62kgMen,Snatch,283,True
2,GURROLA ORTIZ Rogelio Alfonso,MEX,"Aug 19, 1997",60.90,A,-102,102,108,108,62kgMen,Snatch,283,True
3,FLOREZ VILLALBA Santander Antonio,COL,"Apr 26, 1997",61.81,A,103,106,-109,106,62kgMen,Snatch,283,True
4,REYES Mendoza Alberto,PER,"May 07, 1997",61.44,A,94,-100,100,100,62kgMen,Snatch,283,True
5,CORDOVA FARIAS Erick Alexander,PER,"Dec 18, 1997",60.81,A,88,90,92,92,62kgMen,Snatch,283,True
6,ROCAFUERTE AGUAVIL Axcel Jefferson,ECU,"Jan 19, 1997",61.50,A,89,91,- 93,91,62kgMen,Snatch,283,True
7,JUNIOR Eustaquio,BRA,"Oct 16, 1997",61.84,A,85,90,- 93,90,62kgMen,Snatch,283,True
8,MATOS TOLENTINO Oscary Isaac,DOM,"Sep 05, 1999",61.92,A,65,70,75,75,62kgMen,Snatch,283,True
1,CUMMINGS JR Clarence,USA,"Jun 06, 2000",61.99,A,136,140,145,145,62kgMen,CleanJerk,283,True
