rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,RAMIARIMANANA Jean Elariont Ricardo,MAD,"Jul 22, 1999",55.00,A,-95,95,100,100,55kgMen,Snatch,516,False
2,CHETIOUI Abdelraouf,ALG,"Apr 12, 1999",54.75,A,80,-91,-91,80,55kgMen,Snatch,516,False
1,CHETIOUI Abdelraouf,ALG,"Apr 12, 1999",54.75,A,110,116,121,121,55kgMen,CleanJerk,516,False
2,RAMIARIMANANA Jean Elariont Ricardo,MAD,"Jul 22, 1999",55.00,A,115,120,-122,120,55kgMen,CleanJerk,516,False
1,RAMIARIMANANA Jean Elariont Ricardo,MAD,"Jul 22, 1999",55.00,A,100,120,220,,55kgMen,Total,516,False
2,CHETIOUI Abdelraouf,ALG,"Apr 12, 1999",54.75,A,80,121,201,,55kgMen,Total,516,False
1,APPAH Emmanuel Inemo,NGR,"Nov 05, 1999",55.45,A,112,115,-119,115,61kgMen,Snatch,516,False
2,BOUHIJBHA Amine,TUN,"Feb 28, 1996",60.35,A,113,-116,-119,113,61kgMen,Snatch,516,False
3,ANDRIANTSITOHAINA Eric Herman,MAD,"Jul 21, 1991",59.55,A,105,107,-111,107,61kgMen,Snatch,516,False
4,FENNI Amor,ALG,"Oct 01, 1993",60.95,A,100,-106,106,106,61kgMen,Snatch,516,False
5,NIYOYITA Davis,UGA,"Jan 01, 2004",59.70,A,-90,90,96,96,61kgMen,Snatch,516,False
6,SEBOTA Nkhahle Thapelo,LES,"Jul 08, 1997",60.75,A,-81,81,-88,81,61kgMen,Snatch,516,False
7,KIVUMBI Mubarak Musoke,UGA,"Dec 01, 1989",60.90,A,80,-83,-83,80,61kgMen,Snatch,516,False
8,KGASWANE Kgotla Alphius N,BOT,"Jul 07, 2000",60.15,A,60,70,-76,70,61kgMen,Snatch,516,False
1,BOUHIJBHA Amine,TUN,"Feb 28, 1996",60.35,A,143,-148,-148,143,61kgMen,CleanJerk,516,False
2,APPAH Emmanuel Inemo,NGR,"Nov 05, 1999",55.45,A,-140,140,-145,140,61kgMen,CleanJerk,516,False
3,ANDRIANTSITOHAINA Eric Herman,MAD,"Jul 21, 1991",59.55,A,132,-145,-147,132,61kgMen,CleanJerk,516,False
4,FENNI Amor,ALG,"Oct 01, 1993",60.95,A,125,-131,131,131,61kgMen,CleanJerk,516,False
5,NIYOYITA Davis,UGA,"Jan 01, 2004",59.70,A,120,-126,126,126,61kgMen,CleanJerk,516,False
6,SEBOTA Nkhahle Thapelo,LES,"Jul 08, 1997",60.75,A,105,-110,-115,105,61kgMen,CleanJerk,516,False
7,KIVUMBI Mubarak Musoke,UGA,"Dec 01, 1989",60.90,A,100,-105,-107,100,61kgMen,CleanJerk,516,False
8,KGASWANE Kgotla Alphius N,BOT,"Jul 07, 2000",60.15,A,95,100,-105,100,61kgMen,CleanJerk,516,False
1,BOUHIJBHA Amine,TUN,"Feb 28, 1996",60.35,A,113,143,256,,61kgMen,Total,516,False
2,APPAH Emmanuel Inemo,NGR,"Nov 05, 1999",55.45,A,115,140,255,,61kgMen,Total,516,False
3,ANDRIANTSITOHAINA Eric Herman,MAD,"Jul 21, 1991",59.55,A,107,132,239,,61kgMen,Total,516,False
4,FENNI Amor,ALG,"Oct 01, 1993",60.95,A,106,131,237,,61kgMen,Total,516,False
5,NIYOYITA Davis,UGA,"Jan 01, 2004",59.70,A,96,126,222,,61kgMen,Total,516,False
