rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,ARGOTE CASTILLO Osmel,CUB,"Jul 09, 1999",53.30,A,91,96,98,98,55kgMen,Snatch,574,False
2,ICAL SALAZAR Jose Fernando,GUA,"May 16, 1999",54.85,A,85,90,95,95,55kgMen,Snatch,574,False
1,ARGOTE CASTILLO Osmel,CUB,"Jul 09, 1999",53.30,A,118,121,124,124,55kgMen,CleanJerk,574,False
2,ICAL SALAZAR Jose Fernando,GUA,"May 16, 1999",54.85,A,-115,115,-117,115,55kgMen,CleanJerk,574,False
1,ARGOTE CASTILLO Osmel,CUB,"Jul 09, 1999",53.30,A,98,124,222,---,55kgMen,Total,574,False
2,ICAL SALAZAR Jose Fernando,GUA,"May 16, 1999",54.85,A,95,115,210,---,55kgMen,Total,574,False
1,SAPUTRA Ricko,INA,"Jan 21, 2000",60.50,A,128,131,134,134,61kgMen,Snatch,574,False
2,LAPTSEU Henadz,AIN,"Dec 15, 1998",61.00,A,-128,128,130,130,61kgMen,Snatch,574,False
3,MUHAMAD Aznil Bin Bidin,MAS,"Apr 06, 1994",61.00,A,125,129,-132,129,61kgMen,Snatch,574,False
4,CALDERON LICOURT Arley Lazaro,CUB,"Feb 26, 1999",60.75,A,120,125,-130,125,61kgMen,Snatch,574,False
5,MOHAMAD ANIQ Bin Kasdan,MAS,"Jun 16, 2002",60.45,B,115,121,124,124,61kgMen,Snatch,574,False
6,KAO Chan-Hung,TPE,"Mar 10, 1993",61.00,B,121,-124,124,124,61kgMen,Snatch,574,False
7,MORRIS Hampton Miller,USA,"Feb 17, 2004",60.80,A,-121,121,124,124,61kgMen,Snatch,574,False
8,GARCIA Rowel,PHI,"Dec 16, 1996",60.55,A,120,123,-125,123,61kgMen,Snatch,574,False
9,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",60.90,B,118,122,-125,122,61kgMen,Snatch,574,False
10,BARDALEZ TUISIMA Luis David,PER,"Mar 10, 1995",60.85,A,-120,120,-123,120,61kgMen,Snatch,574,False
11,SIMARD Youri,CAN,"Mar 01, 2001",60.80,B,110,114,116,116,61kgMen,Snatch,574,False
12,BRACHI GARCIA Josue,ESP,"Aug 09, 1992",58.95,B,110,113,115,115,61kgMen,Snatch,574,False
13,CHOMCHUEN Natthawat,THA,"Jul 31, 2001",60.10,B,110,113,-115,113,61kgMen,Snatch,574,False
14,ELIS Mustafa,TUR,"Jul 14, 2005",60.85,A,-111,-111,111,111,61kgMen,Snatch,574,False
