rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,CAN ROSADO Roger Alexander,MEX,"May 19, 1986",54.89,A,95,-100,100,100,56kgMen,Snatch,189,True
---,RADA RODRIGUEZ Sergio Armando,COL,"Jan 27, 1984",55.60,A,115,118,120,120,56kgMen,Snatch,189,True
---,SALAMANCA PINEDA Julio Cesar,ESA,"Jul 15, 1989",55.38,A,-110,110,-113,110,56kgMen,Snatch,189,True
---,ALVAREZ BOULET Sergio,CUB,"Oct 11, 1979",55.91,A,115,-119,119,119,56kgMen,Snatch,189,True
---,MONTES GONGORA Jose Lino,MEX,"Apr 18, 1989",55.33,A,109,112,-115,112,56kgMen,Snatch,189,True
---,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",55.58,A,113,115,117,117,56kgMen,Snatch,189,True
---,LOPEZ AQUINO Marvin,ESA,"Sep 14, 1980",55.43,A,108,-111,-111,108,56kgMen,Snatch,189,True
---,CAN ROSADO Roger Alexander,MEX,"May 19, 1986",54.89,A,120,128,-130,128,56kgMen,CleanJerk,189,True
---,RADA RODRIGUEZ Sergio Armando,COL,"Jan 27, 1984",55.60,A,146,-150,-150,146,56kgMen,CleanJerk,189,True
---,SALAMANCA PINEDA Julio Cesar,ESA,"Jul 15, 1989",55.38,A,136,140,-145,140,56kgMen,CleanJerk,189,True
---,ALVAREZ BOULET Sergio,CUB,"Oct 11, 1979",55.91,A,148,-152,---,148,56kgMen,CleanJerk,189,True
---,MONTES GONGORA Jose Lino,MEX,"Apr 18, 1989",55.33,A,147,150,-154,150,56kgMen,CleanJerk,189,True
---,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",55.58,A,145,-150,-150,145,56kgMen,CleanJerk,189,True
---,LOPEZ AQUINO Marvin,ESA,"Sep 14, 1980",55.43,A,-135,135,-140,135,56kgMen,CleanJerk,189,True
1,ALVAREZ BOULET Sergio,CUB,"Oct 11, 1979",55.91,A,119,148,267,,56kgMen,Total,189,True
2,RADA RODRIGUEZ Sergio Armando,COL,"Jan 27, 1984",55.60,A,120,146,266,,56kgMen,Total,189,True
3,MONTES GONGORA Jose Lino,MEX,"Apr 18, 1989",55.33,A,112,150,262,,56kgMen,Total,189,True
4,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",55.58,A,117,145,262,,56kgMen,Total,189,True
5,SALAMANCA PINEDA Julio Cesar,ESA,"Jul 15, 1989",55.38,A,110,140,250,,56kgMen,Total,189,True
6,LOPEZ AQUINO Marvin,ESA,"Sep 14, 1980",55.43,A,108,135,243,,56kgMen,Total,189,True
7,CAN ROSADO Roger Alexander,MEX,"May 19, 1986",54.89,A,100,128,228,,56kgMen,Total,189,True
---,FIGUEROA MOSQUERA Oscar Albeiro,COL,"Apr 27, 1983",61.85,A,132,135,137,137,62kgMen,Snatch,189,True
---,ARAUJO RODRIGUEZ Ivis Abel,MEX,"May 02, 1991",61.50,A,-113,-113,113,113,62kgMen,Snatch,189,True
---,HERNANDEZ CARDENAS Alex Francisco,GUA,"Jan 25, 1986",61.62,A,-108,-108,108,108,62kgMen,Snatch,189,True
---,CANTUN CAAMAL Miguel Angel,MEX,"Dec 30, 1981",61.47,A,105,110,-113,110,62kgMen,Snatch,189,True
---,PEC Tunche Wellinton,GUA,"Dec 01, 1987",61.48,A,-105,105,-108,105,62kgMen,Snatch,189,True
---,PEGUERO Jose Alberto,DOM,"Sep 14, 1988",61.85,A,120,-124,124,124,62kgMen,Snatch,189,True
---,SALAZAR QUINTERO Diego Fernando,COL,"Oct 03, 1980",61.60,A,128,-132,132,132,62kgMen,Snatch,189,True
---,LOPEZ SANCHEZ Jesus Antonio,VEN,"Dec 17, 1984",61.83,A,-125,125,130,130,62kgMen,Snatch,189,True
---,ACOSTA Mauro Raul,URU,"Jan 31, 1989",61.17,A,80,86,-90,86,62kgMen,Snatch,189,True
---,FIGUEROA MOSQUERA Oscar Albeiro,COL,"Apr 27, 1983",61.85,A,165,171,175,175,62kgMen,CleanJerk,189,True
---,ARAUJO RODRIGUEZ Ivis Abel,MEX,"May 02, 1991",61.50,A,-140,---,---,---,62kgMen,CleanJerk,189,True
---,HERNANDEZ CARDENAS Alex Francisco,GUA,"Jan 25, 1986",61.62,A,130,-136,136,136,62kgMen,CleanJerk,189,True
---,CANTUN CAAMAL Miguel Angel,MEX,"Dec 30, 1981",61.47,A,135,140,-145,140,62kgMen,CleanJerk,189,True
---,PEC Tunche Wellinton,GUA,"Dec 01, 1987",61.48,A,145,-150,150,150,62kgMen,CleanJerk,189,True
---,PEGUERO Jose Alberto,DOM,"Sep 14, 1988",61.85,A,140,-145,-145,140,62kgMen,CleanJerk,189,True
---,SALAZAR QUINTERO Diego Fernando,COL,"Oct 03, 1980",61.60,A,160,-165,-165,160,62kgMen,CleanJerk,189,True
---,LOPEZ SANCHEZ Jesus Antonio,VEN,"Dec 17, 1984",61.83,A,-160,160,166,166,62kgMen,CleanJerk,189,True
---,ACOSTA Mauro Raul,URU,"Jan 31, 1989",61.17,A,110,117,124,124,62kgMen,CleanJerk,189,True
1,FIGUEROA MOSQUERA Oscar Albeiro,COL,"Apr 27, 1983",61.85,A,137,175,312,,62kgMen,Total,189,True
2,LOPEZ SANCHEZ Jesus Antonio,VEN,"Dec 17, 1984",61.83,A,130,166,296,,62kgMen,Total,189,True
3,SALAZAR QUINTERO Diego Fernando,COL,"Oct 03, 1980",61.60,A,132,160,292,,62kgMen,Total,189,True
4,PEGUERO Jose Alberto,DOM,"Sep 14, 1988",61.85,A,124,140,264,,62kgMen,Total,189,True
5,PEC Tunche Wellinton,GUA,"Dec 01, 1987",61.48,A,105,150,255,,62kgMen,Total,189,True
6,CANTUN CAAMAL Miguel Angel,MEX,"Dec 30, 1981",61.47,A,110,140,250,,62kgMen,Total,189,True
7,HERNANDEZ CARDENAS Alex Francisco,GUA,"Jan 25, 1986",61.62,A,108,136,244,,62kgMen,Total,189,True
8,ACOSTA Mauro Raul,URU,"Jan 31, 1989",61.17,A,86,124,210,,62kgMen,Total,189,True
---,ARAUJO RODRIGUEZ Ivis Abel,MEX,"May 02, 1991",61.50,A,113,---,---,,62kgMen,Total,189,True
---,CATALAN Hugo Ivan,ARG,"Jan 13, 1986",67.85,A,-125,125,130,130,69kgMen,Snatch,189,True
---,RUBIO RIVERO Israel Jose,VEN,"Jan 11, 1981",67.97,A,138,142,145,145,69kgMen,Snatch,189,True
---,VALDIZON CORONADO Oscar Fernando,GUA,"Jun 12, 1989",68.41,A,130,-136,-136,130,69kgMen,Snatch,189,True
---,PENA HURTADO Eddi Fernando,NCA,"Dec 29, 1979",68.73,A,105,110,-115,110,69kgMen,Snatch,189,True
---,PENA MEJIA Juan Jesus,DOM,"Dec 15, 1992",68.75,A,130,-135,-135,130,69kgMen,Snatch,189,True
---,VALENCIA ITURRALDE Enrique Clemente,ECU,"Sep 18, 1988",67.49,A,132,137,-140,137,69kgMen,Snatch,189,True
---,ROQUE MENDOZA Bredni,CUB,"Nov 11, 1987",68.36,A,133,-138,138,138,69kgMen,Snatch,189,True
---,SANCHEZ GUERRERO Doyler Eustoquio,COL,"Oct 12, 1988",67.77,A,135,138,-140,138,69kgMen,Snatch,189,True
---,SANCHEZ RIVERO Junior Antonio,VEN,"Jun 01, 1989",67.58,A,138,142,145,145,69kgMen,Snatch,189,True
---,CATALAN Hugo Ivan,ARG,"Jan 13, 1986",67.85,A,156,-162,---,156,69kgMen,CleanJerk,189,True
---,RUBIO RIVERO Israel Jose,VEN,"Jan 11, 1981",67.97,A,165,170,173,173,69kgMen,CleanJerk,189,True
---,VALDIZON CORONADO Oscar Fernando,GUA,"Jun 12, 1989",68.41,A,-165,-165,-165,---,69kgMen,CleanJerk,189,True
---,PENA HURTADO Eddi Fernando,NCA,"Dec 29, 1979",68.73,A,130,140,-147,140,69kgMen,CleanJerk,189,True
---,PENA MEJIA Juan Jesus,DOM,"Dec 15, 1992",68.75,A,163,-168,-168,163,69kgMen,CleanJerk,189,True
---,VALENCIA ITURRALDE Enrique Clemente,ECU,"Sep 18, 1988",67.49,A,-165,-165,165,165,69kgMen,CleanJerk,189,True
---,ROQUE MENDOZA Bredni,CUB,"Nov 11, 1987",68.36,A,171,-176,-176,171,69kgMen,CleanJerk,189,True
---,SANCHEZ GUERRERO Doyler Eustoquio,COL,"Oct 12, 1988",67.77,A,-172,172,-174,172,69kgMen,CleanJerk,189,True
---,SANCHEZ RIVERO Junior Antonio,VEN,"Jun 01, 1989",67.58,A,165,-170,-170,165,69kgMen,CleanJerk,189,True
1,RUBIO RIVERO Israel Jose,VEN,"Jan 11, 1981",67.97,A,145,173,318,,69kgMen,Total,189,True
2,SANCHEZ RIVERO Junior Antonio,VEN,"Jun 01, 1989",67.58,A,145,165,310,,69kgMen,Total,189,True
3,SANCHEZ GUERRERO Doyler Eustoquio,COL,"Oct 12, 1988",67.77,A,138,172,310,,69kgMen,Total,189,True
4,ROQUE MENDOZA Bredni,CUB,"Nov 11, 1987",68.36,A,138,171,309,,69kgMen,Total,189,True
5,VALENCIA ITURRALDE Enrique Clemente,ECU,"Sep 18, 1988",67.49,A,137,165,302,,69kgMen,Total,189,True
6,PENA MEJIA Juan Jesus,DOM,"Dec 15, 1992",68.75,A,130,163,293,,69kgMen,Total,189,True
7,CATALAN Hugo Ivan,ARG,"Jan 13, 1986",67.85,A,130,156,286,,69kgMen,Total,189,True
8,PENA HURTADO Eddi Fernando,NCA,"Dec 29, 1979",68.73,A,110,140,250,,69kgMen,Total,189,True
---,VALDIZON CORONADO Oscar Fernando,GUA,"Jun 12, 1989",68.41,A,130,---,---,,69kgMen,Total,189,True
---,SIDO Francis Emilio,DOM,"Aug 16, 1990",75.73,A,-131,131,-135,131,77kgMen,Snatch,189,True
---,OCANDO Jose Leonardo,VEN,"Mar 17, 1986",76.59,A,135,140,-145,140,77kgMen,Snatch,189,True
---,FLORES QUISHPE Ricardo Hernan,ECU,"Feb 18, 1987",76.08,A,140,145,148,148,77kgMen,Snatch,189,True
---,SAURI CRUZ Carlos,PUR,"Jun 21, 1974",76.58,A,132,137,-142,137,77kgMen,Snatch,189,True
---,VIQUEZ Victor,PAN,"Sep 23, 1982",76.26,A,-130,130,-135,130,77kgMen,Snatch,189,True
---,ROSA DA SILVA Welisson,BRA,"Nov 22, 1983",76.40,A,140,145,148,148,77kgMen,Snatch,189,True
---,VAUGHN Chad Thomas,USA,"May 11, 1980",76.96,A,142,145,147,147,77kgMen,Snatch,189,True
---,CAMBAR RODRIGUEZ Ivan,CUB,"Dec 29, 1983",76.49,A,146,150,-153,150,77kgMen,Snatch,189,True
---,SIDO Francis Emilio,DOM,"Aug 16, 1990",75.73,A,160,-165,-165,160,77kgMen,CleanJerk,189,True
---,OCANDO Jose Leonardo,VEN,"Mar 17, 1986",76.59,A,---,---,---,---,77kgMen,CleanJerk,189,True
---,FLORES QUISHPE Ricardo Hernan,ECU,"Feb 18, 1987",76.08,A,181,-185,-188,181,77kgMen,CleanJerk,189,True
