rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,DELOS SANTOS Prince Keil,PHI,"Sep 04, 2007",48.45,A,92,94,- 96,94,49kgMen,Snatch,576,False
2,BUI Minh Dao,VIE,"Jun 04, 2009",48.63,A,- 90,90,93,93,49kgMen,Snatch,576,False
3,BORRES Eron,PHI,"Jan 09, 2007",48.75,A,85,88,91,91,49kgMen,Snatch,576,False
4,NGUYEN Van Nam,VIE,"Sep 18, 2006",48.63,A,- 86,87,- 89,87,49kgMen,Snatch,576,False
5,DHANUSH Loganthan,IND,"Nov 19, 2006",48.75,A,82,86,- 89,86,49kgMen,Snatch,576,False
6,KISHORE V,IND,"Dec 14, 2007",48.75,A,80,84,- 87,84,49kgMen,Snatch,576,False
7,ODILOV Diyorbek,UZB,"Aug 12, 2006",49.00,A,81,- 86,- 87,81,49kgMen,Snatch,576,False
8,HUSSEIN KARRAR Abbas,IRQ,"Feb 13, 2008",48.90,A,76,- 82,- 82,76,49kgMen,Snatch,576,False
9,SARPASHEV Bekbol,KGZ,"Mar 11, 2006",48.75,A,- 70,70,75,75,49kgMen,Snatch,576,False
10,KIJWANICHNIYOM Nathapon,THA,"Apr 24, 2006",48.55,A,71,- 76,- 76,71,49kgMen,Snatch,576,False
11,WANG Yu-Chun,TPE,"Jan 31, 2009",48.75,A,55,60,- 63,60,49kgMen,Snatch,576,False
1,BORRES Eron,PHI,"Jan 09, 2007",48.75,A,115,119,-120,119,49kgMen,CleanJerk,576,False
2,BUI Minh Dao,VIE,"Jun 04, 2009",48.63,A,116,-118,-118,116,49kgMen,CleanJerk,576,False
3,DELOS SANTOS Prince Keil,PHI,"Sep 04, 2007",48.45,A,-113,113,116,116,49kgMen,CleanJerk,576,False
4,DHANUSH Loganthan,IND,"Nov 19, 2006",48.75,A,100,105,-111,105,49kgMen,CleanJerk,576,False
5,KIJWANICHNIYOM Nathapon,THA,"Apr 24, 2006",48.55,A,91,96,101,101,49kgMen,CleanJerk,576,False
6,ODILOV Diyorbek,UZB,"Aug 12, 2006",49.00,A,99,-104,-105,99,49kgMen,CleanJerk,576,False
7,HUSSEIN KARRAR Abbas,IRQ,"Feb 13, 2008",48.90,A,90,- 95,95,95,49kgMen,CleanJerk,576,False
8,KISHORE V,IND,"Dec 14, 2007",48.75,A,- 95,- 95,95,95,49kgMen,CleanJerk,576,False
9,SARPASHEV Bekbol,KGZ,"Mar 11, 2006",48.75,A,- 90,- 90,90,90,49kgMen,CleanJerk,576,False
10,WANG Yu-Chun,TPE,"Jan 31, 2009",48.75,A,70,75,- 80,75,49kgMen,CleanJerk,576,False
---,NGUYEN Van Nam,VIE,"Sep 18, 2006",48.63,A,-113,-114,-114,---,49kgMen,CleanJerk,576,False
1,DELOS SANTOS Prince Keil,PHI,"Sep 04, 2007",48.45,A,94,116,210,---,49kgMen,Total,576,False
2,BORRES Eron,PHI,"Jan 09, 2007",48.75,A,91,119,210,---,49kgMen,Total,576,False
3,BUI Minh Dao,VIE,"Jun 04, 2009",48.63,A,93,116,209,---,49kgMen,Total,576,False
4,DHANUSH Loganthan,IND,"Nov 19, 2006",48.75,A,86,105,191,---,49kgMen,Total,576,False
5,ODILOV Diyorbek,UZB,"Aug 12, 2006",49.00,A,81,99,180,---,49kgMen,Total,576,False
6,KISHORE V,IND,"Dec 14, 2007",48.75,A,84,95,179,---,49kgMen,Total,576,False
7,KIJWANICHNIYOM Nathapon,THA,"Apr 24, 2006",48.55,A,71,101,172,---,49kgMen,Total,576,False
8,HUSSEIN KARRAR Abbas,IRQ,"Feb 13, 2008",48.90,A,76,95,171,---,49kgMen,Total,576,False
9,SARPASHEV Bekbol,KGZ,"Mar 11, 2006",48.75,A,75,90,165,---,49kgMen,Total,576,False
10,WANG Yu-Chun,TPE,"Jan 31, 2009",48.75,A,60,75,135,---,49kgMen,Total,576,False
---,NGUYEN Van Nam,VIE,"Sep 18, 2006",48.63,A,87,---,---,---,49kgMen,Total,576,False
1,K Duong,VIE,"Jul 03, 2007",54.81,A,105,-115,-115,105,55kgMen,Snatch,576,False
2,SANAPATHI Guru Naidu,IND,"May 09, 2006",54.90,A,98,101,104,104,55kgMen,Snatch,576,False
3,MEETEI N. Tomchou,IND,"Mar 04, 2006",54.70,A,98,100,103,103,55kgMen,Snatch,576,False
4,MIRSOBIROV Miraziz,UZB,"May 11, 2006",54.95,A,96,99,102,102,55kgMen,Snatch,576,False
5,CHOMKHUNTHOD Wutthiphong,THA,"Feb 10, 2007",54.50,A,89,95,100,100,55kgMen,Snatch,576,False
6,AZAMATOV Nurbek,TKM,"Nov 26, 2007",54.86,A,83,86,- 89,86,55kgMen,Snatch,576,False
7,ALOTAIBI Fahad H T H,KUW,"Jun 20, 2008",54.60,A,- 71,71,- 77,71,55kgMen,Snatch,576,False
1,K Duong,VIE,"Jul 03, 2007",54.81,A,135,---,---,135,55kgMen,CleanJerk,576,False
2,MIRSOBIROV Miraziz,UZB,"May 11, 2006",54.95,A,115,125,-128,125,55kgMen,CleanJerk,576,False
3,MEETEI N. Tomchou,IND,"Mar 04, 2006",54.70,A,-125,125,-130,125,55kgMen,CleanJerk,576,False
4,SANAPATHI Guru Naidu,IND,"May 09, 2006",54.90,A,-125,125,-130,125,55kgMen,CleanJerk,576,False
5,CHOMKHUNTHOD Wutthiphong,THA,"Feb 10, 2007",54.50,A,108,-115,115,115,55kgMen,CleanJerk,576,False
6,AZAMATOV Nurbek,TKM,"Nov 26, 2007",54.86,A,98,-102,102,102,55kgMen,CleanJerk,576,False
7,ALOTAIBI Fahad H T H,KUW,"Jun 20, 2008",54.60,A,91,96,101,101,55kgMen,CleanJerk,576,False
1,K Duong,VIE,"Jul 03, 2007",54.81,A,105,135,240,---,55kgMen,Total,576,False
2,SANAPATHI Guru Naidu,IND,"May 09, 2006",54.90,A,104,125,229,---,55kgMen,Total,576,False
3,MEETEI N. Tomchou,IND,"Mar 04, 2006",54.70,A,103,125,228,---,55kgMen,Total,576,False
4,MIRSOBIROV Miraziz,UZB,"May 11, 2006",54.95,A,102,125,227,---,55kgMen,Total,576,False
5,CHOMKHUNTHOD Wutthiphong,THA,"Feb 10, 2007",54.50,A,100,115,215,---,55kgMen,Total,576,False
6,AZAMATOV Nurbek,TKM,"Nov 26, 2007",54.86,A,86,102,188,---,55kgMen,Total,576,False
7,ALOTAIBI Fahad H T H,KUW,"Jun 20, 2008",54.60,A,71,101,172,---,55kgMen,Total,576,False
1,A Tieu,VIE,"Jun 15, 2007",60.51,A,112,116,120,120,61kgMen,Snatch,576,False
2,BAGTYYAROV Perhat,TKM,"Oct 08, 2006",60.88,A,112,-115,-115,112,61kgMen,Snatch,576,False
3,SHOMURODOV Azizbek,UZB,"Oct 26, 2006",60.97,A,108,111,-114,111,61kgMen,Snatch,576,False
4,DELOS SANTOS Albert Ian,PHI,"Aug 12, 2006",59.90,A,105,110,-112,110,61kgMen,Snatch,576,False
5,DAVASARI Mehrab,IRI,"Jan 12, 2007",60.80,B,102,107,-110,107,61kgMen,Snatch,576,False
6,SIRISUK Kopkiat,THA,"Aug 07, 2006",59.71,B,96,101,106,106,61kgMen,Snatch,576,False
7,TINKU Golom,IND,"May 12, 2006",61.00,B,100,-104,-105,100,61kgMen,Snatch,576,False
8,HONG Jun-Yan,TPE,"Mar 10, 2006",60.70,B,97,100,-103,100,61kgMen,Snatch,576,False
9,MOHAMMAD Tarha,LBN,"Jan 16, 2006",60.42,B,97,-102,-102,97,61kgMen,Snatch,576,False
---,K Brum,VIE,"Mar 05, 2007",57.22,A,-110,---,---,---,61kgMen,Snatch,576,False
1,DELOS SANTOS Albert Ian,PHI,"Aug 12, 2006",59.90,A,145,148,-150,148,61kgMen,CleanJerk,576,False
2,BAGTYYAROV Perhat,TKM,"Oct 08, 2006",60.88,A,141,144,-146,144,61kgMen,CleanJerk,576,False
3,SHOMURODOV Azizbek,UZB,"Oct 26, 2006",60.97,A,135,142,-146,142,61kgMen,CleanJerk,576,False
4,DAVASARI Mehrab,IRI,"Jan 12, 2007",60.80,B,134,-138,138,138,61kgMen,CleanJerk,576,False
5,TINKU Golom,IND,"May 12, 2006",61.00,B,128,135,-139,135,61kgMen,CleanJerk,576,False
6,A Tieu,VIE,"Jun 15, 2007",60.51,A,-132,132,-140,132,61kgMen,CleanJerk,576,False
7,SIRISUK Kopkiat,THA,"Aug 07, 2006",59.71,B,115,122,129,129,61kgMen,CleanJerk,576,False
8,MOHAMMAD Tarha,LBN,"Jan 16, 2006",60.42,B,122,-127,-128,122,61kgMen,CleanJerk,576,False
9,HONG Jun-Yan,TPE,"Mar 10, 2006",60.70,B,120,-126,-126,120,61kgMen,CleanJerk,576,False
---,K Brum,VIE,"Mar 05, 2007",57.22,A,---,---,---,---,61kgMen,CleanJerk,576,False
1,DELOS SANTOS Albert Ian,PHI,"Aug 12, 2006",59.90,A,110,148,258,---,61kgMen,Total,576,False
2,BAGTYYAROV Perhat,TKM,"Oct 08, 2006",60.88,A,112,144,256,---,61kgMen,Total,576,False
3,SHOMURODOV Azizbek,UZB,"Oct 26, 2006",60.97,A,111,142,253,---,61kgMen,Total,576,False
4,A Tieu,VIE,"Jun 15, 2007",60.51,A,120,132,252,---,61kgMen,Total,576,False
5,DAVASARI Mehrab,IRI,"Jan 12, 2007",60.80,B,107,138,245,---,61kgMen,Total,576,False
6,SIRISUK Kopkiat,THA,"Aug 07, 2006",59.71,B,106,129,235,---,61kgMen,Total,576,False
7,TINKU Golom,IND,"May 12, 2006",61.00,B,100,135,235,---,61kgMen,Total,576,False
8,HONG Jun-Yan,TPE,"Mar 10, 2006",60.70,B,100,120,220,---,61kgMen,Total,576,False
9,MOHAMMAD Tarha,LBN,"Jan 16, 2006",60.42,B,97,122,219,---,61kgMen,Total,576,False
---,K Brum,VIE,"Mar 05, 2007",57.22,A,---,---,---,---,61kgMen,Total,576,False
1,BHARALI Bedabrat,IND,"Mar 19, 2007",66.69,B,119,122,124,124,67kgMen,Snatch,576,False
2,DAVLATBOEV Nurillo,UZB,"Jun 18, 2006",66.98,B,116,120,123,123,67kgMen,Snatch,576,False
3,AL ANI IBRAHIM Mohammed,IRQ,"Apr 29, 2006",67.00,B,115,-118,118,118,67kgMen,Snatch,576,False
4,A Tan,VIE,"Jan 11, 2006",66.78,B,-116,117,-119,117,67kgMen,Snatch,576,False
5,GARAHANOV Yusup,TKM,"Dec 18, 2006",66.69,B,110,-115,115,115,67kgMen,Snatch,576,False
6,ALZAWRI Mohammed Ali A,KSA,"Sep 29, 2007",66.57,B,106,111,113,113,67kgMen,Snatch,576,False
7,JUMABAYEV Didarbek,TKM,"May 26, 2008",66.67,B,-103,105,108,108,67kgMen,Snatch,576,False
---,RODRIGUEZ Christian,PHI,"Jan 02, 2006",64.96,B,-105,-105,-105,---,67kgMen,Snatch,576,False
1,DAVLATBOEV Nurillo,UZB,"Jun 18, 2006",66.98,B,141,147,149,149,67kgMen,CleanJerk,576,False
2,BHARALI Bedabrat,IND,"Mar 19, 2007",66.69,B,142,147,149,149,67kgMen,CleanJerk,576,False
3,A Tan,VIE,"Jan 11, 2006",66.78,B,130,137,140,140,67kgMen,CleanJerk,576,False
4,AL ANI IBRAHIM Mohammed,IRQ,"Apr 29, 2006",67.00,B,136,-139,-139,136,67kgMen,CleanJerk,576,False
5,ALZAWRI Mohammed Ali A,KSA,"Sep 29, 2007",66.57,B,-135,135,-138,135,67kgMen,CleanJerk,576,False
6,JUMABAYEV Didarbek,TKM,"May 26, 2008",66.67,B,127,132,135,135,67kgMen,CleanJerk,576,False
7,GARAHANOV Yusup,TKM,"Dec 18, 2006",66.69,B,125,130,-135,130,67kgMen,CleanJerk,576,False
---,RODRIGUEZ Christian,PHI,"Jan 02, 2006",64.96,B,-137,-138,-138,---,67kgMen,CleanJerk,576,False
1,BHARALI Bedabrat,IND,"Mar 19, 2007",66.69,B,124,149,273,---,67kgMen,Total,576,False
2,DAVLATBOEV Nurillo,UZB,"Jun 18, 2006",66.98,B,123,149,272,---,67kgMen,Total,576,False
3,A Tan,VIE,"Jan 11, 2006",66.78,B,117,140,257,---,67kgMen,Total,576,False
4,AL ANI IBRAHIM Mohammed,IRQ,"Apr 29, 2006",67.00,B,118,136,254,---,67kgMen,Total,576,False
5,ALZAWRI Mohammed Ali A,KSA,"Sep 29, 2007",66.57,B,113,135,248,---,67kgMen,Total,576,False
6,GARAHANOV Yusup,TKM,"Dec 18, 2006",66.69,B,115,130,245,---,67kgMen,Total,576,False
7,JUMABAYEV Didarbek,TKM,"May 26, 2008",66.67,B,108,135,243,---,67kgMen,Total,576,False
---,RODRIGUEZ Christian,PHI,"Jan 02, 2006",64.96,B,---,---,---,---,67kgMen,Total,576,False
1,KHAYDAROV Khikmatillo,UZB,"Apr 09, 2006",72.75,A,-127,127,-140,127,73kgMen,Snatch,576,False
2,B VENKATA Krishna,IND,"Dec 17, 2006",72.85,A,115,117,120,120,73kgMen,Snatch,576,False
3,ISMOILOV Isroilbek,UZB,"May 21, 2006",72.90,A,-110,110,116,116,73kgMen,Snatch,576,False
4,PAL Hemant,NEP,"Jan 29, 2006",72.11,A,85,92,97,97,73kgMen,Snatch,576,False
1,KHAYDAROV Khikmatillo,UZB,"Apr 09, 2006",72.75,A,150,155,160,160,73kgMen,CleanJerk,576,False
2,B VENKATA Krishna,IND,"Dec 17, 2006",72.85,A,143,148,151,151,73kgMen,CleanJerk,576,False
3,ISMOILOV Isroilbek,UZB,"May 21, 2006",72.90,A,140,148,-156,148,73kgMen,CleanJerk,576,False
4,PAL Hemant,NEP,"Jan 29, 2006",72.11,A,-110,110,-120,110,73kgMen,CleanJerk,576,False
1,KHAYDAROV Khikmatillo,UZB,"Apr 09, 2006",72.75,A,127,160,287,---,73kgMen,Total,576,False
2,B VENKATA Krishna,IND,"Dec 17, 2006",72.85,A,120,151,271,---,73kgMen,Total,576,False
3,ISMOILOV Isroilbek,UZB,"May 21, 2006",72.90,A,116,148,264,---,73kgMen,Total,576,False
4,PAL Hemant,NEP,"Jan 29, 2006",72.11,A,97,110,207,---,73kgMen,Total,576,False
1,ERMATOV Diyorbek,UZB,"May 06, 2006",80.60,A,-139,139,145,145,81kgMen,Snatch,576,False
2,SALEHI POUR Iliya,IRI,"Dec 03, 2006",78.80,A,135,140,-146,140,81kgMen,Snatch,576,False
3,ALKATEB Mohamad,SYR,"May 01, 2007",80.83,A,129,133,-138,133,81kgMen,Snatch,576,False
4,RAHMANOV Galkan,TKM,"Apr 22, 2006",79.10,A,120,125,-128,125,81kgMen,Snatch,576,False
5,LALRUATFELA,IND,"May 03, 2006",80.66,A,121,125,-128,125,81kgMen,Snatch,576,False
1,ERMATOV Diyorbek,UZB,"May 06, 2006",80.60,A,167,174,-177,174,81kgMen,CleanJerk,576,False
2,SALEHI POUR Iliya,IRI,"Dec 03, 2006",78.80,A,166,173,-180,173,81kgMen,CleanJerk,576,False
3,ALKATEB Mohamad,SYR,"May 01, 2007",80.83,A,156,160,-167,160,81kgMen,CleanJerk,576,False
4,LALRUATFELA,IND,"May 03, 2006",80.66,A,150,154,157,157,81kgMen,CleanJerk,576,False
5,RAHMANOV Galkan,TKM,"Apr 22, 2006",79.10,A,-150,153,-157,153,81kgMen,CleanJerk,576,False
1,ERMATOV Diyorbek,UZB,"May 06, 2006",80.60,A,145,174,319,---,81kgMen,Total,576,False
2,SALEHI POUR Iliya,IRI,"Dec 03, 2006",78.80,A,140,173,313,---,81kgMen,Total,576,False
3,ALKATEB Mohamad,SYR,"May 01, 2007",80.83,A,133,160,293,---,81kgMen,Total,576,False
4,LALRUATFELA,IND,"May 03, 2006",80.66,A,125,157,282,---,81kgMen,Total,576,False
5,RAHMANOV Galkan,TKM,"Apr 22, 2006",79.10,A,125,153,278,---,81kgMen,Total,576,False
1,DIAZ Alexsandra Ann,PHI,"Dec 06, 2010",39.75,A,52,55,57,57,40kgWomen,Snatch,576,False
2,NGUYEN Phuong Linh,VIE,"Dec 18, 2008",39.96,A,51,54,56,56,40kgWomen,Snatch,576,False
3,SABAR Jyoshna,IND,"Oct 25, 2008",39.07,A,50,53,55,55,40kgWomen,Snatch,576,False
4,ODILOVA Munisa,UZB,"Oct 04, 2009",39.75,A,49,- 52,- 52,49,40kgWomen,Snatch,576,False
1,NGUYEN Phuong Linh,VIE,"Dec 18, 2008",39.96,A,68,- 76,- 76,68,40kgWomen,CleanJerk,576,False
2,DIAZ Alexsandra Ann,PHI,"Dec 06, 2010",39.75,A,63,66,- 70,66,40kgWomen,CleanJerk,576,False
3,SABAR Jyoshna,IND,"Oct 25, 2008",39.07,A,61,64,- 69,64,40kgWomen,CleanJerk,576,False
4,ODILOVA Munisa,UZB,"Oct 04, 2009",39.75,A,62,- 65,- 65,62,40kgWomen,CleanJerk,576,False
1,NGUYEN Phuong Linh,VIE,"Dec 18, 2008",39.96,A,56,68,124,---,40kgWomen,Total,576,False
2,DIAZ Alexsandra Ann,PHI,"Dec 06, 2010",39.75,A,57,66,123,---,40kgWomen,Total,576,False
3,SABAR Jyoshna,IND,"Oct 25, 2008",39.07,A,55,64,119,---,40kgWomen,Total,576,False
4,ODILOVA Munisa,UZB,"Oct 04, 2009",39.75,A,49,62,111,---,40kgWomen,Total,576,False
1,COLONIA Angeline,PHI,"May 22, 2006",44.80,A,68,70,- 72,70,45kgWomen,Snatch,576,False
2,NGUYEN Thi Hoai,VIE,"Apr 21, 2006",44.62,A,61,- 66,67,67,45kgWomen,Snatch,576,False
3,AMANOVA Ogulshat,TKM,"Nov 29, 2009",44.75,A,65,- 68,- 68,65,45kgWomen,Snatch,576,False
4,DHONE Asmita,IND,"May 01, 2007",44.99,A,57,- 60,60,60,45kgWomen,Snatch,576,False
5,CHEN Yan-Xi,TPE,"Dec 01, 2006",44.66,A,53,57,- 60,57,45kgWomen,Snatch,576,False
1,NGUYEN Thi Hoai,VIE,"Apr 21, 2006",44.62,A,79,81,84,84,45kgWomen,CleanJerk,576,False
2,COLONIA Angeline,PHI,"May 22, 2006",44.80,A,80,82,- 85,82,45kgWomen,CleanJerk,576,False
3,AMANOVA Ogulshat,TKM,"Nov 29, 2009",44.75,A,- 80,- 80,80,80,45kgWomen,CleanJerk,576,False
4,DHONE Asmita,IND,"May 01, 2007",44.99,A,75,78,- 80,78,45kgWomen,CleanJerk,576,False
5,CHEN Yan-Xi,TPE,"Dec 01, 2006",44.66,A,- 70,70,73,73,45kgWomen,CleanJerk,576,False
1,COLONIA Angeline,PHI,"May 22, 2006",44.80,A,70,82,152,---,45kgWomen,Total,576,False
2,NGUYEN Thi Hoai,VIE,"Apr 21, 2006",44.62,A,67,84,151,---,45kgWomen,Total,576,False
3,AMANOVA Ogulshat,TKM,"Nov 29, 2009",44.75,A,65,80,145,---,45kgWomen,Total,576,False
4,DHONE Asmita,IND,"May 01, 2007",44.99,A,60,78,138,---,45kgWomen,Total,576,False
5,CHEN Yan-Xi,TPE,"Dec 01, 2006",44.66,A,57,73,130,---,45kgWomen,Total,576,False
1,PERALTA Jhodie,PHI,"Nov 07, 2009",48.45,A,70,- 72,73,73,49kgWomen,Snatch,576,False
2,KOYEL Bar,IND,"Jun 22, 2008",48.68,B,63,66,69,69,49kgWomen,Snatch,576,False
3,DENDUANG Phanida,THA,"Oct 05, 2006",48.24,A,- 64,64,67,67,49kgWomen,Snatch,576,False
4,FEIZI Anita,IRI,"Oct 30, 2006",48.05,B,60,63,- 65,63,49kgWomen,Snatch,576,False
5,NGUYEN Thi Yen Nhi,VIE,"Feb 02, 2008",48.20,B,- 61,- 61,61,61,49kgWomen,Snatch,576,False
6,RAMAZONOVA Zulfiya,UZB,"May 17, 2009",48.70,B,55,58,- 60,58,49kgWomen,Snatch,576,False
---,PAN Hsing-Chen,TPE,"Jul 30, 2006",48.78,A,- 71,- 71,- 71,---,49kgWomen,Snatch,576,False
1,PERALTA Jhodie,PHI,"Nov 07, 2009",48.45,A,83,- 87,87,87,49kgWomen,CleanJerk,576,False
2,KOYEL Bar,IND,"Jun 22, 2008",48.68,B,81,84,86,86,49kgWomen,CleanJerk,576,False
3,DENDUANG Phanida,THA,"Oct 05, 2006",48.24,A,80,84,- 88,84,49kgWomen,CleanJerk,576,False
4,FEIZI Anita,IRI,"Oct 30, 2006",48.05,B,77,83,- 86,83,49kgWomen,CleanJerk,576,False
5,PAN Hsing-Chen,TPE,"Jul 30, 2006",48.78,A,- 83,- 83,83,83,49kgWomen,CleanJerk,576,False
6,NGUYEN Thi Yen Nhi,VIE,"Feb 02, 2008",48.20,B,78,82,- 85,82,49kgWomen,CleanJerk,576,False
7,RAMAZONOVA Zulfiya,UZB,"May 17, 2009",48.70,B,65,70,- 72,70,49kgWomen,CleanJerk,576,False
1,PERALTA Jhodie,PHI,"Nov 07, 2009",48.45,A,73,87,160,---,49kgWomen,Total,576,False
2,KOYEL Bar,IND,"Jun 22, 2008",48.68,B,69,86,155,---,49kgWomen,Total,576,False
3,DENDUANG Phanida,THA,"Oct 05, 2006",48.24,A,67,84,151,---,49kgWomen,Total,576,False
4,FEIZI Anita,IRI,"Oct 30, 2006",48.05,B,63,83,146,---,49kgWomen,Total,576,False
5,NGUYEN Thi Yen Nhi,VIE,"Feb 02, 2008",48.20,B,61,82,143,---,49kgWomen,Total,576,False
6,RAMAZONOVA Zulfiya,UZB,"May 17, 2009",48.70,B,58,70,128,---,49kgWomen,Total,576,False
---,PAN Hsing-Chen,TPE,"Jul 30, 2006",48.78,A,---,83,---,---,49kgWomen,Total,576,False
1,KHUDOYKULOVA Ziyoda,UZB,"Feb 06, 2006",54.80,B,71,74,78,78,55kgWomen,Snatch,576,False
2,KAEWNOI Natcha,THA,"Mar 26, 2006",53.81,A,76,- 79,- 79,76,55kgWomen,Snatch,576,False
3,FAUSTINO Rosalinda,PHI,"Jun 17, 2007",54.67,A,- 75,75,- 79,75,55kgWomen,Snatch,576,False
4,JABBAROVA Shakhnoza,UZB,"May 18, 2009",54.31,B,66,70,72,72,55kgWomen,Snatch,576,False
5,MINA Santa,IND,"Mar 07, 2007",54.40,B,- 65,65,- 69,65,55kgWomen,Snatch,576,False
1,KAEWNOI Natcha,THA,"Mar 26, 2006",53.81,A,95,98,100,100,55kgWomen,CleanJerk,576,False
2,FAUSTINO Rosalinda,PHI,"Jun 17, 2007",54.67,A,92,97,-100,97,55kgWomen,CleanJerk,576,False
3,KHUDOYKULOVA Ziyoda,UZB,"Feb 06, 2006",54.80,B,83,86,88,88,55kgWomen,CleanJerk,576,False
4,MINA Santa,IND,"Mar 07, 2007",54.40,B,80,83,87,87,55kgWomen,CleanJerk,576,False
5,JABBAROVA Shakhnoza,UZB,"May 18, 2009",54.31,B,86,- 89,- 89,86,55kgWomen,CleanJerk,576,False
1,KAEWNOI Natcha,THA,"Mar 26, 2006",53.81,A,76,100,176,---,55kgWomen,Total,576,False
2,FAUSTINO Rosalinda,PHI,"Jun 17, 2007",54.67,A,75,97,172,---,55kgWomen,Total,576,False
3,KHUDOYKULOVA Ziyoda,UZB,"Feb 06, 2006",54.80,B,78,88,166,---,55kgWomen,Total,576,False
4,JABBAROVA Shakhnoza,UZB,"May 18, 2009",54.31,B,72,86,158,---,55kgWomen,Total,576,False
5,MINA Santa,IND,"Mar 07, 2007",54.40,B,65,87,152,---,55kgWomen,Total,576,False
1,SAETANG Kanittha,THA,"Jan 11, 2008",55.74,A,76,78,81,81,59kgWomen,Snatch,576,False
2,HOSSEINI Seyedehghazal,IRI,"Jun 14, 2006",58.82,A,75,80,- 82,80,59kgWomen,Snatch,576,False
3,ELEFTERIADI Lyudmila,UZB,"Apr 08, 2007",56.72,A,73,77,79,79,59kgWomen,Snatch,576,False
4,HARIKA Bellana,IND,"Aug 10, 2007",58.83,A,71,75,78,78,59kgWomen,Snatch,576,False
5,ABDUMUTALOVA Marjona,UZB,"May 28, 2008",57.92,A,- 74,- 74,74,74,59kgWomen,Snatch,576,False
6,HOSSEINI Seyedeh Zahra,IRI,"Apr 08, 2008",58.85,A,72,- 77,- 78,72,59kgWomen,Snatch,576,False
7,HOANG Thi Nhat Ha,VIE,"Jun 25, 2008",57.28,A,65,- 74,- 74,65,59kgWomen,Snatch,576,False
8,JEAR Rafif Mutlaq M,KSA,"Oct 10, 2008",58.06,A,49,- 52,53,53,59kgWomen,Snatch,576,False
1,HARIKA Bellana,IND,"Aug 10, 2007",58.83,A,92,95,98,98,59kgWomen,CleanJerk,576,False
2,ELEFTERIADI Lyudmila,UZB,"Apr 08, 2007",56.72,A,92,- 96,98,98,59kgWomen,CleanJerk,576,False
3,SAETANG Kanittha,THA,"Jan 11, 2008",55.74,A,90,- 94,95,95,59kgWomen,CleanJerk,576,False
4,HOSSEINI Seyedehghazal,IRI,"Jun 14, 2006",58.82,A,90,- 94,94,94,59kgWomen,CleanJerk,576,False
5,ABDUMUTALOVA Marjona,UZB,"May 28, 2008",57.92,A,90,- 95,- 96,90,59kgWomen,CleanJerk,576,False
6,HOSSEINI Seyedeh Zahra,IRI,"Apr 08, 2008",58.85,A,88,- 93,- 93,88,59kgWomen,CleanJerk,576,False
7,HOANG Thi Nhat Ha,VIE,"Jun 25, 2008",57.28,A,85,- 91,- 91,85,59kgWomen,CleanJerk,576,False
8,JEAR Rafif Mutlaq M,KSA,"Oct 10, 2008",58.06,A,61,66,- 69,66,59kgWomen,CleanJerk,576,False
1,ELEFTERIADI Lyudmila,UZB,"Apr 08, 2007",56.72,A,79,98,177,---,59kgWomen,Total,576,False
2,SAETANG Kanittha,THA,"Jan 11, 2008",55.74,A,81,95,176,---,59kgWomen,Total,576,False
3,HARIKA Bellana,IND,"Aug 10, 2007",58.83,A,78,98,176,---,59kgWomen,Total,576,False
4,HOSSEINI Seyedehghazal,IRI,"Jun 14, 2006",58.82,A,80,94,174,---,59kgWomen,Total,576,False
5,ABDUMUTALOVA Marjona,UZB,"May 28, 2008",57.92,A,74,90,164,---,59kgWomen,Total,576,False
6,HOSSEINI Seyedeh Zahra,IRI,"Apr 08, 2008",58.85,A,72,88,160,---,59kgWomen,Total,576,False
7,HOANG Thi Nhat Ha,VIE,"Jun 25, 2008",57.28,A,65,85,150,---,59kgWomen,Total,576,False
8,JEAR Rafif Mutlaq M,KSA,"Oct 10, 2008",58.06,A,53,66,119,---,59kgWomen,Total,576,False
1,HOSSEINI Seyedehghazaleh,IRI,"Jun 14, 2006",63.50,A,78,- 81,81,81,64kgWomen,Snatch,576,False
2,KAKAMYRADOVA Gulalek,TKM,"Jan 15, 2006",61.75,A,76,79,- 81,79,64kgWomen,Snatch,576,False
