rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,LI Zhen,CHN,"Born: Jan 18, 1986",B.weight: 55.69,Group: A,1: 125,2: 128,3: 130,Total: 130,56kgMen,Snatch,11
Rank: 2,CHA Kum Chol,PRK,"Born: Jul 19, 1987",B.weight: 55.64,Group: A,1: 125,2: 128,3: -130,Total: 128,56kgMen,Snatch,11
Rank: 3,HOANG Anh Tuan,VIE,"Born: Feb 12, 1985",B.weight: 55.90,Group: A,1: 124,2: 127,3: -129,Total: 127,56kgMen,Snatch,11
Rank: 4,DZERBIANIOU Vitali,BLR,"Born: Aug 05, 1976",B.weight: 55.88,Group: A,1: 120,2: -125,3: 125,Total: 125,56kgMen,Snatch,11
Rank: 5,IRAWAN Eko Yuli,INA,"Born: Jul 24, 1989",B.weight: 55.84,Group: A,1: -124,2: 124,3: -127,Total: 124,56kgMen,Snatch,11
Rank: 6,RI Kyong Sok,PRK,"Born: Aug 14, 1981",B.weight: 55.86,Group: A,1: 115,2: 120,3: 122,Total: 122,56kgMen,Snatch,11
Rank: 7,WU Meijin,CHN,"Born: Apr 25, 1980",B.weight: 55.53,Group: A,1: -120,2: -120,3: 120,Total: 120,56kgMen,Snatch,11
Rank: 8,BOUR Igor,MDA,"Born: Dec 18, 1984",B.weight: 55.67,Group: A,1: -118,2: 118,3: -121,Total: 118,56kgMen,Snatch,11
Rank: 9,ALVAREZ BOULET Sergio,CUB,"Born: Oct 11, 1979",B.weight: 55.90,Group: A,1: 118,2: -124,3: -124,Total: 118,56kgMen,Snatch,11
Rank: 10,ARTUC Sedat,TUR,"Born: Jun 09, 1976",B.weight: 55.59,Group: A,1: -115,2: -115,3: 115,Total: 115,56kgMen,Snatch,11
Rank: 11,MINGINFEL Manuel,FSM,"Born: Sep 28, 1978",B.weight: 55.75,Group: A,1: 115,2: -120,3: -120,Total: 115,56kgMen,Snatch,11
Rank: 12,GRABUCEA Igor,MDA,"Born: Apr 29, 1976",B.weight: 55.68,Group: B,1: 110,2: 114,3: -116,Total: 114,56kgMen,Snatch,11
Rank: 13,SEKIKAWA Yasunobu,JPN,"Born: Mar 21, 1980",B.weight: 55.67,Group: B,1: 107,2: 110,3: 112,Total: 112,56kgMen,Snatch,11
Rank: 14,MANEETONG Pongsak,THA,"Born: May 03, 1986",B.weight: 55.54,Group: A,1: 106,2: 111,3: -112,Total: 111,56kgMen,Snatch,11
Rank: 15,MENG Wenjun,MAC,"Born: Jan 25, 1976",B.weight: 54.87,Group: C,1: 105,2: -110,3: 110,Total: 110,56kgMen,Snatch,11
Rank: 16,AKRITIDIS Arthouros,GRE,"Born: Jan 02, 1986",B.weight: 55.42,Group: B,1: 110,2: -115,3: -115,Total: 110,56kgMen,Snatch,11
Rank: 17,CASTRO Nelson,COL,"Born: Mar 29, 1974",B.weight: 55.61,Group: B,1: 107,2: 110,3: -112,Total: 110,56kgMen,Snatch,11
Rank: 18,MARCHAN Olivier,VEN,"Born: Apr 18, 1986",B.weight: 55.97,Group: B,1: 105,2: -110,3: 110,Total: 110,56kgMen,Snatch,11
Rank: 19,YAMADA Masaharu,JPN,"Born: May 01, 1980",B.weight: 55.65,Group: B,1: 103,2: 105,3: -107,Total: 105,56kgMen,Snatch,11
Rank: 20,DELLINO Vito,ITA,"Born: Apr 16, 1982",B.weight: 55.83,Group: C,1: 100,2: 105,3: -108,Total: 105,56kgMen,Snatch,11
Rank: 21,HANSAWONG Phaisan,THA,"Born: Oct 21, 1989",B.weight: 55.85,Group: B,1: -105,2: 105,3: -111,Total: 105,56kgMen,Snatch,11
Rank: 22,MOLDODOSOV Sultan,KGZ,"Born: Aug 03, 1990",B.weight: 55.89,Group: C,1: 105,2: -108,3: -109,Total: 105,56kgMen,Snatch,11
Rank: 23,LOPEZ AQUINO Marvin,ESA,"Born: Sep 14, 1980",B.weight: 55.92,Group: C,1: 105,2: -109,3: -109,Total: 105,56kgMen,Snatch,11
Rank: 24,ADAM Robert,HUN,"Born: Sep 15, 1982",B.weight: 55.78,Group: C,1: 98,2: -102,3: 102,Total: 102,56kgMen,Snatch,11
Rank: 25,SAMUKASHVILI Zviadi,GEO,"Born: Nov 22, 1987",B.weight: 55.30,Group: C,1: 100,2: -103,3: -103,Total: 100,56kgMen,Snatch,11
Rank: 26,GUNTALI Matin,MAS,"Born: Jul 01, 1966",B.weight: 55.73,Group: C,1: -100,2: 100,3: -105,Total: 100,56kgMen,Snatch,11
Rank: 27,RUBINO Massimiliano,ITA,"Born: Sep 30, 1983",B.weight: 55.69,Group: C,1: - 95,2: 95,3: - 98,Total: 95,56kgMen,Snatch,11
Rank: 28,TSAI Sheng-Fen,TPE,"Born: Oct 27, 1984",B.weight: 55.90,Group: C,1: 93,2: - 98,3: - 98,Total: 93,56kgMen,Snatch,11
Rank: ---,HANDURDYYEV Omarguly,TKM,"Born: Dec 17, 1988",B.weight: 55.68,Group: C,1: - 95,2: - 95,3: - 95,Total: ---,56kgMen,Snatch,11
Rank: 1,ALVAREZ BOULET Sergio,CUB,"Born: Oct 11, 1979",B.weight: 55.90,Group: A,1: 150,2: -156,3: 156,Total: 156,56kgMen,CleanJerk,11
Rank: 2,CHA Kum Chol,PRK,"Born: Jul 19, 1987",B.weight: 55.64,Group: A,1: 150,2: 155,3: -157,Total: 155,56kgMen,CleanJerk,11
Rank: 3,IRAWAN Eko Yuli,INA,"Born: Jul 24, 1989",B.weight: 55.84,Group: A,1: 154,2: -156,3: -156,Total: 154,56kgMen,CleanJerk,11
Rank: 4,LI Zhen,CHN,"Born: Jan 18, 1986",B.weight: 55.69,Group: A,1: -153,2: -153,3: 153,Total: 153,56kgMen,CleanJerk,11
Rank: 5,RI Kyong Sok,PRK,"Born: Aug 14, 1981",B.weight: 55.86,Group: A,1: -150,2: 150,3: -157,Total: 150,56kgMen,CleanJerk,11
Rank: 6,BOUR Igor,MDA,"Born: Dec 18, 1984",B.weight: 55.67,Group: A,1: 149,2: -153,3: -153,Total: 149,56kgMen,CleanJerk,11
Rank: 7,WU Meijin,CHN,"Born: Apr 25, 1980",B.weight: 55.53,Group: A,1: 145,2: -150,3: ---,Total: 145,56kgMen,CleanJerk,11
Rank: 8,AKRITIDIS Arthouros,GRE,"Born: Jan 02, 1986",B.weight: 55.42,Group: B,1: 135,2: 142,3: -144,Total: 142,56kgMen,CleanJerk,11
Rank: 9,MANEETONG Pongsak,THA,"Born: May 03, 1986",B.weight: 55.54,Group: A,1: 137,2: -142,3: 142,Total: 142,56kgMen,CleanJerk,11
Rank: 10,HANSAWONG Phaisan,THA,"Born: Oct 21, 1989",B.weight: 55.85,Group: B,1: 135,2: 140,3: 142,Total: 142,56kgMen,CleanJerk,11
Rank: 11,DZERBIANIOU Vitali,BLR,"Born: Aug 05, 1976",B.weight: 55.88,Group: A,1: -142,2: 142,3: -146,Total: 142,56kgMen,CleanJerk,11
Rank: 12,ARTUC Sedat,TUR,"Born: Jun 09, 1976",B.weight: 55.59,Group: A,1: -135,2: 135,3: 140,Total: 140,56kgMen,CleanJerk,11
Rank: 13,CASTRO Nelson,COL,"Born: Mar 29, 1974",B.weight: 55.61,Group: B,1: 135,2: -140,3: 140,Total: 140,56kgMen,CleanJerk,11
Rank: 14,SEKIKAWA Yasunobu,JPN,"Born: Mar 21, 1980",B.weight: 55.67,Group: B,1: 135,2: 138,3: -140,Total: 138,56kgMen,CleanJerk,11
Rank: 15,GRABUCEA Igor,MDA,"Born: Apr 29, 1976",B.weight: 55.68,Group: B,1: 130,2: 135,3: 138,Total: 138,56kgMen,CleanJerk,11
Rank: 16,LOPEZ AQUINO Marvin,ESA,"Born: Sep 14, 1980",B.weight: 55.92,Group: C,1: -135,2: 135,3: -138,Total: 135,56kgMen,CleanJerk,11
Rank: 17,ADAM Robert,HUN,"Born: Sep 15, 1982",B.weight: 55.78,Group: C,1: 125,2: 130,3: 133,Total: 133,56kgMen,CleanJerk,11
Rank: 18,MARCHAN Olivier,VEN,"Born: Apr 18, 1986",B.weight: 55.97,Group: B,1: 132,2: -141,3: -141,Total: 132,56kgMen,CleanJerk,11
Rank: 19,TSAI Sheng-Fen,TPE,"Born: Oct 27, 1984",B.weight: 55.90,Group: C,1: 123,2: 128,3: 131,Total: 131,56kgMen,CleanJerk,11
Rank: 20,MENG Wenjun,MAC,"Born: Jan 25, 1976",B.weight: 54.87,Group: C,1: 120,2: 125,3: 130,Total: 130,56kgMen,CleanJerk,11
Rank: 21,SAMUKASHVILI Zviadi,GEO,"Born: Nov 22, 1987",B.weight: 55.30,Group: C,1: 130,2: -135,3: -135,Total: 130,56kgMen,CleanJerk,11
Rank: 22,DELLINO Vito,ITA,"Born: Apr 16, 1982",B.weight: 55.83,Group: C,1: -130,2: 130,3: -135,Total: 130,56kgMen,CleanJerk,11
Rank: 23,MOLDODOSOV Sultan,KGZ,"Born: Aug 03, 1990",B.weight: 55.89,Group: C,1: 120,2: 125,3: 130,Total: 130,56kgMen,CleanJerk,11
Rank: 24,RUBINO Massimiliano,ITA,"Born: Sep 30, 1983",B.weight: 55.69,Group: C,1: 115,2: 120,3: -125,Total: 120,56kgMen,CleanJerk,11
Rank: 25,HANDURDYYEV Omarguly,TKM,"Born: Dec 17, 1988",B.weight: 55.68,Group: C,1: 115,2: -120,3: -120,Total: 115,56kgMen,CleanJerk,11
Rank: ---,MINGINFEL Manuel,FSM,"Born: Sep 28, 1978",B.weight: 55.75,Group: A,1: -148,2: -148,3: -148,Total: ---,56kgMen,CleanJerk,11
Rank: ---,HOANG Anh Tuan,VIE,"Born: Feb 12, 1985",B.weight: 55.90,Group: A,1: -154,2: -154,3: -154,Total: ---,56kgMen,CleanJerk,11
Rank: ---,YAMADA Masaharu,JPN,"Born: May 01, 1980",B.weight: 55.65,Group: B,1: -143,2: -143,3: -143,Total: ---,56kgMen,CleanJerk,11
Rank: ---,GUNTALI Matin,MAS,"Born: Jul 01, 1966",B.weight: 55.73,Group: C,1: -130,2: -132,3: -135,Total: ---,56kgMen,CleanJerk,11
Rank: 1,CHA Kum Chol,PRK,"Born: Jul 19, 1987",B.weight: 55.64,Group: A,Snatch: 128,CI&Jerk: 155,Total: 283,,56kgMen,Total,11
Rank: 2,LI Zhen,CHN,"Born: Jan 18, 1986",B.weight: 55.69,Group: A,Snatch: 130,CI&Jerk: 153,Total: 283,,56kgMen,Total,11
Rank: 3,IRAWAN Eko Yuli,INA,"Born: Jul 24, 1989",B.weight: 55.84,Group: A,Snatch: 124,CI&Jerk: 154,Total: 278,,56kgMen,Total,11
Rank: 4,ALVAREZ BOULET Sergio,CUB,"Born: Oct 11, 1979",B.weight: 55.90,Group: A,Snatch: 118,CI&Jerk: 156,Total: 274,,56kgMen,Total,11
Rank: 5,RI Kyong Sok,PRK,"Born: Aug 14, 1981",B.weight: 55.86,Group: A,Snatch: 122,CI&Jerk: 150,Total: 272,,56kgMen,Total,11
Rank: 6,BOUR Igor,MDA,"Born: Dec 18, 1984",B.weight: 55.67,Group: A,Snatch: 118,CI&Jerk: 149,Total: 267,,56kgMen,Total,11
Rank: 7,DZERBIANIOU Vitali,BLR,"Born: Aug 05, 1976",B.weight: 55.88,Group: A,Snatch: 125,CI&Jerk: 142,Total: 267,,56kgMen,Total,11
Rank: 8,WU Meijin,CHN,"Born: Apr 25, 1980",B.weight: 55.53,Group: A,Snatch: 120,CI&Jerk: 145,Total: 265,,56kgMen,Total,11
Rank: 9,ARTUC Sedat,TUR,"Born: Jun 09, 1976",B.weight: 55.59,Group: A,Snatch: 115,CI&Jerk: 140,Total: 255,,56kgMen,Total,11
Rank: 10,MANEETONG Pongsak,THA,"Born: May 03, 1986",B.weight: 55.54,Group: A,Snatch: 111,CI&Jerk: 142,Total: 253,,56kgMen,Total,11
Rank: 11,AKRITIDIS Arthouros,GRE,"Born: Jan 02, 1986",B.weight: 55.42,Group: B,Snatch: 110,CI&Jerk: 142,Total: 252,,56kgMen,Total,11
Rank: 12,GRABUCEA Igor,MDA,"Born: Apr 29, 1976",B.weight: 55.68,Group: B,Snatch: 114,CI&Jerk: 138,Total: 252,,56kgMen,Total,11
Rank: 13,CASTRO Nelson,COL,"Born: Mar 29, 1974",B.weight: 55.61,Group: B,Snatch: 110,CI&Jerk: 140,Total: 250,,56kgMen,Total,11
Rank: 14,SEKIKAWA Yasunobu,JPN,"Born: Mar 21, 1980",B.weight: 55.67,Group: B,Snatch: 112,CI&Jerk: 138,Total: 250,,56kgMen,Total,11
Rank: 15,HANSAWONG Phaisan,THA,"Born: Oct 21, 1989",B.weight: 55.85,Group: B,Snatch: 105,CI&Jerk: 142,Total: 247,,56kgMen,Total,11
Rank: 16,MARCHAN Olivier,VEN,"Born: Apr 18, 1986",B.weight: 55.97,Group: B,Snatch: 110,CI&Jerk: 132,Total: 242,,56kgMen,Total,11
Rank: 17,MENG Wenjun,MAC,"Born: Jan 25, 1976",B.weight: 54.87,Group: C,Snatch: 110,CI&Jerk: 130,Total: 240,,56kgMen,Total,11
Rank: 18,LOPEZ AQUINO Marvin,ESA,"Born: Sep 14, 1980",B.weight: 55.92,Group: C,Snatch: 105,CI&Jerk: 135,Total: 240,,56kgMen,Total,11
Rank: 19,ADAM Robert,HUN,"Born: Sep 15, 1982",B.weight: 55.78,Group: C,Snatch: 102,CI&Jerk: 133,Total: 235,,56kgMen,Total,11
Rank: 20,DELLINO Vito,ITA,"Born: Apr 16, 1982",B.weight: 55.83,Group: C,Snatch: 105,CI&Jerk: 130,Total: 235,,56kgMen,Total,11
