rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,BARNES Darren Lamar,USA,"Jan 20, 1994",55.93,A,103,108,110,110,56kgMen,Snatch,277,True
2,SERNA MENDOZA Jhon Jairo,COL,"Dec 03, 1994",55.98,A,105,109,-111,109,56kgMen,Snatch,277,True
3,GARCIA BRITO Luis Alberto,DOM,"Apr 19, 1995",55.22,A,99,102,-106,102,56kgMen,Snatch,277,True
4,DIAZ Maikol,VEN,"Nov 23, 1996",55.34,A,96,-100,-100,96,56kgMen,Snatch,277,True
5,MARQUEZ Carlos Alexandre,BRA,"Apr 24, 1995",51.00,A,-85,85,-90,85,56kgMen,Snatch,277,True
1,SERNA MENDOZA Jhon Jairo,COL,"Dec 03, 1994",55.98,A,135,140,144,144,56kgMen,CleanJerk,277,True
2,BARNES Darren Lamar,USA,"Jan 20, 1994",55.93,A,130,135,-140,135,56kgMen,CleanJerk,277,True
3,GARCIA BRITO Luis Alberto,DOM,"Apr 19, 1995",55.22,A,122,125,128,128,56kgMen,CleanJerk,277,True
4,MARQUEZ Carlos Alexandre,BRA,"Apr 24, 1995",51.00,A,-105,105,-110,105,56kgMen,CleanJerk,277,True
---,DIAZ Maikol,VEN,"Nov 23, 1996",55.34,A,-122,-123,-123,---,56kgMen,CleanJerk,277,True
1,SERNA MENDOZA Jhon Jairo,COL,"Dec 03, 1994",55.98,A,109,144,253,,56kgMen,Total,277,True
2,BARNES Darren Lamar,USA,"Jan 20, 1994",55.93,A,110,135,245,,56kgMen,Total,277,True
3,GARCIA BRITO Luis Alberto,DOM,"Apr 19, 1995",55.22,A,102,128,230,,56kgMen,Total,277,True
4,MARQUEZ Carlos Alexandre,BRA,"Apr 24, 1995",51.00,A,85,105,190,,56kgMen,Total,277,True
---,DIAZ Maikol,VEN,"Nov 23, 1996",55.34,A,96,---,---,,56kgMen,Total,277,True
1,MOSQUERA LOZANO Luis Javier,COL,"Mar 27, 1995",61.58,A,125,-129,129,129,62kgMen,Snatch,277,True
2,BARNES Darrel Lamont,USA,"Jan 20, 1994",61.64,A,113,-119,122,122,62kgMen,Snatch,277,True
3,MENDIETA Francisco,MEX,"Sep 09, 1994",61.40,A,-104,104,109,109,62kgMen,Snatch,277,True
4,MEDINA AGUILERA Maikol Yonaiker,VEN,"Nov 14, 1996",61.72,A,104,106,-110,106,62kgMen,Snatch,277,True
1,MOSQUERA LOZANO Luis Javier,COL,"Mar 27, 1995",61.58,A,150,-157,-157,150,62kgMen,CleanJerk,277,True
2,BARNES Darrel Lamont,USA,"Jan 20, 1994",61.64,A,142,-149,-149,142,62kgMen,CleanJerk,277,True
3,MEDINA AGUILERA Maikol Yonaiker,VEN,"Nov 14, 1996",61.72,A,-135,135,140,140,62kgMen,CleanJerk,277,True
4,MENDIETA Francisco,MEX,"Sep 09, 1994",61.40,A,130,-135,-135,130,62kgMen,CleanJerk,277,True
1,MOSQUERA LOZANO Luis Javier,COL,"Mar 27, 1995",61.58,A,129,150,279,,62kgMen,Total,277,True
2,BARNES Darrel Lamont,USA,"Jan 20, 1994",61.64,A,122,142,264,,62kgMen,Total,277,True
3,MEDINA AGUILERA Maikol Yonaiker,VEN,"Nov 14, 1996",61.72,A,106,140,246,,62kgMen,Total,277,True
4,MENDIETA Francisco,MEX,"Sep 09, 1994",61.40,A,109,130,239,,62kgMen,Total,277,True
1,MENA MORENO Jose Gavino,COL,"Mar 08, 1994",68.00,A,127,130,-142,130,69kgMen,Snatch,277,True
2,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Nov 10, 1995",67.82,A,120,-126,127,127,69kgMen,Snatch,277,True
3,RODRIGUEZ ALFONZO Jose Rafael,VEN,"Oct 29, 1995",68.50,A,121,-128,-128,121,69kgMen,Snatch,277,True
4,GOMES DOS SANTOS Jonatan,BRA,"Mar 01, 1996",68.17,A,-110,115,-121,115,69kgMen,Snatch,277,True
5,STOLLE Dominic Thomas,USA,"May 10, 1994",68.84,A,108,112,115,115,69kgMen,Snatch,277,True
6,FELSTEAD Thomas Connor,USA,"Jun 14, 1995",67.88,A,106,111,-115,111,69kgMen,Snatch,277,True
7,SOTO MONTECINO Eduardo Alexis,CHI,"Mar 25, 1995",68.51,A,108,-112,-112,108,69kgMen,Snatch,277,True
1,MENA MORENO Jose Gavino,COL,"Mar 08, 1994",68.00,A,160,-166,-176,160,69kgMen,CleanJerk,277,True
