rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,LI Zhen,CHN,"Jan 18, 1986",55.75,A,120,130.5,-135,130.5,56kgMen,Snatch,138,True
2,JI Hun-Min,KOR,"Mar 26, 1984",55.95,A,112.5,117.5,-120,117.5,56kgMen,Snatch,138,True
3,BILGIN Erol,TUR,"Feb 20, 1987",55.60,A,105,110,115,115,56kgMen,Snatch,138,True
4,ALAGOZ Adem,TUR,"Sep 20, 1984",55.75,A,95,100,105,105,56kgMen,Snatch,138,True
5,MARCHAN Olivier,VEN,"Apr 18, 1986",55.75,A,100,102.5,-105,102.5,56kgMen,Snatch,138,True
6,SAAD Ahmed Ahmed Mohamed,EGY,"Nov 01, 1986",55.85,A,95,100,-102.5,100,56kgMen,Snatch,138,True
7,TSAI Sheng-Fen,TPE,"Oct 27, 1984",55.90,A,95,100,-105,100,56kgMen,Snatch,138,True
8,SUDA Toshiyuki,JPN,"Nov 18, 1984",55.65,A,95,-100,-100,95,56kgMen,Snatch,138,True
9,CANTO Harvey,MEX,"Dec 02, 1984",54.55,A,90,-95,-95,90,56kgMen,Snatch,138,True
10,YAMAUCHI Bryce,USA,"Mar 26, 1985",55.45,A,90,-95,-95,90,56kgMen,Snatch,138,True
11,LASKER Felix,ISR,"Mar 19, 1984",55.65,A,85,-90,-90,85,56kgMen,Snatch,138,True
12,VASILIADES Constantine,AUS,"Apr 09, 1985",55.70,A,75,80,85,85,56kgMen,Snatch,138,True
1,LI Zhen,CHN,"Jan 18, 1986",55.75,A,142.5,-152.5,-152.5,142.5,56kgMen,CleanJerk,138,True
2,BILGIN Erol,TUR,"Feb 20, 1987",55.60,A,-135,135,-137.5,135,56kgMen,CleanJerk,138,True
3,JI Hun-Min,KOR,"Mar 26, 1984",55.95,A,132.5,-137.5,-137.5,132.5,56kgMen,CleanJerk,138,True
4,MARCHAN Olivier,VEN,"Apr 18, 1986",55.75,A,125,127.5,-130,127.5,56kgMen,CleanJerk,138,True
5,TSAI Sheng-Fen,TPE,"Oct 27, 1984",55.90,A,-127.5,127.5,-132.5,127.5,56kgMen,CleanJerk,138,True
6,SAAD Ahmed Ahmed Mohamed,EGY,"Nov 01, 1986",55.85,A,120,125,-130,125,56kgMen,CleanJerk,138,True
7,SUDA Toshiyuki,JPN,"Nov 18, 1984",55.65,A,117.5,122.5,-125,122.5,56kgMen,CleanJerk,138,True
8,ALAGOZ Adem,TUR,"Sep 20, 1984",55.75,A,115,120,-125,120,56kgMen,CleanJerk,138,True
9,YAMAUCHI Bryce,USA,"Mar 26, 1985",55.45,A,115,-122.5,-122.5,115,56kgMen,CleanJerk,138,True
10,LASKER Felix,ISR,"Mar 19, 1984",55.65,A,100,105,-117.5,105,56kgMen,CleanJerk,138,True
11,VASILIADES Constantine,AUS,"Apr 09, 1985",55.70,A,97.5,105,-112.5,105,56kgMen,CleanJerk,138,True
---,CANTO Harvey,MEX,"Dec 02, 1984",54.55,A,-117.5,-117.5,-117.5,---,56kgMen,CleanJerk,138,True
1,LI Zhen,CHN,"Jan 18, 1986",55.75,A,130.5,142.5,272.5,,56kgMen,Total,138,True
2,BILGIN Erol,TUR,"Feb 20, 1987",55.60,A,115,135,250,,56kgMen,Total,138,True
3,JI Hun-Min,KOR,"Mar 26, 1984",55.95,A,117.5,132.5,250,,56kgMen,Total,138,True
4,MARCHAN Olivier,VEN,"Apr 18, 1986",55.75,A,102.5,127.5,230,,56kgMen,Total,138,True
5,TSAI Sheng-Fen,TPE,"Oct 27, 1984",55.90,A,100,127.5,227.5,,56kgMen,Total,138,True
6,ALAGOZ Adem,TUR,"Sep 20, 1984",55.75,A,105,120,225,,56kgMen,Total,138,True
7,SAAD Ahmed Ahmed Mohamed,EGY,"Nov 01, 1986",55.85,A,100,125,225,,56kgMen,Total,138,True
8,SUDA Toshiyuki,JPN,"Nov 18, 1984",55.65,A,95,122.5,217.5,,56kgMen,Total,138,True
9,YAMAUCHI Bryce,USA,"Mar 26, 1985",55.45,A,90,115,205,,56kgMen,Total,138,True
10,LASKER Felix,ISR,"Mar 19, 1984",55.65,A,85,105,190,,56kgMen,Total,138,True
11,VASILIADES Constantine,AUS,"Apr 09, 1985",55.70,A,85,105,190,,56kgMen,Total,138,True
---,CANTO Harvey,MEX,"Dec 02, 1984",54.55,A,90,---,---,,56kgMen,Total,138,True
1,MICULESCU Ninel,ROU,"May 15, 1985",61.45,A,120,125,127.5,127.5,62kgMen,Snatch,138,True
2,LEE Se-Min,KOR,"Nov 19, 1985",61.95,A,117.5,125,127.5,127.5,62kgMen,Snatch,138,True
3,DU Binghao,CHN,"Jun 17, 1984",60.10,A,-117.5,117.5,122.5,122.5,62kgMen,Snatch,138,True
4,IVANOV Leonid,RUS,"Jun 01, 1984",61.30,A,115,120,122.5,122.5,62kgMen,Snatch,138,True
5,HUDAYBERGENOV Tolkunbek,TKM,"Jan 04, 1986",61.45,A,110,115,-117.5,115,62kgMen,Snatch,138,True
6,ZUKOWSKI Sebastian,POL,"Mar 20, 1984",61.75,A,110,115,-117.5,115,62kgMen,Snatch,138,True
7,MIHAYLOV Plamen,BUL,"Mar 08, 1986",61.60,A,112.5,-117.5,-117.5,112.5,62kgMen,Snatch,138,True
8,UECHI Katsuhiko,JPN,"Jan 18, 1986",61.75,A,-110,-110,110,110,62kgMen,Snatch,138,True
9,QERIMAJ Erkand,ALB,"Aug 10, 1988",61.85,A,110,-115,-115,110,62kgMen,Snatch,138,True
10,VELICIU Ioan Forin,ROU,"Aug 25, 1985",61.20,A,107.5,-112.5,-112.5,107.5,62kgMen,Snatch,138,True
11,WU Tsung-Ling,TPE,"Jan 20, 1986",61.65,A,105,-112.5,-112.5,105,62kgMen,Snatch,138,True
12,AVCI Abdurezzak,TUR,"Jan 08, 1984",61.95,A,100,105,-110,105,62kgMen,Snatch,138,True
13,LUNA-GRENIER Francis,CAN,"May 24, 1987",60.85,A,90,-95,95,95,62kgMen,Snatch,138,True
---,JOHNSON Derrick Rshone,USA,"Jan 06, 1985",61.50,A,-107.5,-107.5,-107.5,---,62kgMen,Snatch,138,True
---,KYRILLIDIS Dimitrios,GRE,"Mar 21, 1985",61.50,A,-112.5,-112.5,-112.5,---,62kgMen,Snatch,138,True
1,DU Binghao,CHN,"Jun 17, 1984",60.10,A,150,157.5,162.5,162.5,62kgMen,CleanJerk,138,True
2,LEE Se-Min,KOR,"Nov 19, 1985",61.95,A,142.5,147.5,152.5,152.5,62kgMen,CleanJerk,138,True
3,IVANOV Leonid,RUS,"Jun 01, 1984",61.30,A,145,150,-152.5,150,62kgMen,CleanJerk,138,True
4,MIHAYLOV Plamen,BUL,"Mar 08, 1986",61.60,A,145,150,-152.5,150,62kgMen,CleanJerk,138,True
5,QERIMAJ Erkand,ALB,"Aug 10, 1988",61.85,A,145,150,-152.5,150,62kgMen,CleanJerk,138,True
6,HUDAYBERGENOV Tolkunbek,TKM,"Jan 04, 1986",61.45,A,142.5,147.5,-150,147.5,62kgMen,CleanJerk,138,True
7,MICULESCU Ninel,ROU,"May 15, 1985",61.45,A,145,-147.5,---,145,62kgMen,CleanJerk,138,True
