rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,WIJOYO Surahmat Bin Suwoto,INA,"Born: May 11, 1988",B.weight: 55.70,Group: A,1: 112,2: -116,3: 116,Total: 116,56kgMen,Snatch,383
Rank: 2,PURKON Muhamad,INA,"Born: Apr 23, 1990",B.weight: 55.95,Group: A,1: -115,2: -115,3: 115,Total: 115,56kgMen,Snatch,383
Rank: 3,MUHAMMAD Azroy Hazalwafie,MAS,"Born: Apr 04, 1994",B.weight: 56.00,Group: A,1: 108,2: -113,3: 114,Total: 114,56kgMen,Snatch,383
Rank: 4,BOUHIJBHA Amine,TUN,"Born: Feb 28, 1996",B.weight: 55.95,Group: A,1: -108,2: 108,3: 113,Total: 113,56kgMen,Snatch,383
Rank: 5,ALBACHACHI Ali Ahmed Abd Ali,IRQ,"Born: Apr 23, 1994",B.weight: 55.70,Group: A,1: 105,2: 109,3: 111,Total: 111,56kgMen,Snatch,383
Rank: 6,SAHIN Muammer,TUR,"Born: Feb 05, 1994",B.weight: 56.00,Group: A,1: 105,2: -109,3: 110,Total: 110,56kgMen,Snatch,383
Rank: 7,ALSALEEM Seraj Abdulrahim M,KSA,"Born: Feb 10, 1996",B.weight: 55.70,Group: A,1: 106,2: -110,3: -110,Total: 106,56kgMen,Snatch,383
Rank: 8,HANDURDYYEV Osmanguly,TKM,"Born: May 11, 1994",B.weight: 55.75,Group: A,1: -90,2: 90,3: 95,Total: 95,56kgMen,Snatch,383
Rank: ---,KILIC Gokhan,TUR,"Born: Jan 06, 1988",B.weight: 55.90,Group: A,1: -108,2: -108,3: -109,Total: ---,56kgMen,Snatch,383
Rank: DSQ,ALIYEV Elmar,AZE,"Born: Mar 07, 1987",B.weight: 55.85,Group: A,1: -100,2: 100,3: 103,Total: ---,56kgMen,Snatch,383
Rank: 1,WIJOYO Surahmat Bin Suwoto,INA,"Born: May 11, 1988",B.weight: 55.70,Group: A,1: 140,2: 145,3: -151,Total: 145,56kgMen,CleanJerk,383
Rank: 2,PURKON Muhamad,INA,"Born: Apr 23, 1990",B.weight: 55.95,Group: A,1: 135,2: 141,3: -146,Total: 141,56kgMen,CleanJerk,383
Rank: 3,BOUHIJBHA Amine,TUN,"Born: Feb 28, 1996",B.weight: 55.95,Group: A,1: 138,2: -141,3: 141,Total: 141,56kgMen,CleanJerk,383
Rank: 4,MUHAMMAD Azroy Hazalwafie,MAS,"Born: Apr 04, 1994",B.weight: 56.00,Group: A,1: -135,2: 136,3: -141,Total: 136,56kgMen,CleanJerk,383
Rank: 5,ALSALEEM Seraj Abdulrahim M,KSA,"Born: Feb 10, 1996",B.weight: 55.70,Group: A,1: -135,2: 135,3: -145,Total: 135,56kgMen,CleanJerk,383
Rank: 6,SAHIN Muammer,TUR,"Born: Feb 05, 1994",B.weight: 56.00,Group: A,1: 120,2: -125,3: -125,Total: 120,56kgMen,CleanJerk,383
Rank: 7,HANDURDYYEV Osmanguly,TKM,"Born: May 11, 1994",B.weight: 55.75,Group: A,1: -115,2: -115,3: 115,Total: 115,56kgMen,CleanJerk,383
Rank: ---,ALBACHACHI Ali Ahmed Abd Ali,IRQ,"Born: Apr 23, 1994",B.weight: 55.70,Group: A,1: -135,2: -135,3: -135,Total: ---,56kgMen,CleanJerk,383
