rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,HIRAI Hayato,JPN,"Aug 08, 1994",60.50,A,114,120,124,124,61kgMen,Snatch,444,False
2,SON Igor,KAZ,"Nov 16, 1998",58.60,A,110,115,118,118,61kgMen,Snatch,444,False
3,OSHIDA Shin,JPN,"Jul 29, 1994",60.80,A,-115,115,-122,115,61kgMen,Snatch,444,False
4,CHONTEY Arli,KAZ,"Jul 01, 1992",57.60,A,110,113,115,115,61kgMen,Snatch,444,False
1,OSHIDA Shin,JPN,"Jul 29, 1994",60.80,A,142,149,-153,149,61kgMen,CleanJerk,444,False
2,SON Igor,KAZ,"Nov 16, 1998",58.60,A,137,145,149,149,61kgMen,CleanJerk,444,False
3,HIRAI Hayato,JPN,"Aug 08, 1994",60.50,A,144,-148,148,148,61kgMen,CleanJerk,444,False
4,CHONTEY Arli,KAZ,"Jul 01, 1992",57.60,A,130,-141,-141,130,61kgMen,CleanJerk,444,False
1,HIRAI Hayato,JPN,"Aug 08, 1994",60.50,A,124,148,272,,61kgMen,Total,444,False
2,SON Igor,KAZ,"Nov 16, 1998",58.60,A,118,149,267,,61kgMen,Total,444,False
3,OSHIDA Shin,JPN,"Jul 29, 1994",60.80,A,115,149,264,,61kgMen,Total,444,False
4,CHONTEY Arli,KAZ,"Jul 01, 1992",57.60,A,115,130,245,,61kgMen,Total,444,False
1,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",66.90,A,134,139,142,142,67kgMen,Snatch,444,False
2,KINGUE MATAM Bernardin Ledoux,FRA,"May 20, 1990",67.00,A,133,138,-140,138,67kgMen,Snatch,444,False
3,YOKUBOV Doston,UZB,"Apr 05, 1995",67.00,A,133,-138,138,138,67kgMen,Snatch,444,False
4,ILIE Ionut,ROU,"Jan 02, 1993",66.50,A,121,126,131,131,67kgMen,Snatch,444,False
5,KHARKI Farkhad,KAZ,"Apr 20, 1991",66.90,A,-125,125,130,130,67kgMen,Snatch,444,False
1,YOKUBOV Doston,UZB,"Apr 05, 1995",67.00,A,170,175,-185,175,67kgMen,CleanJerk,444,False
2,KINGUE MATAM Bernardin Ledoux,FRA,"May 20, 1990",67.00,A,-170,170,-174,170,67kgMen,CleanJerk,444,False
3,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",66.90,A,163,168,-171,168,67kgMen,CleanJerk,444,False
4,KHARKI Farkhad,KAZ,"Apr 20, 1991",66.90,A,155,160,165,165,67kgMen,CleanJerk,444,False
5,ILIE Ionut,ROU,"Jan 02, 1993",66.50,A,140,150,159,159,67kgMen,CleanJerk,444,False
1,YOKUBOV Doston,UZB,"Apr 05, 1995",67.00,A,138,175,313,,67kgMen,Total,444,False
2,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",66.90,A,142,168,310,,67kgMen,Total,444,False
3,KINGUE MATAM Bernardin Ledoux,FRA,"May 20, 1990",67.00,A,138,170,308,,67kgMen,Total,444,False
4,KHARKI Farkhad,KAZ,"Apr 20, 1991",66.90,A,130,165,295,,67kgMen,Total,444,False
5,ILIE Ionut,ROU,"Jan 02, 1993",66.50,A,131,159,290,,67kgMen,Total,444,False
1,LIKHARAD Vadzim,BLR,"Sep 06, 1993",72.90,A,140,145,150,150,73kgMen,Snatch,444,False
2,RAHIMOV Nijat,KAZ,"Aug 13, 1993",72.20,A,130,135,-138,135,73kgMen,Snatch,444,False
3,GEORGOULIS Dimitrios,GRE,"Sep 27, 1990",72.20,A,120,125,-130,125,73kgMen,Snatch,444,False
1,LIKHARAD Vadzim,BLR,"Sep 06, 1993",72.90,A,170,180,184,184,73kgMen,CleanJerk,444,False
2,GEORGOULIS Dimitrios,GRE,"Sep 27, 1990",72.20,A,152,158,-162,158,73kgMen,CleanJerk,444,False
3,RAHIMOV Nijat,KAZ,"Aug 13, 1993",72.20,A,141,---,---,141,73kgMen,CleanJerk,444,False
1,LIKHARAD Vadzim,BLR,"Sep 06, 1993",72.90,A,150,184,334,,73kgMen,Total,444,False
2,GEORGOULIS Dimitrios,GRE,"Sep 27, 1990",72.20,A,125,158,283,,73kgMen,Total,444,False
3,RAHIMOV Nijat,KAZ,"Aug 13, 1993",72.20,A,135,141,276,,73kgMen,Total,444,False
1,REJEPOV Rejepbay,TKM,"Feb 23, 1992",80.60,A,153,158,162,162,81kgMen,Snatch,444,False
2,KARAPETYAN Andranik,ARM,"Dec 15, 1995",80.80,A,-160,161,-174,161,81kgMen,Snatch,444,False
3,SUHAREVS Ritvars,LAT,"Jan 11, 1999",80.70,A,152,157,-161,157,81kgMen,Snatch,444,False
4,KONOTOP Ihor,UKR,"Jul 21, 1995",79.80,A,142,146,-150,146,81kgMen,Snatch,444,False
5,KAZOV Aidar,KAZ,"Feb 21, 1995",80.90,A,140,-145,145,145,81kgMen,Snatch,444,False
6,DU PLOOY Lyle William Henry,RSA,"Aug 02, 1988",80.90,A,115,120,125,125,81kgMen,Snatch,444,False
7,LE ROUX Matthew Brandon,RSA,"Jul 14, 1994",79.60,A,120,-125,125,125,81kgMen,Snatch,444,False
8,THARAPHAN Phacharamethi,THA,"Mar 12, 1998",79.60,A,115,-122,-125,115,81kgMen,Snatch,444,False
1,SUHAREVS Ritvars,LAT,"Jan 11, 1999",80.70,A,183,188,194,194,81kgMen,CleanJerk,444,False
2,REJEPOV Rejepbay,TKM,"Feb 23, 1992",80.60,A,184,189,192,192,81kgMen,CleanJerk,444,False
3,KAZOV Aidar,KAZ,"Feb 21, 1995",80.90,A,175,185,-190,185,81kgMen,CleanJerk,444,False
4,KARAPETYAN Andranik,ARM,"Dec 15, 1995",80.80,A,180,-186,-186,180,81kgMen,CleanJerk,444,False
5,KONOTOP Ihor,UKR,"Jul 21, 1995",79.80,A,175,-185,-185,175,81kgMen,CleanJerk,444,False
