rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,ULRIKE Zehner,GER,"Apr 27, 1977",47.70,A,0.0,0.0,0.0,50,48kgWomen,Snatch,51,True
---,HINTZE Janin,GER,"Dec 18, 1995",40.70,A,0.0,0.0,0.0,33,48kgWomen,Snatch,51,True
---,STARCKOVA Eva,CZE,"Aug 25, 1987",47.10,A,0.0,0.0,0.0,---,48kgWomen,Snatch,51,True
---,ULRIKE Zehner,GER,"Apr 27, 1977",47.70,A,0.0,0.0,0.0,64,48kgWomen,CleanJerk,51,True
---,HINTZE Janin,GER,"Dec 18, 1995",40.70,A,0.0,0.0,0.0,39,48kgWomen,CleanJerk,51,True
---,STARCKOVA Eva,CZE,"Aug 25, 1987",47.10,A,0.0,0.0,0.0,---,48kgWomen,CleanJerk,51,True
1,ULRIKE Zehner,GER,"Apr 27, 1977",47.70,A,50,64,114,,48kgWomen,Total,51,True
23,HINTZE Janin,GER,"Dec 18, 1995",40.70,A,33,39,72,,48kgWomen,Total,51,True
---,STARCKOVA Eva,CZE,"Aug 25, 1987",47.10,A,---,---,---,,48kgWomen,Total,51,True
---,HOLZAPFEL Gina,GER,"May 19, 1995",50.10,A,0.0,0.0,0.0,42,53kgWomen,Snatch,51,True
---,SHAIMAA GAMAL Maged Ismail,EGY,"Feb 12, 1994",52.80,A,0.0,0.0,0.0,68,53kgWomen,Snatch,51,True
---,CALVINO Joanne Elizabeth,GBR,"Aug 18, 1980",52.70,A,0.0,0.0,0.0,67,53kgWomen,Snatch,51,True
---,HOLZAPFEL Gina,GER,"May 19, 1995",50.10,A,0.0,0.0,0.0,55,53kgWomen,CleanJerk,51,True
---,SHAIMAA GAMAL Maged Ismail,EGY,"Feb 12, 1994",52.80,A,0.0,0.0,0.0,80,53kgWomen,CleanJerk,51,True
---,CALVINO Joanne Elizabeth,GBR,"Aug 18, 1980",52.70,A,0.0,0.0,0.0,87,53kgWomen,CleanJerk,51,True
1,CALVINO Joanne Elizabeth,GBR,"Aug 18, 1980",52.70,A,67,87,154,,53kgWomen,Total,51,True
2,SHAIMAA GAMAL Maged Ismail,EGY,"Feb 12, 1994",52.80,A,68,80,148,,53kgWomen,Total,51,True
3,HOLZAPFEL Gina,GER,"May 19, 1995",50.10,A,42,55,97,,53kgWomen,Total,51,True
