rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,LAZARO MAYKEL Ruiz Gasso,CUB,"Oct 12, 1984",55.70,A,112,116,118,118,56kgMen,Snatch,241,True
2,RADA RODRIGUEZ Sergio Armando,COL,"Jan 27, 1984",55.90,A,113,-117,117,117,56kgMen,Snatch,241,True
3,ROMERO Yasmani,CUB,"Sep 26, 1988",55.82,A,110,-114,-114,110,56kgMen,Snatch,241,True
4,BARRERA SANDOVAL Francisco Javier,CHI,"May 14, 1987",55.98,A,103,107,-111,107,56kgMen,Snatch,241,True
5,ROCAFUERTE BUENAIRE Enmanuel Enrique,ECU,"Aug 17, 1992",55.54,A,102,106,-108,106,56kgMen,Snatch,241,True
6,ZURITA VALLEJO Walter Freddy,ECU,"Nov 18, 1993",55.70,A,100,105,-109,105,56kgMen,Snatch,241,True
7,JOSEPH Edouard,HAI,"Dec 24, 1989",55.64,A,92,98,-101,98,56kgMen,Snatch,241,True
8,SABOYA FASABI Wilder,PER,"Jul 22, 1992",55.40,A,-95,95,-98,95,56kgMen,Snatch,241,True
9,ROJAS CONCHA Marcos Antonio,PER,"Jun 02, 1995",55.82,A,-95,95,-99,95,56kgMen,Snatch,241,True
10,CRUZ ESCOBAR Ramon Ernesto,ESA,"May 23, 1995",55.94,A,-95,-95,95,95,56kgMen,Snatch,241,True
11,VASQUEZ MENDOZA Orlando Antonio,NCA,"Mar 13, 1969",55.96,A,85,90,94,94,56kgMen,Snatch,241,True
12,SOTO Diego,CHI,"Jan 28, 1988",55.98,A,94,-98,-99,94,56kgMen,Snatch,241,True
13,GARCIA BRITO Luis Alberto,DOM,"Apr 19, 1995",53.20,A,-93,93,-97,93,56kgMen,Snatch,241,True
14,CARABALLO Ariel,PUR,"Oct 11, 1989",55.54,A,90,92,-95,92,56kgMen,Snatch,241,True
15,PRECIADO German,PAN,"Nov 03, 1976",55.76,A,-83,83,-88,83,56kgMen,Snatch,241,True
16,VASQUEZ MORALES Orlando Antonio,NCA,"Oct 28, 1997",54.44,A,70,-75,-75,70,56kgMen,Snatch,241,True
