rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,NAVRATIL Petr,CZE,"Mar 26, 1991",64.90,A,85,90,-92,90,69kgMen,Snatch,52,True
---,JAROS Daniel,AUT,"Jan 14, 1982",68.45,A,-75,75,80,80,69kgMen,Snatch,52,True
---,ROZA Adam,CZE,"Dec 11, 1989",67.75,A,-95,95,101,101,69kgMen,Snatch,52,True
---,SLABY Petr,CZE,"Nov 25, 1983",64.45,A,-100,102,-105,102,69kgMen,Snatch,52,True
---,NAVRATIL Petr,CZE,"Mar 26, 1991",64.90,A,105,109,-111,109,69kgMen,CleanJerk,52,True
---,JAROS Daniel,AUT,"Jan 14, 1982",68.45,A,90,95,-100,95,69kgMen,CleanJerk,52,True
---,ROZA Adam,CZE,"Dec 11, 1989",67.75,A,122,126,129,129,69kgMen,CleanJerk,52,True
---,SLABY Petr,CZE,"Nov 25, 1983",64.45,A,133,140,143,143,69kgMen,CleanJerk,52,True
1,SLABY Petr,CZE,"Nov 25, 1983",64.45,A,102,143,245,,69kgMen,Total,52,True
2,ROZA Adam,CZE,"Dec 11, 1989",67.75,A,101,129,230,,69kgMen,Total,52,True
3,NAVRATIL Petr,CZE,"Mar 26, 1991",64.90,A,90,109,199,,69kgMen,Total,52,True
4,JAROS Daniel,AUT,"Jan 14, 1982",68.45,A,80,95,175,,69kgMen,Total,52,True
---,HERAK Peter,SVK,"Dec 23, 1960",77.00,A,-91,91,93,93,77kgMen,Snatch,52,True
---,GRUBER Christian,AUT,"Sep 03, 1985",71.75,A,95,102,-105,102,77kgMen,Snatch,52,True
---,UNTERREINER Werner,AUT,"Jun 30, 1987",69.40,A,45,52,55,55,77kgMen,Snatch,52,True
---,HERAK Peter,SVK,"Dec 23, 1960",77.00,A,-105,105,107,107,77kgMen,CleanJerk,52,True
---,GRUBER Christian,AUT,"Sep 03, 1985",71.75,A,-110,110,-115,110,77kgMen,CleanJerk,52,True
---,UNTERREINER Werner,AUT,"Jun 30, 1987",69.40,A,57,62,66,66,77kgMen,CleanJerk,52,True
1,GRUBER Christian,AUT,"Sep 03, 1985",71.75,A,102,110,212,,77kgMen,Total,52,True
2,HERAK Peter,SVK,"Dec 23, 1960",77.00,A,93,107,200,,77kgMen,Total,52,True
3,UNTERREINER Werner,AUT,"Jun 30, 1987",69.40,A,55,66,121,,77kgMen,Total,52,True
---,DAUDA Miroslav,SVK,"Feb 07, 1989",81.00,A,108,112,-117,112,85kgMen,Snatch,52,True
---,FORSTER Philipp,AUT,"Feb 14, 1994",79.60,A,85,90,95,95,85kgMen,Snatch,52,True
---,HATALA Robert,SVK,"Jul 18, 1991",83.15,A,100,-105,-105,100,85kgMen,Snatch,52,True
---,TKAC Richard,SVK,"May 24, 1985",84.65,A,140,-145,148,148,85kgMen,Snatch,52,True
---,DAUDA Miroslav,SVK,"Feb 07, 1989",81.00,A,135,-140,-140,135,85kgMen,CleanJerk,52,True
---,FORSTER Philipp,AUT,"Feb 14, 1994",79.60,A,-110,-115,115,115,85kgMen,CleanJerk,52,True
---,HATALA Robert,SVK,"Jul 18, 1991",83.15,A,110,120,125,125,85kgMen,CleanJerk,52,True
---,TKAC Richard,SVK,"May 24, 1985",84.65,A,165,170,175,175,85kgMen,CleanJerk,52,True
1,TKAC Richard,SVK,"May 24, 1985",84.65,A,148,175,323,,85kgMen,Total,52,True
2,DAUDA Miroslav,SVK,"Feb 07, 1989",81.00,A,112,135,247,,85kgMen,Total,52,True
3,HATALA Robert,SVK,"Jul 18, 1991",83.15,A,100,125,225,,85kgMen,Total,52,True
4,FORSTER Philipp,AUT,"Feb 14, 1994",79.60,A,95,115,210,,85kgMen,Total,52,True
---,MASNICA Adam,SVK,"Sep 06, 1990",90.65,A,115,-120,-121,115,94kgMen,Snatch,52,True
---,TOMIC Igor,SRB,"Nov 06, 1987",88.00,A,115,120,-123,120,94kgMen,Snatch,52,True
---,TROLL Jurgen,AUT,"Dec 23, 1981",89.25,A,124,130,135,135,94kgMen,Snatch,52,True
---,ZILAVA Jakub,SVK,"May 13, 1994",90.70,A,100,-103,105,105,94kgMen,Snatch,52,True
