rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,POOX PERALTA Jose Manuel,MEX,"Mar 17, 2003",54.80,A,97,101,103,103,55kgMen,Snatch,568,False
2,ARTEAGA CASTILLO Jhony David,ECU,"Jul 29, 2001",54.85,A,-100,100,102,102,55kgMen,Snatch,568,False
3,ROCHE CINTRON Howard,PUR,"Aug 04, 1992",54.60,A,96,100,-104,100,55kgMen,Snatch,568,False
4,BARCO RANGEL Juan Antonio,MEX,"Nov 08, 2002",54.95,A,-95,-95,96,96,55kgMen,Snatch,568,False
1,POOX PERALTA Jose Manuel,MEX,"Mar 17, 2003",54.80,A,126,130,-135,130,55kgMen,CleanJerk,568,False
2,BARCO RANGEL Juan Antonio,MEX,"Nov 08, 2002",54.95,A,125,127,-131,127,55kgMen,CleanJerk,568,False
3,ROCHE CINTRON Howard,PUR,"Aug 04, 1992",54.60,A,115,122,126,126,55kgMen,CleanJerk,568,False
4,ARTEAGA CASTILLO Jhony David,ECU,"Jul 29, 2001",54.85,A,120,124,126,126,55kgMen,CleanJerk,568,False
1,POOX PERALTA Jose Manuel,MEX,"Mar 17, 2003",54.80,A,103,130,233,---,55kgMen,Total,568,False
2,ARTEAGA CASTILLO Jhony David,ECU,"Jul 29, 2001",54.85,A,102,126,228,---,55kgMen,Total,568,False
3,ROCHE CINTRON Howard,PUR,"Aug 04, 1992",54.60,A,100,126,226,---,55kgMen,Total,568,False
4,BARCO RANGEL Juan Antonio,MEX,"Nov 08, 2002",54.95,A,96,127,223,---,55kgMen,Total,568,False
1,MORRIS Hampton Miller,USA,"Feb 17, 2004",60.80,A,120,123,-126,123,61kgMen,Snatch,568,False
2,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",60.80,A,116,120,121,121,61kgMen,Snatch,568,False
3,DA SILVA Thiago Felix,BRA,"Dec 26, 2000",60.35,A,-120,-120,121,121,61kgMen,Snatch,568,False
4,BARDALEZ TUISIMA Luis David,PER,"Oct 03, 1995",60.90,A,117,-121,121,121,61kgMen,Snatch,568,False
5,CALDERON LICOURT Arley Lazaro,CUB,"Feb 26, 1999",60.95,A,120,-124,-124,120,61kgMen,Snatch,568,False
6,REISENAUER Brian James,USA,"Oct 25, 1988",60.60,A,117,120,-124,120,61kgMen,Snatch,568,False
7,GUEMEZ CEL Victor Badur,MEX,"Jun 23, 2000",60.85,A,117,-121,-121,117,61kgMen,Snatch,568,False
8,SIMARD Youri,CAN,"Jan 03, 2001",60.80,A,110,-115,-115,110,61kgMen,Snatch,568,False
1,MORRIS Hampton Miller,USA,"Feb 17, 2004",60.80,A,-158,158,-164,158,61kgMen,CleanJerk,568,False
2,CALDERON LICOURT Arley Lazaro,CUB,"Feb 26, 1999",60.95,A,-155,155,-162,155,61kgMen,CleanJerk,568,False
3,GUEMEZ CEL Victor Badur,MEX,"Jun 23, 2000",60.85,A,148,152,-155,152,61kgMen,CleanJerk,568,False
4,BARDALEZ TUISIMA Luis David,PER,"Oct 03, 1995",60.90,A,150,-154,-155,150,61kgMen,CleanJerk,568,False
5,DA SILVA Thiago Felix,BRA,"Dec 26, 2000",60.35,A,150,-154,-154,150,61kgMen,CleanJerk,568,False
6,SIMARD Youri,CAN,"Jan 03, 2001",60.80,A,135,142,-150,142,61kgMen,CleanJerk,568,False
7,REISENAUER Brian James,USA,"Oct 25, 1988",60.60,A,141,-144,-145,141,61kgMen,CleanJerk,568,False
8,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",60.80,A,140,-145,-145,140,61kgMen,CleanJerk,568,False
1,MORRIS Hampton Miller,USA,"Feb 17, 2004",60.80,A,123,158,281,---,61kgMen,Total,568,False
2,CALDERON LICOURT Arley Lazaro,CUB,"Feb 26, 1999",60.95,A,120,155,275,---,61kgMen,Total,568,False
3,BARDALEZ TUISIMA Luis David,PER,"Oct 03, 1995",60.90,A,121,150,271,---,61kgMen,Total,568,False
4,DA SILVA Thiago Felix,BRA,"Dec 26, 2000",60.35,A,121,150,271,---,61kgMen,Total,568,False
5,GUEMEZ CEL Victor Badur,MEX,"Jun 23, 2000",60.85,A,117,152,269,---,61kgMen,Total,568,False
6,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",60.80,A,121,140,261,---,61kgMen,Total,568,False
7,REISENAUER Brian James,USA,"Oct 25, 1988",60.60,A,120,141,261,---,61kgMen,Total,568,False
8,SIMARD Youri,CAN,"Jan 03, 2001",60.80,A,110,142,252,---,61kgMen,Total,568,False
1,VASQUEZ MORALES Orlando Antonio,NCA,"Oct 28, 1997",66.55,A,120,125,-130,125,67kgMen,Snatch,568,False
2,MONTOYA Vicente,MEX,"Apr 05, 1999",66.70,A,114,117,121,121,67kgMen,Snatch,568,False
3,RENTERIA CAAMANO Mateo,PER,"Oct 19, 2003",66.20,A,110,113,116,116,67kgMen,Snatch,568,False
4,LEYES Jonatan Martin,ARG,"May 12, 2001",66.75,A,107,-111,111,111,67kgMen,Snatch,568,False
5,RUIZ DIAZ Tobias Ali,ARG,"Feb 20, 2005",61.30,A,98,101,104,104,67kgMen,Snatch,568,False
6,FRANCA Federico,URU,"Feb 07, 1988",66.50,A,100,-106,-108,100,67kgMen,Snatch,568,False
1,VASQUEZ MORALES Orlando Antonio,NCA,"Oct 28, 1997",66.55,A,150,-154,154,154,67kgMen,CleanJerk,568,False
2,MONTOYA Vicente,MEX,"Apr 05, 1999",66.70,A,140,145,147,147,67kgMen,CleanJerk,568,False
3,RENTERIA CAAMANO Mateo,PER,"Oct 19, 2003",66.20,A,143,-146,146,146,67kgMen,CleanJerk,568,False
4,LEYES Jonatan Martin,ARG,"May 12, 2001",66.75,A,136,141,-144,141,67kgMen,CleanJerk,568,False
5,RUIZ DIAZ Tobias Ali,ARG,"Feb 20, 2005",61.30,A,125,130,135,135,67kgMen,CleanJerk,568,False
6,FRANCA Federico,URU,"Feb 07, 1988",66.50,A,117,-122,-125,117,67kgMen,CleanJerk,568,False
