rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,WANG Shin-Yuan,TPE,"Born: Jul 06, 1976",B.weight: 55.50,Group: A,1: 100,2: 105,3: 110,Total: 110,56kgMen,Snatch,314
Rank: 2,LANSKI Piotr,POL,"Born: Jun 06, 1976",B.weight: 55.80,Group: A,1: 95,2: -100,3: 102.5,Total: 102.5,56kgMen,Snatch,314
Rank: 1,WANG Shin-Yuan,TPE,"Born: Jul 06, 1976",B.weight: 55.50,Group: A,1: 130,2: 140,3: -150,Total: 140,56kgMen,CleanJerk,314
Rank: 2,LANSKI Piotr,POL,"Born: Jun 06, 1976",B.weight: 55.80,Group: A,1: 117.5,2: 125,3: -127.5,Total: 125,56kgMen,CleanJerk,314
Rank: 1,WANG Shin-Yuan,TPE,"Born: Jul 06, 1976",B.weight: 55.50,Group: A,Snatch: 110,CI&Jerk: 140,Total: 250,,56kgMen,Total,314
Rank: 2,LANSKI Piotr,POL,"Born: Jun 06, 1976",B.weight: 55.80,Group: A,Snatch: 102.5,CI&Jerk: 125,Total: 227.5,,56kgMen,Total,314
Rank: 1,YU Tingxiao,CHN,"Born: Feb 24, 1975",B.weight: 61.50,Group: A,1: 120,2: 130,3: -132.5,Total: 130,62kgMen,Snatch,314
Rank: 2,CHEN Po-Fu,TPE,"Born: Aug 08, 1977",B.weight: 62.00,Group: A,1: 110,2: 117.5,3: 120,Total: 120,62kgMen,Snatch,314
Rank: 3,SAKIMURA Koki,JPN,"Born: Feb 25, 1977",B.weight: 61.90,Group: A,1: -110,2: 110,3: -115,Total: 110,62kgMen,Snatch,314
Rank: 4,LOBACZ Marek,POL,"Born: Mar 06, 1974",B.weight: 62.00,Group: A,1: 110,2: -112.5,3: -112.5,Total: 110,62kgMen,Snatch,314
Rank: 5,DADASHOV Dadash,AZE,"Born: Aug 17, 1977",B.weight: 61.70,Group: A,1: 95,2: 100,3: 105,Total: 105,62kgMen,Snatch,314
Rank: 6,FORSELL Esa,FIN,"Born: Oct 07, 1980",B.weight: 60.80,Group: A,1: 80,2: 82.5,3: 85,Total: 85,62kgMen,Snatch,314
Rank: 1,YU Tingxiao,CHN,"Born: Feb 24, 1975",B.weight: 61.50,Group: A,1: 150,2: 160,3: -167.5,Total: 160,62kgMen,CleanJerk,314
Rank: 2,SAKIMURA Koki,JPN,"Born: Feb 25, 1977",B.weight: 61.90,Group: A,1: 140,2: 145,3: 147.5,Total: 147.5,62kgMen,CleanJerk,314
Rank: 3,CHEN Po-Fu,TPE,"Born: Aug 08, 1977",B.weight: 62.00,Group: A,1: 140,2: 145,3: -150,Total: 145,62kgMen,CleanJerk,314
Rank: 4,LOBACZ Marek,POL,"Born: Mar 06, 1974",B.weight: 62.00,Group: A,1: 140,2: -147.5,3: -150,Total: 140,62kgMen,CleanJerk,314
Rank: 5,DADASHOV Dadash,AZE,"Born: Aug 17, 1977",B.weight: 61.70,Group: A,1: 125,2: 130,3: -135,Total: 130,62kgMen,CleanJerk,314
Rank: 6,FORSELL Esa,FIN,"Born: Oct 07, 1980",B.weight: 60.80,Group: A,1: 97.5,2: 102.5,3: 105,Total: 105,62kgMen,CleanJerk,314
Rank: 1,YU Tingxiao,CHN,"Born: Feb 24, 1975",B.weight: 61.50,Group: A,Snatch: 130,CI&Jerk: 160,Total: 290,,62kgMen,Total,314
Rank: 2,CHEN Po-Fu,TPE,"Born: Aug 08, 1977",B.weight: 62.00,Group: A,Snatch: 120,CI&Jerk: 145,Total: 265,,62kgMen,Total,314
Rank: 3,SAKIMURA Koki,JPN,"Born: Feb 25, 1977",B.weight: 61.90,Group: A,Snatch: 110,CI&Jerk: 147.5,Total: 257.5,,62kgMen,Total,314
Rank: 4,LOBACZ Marek,POL,"Born: Mar 06, 1974",B.weight: 62.00,Group: A,Snatch: 110,CI&Jerk: 140,Total: 250,,62kgMen,Total,314
Rank: 5,DADASHOV Dadash,AZE,"Born: Aug 17, 1977",B.weight: 61.70,Group: A,Snatch: 105,CI&Jerk: 130,Total: 235,,62kgMen,Total,314
Rank: 6,FORSELL Esa,FIN,"Born: Oct 07, 1980",B.weight: 60.80,Group: A,Snatch: 85,CI&Jerk: 105,Total: 190,,62kgMen,Total,314
Rank: 1,WAN Jianghui,CHN,"Born: Jan 03, 1975",B.weight: 68.90,Group: A,1: 140,2: 150,3: 152.5,Total: 152.5,69kgMen,Snatch,314
Rank: 2,IGNATOVSKI Alexander,ISR,"Born: Feb 23, 1974",B.weight: 68.60,Group: A,1: 120,2: 125,3: 127.5,Total: 127.5,69kgMen,Snatch,314
Rank: 3,BARBOSA Morales Heriberto,COL,"Born: Mar 16, 1973",B.weight: 67.90,Group: A,1: 120,2: -125,3: 125,Total: 125,69kgMen,Snatch,314
Rank: 4,HSIEH Hsiao-Kai,TPE,"Born: Aug 21, 1978",B.weight: 67.90,Group: A,1: 112.5,2: 117.5,3: -120,Total: 117.5,69kgMen,Snatch,314
Rank: 5,SEPPALA Esa,FIN,"Born: Sep 16, 1980",B.weight: 66.00,Group: A,1: 92.5,2: -97.5,3: 100,Total: 100,69kgMen,Snatch,314
Rank: 6,NACHUM Amir,ISR,"Born: Sep 08, 1972",B.weight: 66.20,Group: A,1: 95,2: 100,3: -102.5,Total: 100,69kgMen,Snatch,314
Rank: 7,HILTUNEN Marko,FIN,"Born: Sep 06, 1979",B.weight: 68.40,Group: A,1: -95,2: 95,3: -100,Total: 95,69kgMen,Snatch,314
Rank: 1,WAN Jianghui,CHN,"Born: Jan 03, 1975",B.weight: 68.90,Group: A,1: 165,2: 175,3: 180,Total: 180,69kgMen,CleanJerk,314
Rank: 2,BARBOSA Morales Heriberto,COL,"Born: Mar 16, 1973",B.weight: 67.90,Group: A,1: 152.5,2: -157.5,3: 157.5,Total: 157.5,69kgMen,CleanJerk,314
Rank: 3,IGNATOVSKI Alexander,ISR,"Born: Feb 23, 1974",B.weight: 68.60,Group: A,1: 140,2: 150,3: 155,Total: 155,69kgMen,CleanJerk,314
Rank: 4,HSIEH Hsiao-Kai,TPE,"Born: Aug 21, 1978",B.weight: 67.90,Group: A,1: -150,2: 150,3: -160,Total: 150,69kgMen,CleanJerk,314
Rank: 5,NACHUM Amir,ISR,"Born: Sep 08, 1972",B.weight: 66.20,Group: A,1: 125,2: -130,3: -130,Total: 125,69kgMen,CleanJerk,314
