rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,PEDRAK Benjamin Ludovic Matthieu,FRA,"Nov 25, 1998",56.00,A,80,84,87,87,56kgMen,Snatch,304,True
1,PEDRAK Benjamin Ludovic Matthieu,FRA,"Nov 25, 1998",56.00,A,100,104,107,107,56kgMen,CleanJerk,304,True
1,PEDRAK Benjamin Ludovic Matthieu,FRA,"Nov 25, 1998",56.00,A,87,107,194,,56kgMen,Total,304,True
1,SOTIROV Hristo,BUL,"Sep 30, 1998",62.60,A,95,98,101,101,69kgMen,Snatch,304,True
1,SOTIROV Hristo,BUL,"Sep 30, 1998",62.60,A,115,120,124,124,69kgMen,CleanJerk,304,True
1,SOTIROV Hristo,BUL,"Sep 30, 1998",62.60,A,101,124,225,,69kgMen,Total,304,True
1,RAJIC Toni,BIH,"May 24, 1997",70.80,A,73,-77,-77,73,77kgMen,Snatch,304,True
1,RAJIC Toni,BIH,"May 24, 1997",70.80,A,98,-102,104,104,77kgMen,CleanJerk,304,True
1,RAJIC Toni,BIH,"May 24, 1997",70.80,A,73,104,177,,77kgMen,Total,304,True
1,SECKA Mario,AUT,"Nov 18, 1998",84.80,A,110,115,-118,115,85kgMen,Snatch,304,True
2,INJIC Marco,CRO,"Feb 06, 1998",81.60,A,80,85,88,88,85kgMen,Snatch,304,True
1,SECKA Mario,AUT,"Nov 18, 1998",84.80,A,-125,125,130,130,85kgMen,CleanJerk,304,True
2,INJIC Marco,CRO,"Feb 06, 1998",81.60,A,105,110,115,115,85kgMen,CleanJerk,304,True
1,SECKA Mario,AUT,"Nov 18, 1998",84.80,A,115,130,245,,85kgMen,Total,304,True
2,INJIC Marco,CRO,"Feb 06, 1998",81.60,A,88,115,203,,85kgMen,Total,304,True
1,MARTENSSON Anton Andreas,SWE,"Sep 19, 1998",90.40,A,-90,90,96,96,94kgMen,Snatch,304,True
1,MARTENSSON Anton Andreas,SWE,"Sep 19, 1998",90.40,A,120,125,128,128,94kgMen,CleanJerk,304,True
1,MARTENSSON Anton Andreas,SWE,"Sep 19, 1998",90.40,A,96,128,224,,94kgMen,Total,304,True
1,DAVILA SANSINENA Susana,ESP,"Feb 07, 1998",57.80,A,63,66,-70,66,58kgWomen,Snatch,304,True
1,DAVILA SANSINENA Susana,ESP,"Feb 07, 1998",57.80,A,80,-83,83,83,58kgWomen,CleanJerk,304,True
1,DAVILA SANSINENA Susana,ESP,"Feb 07, 1998",57.80,A,66,83,149,,58kgWomen,Total,304,True
1,PEPLOWSKA Aleksandra,POL,"Apr 13, 1998",60.30,A,75,78,-80,78,63kgWomen,Snatch,304,True
2,OTT Justine Myriam Jacqueline Joelle,FRA,"Nov 02, 1998",61.30,A,57,60,-63,60,63kgWomen,Snatch,304,True
3,LARSEN Jessie Sarah,DEN,"Oct 21, 1998",62.80,A,57,60,-62,60,63kgWomen,Snatch,304,True
1,PEPLOWSKA Aleksandra,POL,"Apr 13, 1998",60.30,A,-88,88,92,92,63kgWomen,CleanJerk,304,True
2,LARSEN Jessie Sarah,DEN,"Oct 21, 1998",62.80,A,75,78,80,80,63kgWomen,CleanJerk,304,True
3,OTT Justine Myriam Jacqueline Joelle,FRA,"Nov 02, 1998",61.30,A,72,75,-78,75,63kgWomen,CleanJerk,304,True
1,PEPLOWSKA Aleksandra,POL,"Apr 13, 1998",60.30,A,78,92,170,,63kgWomen,Total,304,True
2,LARSEN Jessie Sarah,DEN,"Oct 21, 1998",62.80,A,60,80,140,,63kgWomen,Total,304,True
3,OTT Justine Myriam Jacqueline Joelle,FRA,"Nov 02, 1998",61.30,A,60,75,135,,63kgWomen,Total,304,True
1,IVANOVA Dzhesika,BUL,"Oct 26, 1998",71.20,A,78,-81,81,81,+69kgWomen,Snatch,304,True
2,BUDISA Karmen,CRO,"Aug 14, 1998",74.60,A,40,-46,-46,40,+69kgWomen,Snatch,304,True
1,IVANOVA Dzhesika,BUL,"Oct 26, 1998",71.20,A,95,-100,100,100,+69kgWomen,CleanJerk,304,True
2,BUDISA Karmen,CRO,"Aug 14, 1998",74.60,A,50,-55,55,55,+69kgWomen,CleanJerk,304,True
1,IVANOVA Dzhesika,BUL,"Oct 26, 1998",71.20,A,81,100,181,,+69kgWomen,Total,304,True
2,BUDISA Karmen,CRO,"Aug 14, 1998",74.60,A,40,55,95,,+69kgWomen,Total,304,True
