rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,ENDARA CRIOLLO Alexis Javier,ECU,"Aug 05, 2005",47.80,A,79,81,83,83,49kgMen,Snatch,565,False
2,SEPULVEDA Luis,CHI,"Jan 01, 2008",48.75,A,55,61,64,64,49kgMen,Snatch,565,False
3,SILVA Crysthian,PER,"Aug 08, 2005",48.40,A,60,63,-66,63,49kgMen,Snatch,565,False
1,ENDARA CRIOLLO Alexis Javier,ECU,"Aug 05, 2005",47.80,A,95,102,-107,102,49kgMen,CleanJerk,565,False
2,SEPULVEDA Luis,CHI,"Jan 01, 2008",48.75,A,76,81,-84,81,49kgMen,CleanJerk,565,False
3,SILVA Crysthian,PER,"Aug 08, 2005",48.40,A,-78,78,-83,78,49kgMen,CleanJerk,565,False
1,ENDARA CRIOLLO Alexis Javier,ECU,"Aug 05, 2005",47.80,A,83,102,185,---,49kgMen,Total,565,False
2,SEPULVEDA Luis,CHI,"Jan 01, 2008",48.75,A,64,81,145,---,49kgMen,Total,565,False
3,SILVA Crysthian,PER,"Aug 08, 2005",48.40,A,63,78,141,---,49kgMen,Total,565,False
1,TORRES Benjamin,CHI,"Jul 23, 2005",54.70,A,90,95,97,97,55kgMen,Snatch,565,False
2,MEZA Domingo Francisco,ARG,"Dec 19, 2006",53.14,B,76,79,82,82,55kgMen,Snatch,565,False
3,INUMA Michael,PER,"May 22, 2006",54.00,A,78,81,-84,81,55kgMen,Snatch,565,False
1,TORRES Benjamin,CHI,"Jul 23, 2005",54.70,A,112,116,-119,116,55kgMen,CleanJerk,565,False
2,MEZA Domingo Francisco,ARG,"Dec 19, 2006",53.14,B,100,105,111,111,55kgMen,CleanJerk,565,False
3,INUMA Michael,PER,"May 22, 2006",54.00,A,102,107,-110,107,55kgMen,CleanJerk,565,False
1,TORRES Benjamin,CHI,"Jul 23, 2005",54.70,A,97,116,213,---,55kgMen,Total,565,False
2,MEZA Domingo Francisco,ARG,"Dec 19, 2006",53.14,B,82,111,193,---,55kgMen,Total,565,False
3,INUMA Michael,PER,"May 22, 2006",54.00,A,81,107,188,---,55kgMen,Total,565,False
1,ARANIS Benjamin,CHI,"Jan 01, 2005",59.88,B,92,96,100,100,61kgMen,Snatch,565,False
2,TAVARES DE OLIVEIRA Mateus,BRA,"Apr 25, 2005",60.22,B,95,-98,-101,95,61kgMen,Snatch,565,False
3,RUIZ DIAZ Tobias Ali,ARG,"Feb 20, 2005",59.60,A,92,95,-98,95,61kgMen,Snatch,565,False
4,FERNANDEZ Jose,PER,"Mar 08, 2007",60.06,B,73,-76,76,76,61kgMen,Snatch,565,False
1,RUIZ DIAZ Tobias Ali,ARG,"Feb 20, 2005",59.60,A,-121,121,-126,121,61kgMen,CleanJerk,565,False
2,ARANIS Benjamin,CHI,"Jan 01, 2005",59.88,B,114,118,120,120,61kgMen,CleanJerk,565,False
3,TAVARES DE OLIVEIRA Mateus,BRA,"Apr 25, 2005",60.22,B,110,-115,115,115,61kgMen,CleanJerk,565,False
4,FERNANDEZ Jose,PER,"Mar 08, 2007",60.06,B,90,95,-99,95,61kgMen,CleanJerk,565,False
1,ARANIS Benjamin,CHI,"Jan 01, 2005",59.88,B,100,120,220,---,61kgMen,Total,565,False
2,RUIZ DIAZ Tobias Ali,ARG,"Feb 20, 2005",59.60,A,95,121,216,---,61kgMen,Total,565,False
3,TAVARES DE OLIVEIRA Mateus,BRA,"Apr 25, 2005",60.22,B,95,115,210,---,61kgMen,Total,565,False
