rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,LOPEZ SANCHEZ Jesus Antonio,VEN,"Dec 17, 1984",61.70,A,-111,111,120,120,62kgMen,Snatch,165,True
2,ACOSTA Mauro Raul,URU,"Jan 31, 1989",60.50,A,82,86,-90,86,62kgMen,Snatch,165,True
1,LOPEZ SANCHEZ Jesus Antonio,VEN,"Dec 17, 1984",61.70,A,145,-150,150,150,62kgMen,CleanJerk,165,True
2,ACOSTA Mauro Raul,URU,"Jan 31, 1989",60.50,A,105,111,115,115,62kgMen,CleanJerk,165,True
1,LOPEZ SANCHEZ Jesus Antonio,VEN,"Dec 17, 1984",61.70,A,120,150,270,,62kgMen,Total,165,True
2,ACOSTA Mauro Raul,URU,"Jan 31, 1989",60.50,A,86,115,201,,62kgMen,Total,165,True
1,SANCHEZ RIVERO Junior Antonio,VEN,"Jun 01, 1989",67.00,A,130,135,141,141,69kgMen,Snatch,165,True
1,SANCHEZ RIVERO Junior Antonio,VEN,"Jun 01, 1989",67.00,A,160,165,-169,165,69kgMen,CleanJerk,165,True
1,SANCHEZ RIVERO Junior Antonio,VEN,"Jun 01, 1989",67.00,A,141,165,306,,69kgMen,Total,165,True
1,RUBIO RIVERO Israel Jose,VEN,"Jan 11, 1981",69.20,A,130,135,139,139,77kgMen,Snatch,165,True
2,GASPAR MACHADO Rafael,BRA,"May 18, 1990",70.60,A,110,115,-120,115,77kgMen,Snatch,165,True
1,RUBIO RIVERO Israel Jose,VEN,"Jan 11, 1981",69.20,A,160,-165,-165,160,77kgMen,CleanJerk,165,True
2,GASPAR MACHADO Rafael,BRA,"May 18, 1990",70.60,A,130,-140,140,140,77kgMen,CleanJerk,165,True
1,RUBIO RIVERO Israel Jose,VEN,"Jan 11, 1981",69.20,A,139,160,299,,77kgMen,Total,165,True
2,GASPAR MACHADO Rafael,BRA,"May 18, 1990",70.60,A,115,140,255,,77kgMen,Total,165,True
1,BALZA GARCIA Renson Rafael,VEN,"Aug 09, 1987",81.20,A,-145,145,150,150,85kgMen,Snatch,165,True
2,FLORES QUISHPE Ricardo Hernan,ECU,"Feb 18, 1987",78.10,A,132,137,140,140,85kgMen,Snatch,165,True
3,OCANDO Jose Leonardo,VEN,"Mar 17, 1986",78.90,A,-135,-138,138,138,85kgMen,Snatch,165,True
