rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,TULO Manueli,FIJ,"Mar 25, 1990",55.80,A,96,101,106,106,56kgMen,Snatch,83,True
2,IOANE Vaipava Nevo,ASA,"Apr 14, 1988",55.90,A,95,-100,-100,95,56kgMen,Snatch,83,True
3,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",55.90,A,-87,87,-95,87,56kgMen,Snatch,83,True
4,LAPUA Lapua Tuau,TUV,"Apr 15, 1991",55.80,A,81,86,-91,86,56kgMen,Snatch,83,True
5,GUINARES Lou,NZL,"Mar 18, 1990",55.60,A,85,-90,-90,85,56kgMen,Snatch,83,True
6,BARU Morea,PNG,"Apr 15, 1990",55.90,A,85,-90,-90,85,56kgMen,Snatch,83,True
7,BOE Toua Vai,PNG,"Nov 16, 1993",51.40,A,30,35,-40,35,56kgMen,Snatch,83,True
1,TULO Manueli,FIJ,"Mar 25, 1990",55.80,A,126,131,134,134,56kgMen,CleanJerk,83,True
2,IOANE Vaipava Nevo,ASA,"Apr 14, 1988",55.90,A,125,-128,-133,125,56kgMen,CleanJerk,83,True
3,GUINARES Lou,NZL,"Mar 18, 1990",55.60,A,108,112,116,116,56kgMen,CleanJerk,83,True
4,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",55.90,A,110,115,-120,115,56kgMen,CleanJerk,83,True
5,BARU Morea,PNG,"Apr 15, 1990",55.90,A,110,-115,115,115,56kgMen,CleanJerk,83,True
6,LAPUA Lapua Tuau,TUV,"Apr 15, 1991",55.80,A,102,106,-111,106,56kgMen,CleanJerk,83,True
7,BOE Toua Vai,PNG,"Nov 16, 1993",51.40,A,35,40,45,45,56kgMen,CleanJerk,83,True
1,TULO Manueli,FIJ,"Mar 25, 1990",55.80,A,106,134,240,,56kgMen,Total,83,True
2,IOANE Vaipava Nevo,ASA,"Apr 14, 1988",55.90,A,95,125,220,,56kgMen,Total,83,True
3,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",55.90,A,87,115,202,,56kgMen,Total,83,True
4,GUINARES Lou,NZL,"Mar 18, 1990",55.60,A,85,116,201,,56kgMen,Total,83,True
5,BARU Morea,PNG,"Apr 15, 1990",55.90,A,85,115,200,,56kgMen,Total,83,True
6,LAPUA Lapua Tuau,TUV,"Apr 15, 1991",55.80,A,86,106,192,,56kgMen,Total,83,True
7,BOE Toua Vai,PNG,"Nov 16, 1993",51.40,A,35,45,80,,56kgMen,Total,83,True
1,KOUM Koum Daniel,AUS,"May 27, 1985",62.00,A,110,-115,115,115,62kgMen,Snatch,83,True
2,MINGINFEL Manuel,FSM,"Sep 28, 1978",61.80,A,105,110,-115,110,62kgMen,Snatch,83,True
3,BE Vannara,AUS,"Feb 16, 1988",61.00,A,-102,102,-110,102,62kgMen,Snatch,83,True
4,GUINARES Ianne Ernesto Vergara,NZL,"Jan 12, 1988",61.20,A,-98,98,102,102,62kgMen,Snatch,83,True
5,TIKODELAIMATUKU Tui Moce,FIJ,"Dec 14, 1987",61.20,A,90,95,-98,95,62kgMen,Snatch,83,True
6,PATRIS Stevick,PLW,"Jan 17, 1991",61.30,A,90,-95,95,95,62kgMen,Snatch,83,True
7,HAUMILI Ioane,TUV,"Nov 23, 1988",61.30,A,85,90,-93,90,62kgMen,Snatch,83,True
8,ANDREWS Bill,FIJ,"Apr 03, 1992",61.10,A,80,-85,-85,80,62kgMen,Snatch,83,True
9,TAUFA Michael Elborn,TGA,"Feb 05, 1993",61.10,A,75,80,-85,80,62kgMen,Snatch,83,True
10,PESALELI Bob,SAM,"Feb 05, 1993",61.80,A,-80,80,-85,80,62kgMen,Snatch,83,True
1,MINGINFEL Manuel,FSM,"Sep 28, 1978",61.80,A,146,-151,-151,146,62kgMen,CleanJerk,83,True
2,KOUM Koum Daniel,AUS,"May 27, 1985",62.00,A,140,-146,146,146,62kgMen,CleanJerk,83,True
3,BE Vannara,AUS,"Feb 16, 1988",61.00,A,126,130,137,137,62kgMen,CleanJerk,83,True
4,GUINARES Ianne Ernesto Vergara,NZL,"Jan 12, 1988",61.20,A,-126,-126,126,126,62kgMen,CleanJerk,83,True
5,TIKODELAIMATUKU Tui Moce,FIJ,"Dec 14, 1987",61.20,A,115,120,121,121,62kgMen,CleanJerk,83,True
6,PATRIS Stevick,PLW,"Jan 17, 1991",61.30,A,-115,115,-120,115,62kgMen,CleanJerk,83,True
7,HAUMILI Ioane,TUV,"Nov 23, 1988",61.30,A,105,110,-113,110,62kgMen,CleanJerk,83,True
8,PESALELI Bob,SAM,"Feb 05, 1993",61.80,A,110,-115,-120,110,62kgMen,CleanJerk,83,True
9,ANDREWS Bill,FIJ,"Apr 03, 1992",61.10,A,105,-112,-112,105,62kgMen,CleanJerk,83,True
10,TAUFA Michael Elborn,TGA,"Feb 05, 1993",61.10,A,100,105,-110,105,62kgMen,CleanJerk,83,True
1,KOUM Koum Daniel,AUS,"May 27, 1985",62.00,A,115,146,261,,62kgMen,Total,83,True
2,MINGINFEL Manuel,FSM,"Sep 28, 1978",61.80,A,110,146,256,,62kgMen,Total,83,True
3,BE Vannara,AUS,"Feb 16, 1988",61.00,A,102,137,239,,62kgMen,Total,83,True
4,GUINARES Ianne Ernesto Vergara,NZL,"Jan 12, 1988",61.20,A,102,126,228,,62kgMen,Total,83,True
5,TIKODELAIMATUKU Tui Moce,FIJ,"Dec 14, 1987",61.20,A,95,121,216,,62kgMen,Total,83,True
6,PATRIS Stevick,PLW,"Jan 17, 1991",61.30,A,95,115,210,,62kgMen,Total,83,True
7,HAUMILI Ioane,TUV,"Nov 23, 1988",61.30,A,90,110,200,,62kgMen,Total,83,True
8,PESALELI Bob,SAM,"Feb 05, 1993",61.80,A,80,110,190,,62kgMen,Total,83,True
9,ANDREWS Bill,FIJ,"Apr 03, 1992",61.10,A,80,105,185,,62kgMen,Total,83,True
10,TAUFA Michael Elborn,TGA,"Feb 05, 1993",61.10,A,80,105,185,,62kgMen,Total,83,True
1,ETOUNDI Francois,AUS,"Oct 06, 1984",69.00,A,120,-125,125,125,69kgMen,Snatch,83,True
2,KARI Steven Kukuna,PNG,"May 13, 1993",68.00,A,105,112,116,116,69kgMen,Snatch,83,True
3,TOROMON Takenibeia,KIR,"Jan 29, 1992",68.80,A,100,-105,105,105,69kgMen,Snatch,83,True
4,MADSEN Mathew Fraser,NZL,"Dec 16, 1991",68.80,A,98,-102,-102,98,69kgMen,Snatch,83,True
5,TOOKE Teaeki,KIR,"Jul 25, 1994",68.60,A,90,-95,95,95,69kgMen,Snatch,83,True
6,SEUMANUTAFA Saina,ASA,"Apr 10, 1980",67.70,A,-88,90,-95,90,69kgMen,Snatch,83,True
7,WHARTON Langa,NRU,"Sep 17, 1992",68.50,A,85,-90,90,90,69kgMen,Snatch,83,True
8,TAWAI Tevita Wanono,FIJ,"Feb 26, 1992",65.80,A,85,-90,-90,85,69kgMen,Snatch,83,True
9,VILLANUEVA Dimitri,PLW,"Jul 14, 1994",66.00,A,65,-70,70,70,69kgMen,Snatch,83,True
10,JEKOPE Eroni Radua Kai,FIJ,"May 17, 1987",67.50,A,70,-80,-80,70,69kgMen,Snatch,83,True
1,ETOUNDI Francois,AUS,"Oct 06, 1984",69.00,A,150,------,------,150,69kgMen,CleanJerk,83,True
2,KARI Steven Kukuna,PNG,"May 13, 1993",68.00,A,135,144,-150,144,69kgMen,CleanJerk,83,True
3,TOROMON Takenibeia,KIR,"Jan 29, 1992",68.80,A,126,131,-140,131,69kgMen,CleanJerk,83,True
4,MADSEN Mathew Fraser,NZL,"Dec 16, 1991",68.80,A,125,130,-139,130,69kgMen,CleanJerk,83,True
5,SEUMANUTAFA Saina,ASA,"Apr 10, 1980",67.70,A,115,122,-128,122,69kgMen,CleanJerk,83,True
6,TAWAI Tevita Wanono,FIJ,"Feb 26, 1992",65.80,A,115,-120,120,120,69kgMen,CleanJerk,83,True
7,WHARTON Langa,NRU,"Sep 17, 1992",68.50,A,120,-130,-130,120,69kgMen,CleanJerk,83,True
8,TOOKE Teaeki,KIR,"Jul 25, 1994",68.60,A,-116,-116,116,116,69kgMen,CleanJerk,83,True
9,VILLANUEVA Dimitri,PLW,"Jul 14, 1994",66.00,A,85,90,-95,90,69kgMen,CleanJerk,83,True
10,JEKOPE Eroni Radua Kai,FIJ,"May 17, 1987",67.50,A,-90,90,-100,90,69kgMen,CleanJerk,83,True
1,ETOUNDI Francois,AUS,"Oct 06, 1984",69.00,A,125,150,275,,69kgMen,Total,83,True
2,KARI Steven Kukuna,PNG,"May 13, 1993",68.00,A,116,144,260,,69kgMen,Total,83,True
3,TOROMON Takenibeia,KIR,"Jan 29, 1992",68.80,A,105,131,236,,69kgMen,Total,83,True
4,MADSEN Mathew Fraser,NZL,"Dec 16, 1991",68.80,A,98,130,228,,69kgMen,Total,83,True
5,SEUMANUTAFA Saina,ASA,"Apr 10, 1980",67.70,A,90,122,212,,69kgMen,Total,83,True
6,TOOKE Teaeki,KIR,"Jul 25, 1994",68.60,A,95,116,211,,69kgMen,Total,83,True
7,WHARTON Langa,NRU,"Sep 17, 1992",68.50,A,90,120,210,,69kgMen,Total,83,True
8,TAWAI Tevita Wanono,FIJ,"Feb 26, 1992",65.80,A,85,120,205,,69kgMen,Total,83,True
9,VILLANUEVA Dimitri,PLW,"Jul 14, 1994",66.00,A,70,90,160,,69kgMen,Total,83,True
10,JEKOPE Eroni Radua Kai,FIJ,"May 17, 1987",67.50,A,70,90,160,,69kgMen,Total,83,True
1,TURNER Benjamin,AUS,"Jan 23, 1984",74.90,A,129,-134,-134,129,77kgMen,Snatch,83,True
2,COLE Cody,NZL,"May 28, 1990",75.30,A,117,-122,-122,117,77kgMen,Snatch,83,True
3,TAQUA Paula Peniasi,FIJ,"Oct 01, 1982",73.70,A,110,-116,116,116,77kgMen,Snatch,83,True
4,SYMON Caleb Jackson,NZL,"Dec 30, 1982",75.50,A,115,-121,-122,115,77kgMen,Snatch,83,True
5,FINAU Ilaniume,TGA,"May 09, 1986",73.30,A,105,-112,-112,105,77kgMen,Snatch,83,True
6,TATONGA Taubena,KIR,"Aug 23, 1990",76.80,A,100,-110,-110,100,77kgMen,Snatch,83,True
7,BOB Kabuati Silas,KIR,"Oct 19, 1994",73.80,A,85,90,-94,90,77kgMen,Snatch,83,True
8,LOCO Pauliasi Vasutoga,FIJ,"Dec 02, 1992",72.90,A,-87,87,-92,87,77kgMen,Snatch,83,True
9,FALMED Fidelis,FSM,"Dec 08, 1993",76.40,A,80,-86,86,86,77kgMen,Snatch,83,True
10,FAUSTINO Maverick T.,PLW,"Jul 23, 1994",76.30,A,75,80,-85,80,77kgMen,Snatch,83,True
1,TURNER Benjamin,AUS,"Jan 23, 1984",74.90,A,160,-171,-171,160,77kgMen,CleanJerk,83,True
2,COLE Cody,NZL,"May 28, 1990",75.30,A,150,154,-157,154,77kgMen,CleanJerk,83,True
3,SYMON Caleb Jackson,NZL,"Dec 30, 1982",75.50,A,147,153,-157,153,77kgMen,CleanJerk,83,True
4,TAQUA Paula Peniasi,FIJ,"Oct 01, 1982",73.70,A,130,-151,-158,130,77kgMen,CleanJerk,83,True
5,TATONGA Taubena,KIR,"Aug 23, 1990",76.80,A,120,130,-140,130,77kgMen,CleanJerk,83,True
6,FINAU Ilaniume,TGA,"May 09, 1986",73.30,A,-125,-125,125,125,77kgMen,CleanJerk,83,True
7,BOB Kabuati Silas,KIR,"Oct 19, 1994",73.80,A,110,-118,122,122,77kgMen,CleanJerk,83,True
8,LOCO Pauliasi Vasutoga,FIJ,"Dec 02, 1992",72.90,A,115,120,-125,120,77kgMen,CleanJerk,83,True
9,FALMED Fidelis,FSM,"Dec 08, 1993",76.40,A,-112,112,115,115,77kgMen,CleanJerk,83,True
10,FAUSTINO Maverick T.,PLW,"Jul 23, 1994",76.30,A,95,100,-102,100,77kgMen,CleanJerk,83,True
1,TURNER Benjamin,AUS,"Jan 23, 1984",74.90,A,129,160,289,,77kgMen,Total,83,True
2,COLE Cody,NZL,"May 28, 1990",75.30,A,117,154,271,,77kgMen,Total,83,True
