rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,NGUYEN Tran Anh Tuan,VIE,"Feb 22, 1998",55.54,A,-108,108,-111,108,56kgMen,Snatch,295,True
---,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",55.92,A,105,-110,110,110,56kgMen,Snatch,295,True
---,MANEA Robert Stefan,ROU,"Dec 09, 1997",55.73,A,103,-107,107,107,56kgMen,Snatch,295,True
---,KRAYDI Faouzi,TUN,"Apr 06, 1997",55.33,A,104,108,-110,108,56kgMen,Snatch,295,True
---,LAI Yung-En,TPE,"Feb 03, 1997",55.77,A,98,-102,-102,98,56kgMen,Snatch,295,True
---,AL-BADRI Karrar Hameed Zayed,IRQ,"Sep 03, 1998",55.24,A,88,93,-97,93,56kgMen,Snatch,295,True
---,VASQUEZ MORALES Orlando Antonio,NCA,"Oct 28, 1997",55.22,A,-82,82,87,87,56kgMen,Snatch,295,True
---,KATOATAU Ruben,KIR,"Feb 09, 1997",55.78,A,60,68,73,73,56kgMen,Snatch,295,True
---,DEKARUBE Rayvon,NRU,"Jul 18, 1998",55.23,A,55,60,65,65,56kgMen,Snatch,295,True
---,TBC Lalchhanhima,IND,"Mar 21, 1997",55.93,A,-103,-103,-103,---,56kgMen,Snatch,295,True
---,MENG Cheng,CHN,"Nov 18, 1997",55.81,A,120,-128,128,128,56kgMen,Snatch,295,True
---,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",55.78,A,-97,97,102,102,56kgMen,Snatch,295,True
---,NGUYEN Tran Anh Tuan,VIE,"Feb 22, 1998",55.54,A,135,-141,-141,135,56kgMen,CleanJerk,295,True
---,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",55.92,A,128,133,-136,133,56kgMen,CleanJerk,295,True
---,MANEA Robert Stefan,ROU,"Dec 09, 1997",55.73,A,131,-136,-136,131,56kgMen,CleanJerk,295,True
---,KRAYDI Faouzi,TUN,"Apr 06, 1997",55.33,A,127,-131,-131,127,56kgMen,CleanJerk,295,True
---,LAI Yung-En,TPE,"Feb 03, 1997",55.77,A,118,125,127,127,56kgMen,CleanJerk,295,True
---,AL-BADRI Karrar Hameed Zayed,IRQ,"Sep 03, 1998",55.24,A,117,121,-125,121,56kgMen,CleanJerk,295,True
---,VASQUEZ MORALES Orlando Antonio,NCA,"Oct 28, 1997",55.22,A,-102,102,-110,102,56kgMen,CleanJerk,295,True
---,KATOATAU Ruben,KIR,"Feb 09, 1997",55.78,A,95,100,103,103,56kgMen,CleanJerk,295,True
---,DEKARUBE Rayvon,NRU,"Jul 18, 1998",55.23,A,75,80,85,85,56kgMen,CleanJerk,295,True
---,TBC Lalchhanhima,IND,"Mar 21, 1997",55.93,A,---,---,---,---,56kgMen,CleanJerk,295,True
---,MENG Cheng,CHN,"Nov 18, 1997",55.81,A,140,155,-160,155,56kgMen,CleanJerk,295,True
---,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",55.78,A,117,121,123,123,56kgMen,CleanJerk,295,True
1,MENG Cheng,CHN,"Nov 18, 1997",55.81,A,128,155,283,,56kgMen,Total,295,True
2,NGUYEN Tran Anh Tuan,VIE,"Feb 22, 1998",55.54,A,108,135,243,,56kgMen,Total,295,True
3,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",55.92,A,110,133,243,,56kgMen,Total,295,True
4,MANEA Robert Stefan,ROU,"Dec 09, 1997",55.73,A,107,131,238,,56kgMen,Total,295,True
5,KRAYDI Faouzi,TUN,"Apr 06, 1997",55.33,A,108,127,235,,56kgMen,Total,295,True
6,LAI Yung-En,TPE,"Feb 03, 1997",55.77,A,98,127,225,,56kgMen,Total,295,True
7,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",55.78,A,102,123,225,,56kgMen,Total,295,True
8,AL-BADRI Karrar Hameed Zayed,IRQ,"Sep 03, 1998",55.24,A,93,121,214,,56kgMen,Total,295,True
9,VASQUEZ MORALES Orlando Antonio,NCA,"Oct 28, 1997",55.22,A,87,102,189,,56kgMen,Total,295,True
10,KATOATAU Ruben,KIR,"Feb 09, 1997",55.78,A,73,103,176,,56kgMen,Total,295,True
11,DEKARUBE Rayvon,NRU,"Jul 18, 1998",55.23,A,65,85,150,,56kgMen,Total,295,True
---,TBC Lalchhanhima,IND,"Mar 21, 1997",55.93,A,---,---,---,,56kgMen,Total,295,True
---,LOHIA Igo,PNG,"Sep 16, 1999",59.69,A,70,-75,75,75,62kgMen,Snatch,295,True
---,TAMAN Marcellus F.,FSM,"Sep 26, 1999",60.56,A,45,50,53,53,62kgMen,Snatch,295,True
---,TIRKISHOV Sohbet,TKM,"Jan 22, 1997",61.37,A,110,-115,115,115,62kgMen,Snatch,295,True
---,BRYLAK Pawel,POL,"Feb 10, 1997",61.93,A,105,109,-111,109,62kgMen,Snatch,295,True
---,RODRIGUEZ MUNOZ Oscar Damian,MEX,"May 23, 1997",61.73,A,100,105,-108,105,62kgMen,Snatch,295,True
---,GHIVARI Firdy,INA,"Jan 23, 1998",62.00,A,97,102,-106,102,62kgMen,Snatch,295,True
---,QAQA Poama,FIJ,"Mar 12, 1997",61.24,A,90,95,98,98,62kgMen,Snatch,295,True
---,SHABI Ahsaan Ali Alhadi,LBA,"Mar 22, 1997",60.09,A,85,90,95,95,62kgMen,Snatch,295,True
---,ZANNI Mirko,ITA,"Oct 16, 1997",61.69,A,115,120,-124,120,62kgMen,Snatch,295,True
---,MEEBOON Sakda,THA,"Jun 02, 1997",61.95,A,108,110,112,112,62kgMen,Snatch,295,True
