rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 54.80,Group: A,1: 105,2: -110,3: -110,Total: 105,55kgMen,Snatch,458
Rank: 2,VIVEROS SANCHEZ Hector Andres,COL,"Born: Nov 14, 2000",B.weight: 55.00,Group: A,1: 105,2: -109,3: -109,Total: 105,55kgMen,Snatch,458
Rank: 3,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Born: Sep 14, 2001",B.weight: 54.25,Group: A,1: 98,2: 102,3: -105,Total: 102,55kgMen,Snatch,458
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 54.80,Group: A,1: 130,2: 133,3: 136,Total: 136,55kgMen,CleanJerk,458
Rank: 2,VIVEROS SANCHEZ Hector Andres,COL,"Born: Nov 14, 2000",B.weight: 55.00,Group: A,1: -131,2: 131,3: 135,Total: 135,55kgMen,CleanJerk,458
Rank: 3,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Born: Sep 14, 2001",B.weight: 54.25,Group: A,1: 128,2: 131,3: -134,Total: 131,55kgMen,CleanJerk,458
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 54.80,Group: A,Snatch: 105,CI&Jerk: 136,Total: 241,,55kgMen,Total,458
Rank: 2,VIVEROS SANCHEZ Hector Andres,COL,"Born: Nov 14, 2000",B.weight: 55.00,Group: A,Snatch: 105,CI&Jerk: 135,Total: 240,,55kgMen,Total,458
Rank: 3,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Born: Sep 14, 2001",B.weight: 54.25,Group: A,Snatch: 102,CI&Jerk: 131,Total: 233,,55kgMen,Total,458
Rank: 1,VILLAR MANJARRES Estiven Jose,COL,"Born: Mar 12, 2001",B.weight: 60.50,Group: A,1: -115,2: 115,3: 121,Total: 121,61kgMen,Snatch,458
Rank: 2,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.35,Group: A,1: 113,2: 118,3: -122,Total: 118,61kgMen,Snatch,458
Rank: 3,ROJAS CONCHA Marcos Antonio,PER,"Born: Jun 02, 1995",B.weight: 60.60,Group: A,1: 105,2: 109,3: 112,Total: 112,61kgMen,Snatch,458
Rank: 1,ROJAS CONCHA Marcos Antonio,PER,"Born: Jun 02, 1995",B.weight: 60.60,Group: A,1: 140,2: 145,3: 148,Total: 148,61kgMen,CleanJerk,458
Rank: 2,VILLAR MANJARRES Estiven Jose,COL,"Born: Mar 12, 2001",B.weight: 60.50,Group: A,1: -145,2: -145,3: 145,Total: 145,61kgMen,CleanJerk,458
Rank: 3,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.35,Group: A,1: 132,2: -140,3: 141,Total: 141,61kgMen,CleanJerk,458
Rank: 1,VILLAR MANJARRES Estiven Jose,COL,"Born: Mar 12, 2001",B.weight: 60.50,Group: A,Snatch: 121,CI&Jerk: 145,Total: 266,,61kgMen,Total,458
