rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,PINEDA ZETA Edgar Ismael,GUA,"Aug 17, 1997",66.31,A,110,120,-125,120,67kgMen,Snatch,478,False
2,MARTINEZ CASTILLO Ronnier Zaed,PAN,"Dec 12, 2001",66.81,A,110,-113,-113,110,67kgMen,Snatch,478,False
1,PINEDA ZETA Edgar Ismael,GUA,"Aug 17, 1997",66.31,A,150,-160,-165,150,67kgMen,CleanJerk,478,False
2,MARTINEZ CASTILLO Ronnier Zaed,PAN,"Dec 12, 2001",66.81,A,135,-141,143,143,67kgMen,CleanJerk,478,False
1,PINEDA ZETA Edgar Ismael,GUA,"Aug 17, 1997",66.31,A,120,150,270,,67kgMen,Total,478,False
2,MARTINEZ CASTILLO Ronnier Zaed,PAN,"Dec 12, 2001",66.81,A,110,143,253,,67kgMen,Total,478,False
---,WAKELING Brandon Dean,AUS,"Feb 02, 1994",74.90,A,---,---,---,---,81kgMen,Snatch,478,False
---,WAKELING Brandon Dean,AUS,"Feb 02, 1994",74.90,A,---,---,---,---,81kgMen,CleanJerk,478,False
---,WAKELING Brandon Dean,AUS,"Feb 02, 1994",74.90,A,---,---,---,,81kgMen,Total,478,False
1,COOPER Travis Daniel,USA,"Jan 27, 1988",88.94,A,137,-141,-141,137,89kgMen,Snatch,478,False
1,COOPER Travis Daniel,USA,"Jan 27, 1988",88.94,A,173,179,-185,179,89kgMen,CleanJerk,478,False
1,COOPER Travis Daniel,USA,"Jan 27, 1988",88.94,A,137,179,316,,89kgMen,Total,478,False
1,MARTINEZ CASTILLO Mario Omar,PAN,"Feb 06, 1990",100.72,A,130,135,140,140,102kgMen,Snatch,478,False
2,DECRISTOFARO Anthony,USA,"Aug 13, 1991",100.49,A,132,136,-140,136,102kgMen,Snatch,478,False
3,TAATGEN Mike,CUR,"Apr 06, 1994",99.81,A,93,-98,98,98,102kgMen,Snatch,478,False
1,DECRISTOFARO Anthony,USA,"Aug 13, 1991",100.49,A,170,175,-182,175,102kgMen,CleanJerk,478,False
2,MARTINEZ CASTILLO Mario Omar,PAN,"Feb 06, 1990",100.72,A,160,170,-174,170,102kgMen,CleanJerk,478,False
3,TAATGEN Mike,CUR,"Apr 06, 1994",99.81,A,128,133,-140,133,102kgMen,CleanJerk,478,False
1,DECRISTOFARO Anthony,USA,"Aug 13, 1991",100.49,A,136,175,311,,102kgMen,Total,478,False
2,MARTINEZ CASTILLO Mario Omar,PAN,"Feb 06, 1990",100.72,A,140,170,310,,102kgMen,Total,478,False
3,TAATGEN Mike,CUR,"Apr 06, 1994",99.81,A,98,133,231,,102kgMen,Total,478,False
1,LEMUS CALANCHE Gilberto Antonio,GUA,"Feb 04, 1994",126.34,A,150,160,---,160,+109kgMen,Snatch,478,False
2,EVERETT Quinn,CAN,"Nov 22, 1992",148.54,A,150,-155,-155,150,+109kgMen,Snatch,478,False
1,EVERETT Quinn,CAN,"Nov 22, 1992",148.54,A,193,203,-210,203,+109kgMen,CleanJerk,478,False
2,LEMUS CALANCHE Gilberto Antonio,GUA,"Feb 04, 1994",126.34,A,-190,190,-200,190,+109kgMen,CleanJerk,478,False
1,EVERETT Quinn,CAN,"Nov 22, 1992",148.54,A,150,203,353,,+109kgMen,Total,478,False
2,LEMUS CALANCHE Gilberto Antonio,GUA,"Feb 04, 1994",126.34,A,160,190,350,,+109kgMen,Total,478,False
1,ZHANG Rong,CHN,"Oct 31, 1993",48.83,A,86,90,-92,90,49kgWomen,Snatch,478,False
2,REICHARDT Hayley Marie,USA,"Apr 27, 1999",48.88,A,75,-78,78,78,49kgWomen,Snatch,478,False
3,BRADDOCK Amanda Melissa,CAN,"Feb 10, 1989",48.81,A,-76,76,-79,76,49kgWomen,Snatch,478,False
1,ZHANG Rong,CHN,"Oct 31, 1993",48.83,A,105,-110,-110,105,49kgWomen,CleanJerk,478,False
2,REICHARDT Hayley Marie,USA,"Apr 27, 1999",48.88,A,99,-102,-102,99,49kgWomen,CleanJerk,478,False
3,BRADDOCK Amanda Melissa,CAN,"Feb 10, 1989",48.81,A,93,96,-99,96,49kgWomen,CleanJerk,478,False
1,ZHANG Rong,CHN,"Oct 31, 1993",48.83,A,90,105,195,,49kgWomen,Total,478,False
2,REICHARDT Hayley Marie,USA,"Apr 27, 1999",48.88,A,78,99,177,,49kgWomen,Total,478,False
3,BRADDOCK Amanda Melissa,CAN,"Feb 10, 1989",48.81,A,76,96,172,,49kgWomen,Total,478,False
1,ZHANG Wanqiong,CHN,"Jan 21, 1994",54.15,A,90,95,99,99,55kgWomen,Snatch,478,False
2,LI Yajun,CHN,"Apr 27, 1993",54.56,A,95,-98,-98,95,55kgWomen,Snatch,478,False
3,KAMINSKI Hannah,CAN,"Feb 13, 1994",54.97,A,-75,75,78,78,55kgWomen,Snatch,478,False
4,WRIGHT Sarah Elizabeth,USA,"Feb 04, 1992",54.13,A,72,74,76,76,55kgWomen,Snatch,478,False
5,BURGOS ORTIZ Lely Berlitt,PUR,"Jun 06, 1985",51.03,A,67,-71,71,71,55kgWomen,Snatch,478,False
6,CHULUUNBAATAR Nyamzul,MGL,"Jun 14, 1998",54.44,A,63,67,-70,67,55kgWomen,Snatch,478,False
7,BRAJSHORI Leonora,KOS,"Jul 19, 1985",54.37,A,-61,61,-64,61,55kgWomen,Snatch,478,False
8,KRZYSZTON Olga,GBR,"Apr 20, 1989",54.79,A,55,57,-59,57,55kgWomen,Snatch,478,False
