rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,GIA THANH Lai,VIE,"May 13, 1998",54.97,A,118,120,-123,120,55kgMen,Snatch,556,False
2,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.48,A,113,-117,119,119,55kgMen,Snatch,556,False
3,CHONTEY Arli,KAZ,"Jul 01, 1992",54.95,A,113,116,-118,116,55kgMen,Snatch,556,False
4,JR. AGAD Fernando,PHI,"Aug 08, 2002",54.88,A,-108,108,-112,108,55kgMen,Snatch,556,False
5,ADI NUGROHO Satrio,INA,"May 18, 2004",54.68,A,-107,107,-112,107,55kgMen,Snatch,556,False
6,ABDULLAH ANBAR AHMED M. Basel,YEM,"May 21, 2002",51.53,A,70,76,79,79,55kgMen,Snatch,556,False
7,NASOD Thy,LAO,"Aug 13, 2002",54.19,A,- 75,75,- 78,75,55kgMen,Snatch,556,False
1,CHONTEY Arli,KAZ,"Jul 01, 1992",54.95,A,137,140,144,144,55kgMen,CleanJerk,556,False
2,GIA THANH Lai,VIE,"May 13, 1998",54.97,A,142,-146,-146,142,55kgMen,CleanJerk,556,False
3,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.48,A,135,140,-145,140,55kgMen,CleanJerk,556,False
4,ADI NUGROHO Satrio,INA,"May 18, 2004",54.68,A,-136,138,-141,138,55kgMen,CleanJerk,556,False
5,JR. AGAD Fernando,PHI,"Aug 08, 2002",54.88,A,135,-139,-141,135,55kgMen,CleanJerk,556,False
6,ABDULLAH ANBAR AHMED M. Basel,YEM,"May 21, 2002",51.53,A,90,98,103,103,55kgMen,CleanJerk,556,False
7,NASOD Thy,LAO,"Aug 13, 2002",54.19,A,95,98,-102,98,55kgMen,CleanJerk,556,False
1,GIA THANH Lai,VIE,"May 13, 1998",54.97,A,120,142,262,---,55kgMen,Total,556,False
2,CHONTEY Arli,KAZ,"Jul 01, 1992",54.95,A,116,144,260,---,55kgMen,Total,556,False
3,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.48,A,119,140,259,---,55kgMen,Total,556,False
4,ADI NUGROHO Satrio,INA,"May 18, 2004",54.68,A,107,138,245,---,55kgMen,Total,556,False
5,JR. AGAD Fernando,PHI,"Aug 08, 2002",54.88,A,108,135,243,---,55kgMen,Total,556,False
6,ABDULLAH ANBAR AHMED M. Basel,YEM,"May 21, 2002",51.53,A,79,103,182,---,55kgMen,Total,556,False
7,NASOD Thy,LAO,"Aug 13, 2002",54.19,A,75,98,173,---,55kgMen,Total,556,False
1,JIA Xionghui,CHN,"Jan 20, 1998",60.74,A,135,140,-146,140,61kgMen,Snatch,556,False
2,TRAN ANH TUAN Nguyen,VIE,"Feb 22, 1998",60.65,A,126,132,134,134,61kgMen,Snatch,556,False
3,SAPUTRA Ricko,INA,"Jan 21, 2000",60.44,A,125,131,133,133,61kgMen,Snatch,556,False
4,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",60.71,A,116,120,124,124,61kgMen,Snatch,556,False
5,CHANAMBAM Rishikanta Singh,IND,"Jul 05, 1998",60.82,A,-117,117,120,120,61kgMen,Snatch,556,False
6,ASKARI Majid,IRI,"Nov 08, 1991",60.96,B,110,-117,117,117,61kgMen,Snatch,556,False
7,THIRUMURUGAN Madhavan,IND,"Dec 03, 2004",60.86,A,116,-120,-120,116,61kgMen,Snatch,556,False
8,MATKERIMOV Ihtiyor,TKM,"Apr 18, 1994",60.95,A,116,-119,-120,116,61kgMen,Snatch,556,False
9,ALIYEV Otepbergen,KAZ,"Sep 10, 2001",60.96,A,115,-121,-121,115,61kgMen,Snatch,556,False
10,ANIQ KASDAN Mohamad,MAS,"Jun 16, 2002",60.42,B,108,113,-117,113,61kgMen,Snatch,556,False
11,WANG Chu-Yang,TPE,"May 30, 2001",60.84,B,110,-115,-115,110,61kgMen,Snatch,556,False
12,MURATBEK UULU Ishimbek,KGZ,"Dec 10, 2001",60.57,B,108,-115,-115,108,61kgMen,Snatch,556,False
13,KALITIT Ali,KSA,"Nov 19, 2005",59.92,B,96,100,-105,100,61kgMen,Snatch,556,False
14,ABU BAKAR Nashrul,BRU,"Sep 20, 1995",60.83,B,92,96,100,100,61kgMen,Snatch,556,False
---,TAN Chi-Chung,TPE,"Feb 24, 1990",60.77,B,-110,-110,-110,---,61kgMen,Snatch,556,False
1,TRAN ANH TUAN Nguyen,VIE,"Feb 22, 1998",60.65,A,156,161,-164,161,61kgMen,CleanJerk,556,False
2,ANIQ KASDAN Mohamad,MAS,"Jun 16, 2002",60.42,B,143,150,160,160,61kgMen,CleanJerk,556,False
3,SAPUTRA Ricko,INA,"Jan 21, 2000",60.44,A,158,-164,-164,158,61kgMen,CleanJerk,556,False
4,JIA Xionghui,CHN,"Jan 20, 1998",60.74,A,147,-156,156,156,61kgMen,CleanJerk,556,False
5,CHANAMBAM Rishikanta Singh,IND,"Jul 05, 1998",60.82,A,147,-151,151,151,61kgMen,CleanJerk,556,False
6,MURATBEK UULU Ishimbek,KGZ,"Dec 10, 2001",60.57,B,142,-150,150,150,61kgMen,CleanJerk,556,False
7,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",60.71,A,148,-155,-155,148,61kgMen,CleanJerk,556,False
8,THIRUMURUGAN Madhavan,IND,"Dec 03, 2004",60.86,A,140,144,147,147,61kgMen,CleanJerk,556,False
9,ALIYEV Otepbergen,KAZ,"Sep 10, 2001",60.96,A,145,-150,-150,145,61kgMen,CleanJerk,556,False
10,MATKERIMOV Ihtiyor,TKM,"Apr 18, 1994",60.95,A,140,-145,-145,140,61kgMen,CleanJerk,556,False
11,TAN Chi-Chung,TPE,"Feb 24, 1990",60.77,B,135,-141,-141,135,61kgMen,CleanJerk,556,False
12,ASKARI Majid,IRI,"Nov 08, 1991",60.96,B,126,132,-140,132,61kgMen,CleanJerk,556,False
13,WANG Chu-Yang,TPE,"May 30, 2001",60.84,B,-130,130,-135,130,61kgMen,CleanJerk,556,False
14,KALITIT Ali,KSA,"Nov 19, 2005",59.92,B,116,121,125,125,61kgMen,CleanJerk,556,False
15,ABU BAKAR Nashrul,BRU,"Sep 20, 1995",60.83,B,123,-127,-128,123,61kgMen,CleanJerk,556,False
1,JIA Xionghui,CHN,"Jan 20, 1998",60.74,A,140,156,296,---,61kgMen,Total,556,False
2,TRAN ANH TUAN Nguyen,VIE,"Feb 22, 1998",60.65,A,134,161,295,---,61kgMen,Total,556,False
3,SAPUTRA Ricko,INA,"Jan 21, 2000",60.44,A,133,158,291,---,61kgMen,Total,556,False
4,ANIQ KASDAN Mohamad,MAS,"Jun 16, 2002",60.42,B,113,160,273,---,61kgMen,Total,556,False
5,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",60.71,A,124,148,272,---,61kgMen,Total,556,False
6,CHANAMBAM Rishikanta Singh,IND,"Jul 05, 1998",60.82,A,120,151,271,---,61kgMen,Total,556,False
7,THIRUMURUGAN Madhavan,IND,"Dec 03, 2004",60.86,A,116,147,263,---,61kgMen,Total,556,False
8,ALIYEV Otepbergen,KAZ,"Sep 10, 2001",60.96,A,115,145,260,---,61kgMen,Total,556,False
9,MURATBEK UULU Ishimbek,KGZ,"Dec 10, 2001",60.57,B,108,150,258,---,61kgMen,Total,556,False
10,MATKERIMOV Ihtiyor,TKM,"Apr 18, 1994",60.95,A,116,140,256,---,61kgMen,Total,556,False
11,ASKARI Majid,IRI,"Nov 08, 1991",60.96,B,117,132,249,---,61kgMen,Total,556,False
12,WANG Chu-Yang,TPE,"May 30, 2001",60.84,B,110,130,240,---,61kgMen,Total,556,False
13,KALITIT Ali,KSA,"Nov 19, 2005",59.92,B,100,125,225,---,61kgMen,Total,556,False
14,ABU BAKAR Nashrul,BRU,"Sep 20, 1995",60.83,B,100,123,223,---,61kgMen,Total,556,False
---,TAN Chi-Chung,TPE,"Feb 24, 1990",60.77,B,---,135,---,---,61kgMen,Total,556,False
1,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",66.92,A,134,-138,138,138,67kgMen,Snatch,556,False
2,YASIN Mohammad,INA,"Jan 18, 2000",66.51,A,132,-136,137,137,67kgMen,Snatch,556,False
3,DOUNGSRI Anucha,THA,"Sep 09, 1998",66.08,A,-133,133,136,136,67kgMen,Snatch,556,False
4,SAVELYEV Anatoliy,KAZ,"Jan 06, 2000",66.93,A,125,130,135,135,67kgMen,Snatch,556,False
5,AZNIL BIDIN Muhamad,MAS,"Jun 04, 1994",64.63,A,125,130,-135,130,67kgMen,Snatch,556,False
6,YAGMYROV Hydyrberdi,TKM,"May 26, 2001",66.99,A,126,130,-133,130,67kgMen,Snatch,556,False
7,MARKIO Tario,IND,"Jan 01, 2004",66.94,A,123,-126,-126,123,67kgMen,Snatch,556,False
8,CHOI Hanju,KOR,"Jul 23, 2001",66.41,A,112,116,-120,116,67kgMen,Snatch,556,False
9,LOY YI LIANG Kester,SGP,"Jan 23, 1998",66.42,A,107,-111,-111,107,67kgMen,Snatch,556,False
1,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",66.92,A,169,173,176,176,67kgMen,CleanJerk,556,False
2,YASIN Mohammad,INA,"Jan 18, 2000",66.51,A,160,166,-171,166,67kgMen,CleanJerk,556,False
3,DOUNGSRI Anucha,THA,"Sep 09, 1998",66.08,A,165,-168,-170,165,67kgMen,CleanJerk,556,False
4,SAVELYEV Anatoliy,KAZ,"Jan 06, 2000",66.93,A,160,164,-167,164,67kgMen,CleanJerk,556,False
5,AZNIL BIDIN Muhamad,MAS,"Jun 04, 1994",64.63,A,155,161,-167,161,67kgMen,CleanJerk,556,False
6,MARKIO Tario,IND,"Jan 01, 2004",66.94,A,154,158,-162,158,67kgMen,CleanJerk,556,False
7,CHOI Hanju,KOR,"Jul 23, 2001",66.41,A,140,147,151,151,67kgMen,CleanJerk,556,False
8,YAGMYROV Hydyrberdi,TKM,"May 26, 2001",66.99,A,150,-151,-156,150,67kgMen,CleanJerk,556,False
---,LOY YI LIANG Kester,SGP,"Jan 23, 1998",66.42,A,-133,-133,-133,---,67kgMen,CleanJerk,556,False
1,ERGASHEV Adkhamjon,UZB,"Mar 12, 1999",66.92,A,138,176,314,---,67kgMen,Total,556,False
2,YASIN Mohammad,INA,"Jan 18, 2000",66.51,A,137,166,303,---,67kgMen,Total,556,False
3,DOUNGSRI Anucha,THA,"Sep 09, 1998",66.08,A,136,165,301,---,67kgMen,Total,556,False
4,SAVELYEV Anatoliy,KAZ,"Jan 06, 2000",66.93,A,135,164,299,---,67kgMen,Total,556,False
5,AZNIL BIDIN Muhamad,MAS,"Jun 04, 1994",64.63,A,130,161,291,---,67kgMen,Total,556,False
6,MARKIO Tario,IND,"Jan 01, 2004",66.94,A,123,158,281,---,67kgMen,Total,556,False
7,YAGMYROV Hydyrberdi,TKM,"May 26, 2001",66.99,A,130,150,280,---,67kgMen,Total,556,False
8,CHOI Hanju,KOR,"Jul 23, 2001",66.41,A,116,151,267,---,67kgMen,Total,556,False
---,LOY YI LIANG Kester,SGP,"Jan 23, 1998",66.42,A,107,---,---,---,67kgMen,Total,556,False
1,JUNIANSYAH Rizki,INA,"Jun 17, 2003",72.59,A,147,152,-158,152,73kgMen,Snatch,556,False
2,XIANG Shulin,CHN,"Aug 27, 1999",71.89,A,138,143,-148,143,73kgMen,Snatch,556,False
3,YOKUBOV Doston,UZB,"Apr 05, 1995",72.75,A,135,138,140,140,73kgMen,Snatch,556,False
4,ALMAZYADI Nawaf Mohammed S,KSA,"Aug 19, 2000",69.55,A,133,137,139,139,73kgMen,Snatch,556,False
5,CHEN Wang-Heng,TPE,"Aug 05, 2001",72.10,A,130,-135,-136,130,73kgMen,Snatch,556,False
6,AITBAY Bexultan,KAZ,"Oct 06, 2002",72.92,A,120,-125,125,125,73kgMen,Snatch,556,False
1,YOKUBOV Doston,UZB,"Apr 05, 1995",72.75,A,176,182,-185,182,73kgMen,CleanJerk,556,False
2,XIANG Shulin,CHN,"Aug 27, 1999",71.89,A,178,-183,-183,178,73kgMen,CleanJerk,556,False
3,ALMAZYADI Nawaf Mohammed S,KSA,"Aug 19, 2000",69.55,A,163,170,-177,170,73kgMen,CleanJerk,556,False
4,AITBAY Bexultan,KAZ,"Oct 06, 2002",72.92,A,160,-170,-171,160,73kgMen,CleanJerk,556,False
5,CHEN Wang-Heng,TPE,"Aug 05, 2001",72.10,A,150,160,-165,160,73kgMen,CleanJerk,556,False
---,JUNIANSYAH Rizki,INA,"Jun 17, 2003",72.59,A,-186,-186,-186,---,73kgMen,CleanJerk,556,False
1,YOKUBOV Doston,UZB,"Apr 05, 1995",72.75,A,140,182,322,---,73kgMen,Total,556,False
2,XIANG Shulin,CHN,"Aug 27, 1999",71.89,A,143,178,321,---,73kgMen,Total,556,False
3,ALMAZYADI Nawaf Mohammed S,KSA,"Aug 19, 2000",69.55,A,139,170,309,---,73kgMen,Total,556,False
4,CHEN Wang-Heng,TPE,"Aug 05, 2001",72.10,A,130,160,290,---,73kgMen,Total,556,False
5,AITBAY Bexultan,KAZ,"Oct 06, 2002",72.92,A,125,160,285,---,73kgMen,Total,556,False
---,JUNIANSYAH Rizki,INA,"Jun 17, 2003",72.59,A,152,---,---,---,73kgMen,Total,556,False
1,LU Delin,CHN,"Aug 09, 1998",80.58,A,161,165,-170,165,81kgMen,Snatch,556,False
2,TOSHTEMIROV Mukhammadkodir,UZB,"Sep 17, 2001",80.66,A,154,-159,-160,154,81kgMen,Snatch,556,False
3,ERWIN ABDULLAH Rahmat,INA,"Oct 13, 2000",75.67,A,141,151,---,151,81kgMen,Snatch,556,False
4,CHUANG Sheng-Min,TPE,"Jul 10, 1998",79.70,A,145,-150,150,150,81kgMen,Snatch,556,False
5,BAUDARBEKOV Renat,KAZ,"May 23, 1995",80.98,A,140,-145,146,146,81kgMen,Snatch,556,False
6,TUKHTAEV Ogabek,UZB,"Jun 05, 2002",80.76,A,138,141,145,145,81kgMen,Snatch,556,False
7,TORAYEV Gaygysyz,TKM,"Apr 11, 2003",78.04,A,136,-140,142,142,81kgMen,Snatch,556,False
8,AJAYA BABU Valluri,IND,"Nov 25, 2004",80.62,B,132,-137,137,137,81kgMen,Snatch,556,False
