rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,KRUAITHONG Sinphet,THA,"Aug 22, 1995",55.87,A,111,116,-121,116,56kgMen,Snatch,275,True
2,NGUYEN Van Viet,VIE,"Mar 10, 1995",55.25,A,108,-113,-113,108,56kgMen,Snatch,275,True
3,LONG Decheng,CHN,"Jun 01, 1995",55.71,A,108,-113,-113,108,56kgMen,Snatch,275,True
4,CHETIA Apurba,IND,"May 06, 1994",55.61,A,100,105,-108,105,56kgMen,Snatch,275,True
5,JON Ho Gyong,PRK,"Jun 14, 1994",55.75,A,105,-110,-110,105,56kgMen,Snatch,275,True
6,OSHIDA Shin,JPN,"Jul 29, 1994",55.63,A,- 97,97,100,100,56kgMen,Snatch,275,True
7,MINGMOON Witoon,THA,"Feb 10, 1996",55.45,A,- 95,95,99,99,56kgMen,Snatch,275,True
8,GUO Ding-Nan,TPE,"Jul 12, 1994",56.00,B,95,98,-100,98,56kgMen,Snatch,275,True
9,ASLANOV Ruzimurod,UZB,"Feb 01, 1995",55.16,B,93,97,-100,97,56kgMen,Snatch,275,True
10,CHI Ping-Wen,TPE,"Nov 23, 1995",55.76,B,88,92,- 95,92,56kgMen,Snatch,275,True
11,YULDASHEV Mashkhurbek,UZB,"Feb 17, 1997",52.13,B,87,- 91,- 91,87,56kgMen,Snatch,275,True
12,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",51.15,B,- 75,75,80,80,56kgMen,Snatch,275,True
1,LONG Decheng,CHN,"Jun 01, 1995",55.71,A,135,148,153,153,56kgMen,CleanJerk,275,True
2,MINGMOON Witoon,THA,"Feb 10, 1996",55.45,A,135,139,141,141,56kgMen,CleanJerk,275,True
3,KRUAITHONG Sinphet,THA,"Aug 22, 1995",55.87,A,-140,140,-149,140,56kgMen,CleanJerk,275,True
4,JON Ho Gyong,PRK,"Jun 14, 1994",55.75,A,-133,133,135,135,56kgMen,CleanJerk,275,True
5,NGUYEN Van Viet,VIE,"Mar 10, 1995",55.25,A,130,-134,-134,130,56kgMen,CleanJerk,275,True
6,CHETIA Apurba,IND,"May 06, 1994",55.61,A,-128,128,-134,128,56kgMen,CleanJerk,275,True
7,OSHIDA Shin,JPN,"Jul 29, 1994",55.63,A,122,127,-129,127,56kgMen,CleanJerk,275,True
