rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,JEREMY Lalrinnunga,IND,"Oct 26, 2002",55.70,A,100,106,109,109,56kgMen,Snatch,393,True
2,ZAKHUMA,IND,"Apr 01, 2001",55.54,A,-95,95,-100,95,56kgMen,Snatch,393,True
3,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",55.23,A,75,80,-84,80,56kgMen,Snatch,393,True
1,JEREMY Lalrinnunga,IND,"Oct 26, 2002",55.70,A,126,131,-136,131,56kgMen,CleanJerk,393,True
2,ZAKHUMA,IND,"Apr 01, 2001",55.54,A,115,120,-125,120,56kgMen,CleanJerk,393,True
3,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",55.23,A,97,98,-110,98,56kgMen,CleanJerk,393,True
1,JEREMY Lalrinnunga,IND,"Oct 26, 2002",55.70,A,109,131,240,,56kgMen,Total,393,True
2,ZAKHUMA,IND,"Apr 01, 2001",55.54,A,95,120,215,,56kgMen,Total,393,True
3,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",55.23,A,80,98,178,,56kgMen,Total,393,True
1,MUTHUPANDI Raja,IND,"Jan 12, 2000",61.81,A,110,-114,-114,110,62kgMen,Snatch,393,True
2,MOSES Ezekiel,NRU,"Jul 02, 2001",61.34,B,-85,90,95,95,62kgMen,Snatch,393,True
3,EICHMANN Matthew,AUS,"Sep 12, 2000",61.91,B,78,81,84,84,62kgMen,Snatch,393,True
4,AKWEI David,GHA,"Nov 29, 2000",61.58,B,78,-82,82,82,62kgMen,Snatch,393,True
5,DAVIS Kaia,NIU,"Mar 28, 2004",60.28,B,50,55,-60,55,62kgMen,Snatch,393,True
1,MUTHUPANDI Raja,IND,"Jan 12, 2000",61.81,A,142,147,150,150,62kgMen,CleanJerk,393,True
2,MOSES Ezekiel,NRU,"Jul 02, 2001",61.34,B,120,-125,-125,120,62kgMen,CleanJerk,393,True
3,AKWEI David,GHA,"Nov 29, 2000",61.58,B,105,108,115,115,62kgMen,CleanJerk,393,True
4,EICHMANN Matthew,AUS,"Sep 12, 2000",61.91,B,96,100,104,104,62kgMen,CleanJerk,393,True
5,DAVIS Kaia,NIU,"Mar 28, 2004",60.28,B,67,70,75,75,62kgMen,CleanJerk,393,True
1,MUTHUPANDI Raja,IND,"Jan 12, 2000",61.81,A,110,150,260,,62kgMen,Total,393,True
2,MOSES Ezekiel,NRU,"Jul 02, 2001",61.34,B,95,120,215,,62kgMen,Total,393,True
3,AKWEI David,GHA,"Nov 29, 2000",61.58,B,82,115,197,,62kgMen,Total,393,True
4,EICHMANN Matthew,AUS,"Sep 12, 2000",61.91,B,84,104,188,,62kgMen,Total,393,True
5,DAVIS Kaia,NIU,"Mar 28, 2004",60.28,B,55,75,130,,62kgMen,Total,393,True
1,DEEPAK Lather,IND,"Mar 25, 2000",68.59,A,133,138,-140,138,69kgMen,Snatch,393,True
2,PANDOO Dinesh Jevin,MRI,"Feb 25, 2001",68.94,B,98,-103,103,103,69kgMen,Snatch,393,True
3,DOGUAPE Larko,NRU,"Jul 05, 2000",67.73,B,-97,97,102,102,69kgMen,Snatch,393,True
4,LIM Tristan Yi Rong,SGP,"Jul 09, 2000",68.30,B,80,-85,85,85,69kgMen,Snatch,393,True
---,DAMCHES Matthew,AUS,"Sep 28, 2000",66.59,B,-87,-87,-87,---,69kgMen,Snatch,393,True
1,DEEPAK Lather,IND,"Mar 25, 2000",68.59,A,157,-162,-164,157,69kgMen,CleanJerk,393,True
2,DOGUAPE Larko,NRU,"Jul 05, 2000",67.73,B,123,130,133,133,69kgMen,CleanJerk,393,True
3,PANDOO Dinesh Jevin,MRI,"Feb 25, 2001",68.94,B,128,131,133,133,69kgMen,CleanJerk,393,True
4,LIM Tristan Yi Rong,SGP,"Jul 09, 2000",68.30,B,95,100,-103,100,69kgMen,CleanJerk,393,True
---,DAMCHES Matthew,AUS,"Sep 28, 2000",66.59,B,---,---,---,---,69kgMen,CleanJerk,393,True
1,DEEPAK Lather,IND,"Mar 25, 2000",68.59,A,138,157,295,,69kgMen,Total,393,True
2,PANDOO Dinesh Jevin,MRI,"Feb 25, 2001",68.94,B,103,133,236,,69kgMen,Total,393,True
3,DOGUAPE Larko,NRU,"Jul 05, 2000",67.73,B,102,133,235,,69kgMen,Total,393,True
4,LIM Tristan Yi Rong,SGP,"Jul 09, 2000",68.30,B,85,100,185,,69kgMen,Total,393,True
---,DAMCHES Matthew,AUS,"Sep 28, 2000",66.59,B,---,---,---,,69kgMen,Total,393,True
1,RAGALA Varun,IND,"Apr 08, 2000",69.28,B,115,121,124,124,77kgMen,Snatch,393,True
2,EPTON Jason,SCO,"Jul 03, 2000",76.97,B,115,120,-123,120,77kgMen,Snatch,393,True
3,POONIA Abhishek,IND,"Dec 15, 2000",72.14,B,108,-113,113,113,77kgMen,Snatch,393,True
4,LAWGUN Isaac Charlie Ng,NZL,"May 16, 2000",73.82,C,100,105,-110,105,77kgMen,Snatch,393,True
5,SAXTON William Cooper,AUS,"Aug 21, 2001",77.00,C,95,98,101,101,77kgMen,Snatch,393,True
6,CATLOW-ELLIOTT Ethan,AUS,"Jul 24, 2000",71.28,C,87,92,-97,92,77kgMen,Snatch,393,True
1,RAGALA Varun,IND,"Apr 08, 2000",69.28,B,140,145,-147,145,77kgMen,CleanJerk,393,True
2,EPTON Jason,SCO,"Jul 03, 2000",76.97,B,-145,145,-150,145,77kgMen,CleanJerk,393,True
3,POONIA Abhishek,IND,"Dec 15, 2000",72.14,B,137,143,-147,143,77kgMen,CleanJerk,393,True
4,LAWGUN Isaac Charlie Ng,NZL,"May 16, 2000",73.82,C,124,129,133,133,77kgMen,CleanJerk,393,True
5,SAXTON William Cooper,AUS,"Aug 21, 2001",77.00,C,-115,-115,115,115,77kgMen,CleanJerk,393,True
6,CATLOW-ELLIOTT Ethan,AUS,"Jul 24, 2000",71.28,C,106,112,-119,112,77kgMen,CleanJerk,393,True
