rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 54.80,Group: A,1: 105,2: -110,3: -110,Total: 105,55kgMen,Snatch,460
Rank: 2,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Born: Sep 14, 2001",B.weight: 54.25,Group: A,1: 98,2: 102,3: -105,Total: 102,55kgMen,Snatch,460
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 54.80,Group: A,1: 130,2: 133,3: 136,Total: 136,55kgMen,CleanJerk,460
Rank: 2,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Born: Sep 14, 2001",B.weight: 54.25,Group: A,1: 128,2: 131,3: -134,Total: 131,55kgMen,CleanJerk,460
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 54.80,Group: A,Snatch: 105,CI&Jerk: 136,Total: 241,,55kgMen,Total,460
Rank: 2,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Born: Sep 14, 2001",B.weight: 54.25,Group: A,Snatch: 102,CI&Jerk: 131,Total: 233,,55kgMen,Total,460
Rank: 1,SERNA MENDOZA Jhon Jairo,COL,"Born: Dec 03, 1994",B.weight: 60.65,Group: A,1: 120,2: -125,3: 126,Total: 126,61kgMen,Snatch,460
Rank: 2,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 60.85,Group: A,1: 122,2: 125,3: -127,Total: 125,61kgMen,Snatch,460
Rank: 3,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.35,Group: A,1: 113,2: 118,3: -122,Total: 118,61kgMen,Snatch,460
Rank: 4,ROJAS CONCHA Marcos Antonio,PER,"Born: Jun 02, 1995",B.weight: 60.60,Group: A,1: 105,2: 109,3: 112,Total: 112,61kgMen,Snatch,460
Rank: 5,GUZMAN PEREZ Bryan Gilberto,PUR,"Born: Nov 30, 1997",B.weight: 59.80,Group: A,1: 103,2: -108,3: -109,Total: 103,61kgMen,Snatch,460
Rank: 6,OLMEDO ALVAREZ Ruben Alexis,PUR,"Born: Mar 22, 1984",B.weight: 60.75,Group: A,1: 102,2: -107,3: -107,Total: 102,61kgMen,Snatch,460
Rank: 1,SERNA MENDOZA Jhon Jairo,COL,"Born: Dec 03, 1994",B.weight: 60.65,Group: A,1: 157,2: -165,3: 165,Total: 165,61kgMen,CleanJerk,460
Rank: 2,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 60.85,Group: A,1: 145,2: 148,3: -151,Total: 148,61kgMen,CleanJerk,460
Rank: 3,ROJAS CONCHA Marcos Antonio,PER,"Born: Jun 02, 1995",B.weight: 60.60,Group: A,1: 140,2: 145,3: 148,Total: 148,61kgMen,CleanJerk,460
Rank: 4,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.35,Group: A,1: 132,2: -140,3: 141,Total: 141,61kgMen,CleanJerk,460
Rank: 5,GUZMAN PEREZ Bryan Gilberto,PUR,"Born: Nov 30, 1997",B.weight: 59.80,Group: A,1: -135,2: -137,3: 137,Total: 137,61kgMen,CleanJerk,460
Rank: 6,OLMEDO ALVAREZ Ruben Alexis,PUR,"Born: Mar 22, 1984",B.weight: 60.75,Group: A,1: -120,2: 120,3: -130,Total: 120,61kgMen,CleanJerk,460
Rank: 1,SERNA MENDOZA Jhon Jairo,COL,"Born: Dec 03, 1994",B.weight: 60.65,Group: A,Snatch: 126,CI&Jerk: 165,Total: 291,,61kgMen,Total,460
Rank: 2,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 60.85,Group: A,Snatch: 125,CI&Jerk: 148,Total: 273,,61kgMen,Total,460
Rank: 3,ROJAS CONCHA Marcos Antonio,PER,"Born: Jun 02, 1995",B.weight: 60.60,Group: A,Snatch: 112,CI&Jerk: 148,Total: 260,,61kgMen,Total,460
Rank: 4,ZURITA VALLEJO Cristhian David,ECU,"Born: Feb 10, 1998",B.weight: 60.35,Group: A,Snatch: 118,CI&Jerk: 141,Total: 259,,61kgMen,Total,460
Rank: 5,GUZMAN PEREZ Bryan Gilberto,PUR,"Born: Nov 30, 1997",B.weight: 59.80,Group: A,Snatch: 103,CI&Jerk: 137,Total: 240,,61kgMen,Total,460
Rank: 6,OLMEDO ALVAREZ Ruben Alexis,PUR,"Born: Mar 22, 1984",B.weight: 60.75,Group: A,Snatch: 102,CI&Jerk: 120,Total: 222,,61kgMen,Total,460
Rank: 1,OSORIO HERNANDEZ Jose Luis,COL,"Born: Mar 04, 2000",B.weight: 65.60,Group: A,1: 130,2: 133,3: 135,Total: 135,67kgMen,Snatch,460
Rank: 2,ESCALONA MORENO Kervis Eidy,VEN,"Born: Oct 15, 1998",B.weight: 66.65,Group: A,1: 128,2: -132,3: 134,Total: 134,67kgMen,Snatch,460
